frequency,split,fold,train_start_wave,train_end_wave,validation_wave,model,params,alr_epsilon,weighted_tv,unweighted_tv,weighted_mae,unweighted_mae,weighted_component_mae,neither_recorded_weighted_mae,neither_recorded_weighted_rmse,neither_recorded_weighted_r2,indoor_only_weighted_mae,indoor_only_weighted_rmse,indoor_only_weighted_r2,outdoor_only_weighted_mae,outdoor_only_weighted_rmse,outdoor_only_weighted_r2,both_weighted_mae,both_weighted_rmse,both_weighted_r2,indoor_weighted_mae,outdoor_weighted_mae,indoor_weighted_rmse,outdoor_weighted_rmse,tv_rank,mae_rank,selection_mean_rank,skill_vs_naive,is_selected_model
monthly,rolling_validation_fold,train_2017_18_to_2020_21__validate_2021_22,2017/18,2020/21,2021/22,Ridge,"{""alpha"": 1.0}",1e-06,0.05143181748249384,0.042672225006225015,0.031268969813027216,0.025436935140441784,0.02571590874124692,0.03910285420379012,0.0562202429846356,0.7413298259559096,0.026210606108558267,0.03882487164186977,0.3726356702370013,0.01943001746544625,0.029940307645237144,0.3980844654944813,0.018120157187193044,0.027684500324686903,0.6538433151250903,0.03395335312257471,0.028584586503479715,0.05036902883747241,0.042526786892005834,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2018_19__validate_2019_20,2017/18,2018/19,2019/20,Ridge,"{""alpha"": 10.0}",1e-06,0.1189992111304967,0.08778401756606331,0.07852790923037736,0.05602715754091071,0.05949960556524835,0.11681809453775394,0.14382532632777842,-0.7171108831687356,0.06233898172322045,0.08066034546691399,-0.5580243063654182,0.019482926322992852,0.03131480423587669,0.1782367009768857,0.03935841967702614,0.05568791701647343,-0.8577479294888684,0.1016892345271447,0.05536658393361003,0.1262115642027842,0.07727850113374779,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2019_20__validate_2020_21,2017/18,2019/20,2020/21,Ridge,"{""alpha"": 10.0}",1e-06,0.1563111038079199,0.09655165880810754,0.1151937905198141,0.06615576602591153,0.07815555190395995,0.10143091658740941,0.15926153408296917,-1.3986527426269388,0.056731331914876816,0.07206446288048865,-1.2365141686308894,0.02108203917998515,0.03222244146792965,0.13072509082114236,0.13337791993356848,0.19490606476523703,-19.64269914825558,0.09267249227531482,0.1377150887643134,0.14565694690301123,0.20597600278831713,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2020_21__validate_2021_22,2017/18,2020/21,2021/22,Ridge,"{""alpha"": 10.0}",1e-06,0.051491149801068094,0.042763685690089134,0.03129630552745742,0.02548422704103293,0.025745574900534047,0.03919301749957039,0.05644613503718971,0.7392469845472369,0.026245596730908014,0.03889523758924458,0.3703595473457376,0.01946169542048725,0.029991616574026558,0.3960196835004687,0.018081989951170517,0.02764357263181822,0.6548660478494209,0.03397109749975366,0.028621513555161182,0.05043585616261122,0.04262030325579399,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2018_19__validate_2019_20,2017/18,2018/19,2019/20,Ridge,"{""alpha"": 100.0}",1e-06,0.11371846443274691,0.08483829331477254,0.07515848106175492,0.05416143905715139,0.056859232216373456,0.11083868240669734,0.13723563225889768,-0.5633685808446618,0.05958619307224639,0.07771199002420313,-0.44620591665728404,0.018594806826748807,0.029606523963425512,0.2654486169951783,0.038417246559801256,0.05477265178761898,-0.7971832981846998,0.09799188714439659,0.05232507497911326,0.1221024564139656,0.07413029754492717,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2019_20__validate_2020_21,2017/18,2019/20,2020/21,Ridge,"{""alpha"": 100.0}",1e-06,0.1577754870902307,0.09717815479964204,0.11663550692348326,0.0667052988881318,0.07888774354511535,0.1035131623146569,0.16350611792117772,-1.5282126737528907,0.05609795097149905,0.071397529235571,-1.195309271921412,0.021409763544441976,0.03274544703529236,0.10227751121203643,0.1345300973498635,0.19742044312774779,-20.178735275015168,0.09409952264117447,0.13917149120579203,0.14811831256858118,0.21007644879808166,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2020_21__validate_2021_22,2017/18,2020/21,2021/22,Ridge,"{""alpha"": 100.0}",1e-06,0.05309858585562548,0.044193494431742135,0.032427585637006755,0.02635592538469142,0.02654929292781274,0.04134896756024809,0.059885752409483184,0.7065001121985806,0.0267560873474658,0.039728562899831385,0.34309060016639115,0.01991253709908397,0.030690744796159356,0.36753297043078526,0.018179579704453087,0.02802103615065995,0.6453763258582457,0.03504175003041523,0.029813421243598277,0.05192355800562594,0.04460687122231238,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2018_19__validate_2019_20,2017/18,2018/19,2019/20,Random Forest,"{""max_depth"": 8, ""min_samples_leaf"": 5, ""n_estimators"": 250}",1e-06,0.05145227217842241,0.04239631377918722,0.03089540256067529,0.025263909845893696,0.025726136089211205,0.0359508566488579,0.050477699160057184,0.7884920448073095,0.028439461800709408,0.04093596751658822,0.5987045903896981,0.01679019296108458,0.025641735654101563,0.4490119543756219,0.02172403294619295,0.03191845963802323,0.38969252716167957,0.0358765569240238,0.025914248197326777,0.04975561428776122,0.03796142221876263,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2019_20__validate_2020_21,2017/18,2019/20,2020/21,Random Forest,"{""max_depth"": 8, ""min_samples_leaf"": 5, ""n_estimators"": 250}",1e-06,0.04728122340792561,0.03763565102474395,0.028559340426196223,0.022853233691145107,0.023640611703962804,0.0327705201244461,0.04793971887072111,0.7826615551195015,0.02338098655601349,0.035541291243196015,0.4560039455930949,0.01953683454227542,0.02767185609233454,0.35891319491067286,0.018874105593116204,0.029420748353528113,0.5296477695410132,0.02804671772411266,0.029071963128279782,0.04265280246041595,0.041962325750504896,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2020_21__validate_2021_22,2017/18,2020/21,2021/22,Random Forest,"{""max_depth"": 8, ""min_samples_leaf"": 5, ""n_estimators"": 250}",1e-06,0.05092569465780907,0.04104317109146105,0.03257792925643427,0.02545834480722058,0.025462847328904536,0.04133146836278191,0.05994982664297549,0.7058717209661606,0.02199655825500706,0.03255805323651971,0.5588191805729692,0.019095214005910806,0.030449532895121846,0.37743556898203146,0.019428148691918393,0.031081134495597323,0.5636921070968355,0.03364770853687881,0.031508149975989726,0.04935292409326081,0.04755046182898965,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2018_19__validate_2019_20,2017/18,2018/19,2019/20,Random Forest,"{""max_depth"": null, ""min_samples_leaf"": 10, ""n_estimators"": 250}",1e-06,0.05147410824961968,0.042139210334239355,0.0307936009965822,0.024913451821676504,0.02573705412480984,0.03579189323786943,0.050138559852045676,0.791324570776439,0.028182550508167443,0.040593841515940705,0.60538428456252,0.01728875831667539,0.026126736001121698,0.42797151851858817,0.02168501443652708,0.031863610581947484,0.391788244025542,0.035546906850542556,0.026040295142621836,0.049344726680378176,0.038068873856500034,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2019_20__validate_2020_21,2017/18,2019/20,2020/21,Random Forest,"{""max_depth"": null, ""min_samples_leaf"": 10, ""n_estimators"": 250}",1e-06,0.047168566778501446,0.037529213295880444,0.028641009505658312,0.022886696522315744,0.023584283389250723,0.03278224935766269,0.04799186233533365,0.7821885050874312,0.02321702327541779,0.03528463426662642,0.4638323756913818,0.0194683555790466,0.02745580384282981,0.36888488121506624,0.01886950534487582,0.029562426233726943,0.5251068273741106,0.028118693079121408,0.029163325932195235,0.04273877182179006,0.042062939845399584,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2020_21__validate_2021_22,2017/18,2020/21,2021/22,Random Forest,"{""max_depth"": null, ""min_samples_leaf"": 10, ""n_estimators"": 250}",1e-06,0.05082168773364966,0.041109648916298085,0.03243673709499227,0.025431715253216233,0.02541084386682483,0.04119408864535864,0.0595908979942584,0.7093831583362116,0.022252288349069792,0.03270337913683532,0.5548718873517011,0.019035752579552114,0.030441970727979033,0.37774475938510077,0.019161245893318777,0.03074350848981832,0.5731196138537747,0.03351896780378032,0.03135450638620423,0.04908137066056105,0.04737139899018482,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2018_19__validate_2019_20,2017/18,2018/19,2019/20,Gradient Boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 5, ""n_estimators"": 120}",1e-06,0.05586620964308404,0.045772181419926894,0.03388611443913161,0.027063478421400795,0.02793310482154202,0.040331455245769775,0.06273306567193207,0.6733214438498738,0.033221730587301136,0.05498101820482925,0.2760982442729695,0.017894625290943312,0.026532464645700138,0.41006722159429354,0.020284608162153838,0.030127621246328937,0.4562559413156969,0.0415440894186917,0.02622813945957152,0.0632916774517144,0.038979100874553696,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2019_20__validate_2020_21,2017/18,2019/20,2020/21,Gradient Boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 5, ""n_estimators"": 120}",1e-06,0.05556019346603817,0.05621658263946801,0.03353688230323976,0.03353930727414512,0.027780096733019084,0.042807310696689665,0.06481269423819304,0.6027483223395821,0.02976817037868907,0.052683768009205816,-0.19531674392690213,0.01960750899049516,0.027262428534957462,0.37774364935290494,0.018937396866202466,0.030575968773771955,0.4919853582524487,0.03848100504212663,0.028592759564352897,0.0626123481398453,0.04175313909123037,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2020_21__validate_2021_22,2017/18,2020/21,2021/22,Gradient Boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 5, ""n_estimators"": 120}",1e-06,0.06317508398621494,0.07468451909866083,0.038456902856088424,0.043246984035757004,0.03158754199310747,0.04909880267775003,0.09015149547352155,0.3348696128473816,0.036152287492418965,0.07925284049841644,-1.6141435875883254,0.022647870891847024,0.03612540108542627,0.1237089217624332,0.01845120691041385,0.030429448131431835,0.5817966606087299,0.04306320602016711,0.033850599692009736,0.08422979828014279,0.05066805531372926,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2018_19__validate_2019_20,2017/18,2018/19,2019/20,Gradient Boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 180}",1e-06,0.057826288913691015,0.049584711446609205,0.034803040945815794,0.028711937148628772,0.028913144456845508,0.04195051777836596,0.06092727122428131,0.6918578844298477,0.0347661639997095,0.05286902530193221,0.3306447396496611,0.01812149379432124,0.026406896062604268,0.41563788637649124,0.020814402254985327,0.030712863732835625,0.43492581865591284,0.042593658358531884,0.027012423533099704,0.06128031957240653,0.039428979389809285,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2019_20__validate_2020_21,2017/18,2019/20,2020/21,Gradient Boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 180}",1e-06,0.05402006364958666,0.051537839007464815,0.03294294766463567,0.030955285392106464,0.02701003182479333,0.04072226815604815,0.062404211911496865,0.6317240187555966,0.02778885945304742,0.05039714915152041,-0.093808479916617,0.020443103471348208,0.028451898574731696,0.32226055749724947,0.019085896218729564,0.030171894123556326,0.5053239010594867,0.036511745915095276,0.029374149414176078,0.059920423921081455,0.042429164769648885,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2020_21__validate_2021_22,2017/18,2020/21,2021/22,Gradient Boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 180}",1e-06,0.07445291054020556,0.10466802324926239,0.04463491407066799,0.05919807008852359,0.03722645527010278,0.0589899904818481,0.11483074255221923,-0.07913869409551122,0.03932626790856609,0.09287888517892438,-2.5903249157742687,0.03191856705894361,0.06310516493127977,-1.6739473217215703,0.018670995631053313,0.03039426905517956,0.5827630601914604,0.04622896002989373,0.04304086811144225,0.09714301459013285,0.07083790172079128,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2018_19__validate_2019_20,2017/18,2018/19,2019/20,Gradient Boosting,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_samples_leaf"": 10, ""n_estimators"": 120}",1e-06,0.09747847617908766,0.14090685208155412,0.053859661566944154,0.07313623042252877,0.04873923808954383,0.08097849210090328,0.15187264675327686,-0.9146382373393049,0.06783490821449359,0.13215829043235758,-3.1825669112263686,0.024448078933390117,0.038029409081453594,-0.21195499654299588,0.021695473109388318,0.03227882083213832,0.375833923107867,0.0744003217153765,0.03331900141851181,0.13351696440979005,0.048995095536201044,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2019_20__validate_2020_21,2017/18,2019/20,2020/21,Gradient Boosting,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_samples_leaf"": 10, ""n_estimators"": 120}",1e-06,0.06185683726436885,0.07257211117226674,0.036123436268635,0.04111234175632024,0.030928418632184426,0.04583854667140586,0.09012045278236769,0.23194500219538616,0.03817447813435569,0.0873203704774423,-2.2836774082718185,0.020433067642591306,0.029189345712966108,0.28667248232611164,0.019267582080384822,0.029971830915391556,0.5118623288044406,0.042242338444996884,0.03000453409227311,0.09038286650263891,0.04340492522942285,,,,,
monthly,rolling_validation_fold,train_2017_18_to_2020_21__validate_2021_22,2017/18,2020/21,2021/22,Gradient Boosting,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_samples_leaf"": 10, ""n_estimators"": 120}",1e-06,0.05586762755517813,0.05561472510601808,0.03521116894595059,0.03321668618104087,0.027933813777589064,0.04457542297616371,0.06406028318396602,0.6641552010302485,0.025694277611470265,0.03725963217374777,0.4222008594090745,0.02219322403643396,0.034384294129414274,0.20614120379055612,0.019272330486288323,0.031176296631039043,0.5610163004998907,0.03575672505371404,0.03466561283818714,0.051260269042454086,0.051194786644427975,,,,,
monthly,rolling_validation_mean,mean_of_3_folds,2017/18,varies_by_fold,"2019/20, 2020/21, 2021/22",Gradient Boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 10, ""n_estimators"": 180}",1e-06,0.06209975436782775,0.06859685790111214,0.037460300893706486,0.03962176420975294,0.031049877183913874,,,,,,,,,,,,,,,,,4.0,4.0,4.0,0.05390217107437012,False
monthly,rolling_validation_mean,mean_of_3_folds,2017/18,varies_by_fold,"2019/20, 2020/21, 2021/22",Gradient Boosting,"{""learning_rate"": 0.03, ""max_depth"": 2, ""min_samples_leaf"": 5, ""n_estimators"": 120}",1e-06,0.05820049569844571,0.05889109438601858,0.03529329986615326,0.03461658991043431,0.029100247849222854,,,,,,,,,,,,,,,,,3.0,3.0,3.0,0.11330788369073119,False
monthly,rolling_validation_mean,mean_of_3_folds,2017/18,varies_by_fold,"2019/20, 2020/21, 2021/22",Gradient Boosting,"{""learning_rate"": 0.05, ""max_depth"": 3, ""min_samples_leaf"": 10, ""n_estimators"": 120}",1e-06,0.07173431366621154,0.08969789611994632,0.04173142226050991,0.0491550861199633,0.03586715683310577,,,,,,,,,,,,,,,,,6.0,6.0,6.0,-0.09288159204432112,False
monthly,rolling_validation_mean,mean_of_3_folds,2017/18,varies_by_fold,"2019/20, 2020/21, 2021/22",Naive,{},1e-06,0.06563777282772862,0.051286716858556645,0.040443467023609146,0.0313221240872145,0.03281888641386431,,,,,,,,,,,,,,,,,5.0,5.0,5.0,0.0,False
monthly,rolling_validation_mean,mean_of_3_folds,2017/18,varies_by_fold,"2019/20, 2020/21, 2021/22",Random Forest,"{""max_depth"": 8, ""min_samples_leaf"": 5, ""n_estimators"": 250}",1e-06,0.04988639674805236,0.040358378631797406,0.030677557414435258,0.024525162781419793,0.02494319837402618,,,,,,,,,,,,,,,,,2.0,2.0,2.0,0.23997426178698888,False
monthly,rolling_validation_mean,mean_of_3_folds,2017/18,varies_by_fold,"2019/20, 2020/21, 2021/22",Random Forest,"{""max_depth"": null, ""min_samples_leaf"": 10, ""n_estimators"": 250}",1e-06,0.04982145425392359,0.040259357515472625,0.030623782532410927,0.024410621199069494,0.024910727126961796,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.2409636691256446,True
monthly,rolling_validation_mean,mean_of_3_folds,2017/18,varies_by_fold,"2019/20, 2020/21, 2021/22",Ridge,"{""alpha"": 0.1}",1e-06,0.10903560588080091,0.0757514143292786,0.07504598929749264,0.04924915716469639,0.054517802940400456,,,,,,,,,,,,,,,,,10.0,10.0,10.0,-0.6611716269985766,False
monthly,rolling_validation_mean,mean_of_3_folds,2017/18,varies_by_fold,"2019/20, 2020/21, 2021/22",Ridge,"{""alpha"": 1.0}",1e-06,0.10902629283851355,0.07574662039847792,0.07504237721581139,0.04924669619554936,0.054513146419256774,,,,,,,,,,,,,,,,,9.0,9.0,9.0,-0.6610297415889086,False
monthly,rolling_validation_mean,mean_of_3_folds,2017/18,varies_by_fold,"2019/20, 2020/21, 2021/22",Ridge,"{""alpha"": 10.0}",1e-06,0.10893382157982824,0.07569978735475333,0.07500600175921629,0.04922238353595173,0.05446691078991412,,,,,,,,,,,,,,,,,8.0,8.0,8.0,-0.6596209299443085,False
monthly,rolling_validation_mean,mean_of_3_folds,2017/18,varies_by_fold,"2019/20, 2020/21, 2021/22",Ridge,"{""alpha"": 100.0}",1e-06,0.10819751245953436,0.07540331418205223,0.07474052454074831,0.049074221109991545,0.05409875622976718,,,,,,,,,,,,,,,,,7.0,7.0,7.0,-0.6484031647982185,False
monthly,final_test_2022_23,untouched_final_test,2017/18,2021/22,2022/23,Naive,{},1e-06,0.06318529691403398,0.0514454758998337,0.03900669267934349,0.03159651261308627,0.03159264845701699,0.045810636257023425,0.062335264803602866,0.7150476540398754,0.0304589013651869,0.04272796387326849,0.39323808100863744,0.024095441236433597,0.035911497163901074,0.04841706665189305,0.02600561496942402,0.03847210043536783,0.41883593652370077,0.04169865161685383,0.03631473374183315,0.056714351107232996,0.05183008334543549,,,,0.0,
monthly,final_test_2022_23,untouched_final_test,2017/18,2021/22,2022/23,Random Forest,"{""max_depth"": null, ""min_samples_leaf"": 10, ""n_estimators"": 250}",1e-06,0.05206766374173764,0.041967622942789,0.030654306683535706,0.024454281718706065,0.02603383187086882,0.04042433453164078,0.05579497128380878,0.7717058745851091,0.02628438250067188,0.038321752636564926,0.5119271530847629,0.017635251753016733,0.02732746841832526,0.44896596562047253,0.019791358698145866,0.029897370996223856,0.6490276066346947,0.03416293774589811,0.027145675621173305,0.04787826128914716,0.0407368382412334,,,,0.17595285161708274,
