year,LA_2023,disability_group,inactive_rate,fairly_active_rate,active_rate,n,weighted_n,n_eff
2,129.0,disty12,0.2689671931854347,0.0,0.7310328068145653,7,24.601208565628443,2.226428987594228
2,129.0,disty13,0.6681366205910657,0.0,0.33186337940893423,2,2.328649386912343,1.7968165379834236
2,135.0,limiting_disability,0.3204356792830435,0.15418827590400047,0.5253760448129561,76,115.25981768829129,40.27852574459166
2,135.0,non_limiting_disability,0.11197487832091016,0.131087712019345,0.7569374096597447,80,123.85341025689107,43.90533299906198
2,135.0,no_disability,0.14930951428638503,0.1638216116133161,0.6868688741002987,307,585.8490627104259,156.78300187937117
2,135.0,disty1,0.43540217130597914,0.09387175813875426,0.47072607055526683,32,48.763830906788996,16.38645892192951
2,135.0,disty2,0.43662667067493693,0.17387971845600678,0.3894936108690564,30,51.5434742672703,13.796800562739081
2,135.0,disty3,0.43218459104596907,0.19493661355314526,0.37287879540088575,44,69.62642076775587,25.045614747625393
2,135.0,disty4,0.5974453974196701,0.210018055269431,0.19253654731089873,11,12.152688059375754,5.805865753714138
2,135.0,disty5,0.43479945093209177,0.051820922187164505,0.513379626880744,39,57.32904484669954,17.114990729265138
2,135.0,disty6,1.0,0.0,0.0,1,4.5906485387952,1.0
2,135.0,disty7,0.6299086543544107,0.0737551191855874,0.2963362264600017,16,15.417828141527892,7.460083737613551
2,135.0,disty8,0.21882177088703267,0.14653296900974438,0.6346452601032229,22,33.41458423866254,9.606644086549714
2,135.0,disty9,0.38654457424287303,0.170269918108518,0.44318550764860903,13,24.731007619265903,6.038519005535432
2,135.0,disty10,0.12694488146657776,0.03167647879930425,0.8413786397341179,12,21.63724064743412,4.918348618396255
2,135.0,disty11,0.15232328087080538,0.07966014395265208,0.7680165751765424,7,19.051934503272307,3.8790739518440422
2,135.0,disty12,0.3237889076844128,0.007134022772827161,0.6690770695427599,22,36.46695722512139,10.61980793428653
2,135.0,disty13,0.16398818905641224,0.0,0.8360118109435877,7,9.712201438000257,4.494874282364007
2,136.0,limiting_disability,0.3801570606456028,0.10134369447368596,0.5184992448807114,64,68.48638647419858,32.21212907446067
2,136.0,non_limiting_disability,0.30366509024431554,0.11457580952128295,0.5817591002344016,68,76.93828292945886,43.182595438577025
2,136.0,no_disability,0.16537250153520433,0.10095006893675999,0.7336774295280357,337,395.07360263183483,184.04809504887695
2,136.0,disty1,0.42887095264209424,0.11381482828012092,0.45731421907778486,43,51.743555807517936,24.111908933794503
2,136.0,disty2,0.31577883938382734,0.07075080553127931,0.6134703550848933,25,26.01172652783926,13.223083412547524
2,136.0,disty3,0.47610662191678865,0.14085433515154627,0.38303904293166513,35,41.20174173142658,21.74471989222362
2,136.0,disty4,0.6405309947644987,0.0,0.35946900523550135,10,14.706684097215476,6.220175079501318
2,136.0,disty5,0.29925599061946107,0.08783783465582218,0.6129061747247166,16,21.616535644316507,7.819853363938978
2,136.0,disty6,0.7655519589905648,0.11114563610418966,0.12330240490524544,10,12.075907796655779,5.936004740378737
2,136.0,disty7,0.4349370801923635,0.10023319568903429,0.46482972411860224,20,25.63203612973553,10.838467077812442
2,136.0,disty8,0.6177578911566045,0.0,0.3822421088433956,9,14.637525023640189,4.929192360881062
2,136.0,disty9,0.7980546580417082,0.0,0.20194534195829167,8,10.180104295028134,4.588417040739423
2,136.0,disty10,0.8215031006965534,0.0,0.1784968993034466,4,6.251348592771853,2.1011757446322274
2,136.0,disty11,1.0,0.0,0.0,2,1.268478169471901,1.9999967120987556
2,136.0,disty12,0.4928039678029411,0.0,0.5071960321970589,3,8.992539656720046,2.1448152718507845
2,136.0,disty13,0.7448454137896998,0.2032987215642086,0.05185586464609139,5,6.602030958522003,2.6692611815282823
2,139.0,limiting_disability,0.39980062282412876,0.17033126260248913,0.42986811457338203,64,82.4707629332662,41.00894498474597
2,139.0,non_limiting_disability,0.13164245439307606,0.20210206736609812,0.6662554782408259,75,106.83599270389153,49.22590202910838
2,139.0,no_disability,0.158093251690342,0.11581235520941498,0.726094393100243,312,391.3818639754975,192.89048381412454
2,139.0,disty1,0.4971674097934358,0.22412475549555264,0.2787078347110116,32,44.002716366415385,20.208350328556435
2,139.0,disty2,0.4437669984994999,0.1890525851855431,0.3671804163149571,25,38.17662461319055,15.790694067792524
2,139.0,disty3,0.49520411111412943,0.12783422960706964,0.3769616592788011,37,52.42737148701841,23.99514832103537
2,139.0,disty4,0.26964080006658386,0.062310075930789036,0.6680491240026273,10,14.625447756745722,5.68881551499024
2,139.0,disty5,0.21921349810499,0.18703734343950068,0.5937491584555092,17,31.91897955098645,11.58137123404145
2,139.0,disty6,0.44661016232684597,0.15123137647854132,0.4021584611946126,6,6.025950311798709,5.047914142981931
2,139.0,disty7,0.11719278004961597,0.08051545934550582,0.8022917606048783,14,20.13825800914428,8.787201239388631
2,139.0,disty8,0.4104696248701263,0.16743864612190856,0.4220917290079651,4,4.138238944059523,3.4251060708576038
2,139.0,disty9,0.40762722053663475,0.0,0.5923727794633652,8,12.343814540351795,6.5189117692391
2,139.0,disty10,0.08428052169653544,0.16707769642161907,0.7486417818818456,5,11.431683162618212,4.034857911508151
2,139.0,disty11,0.0,0.13982629057104562,0.8601737094289543,3,4.9554423799165335,2.4957158783631885
2,139.0,disty12,0.07080273398680867,0.050919473057968304,0.878277792955223,6,13.607782730458796,4.540715541499802
2,139.0,disty13,0.0,0.0,1.0,2,4.24858390681499,1.938750687160956
2,142.0,limiting_disability,0.3242748663867476,0.09708611393131261,0.5786390196819399,125,136.63606701029119,67.9612210624989
2,142.0,non_limiting_disability,0.15344782937478338,0.13392167512074982,0.712630495504467,139,157.9404462803709,81.4751656086843
2,142.0,no_disability,0.18000146801290165,0.10553467580643236,0.7144638561806659,686,817.3567327646781,417.51937613764096
2,142.0,disty1,0.36503217149604655,0.1510678138822834,0.4839000146216701,72,73.75484345539786,36.28242381072562
2,142.0,disty2,0.5001284933091181,0.21986881195850044,0.28000269473238126,49,45.89396663195957,22.46407074645071
2,142.0,disty3,0.3856771630605636,0.1472959214979651,0.46702691544147135,74,78.58198669489728,39.413344048218235
2,142.0,disty4,0.6027325343602142,0.13831465516915897,0.2589528104706268,17,14.279429342547434,12.804498089934546
2,142.0,disty5,0.32306761464569095,0.02735193570360437,0.6495804496507048,46,45.28121944385039,25.90394637682245
2,142.0,disty6,0.20523952035588652,0.11838438846833756,0.6763760911757759,8,5.084782554198146,5.504311261735353
2,142.0,disty7,0.4491352940671801,0.16476168883602735,0.3861030170967924,35,48.602038156548446,16.93384401262724
2,142.0,disty8,0.4436410033937968,0.061886758148345364,0.4944722384578577,12,9.726779866709066,7.130683848154375
2,142.0,disty9,0.7145752336993851,0.0,0.28542476630061503,9,9.90202065236627,5.0290083738064375
2,142.0,disty10,0.1292610617742779,0.0,0.8707389382257219,7,9.132386763309885,3.8470410264005
2,142.0,disty11,0.0,0.07940977469861721,0.9205902253013828,5,7.580412807589808,2.81735853333753
2,142.0,disty12,0.09631288906954104,0.033098457229146915,0.8705886537013122,13,18.18691635702967,8.508570073232931
2,142.0,disty13,0.1705487797004051,0.02224389327809234,0.8072073270215027,16,18.180206822441367,9.175537644861873
2,147.0,limiting_disability,0.5755802454497608,0.15690659787601124,0.2675131566742279,71,143.15026040161922,48.34760672453034
2,147.0,non_limiting_disability,0.23863262550795244,0.15966403306647647,0.601703341425571,66,160.7822860707932,40.93159743959825
2,147.0,no_disability,0.1756978668055472,0.13378388313554324,0.6905182500589094,325,687.6842759436013,173.78635301130763
2,147.0,disty1,0.7015472224738554,0.12725570482714813,0.17119707269899676,36,66.40585197837797,25.541327725369143
2,147.0,disty2,0.5412432837832638,0.16309957134207323,0.295657144874663,28,60.91428909928911,21.22598421958709
2,147.0,disty3,0.6761220885918723,0.10260369024014288,0.22127422116798476,41,80.44818052883937,30.581246619103744
2,147.0,disty4,0.5333020846823902,0.19602961070897057,0.27066830460863905,13,22.587180767906347,8.644959487574512
2,147.0,disty5,0.42650706379385844,0.3290094693598079,0.2444834668463335,25,50.85329095197784,16.714926935295754
2,147.0,disty6,0.3762685035278907,0.2943803932151084,0.32935110325700084,13,27.920808399503432,7.541332591149707
2,147.0,disty7,0.8286754333471785,0.10842167990263062,0.06290288675019082,15,21.651403281749875,11.687901848439253
2,147.0,disty8,0.36696410503064525,0.46040695669502085,0.17262893827433415,10,17.87477445452666,5.055570800219711
2,147.0,disty9,0.6729480943873506,0.25815940460367043,0.0688925010089789,12,26.27182973687991,7.230940998326073
2,147.0,disty10,0.03912772609526595,0.5884014191369008,0.37247085476783326,3,11.526688587309318,2.055575583051546
2,147.0,disty11,0.3041999943526226,0.12386120614175247,0.5719387995056249,4,7.5066695151104295,2.465123686835176
2,147.0,disty12,0.3747189916934673,0.5859056159296592,0.0393753923768737,6,13.162708895927187,3.002168293319425
2,147.0,disty13,0.5017136078586552,0.050905162854629545,0.44738122928671514,8,18.265045981766132,5.516340478908299
2,160.0,limiting_disability,0.176566678443262,0.14745101113247794,0.6759823104242602,54,66.98927622020561,37.37551145275807
2,160.0,non_limiting_disability,0.38321957263706435,0.1576302753743156,0.45915015198862,67,82.56749129923473,41.590234945033984
2,160.0,no_disability,0.130005580925462,0.16743943771490108,0.7025549813596369,336,527.1584345855275,200.4197592774674
2,160.0,disty1,0.21255506006125605,0.1268387413154894,0.6606061986232546,28,35.739735476654246,19.927891799060745
2,160.0,disty2,0.23349912008291493,0.02108465172843521,0.7454162281886497,21,22.92777980618659,12.937068085192498
2,160.0,disty3,0.2780990629253522,0.11409078365071736,0.6078101534239303,26,32.66583804615366,18.315474576866656
2,160.0,disty4,0.1723060059595957,0.07733487792361128,0.7503591161167931,8,14.161338338191682,5.316844652327782
2,160.0,disty5,0.20006342262546156,0.07167459660374106,0.7282619807707974,13,23.668495365236208,5.644264428528866
2,160.0,disty6,0.2031638329475448,0.0,0.7968361670524553,4,7.9966831495624895,3.5552929203669685
2,160.0,disty7,0.23869748052192072,0.2033294180935891,0.5579731013844902,13,19.011796265563714,9.692663829544488
2,160.0,disty8,0.22404332912440178,0.15140840256484328,0.624548268310755,12,16.95228564699073,9.96032288947466
2,160.0,disty9,0.11673640602540843,0.4148268777641033,0.4684367162104882,8,13.917139090084266,5.481863677658982
2,160.0,disty10,1.0,0.0,0.0,2,2.70510853856099,1.9222153404658562
2,160.0,disty11,0.31258954904117286,0.0,0.6874104509588271,2,5.19734842228577,1.7536311212962512
2,160.0,disty12,0.5998441793685979,0.0,0.4001558206314019,4,4.5096854009793255,3.7392426134300476
2,160.0,disty13,0.3207706193254004,0.0,0.6792293806745997,6,5.185210876489752,4.840667073745527
2,171.0,limiting_disability,0.3549335110322477,0.31305530153525407,0.3320111874324984,58,100.59211140506595,38.13339351474424
2,171.0,non_limiting_disability,0.4025427943005873,0.07603287111017036,0.5214243345892425,58,131.1679995595245,39.03222789443802
2,171.0,no_disability,0.20460709934916746,0.11439031417871179,0.6810025864721208,352,847.1869038970763,198.84820503520785
2,171.0,disty1,0.32658252470088955,0.2480526472922102,0.4253648280069002,36,67.10475895307036,23.9278526212611
2,171.0,disty2,0.4517553469302336,0.15574384915804226,0.3925008039117239,22,40.89747148628095,14.738130875353281
2,171.0,disty3,0.40943125141262576,0.25496514507870577,0.33560360350866814,30,56.46826409539899,20.38207080146114
2,171.0,disty4,0.5665997387521016,0.0,0.43340026124789843,8,15.154254774409305,5.654264600292078
2,171.0,disty5,0.38626033412782834,0.2535995368210728,0.3601401290510989,14,20.538580589620878,10.743636691611476
2,171.0,disty6,0.30642094057478764,0.0,0.6935790594252124,4,10.863861543661823,2.4077977978145686
2,171.0,disty7,0.30367959887017104,0.2808589159279937,0.4154614852018352,17,32.979207548873305,11.18990288830542
2,171.0,disty8,0.4814771165689395,0.4047956437534527,0.1137272396776078,9,12.867170397867463,6.273707956307828
2,171.0,disty9,0.49224698048489046,0.0,0.5077530195151094,9,17.5033024157706,5.607839831629599
2,171.0,disty10,0.7732497546031404,0.0,0.22675024539685948,7,8.275324438353568,6.351200103668994
2,171.0,disty11,0.0,0.0,1.0,1,0.71569867609729,1.0
2,171.0,disty12,0.4718197010533892,0.13829210500832956,0.3898881939382814,9,9.155980793082907,8.341455976258942
2,171.0,disty13,0.06792862277605903,0.23489710252552864,0.6971742746984123,5,11.616116315200168,4.017707821025652
2,196.0,limiting_disability,0.42817481729092344,0.1395980764915545,0.4322271062175219,121,117.34547803289537,73.8325635785734
2,196.0,non_limiting_disability,0.2162183530854575,0.20581509744053628,0.5779665494740063,127,108.90941259182246,77.49952168347347
2,196.0,no_disability,0.24469947779704562,0.14778766254024042,0.607512859662714,682,715.0975473540047,390.35472720722635
2,196.0,disty1,0.5069264306183687,0.06740870749696454,0.4256648618846667,72,69.99686755511775,45.737993991145814
2,196.0,disty2,0.517421478348115,0.16921348810966252,0.31336503354222217,59,52.012150487903234,34.31253484600431
2,196.0,disty3,0.46535262205435723,0.1309108616502301,0.4037365162954126,74,65.54546444389592,47.25309689044434
2,196.0,disty4,0.4139809178519236,0.0772039866122366,0.5088150955358398,19,21.23068789683644,11.074030832633074
2,196.0,disty5,0.5908773240510723,0.07450739989081555,0.334615276058112,30,34.39811189775518,18.169051388643524
2,196.0,disty6,0.5827099674948828,0.1458685200293145,0.27142151247580276,11,10.135454472153617,8.275087602016637
2,196.0,disty7,0.6043190685650688,0.07763046426324073,0.3180504671716905,29,29.450694226994344,19.924576457641596
2,196.0,disty8,0.6966370283183927,0.04125237786354381,0.26211059381806356,23,22.16756008325837,15.946862409083973
2,196.0,disty9,0.5383785938672602,0.11965017234386031,0.34197123378887956,27,19.038408214863804,17.26306234262979
2,196.0,disty10,0.6043381587905478,0.07694721066872182,0.3187146305407304,5,6.795419519400882,3.712673152225701
2,196.0,disty11,0.4060508930750919,0.0,0.5939491069249082,3,5.474061850482969,2.9298558192368507
2,196.0,disty12,0.5065523916781898,0.1467080113574908,0.3467395969643194,10,10.980885544063627,7.296259347322837
2,196.0,disty13,0.4840581024826132,0.0,0.5159418975173867,7,9.33847187548952,5.88309372245018
2,201.0,limiting_disability,0.2869088451742249,0.1387756355016634,0.5743155193241121,50,67.18153816154259,33.79638785505388
2,201.0,non_limiting_disability,0.23003225702560653,0.06510788577444807,0.7048598571999455,69,92.75415733751683,50.001171422976206
2,201.0,no_disability,0.1286303480299699,0.11945884291842228,0.7519108090516078,360,489.1199801984568,214.97643872689414
2,201.0,disty1,0.3128415899762102,0.12973465989005478,0.557423750133735,28,41.30095725946025,19.865044368100254
2,201.0,disty2,0.44243088270882436,0.04840119914775068,0.5091679181434251,14,23.329462458394016,10.094852588574488
2,201.0,disty3,0.4178926100328545,0.09783666293587172,0.484270727031274,32,42.0143047427798,22.028963383490453
2,201.0,disty4,0.6778682314634111,0.2107806557389284,0.11135111279766051,14,20.690721234645153,9.276461506240926
2,201.0,disty5,0.11643771369002799,0.22429979493104807,0.659262491378924,13,17.38704286435756,7.192704646380816
2,201.0,disty6,0.27967230343155364,0.42325415704107544,0.2970735395273709,6,7.996753290770387,4.584585165183933
2,201.0,disty7,0.3927314548428992,0.03846328844229219,0.5688052567148089,7,11.985118879597177,3.9109638068800407
2,201.0,disty8,0.0,0.6214467450379909,0.378553254962009,3,6.275533953749054,2.381885460450764
2,201.0,disty9,0.12258843310078073,0.24231371586133055,0.6350978510378887,7,11.210558962858851,6.064512166618234
2,201.0,disty10,0.0,0.3953490955414298,0.6046509044585702,3,8.174353530591265,2.256381304745342
2,201.0,disty11,0.3791592462240687,0.35781368363239463,0.2630270701435368,4,9.031860498312609,3.656720234393698
2,201.0,disty12,0.08535055137222654,0.2892245653088749,0.6254248833188985,8,13.484021126517618,5.007724132182325
2,201.0,disty13,0.0,0.0,1.0,1,1.02170196568298,1.0
2,241.0,limiting_disability,0.41601570610546956,0.16435290727470175,0.41963138661982874,60,135.9548765649407,38.23870427486203
2,241.0,non_limiting_disability,0.1444868532450027,0.1785840560055519,0.6769290907494454,62,128.30818773733375,42.13986396205145
2,241.0,no_disability,0.1503449575112663,0.10448443756520784,0.7451706049235259,344,759.6010278654924,204.88237423695892
2,241.0,disty1,0.46484730182983897,0.13059059505972784,0.40456210311043334,34,83.07285276425111,20.866548491737152
2,241.0,disty2,0.5986107334815951,0.18356771008794218,0.21782155643046278,19,50.431014577779564,11.884041067723713
2,241.0,disty3,0.4303392455819475,0.16687743296489949,0.40278332145315315,35,97.51570130458549,26.105863355738123
2,241.0,disty4,0.15039980975599715,0.47388096305463523,0.37571922718936757,7,16.369278703603023,6.106148664546454
2,241.0,disty5,0.3395952341638583,0.1445934670195813,0.5158112988165603,21,53.218286306116774,12.818755283571386
2,241.0,disty6,0.5565501935391464,0.35165136644135647,0.09179844001949719,8,22.05903430739761,6.067101063045074
2,241.0,disty7,0.5863811899199094,0.04328913040183521,0.3703296796782554,15,41.67037293183815,10.05296909918253
2,241.0,disty8,0.7184858915886723,0.08799829773835874,0.1935158106729691,11,27.597600375272272,7.632140422879986
2,241.0,disty9,0.6470747670832937,0.09256875671738843,0.26035647619931784,9,26.23500564128528,7.164554906807224
2,241.0,disty10,0.5422693015086629,0.0,0.457730698491337,4,9.641977890129251,3.2745977578761005
2,241.0,disty11,0.23059353714550526,0.0,0.7694064628544948,3,5.90802423283824,1.9884075032042263
2,241.0,disty12,0.8686527247363947,0.0,0.13134727526360535,7,19.220959372522476,3.5845988021213073
2,241.0,disty13,0.0,0.0,1.0,2,5.2116626346216295,1.681833911069196
2,255.0,limiting_disability,0.4426394070707073,0.1832109520927071,0.37414964083658564,77,97.31567657985804,51.43090574814351
2,255.0,non_limiting_disability,0.14804254537699577,0.17419272054863796,0.6777647340743662,59,84.5031392397986,37.25360905614623
2,255.0,no_disability,0.25444830392684,0.11174648203741476,0.6338052140357452,330,478.443580426365,199.42291881750762
2,255.0,disty1,0.466396446420759,0.24291550042849253,0.2906880531507484,42,50.226129075752446,26.698446108366895
2,255.0,disty2,0.456674289787695,0.29598500495823826,0.24734070525406684,30,40.31219961178957,17.709807869002685
2,255.0,disty3,0.5485468120846739,0.19353218247751197,0.257921005437814,49,53.76709763707124,32.94153746292194
2,255.0,disty4,0.62916904253562,0.06679314446057308,0.30403781300380694,13,10.572002443147298,10.157880690829035
2,255.0,disty5,0.4957606458252442,0.25359112448789833,0.2506482296868575,22,27.55875361486637,13.031252428134415
2,255.0,disty6,1.0,0.0,0.0,8,7.385359407378061,6.765431339313804
2,255.0,disty7,0.34696112246534244,0.22188742108824883,0.43115145644640884,28,30.315430810398183,17.794714659207973
2,255.0,disty8,0.36541168070760516,0.5424080793644017,0.09218023992799318,9,10.59690128477804,4.262438174463916
2,255.0,disty9,0.65549634665651,0.09574732122175765,0.24875633212173237,19,16.54581332323965,16.64788394065227
2,255.0,disty10,0.7807568446601474,0.21924315533985259,0.0,3,3.2207951273465003,2.536156907904827
2,255.0,disty11,1.0,0.0,0.0,1,0.793717953679871,1.0
2,255.0,disty12,1.0,0.0,0.0,4,3.201712491678123,3.3162258665404325
2,255.0,disty13,0.0,0.2193637266203483,0.7806362733796517,5,5.969751818074673,3.7572690684668633
2,272.0,limiting_disability,0.39940714005205746,0.1388447006945292,0.4617481592534134,51,89.51646287931878,27.631219215490482
2,272.0,non_limiting_disability,0.16087529203472023,0.11253913659791838,0.7265855713673615,44,99.02998186965807,25.794375423064015
2,272.0,no_disability,0.18731381164140193,0.15079120448275526,0.6618949838758428,349,811.5513049649574,200.57951091291602
2,272.0,disty1,0.43603412420935467,0.12468920238832845,0.4392766734023169,31,54.419511218186685,18.03616150653205
2,272.0,disty2,0.4552212282669951,0.24354151867038776,0.30123725306261717,21,31.812077602894128,11.785411648832177
2,272.0,disty3,0.6436495122732291,0.027740196814608726,0.3286102909121623,28,47.64771863982225,12.801979188142578
2,272.0,disty4,0.6920834656276226,0.08002076317813377,0.22789577119424367,4,7.778053804648588,1.9243231446832245
2,272.0,disty5,0.10230400000639425,0.1785951351119753,0.7191008648816305,18,27.7022215837607,11.448445461854687
2,272.0,disty6,0.0,0.8140630985348759,0.18593690146512415,3,6.161373544090027,1.8076277654995845
2,272.0,disty7,0.39654228988476614,0.028419470353005002,0.5750382397622288,13,21.900682657259843,5.638498551099711
2,272.0,disty8,0.27032871733029984,0.3198724402394175,0.40979884243028253,7,6.3539814810799875,6.482880296456497
2,272.0,disty9,0.5116709613415917,0.3350363486335972,0.15329269002481094,5,13.113028048932147,3.455660118323278
2,272.0,disty10,0.510859581426379,0.06317013493024456,0.4259702836433765,3,9.852849011259146,2.2400497305331952
2,272.0,disty11,1.0,0.0,0.0,1,1.67613334614721,1.0
2,272.0,disty12,0.32059094758182205,0.12945256278613812,0.5499564896320399,8,15.700450557683064,4.837109319133064
2,272.0,disty13,0.15133622141656144,0.7530265674082771,0.09563721117516141,5,5.643489597608763,3.879866543988744
2,279.0,limiting_disability,0.27539210399579406,0.16473401922097486,0.5598738767832312,60,109.09437445375059,41.706555548123
2,279.0,non_limiting_disability,0.09804428025403046,0.1313538222715959,0.7706018974743738,72,115.78942190349727,49.26076677148418
2,279.0,no_disability,0.20443711478495916,0.13701120826877794,0.6585516769462628,345,652.3410699173471,197.62160510891223
2,279.0,disty1,0.40562548821769595,0.15011278274840573,0.4442617290338984,37,62.49504370163168,26.847005602991374
2,279.0,disty2,0.270568419199275,0.24602455580413587,0.4834070249965891,27,53.89914312901994,18.250829429108432
2,279.0,disty3,0.4843504632063767,0.1515777399423056,0.36407179685131774,33,61.891046281636896,23.32047457466438
2,279.0,disty4,0.5459001403477806,0.3118242130434966,0.1422756466087228,5,5.2706429301616,4.505569351774984
2,279.0,disty5,0.12294111865213213,0.09367985660238577,0.783379024745482,24,49.17581821969375,17.264191715995842
2,279.0,disty6,0.5603167314731853,0.12155918674599449,0.31812408178082,6,13.520278704769021,4.459986614054328
2,279.0,disty7,0.5320283545461199,0.23631976707460017,0.23165187837927978,19,32.4153533752503,12.036403370376146
2,279.0,disty8,0.591761020926041,0.0,0.408238979073959,7,10.675163894264193,4.942046765324089
2,279.0,disty9,0.7043791750299423,0.0,0.29562082497005787,6,9.957492072724879,5.323715942899738
2,279.0,disty10,0.0,0.0,1.0,2,1.769148046527079,1.9407422790924072
2,279.0,disty11,0.0,0.3430107568315188,0.6569892431684812,2,4.79143598618447,1.8205278332936137
2,279.0,disty12,0.0,0.0,1.0,3,11.27700761166,2.789331386699642
2,279.0,disty13,0.14348243600077418,0.07000758342869066,0.7865099805705353,6,6.670657117902179,3.3859215846128294
2,280.0,limiting_disability,0.2970905066298394,0.09492901857688606,0.6079804747932746,47,131.58518046462245,27.551294313566476
2,280.0,non_limiting_disability,0.20147632097814144,0.13092361073614556,0.6676000682857132,62,135.91795221214414,32.708699872735544
2,280.0,no_disability,0.1746989409865175,0.09621610199689089,0.7290849570165916,355,806.5973150745822,190.09098839930894
2,280.0,disty1,0.31682693835658887,0.09748563318734307,0.585687428456068,23,62.73611097967846,13.695809581145598
2,280.0,disty2,0.4165906177046159,0.04066333206155885,0.5427460502338254,18,32.43945857301473,12.18955470672567
2,280.0,disty3,0.41967910442354706,0.04432904793578839,0.5359918476406645,30,58.456188553791094,17.270618246086162
2,280.0,disty4,0.54201680465399,0.0,0.45798319534601,6,7.387850776969685,5.483479160793584
2,280.0,disty5,0.24114182969285625,0.13962925645037333,0.6192289138567704,8,24.75880325315223,6.412789871510252
2,280.0,disty6,0.28642877826759755,0.0,0.7135712217324025,2,2.8737783784986157,1.69140248790154
2,280.0,disty7,0.3715262419454895,0.025205222115117883,0.6032685359393927,15,45.666015406794074,7.841689240148353
2,280.0,disty8,0.43394800177146214,0.0,0.5660519982285379,4,6.003120143595606,3.6499277909874284
2,280.0,disty9,0.7441407769412258,0.0,0.2558592230587742,3,8.811948276504166,2.009489579590982
2,280.0,disty10,0.0748726225958141,0.0,0.9251273774041858,2,10.993775847932096,1.1608111447826277
2,280.0,disty11,0.0,0.0,1.0,1,10.1706430179669,1.0
2,280.0,disty12,0.520947895280043,0.0,0.4790521047199569,3,4.280631539511096,2.670357271642627
2,280.0,disty13,0.47832317343129255,0.0,0.5216768265687074,2,5.91716414389449,1.9962479736001308
2,293.0,limiting_disability,0.3908360530708069,0.1557933709833126,0.45337057594588054,70,109.31269038858342,41.23340410360328
2,293.0,non_limiting_disability,0.08845534571382531,0.12898185642853224,0.7825627978576425,78,125.10037188800946,48.055888420585646
2,293.0,no_disability,0.15521837551446704,0.16671823190078502,0.6780633925847479,326,626.8132731266878,182.1691671989272
2,293.0,disty1,0.5313916024735796,0.13982125803128836,0.32878713949513205,41,67.87862269533939,25.044374599317145
2,293.0,disty2,0.5702249401002801,0.17287097929866557,0.2569040806010543,25,38.53310739470195,12.968355156180333
2,293.0,disty3,0.49391845776720367,0.1522824028450611,0.3537991393877354,47,76.22603787327054,27.98509281524924
2,293.0,disty4,0.39382572565137347,0.21368552974352112,0.3924887446051053,17,21.879611735678026,11.826572078041858
2,293.0,disty5,0.42713161106331415,0.11987066994356047,0.45299771899312563,23,38.66583455309908,11.056348833023321
2,293.0,disty6,0.37889237128964,0.21297950439819313,0.40812812431216666,11,15.20213171849661,7.270571649047806
2,293.0,disty7,0.43488989680545403,0.24966432532612798,0.3154457778684178,16,22.662671405780557,11.327883100563149
2,293.0,disty8,0.6028017849083747,0.05058747454192182,0.3466107405497036,14,15.882607132071936,10.111737054916118
2,293.0,disty9,0.5205954376888987,0.4794045623111013,0.0,14,17.965109717307058,10.7728711044641
2,293.0,disty10,0.3408311285691383,0.6591688714308617,0.0,5,7.031429566365675,4.53354992424514
2,293.0,disty11,0.0,0.7695031396115471,0.2304968603884528,2,2.6898211405076644,1.5497535566280618
2,293.0,disty12,0.18594253038285666,0.410452506597799,0.40360496301934434,13,18.3652627472884,8.991376878754046
2,293.0,disty13,0.0,0.7250756141481407,0.2749243858518592,2,1.1690464831821301,1.6630134027040848
3,8.0,limiting_disability,0.4487792986864,0.09202065625495505,0.4592000450586451,73,83.45610368552587,30.653716980654405
3,8.0,non_limiting_disability,0.3427400954847788,0.09372604233521671,0.5635338621800043,44,54.48118774925372,29.016809782598283
3,8.0,no_disability,0.30670466507967625,0.10051685114503543,0.5927784837752884,320,448.3552622459986,186.85922791377874
3,8.0,disty1,0.34551310809218305,0.10142707589453138,0.5530598160132856,42,35.800368151396455,25.201104538152713
3,8.0,disty2,0.22442555529212313,0.11649541532360201,0.659079029384275,26,18.12959616259079,18.945532098146007
3,8.0,disty3,0.40117025996657074,0.12895864748520516,0.4698710925482241,40,37.51923190114848,19.404479225343366
3,8.0,disty4,0.23752897011206217,0.12393942151846822,0.6385316083694696,9,6.858123607289231,8.308300462823325
3,8.0,disty5,0.21198924403607167,0.16948126503051952,0.6185294909334089,21,19.52682076755271,13.462296672137597
3,8.0,disty6,0.6319321255543239,0.04488630648293336,0.3231815679627428,9,18.936551906153408,3.0833787430773647
3,8.0,disty7,0.38954030212768703,0.05964788791926278,0.5508118099530501,37,30.38601358242353,22.65217602061347
3,8.0,disty8,0.30832918078357974,0.1360983202057117,0.5555724990107088,11,9.27287684457147,9.447208454016694
3,8.0,disty9,0.7418485272978854,0.07088015444493623,0.18727131825717838,13,23.32141355394049,4.547214571958826
3,8.0,disty10,0.7391946448045659,0.19216883034801688,0.06863652484741725,3,6.567261505079151,1.7005398479827196
3,8.0,disty11,0.5046135995208979,0.19169432048304588,0.30369207999605613,5,11.017618202188673,3.2306424170602024
3,8.0,disty12,0.42089616081134745,0.15189278539351422,0.42721105379513835,9,13.904642206267539,4.7884859079989255
3,8.0,disty13,0.2875519085827832,0.5584913836319455,0.15395670778527132,5,2.4889747907749364,4.3565846896726175
3,9.0,limiting_disability,0.34493526838264826,0.2327252650756798,0.42233946654167187,57,122.29306766354199,44.93330731275977
