year,LA_2023,disability_group,activity,participation_MONTHS_12,second_activity,second_participation_MONTHS_12,ranking_margin,top_two_tied,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
11,147,non_limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,80.0,66,0.0,False,False,False
11,160,disty1,ACTTRAV_C03,0.49137566613041145,WALKTRAV_B02,0.4794169013034876,0.011958764826923873,False,8,7,27.0,21,0.875,True,False,True
11,160,disty10,ACTTRAV_C03,0.2502077352921545,WALKTRAV_B02,0.2382489704652305,0.011958764826924012,False,8,8,2.0,1,1.0,True,False,True
11,160,disty11,ACTTRAV_C03,0.16247703722862006,WALKTRAV_B02,0.13507487722764885,0.027402160000971204,False,7,7,2.0,1,1.0,True,True,True
11,160,disty12,ACTTRAV_C03,0.5420173985794733,WALKTRAV_B02,0.5189901349580929,0.02302726362138041,False,8,8,4.5,2,1.0,True,False,True
11,160,disty13,ACTTRAV_C03,0.4268528303583057,WALKTRAV_B02,0.3853475949887926,0.04150523536951306,False,7,7,4.0,2,1.0,True,True,True
11,160,disty2,ACTTRAV_C03,0.4806193701107701,GARD_B08,0.4696739481289427,0.010945421981827408,False,8,8,21.0,14,1.0,True,False,True
11,160,disty3,GARD_B08,0.4220055037419355,ACTTRAV_C03,0.3068168045582247,0.11518869918371083,False,8,4,29.5,24,0.5,True,False,True
11,160,disty4,GARD_B08,0.3473698986465176,ACTTRAV_C03,0.23057328369542449,0.11679661495109314,False,8,8,9.0,4,1.0,True,False,True
11,160,disty5,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.5149516359186366,0.01599726386638023,False,8,7,25.0,8,0.875,True,False,True
11,160,disty6,GARD_B08,0.2285060172906857,ACTTRAV_C03,0.21458807461481158,0.013917942675874123,False,8,8,5.0,2,1.0,True,False,True
11,160,disty7,ACTTRAV_C03,0.44370722174340427,WALKTRAV_B02,0.4148940655313818,0.02881315621202246,False,8,8,14.0,9,1.0,True,False,True
11,160,disty8,ACTTRAV_C03,0.4604217981484704,WALKTRAV_B02,0.4317484569164804,0.02867334123199,False,8,8,10.5,3,1.0,True,False,True
11,160,disty9,GARD_B08,0.5052086827440917,ACTTRAV_C03,0.2980648194860217,0.20714386325807,False,8,8,8.0,5,1.0,True,False,True
11,160,limiting_disability,ACTTRAV_C03,0.49137566613041145,WALKTRAV_B02,0.45601621105344214,0.035359455076969304,False,8,0,59.0,46,0.0,False,False,False
11,160,no_disability,ACTTRAV_C03,0.7665129474212738,WALKTRAV_B02,0.7439484547228983,0.02256449269837557,False,8,0,339.0,308,0.0,False,False,False
11,160,non_limiting_disability,ACTTRAV_C03,0.7213820793773854,WALKTRAV_B02,0.5961616741754471,0.12522040520193833,False,8,0,77.0,62,0.0,False,False,False
11,17,disty1,GARD_B08,0.5809685180106217,ACTTRAV_C03,0.4123684124356864,0.16860010557493527,False,8,1,43.5,28,0.125,False,False,False
11,17,disty10,GOLFADV_U11,0.5973502208320077,TRAMPOLINING_U25,0.5927739547918689,0.004576266040138832,False,7,7,1.0,1,1.0,True,True,True
11,17,disty11,GOLFADV_U11,0.558117885404564,TRAMPOLINING_U25,0.5535416193644251,0.004576266040138832,False,4,4,2.0,1,1.0,True,True,True
11,17,disty12,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,7,7,8.0,5,1.0,True,True,True
11,17,disty13,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,8,8,6.0,3,1.0,True,False,True
11,17,disty2,ACTTRAV_C03,0.44370722174340427,WALKTRAV_B02,0.4148940655313818,0.02881315621202246,False,8,4,29.0,18,0.5,True,False,True
11,17,disty3,GARD_B08,0.509247181783548,ACTTRAV_C03,0.3068168045582247,0.2024303772253233,False,8,0,51.0,40,0.0,False,False,False
11,17,disty4,GARD_B08,0.5716827518518975,ACTTRAV_C03,0.3812291191980822,0.19045363265381532,False,8,8,10.5,8,1.0,True,False,True
11,17,disty5,ACTTRAV_C03,0.5933844698533663,WALKTRAV_B02,0.56328457253897,0.03009989731439633,False,8,5,25.0,18,0.625,True,False,True
11,17,disty6,ACTTRAV_C03,0.04511645090775966,WALKTRAV_B02,0.024450503891688128,0.020665947016071533,False,8,8,5.5,1,1.0,True,False,True
11,17,disty7,GARD_B08,0.4696739481289427,ACTTRAV_C03,0.30375871655598874,0.16591523157295396,False,8,7,23.5,12,0.875,True,False,True
11,17,disty8,ACTTRAV_C03,0.344695596409597,WALKTRAV_B02,0.2948580397313008,0.0498375566782962,False,8,8,12.0,7,1.0,True,False,True
11,17,disty9,GARD_B08,0.5716827518518975,ACTTRAV_C03,0.1456173517131769,0.42606540013872063,False,8,8,11.0,7,1.0,True,False,True
11,17,limiting_disability,ACTTRAV_C03,0.44370722174340427,WALKTRAV_B02,0.4148940655313818,0.02881315621202246,False,8,0,78.0,71,0.0,False,False,False
11,17,no_disability,ACTTRAV_C03,0.6245225810879113,WALKTRAV_B02,0.6127936376264967,0.01172894346141451,False,8,0,315.5,291,0.0,False,False,False
11,17,non_limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,73.0,63,0.0,False,False,False
11,171,disty1,ACTTRAV_C03,0.4806193701107701,WALKTRAV_B02,0.43482885045108166,0.045790519659688445,False,8,0,38.0,32,0.0,False,False,False
11,171,disty10,ACTTRAV_C03,0.6144756727933377,WALKTRAV_B02,0.5961616741754471,0.018313998617890626,False,8,8,5.0,2,1.0,True,False,True
11,171,disty11,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.5189901349580929,0.011958764826923929,False,8,8,3.0,1,1.0,True,False,True
11,171,disty12,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,8,8,6.5,4,1.0,True,False,True
11,171,disty13,ACTTRAV_C03,0.6249169198507143,WALKTRAV_B02,0.5961616741754471,0.028755245675267216,False,8,8,5.5,4,1.0,True,False,True
11,171,disty2,ACTTRAV_C03,0.5933844698533663,WALKTRAV_B02,0.56328457253897,0.03009989731439633,False,8,7,25.0,20,0.875,True,False,True
11,171,disty3,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,1,33.5,26,0.125,False,False,False
11,171,disty4,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,7.5,3,1.0,True,False,True
11,171,disty5,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,5,25.5,14,0.625,True,False,True
11,171,disty6,GARD_B08,0.5809685180106217,ACTTRAV_C03,0.5269104007455605,0.054058117265061156,False,8,8,5.5,1,1.0,True,False,True
11,171,disty7,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,18.0,12,1.0,True,False,True
11,171,disty8,ACTTRAV_C03,0.7482104182404766,WALKTRAV_B02,0.7254161041765916,0.02279431406388499,False,8,8,10.0,6,1.0,True,False,True
11,171,disty9,ACTTRAV_C03,0.49137566613041145,WALKTRAV_B02,0.4794169013034876,0.011958764826923873,False,8,8,10.0,7,1.0,True,False,True
11,171,limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,69.5,58,0.0,False,False,False
11,171,no_disability,ACTTRAV_C03,0.7556773981843128,WALKTRAV_B02,0.7439484547228983,0.01172894346141451,False,8,0,329.5,305,0.0,False,False,False
11,171,non_limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,55.5,47,0.0,False,False,False
11,196,disty1,ACTTRAV_C03,0.49137566613041145,WALKTRAV_B02,0.4794169013034876,0.011958764826923873,False,8,0,40.0,32,0.0,False,False,False
11,196,disty10,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,8,8,3.0,1,1.0,True,False,True
11,196,disty11,ACTTRAV_C03,0.2980648194860217,WALKTRAV_B02,0.28610605465909783,0.011958764826923873,False,8,8,2.0,1,1.0,True,False,True
11,196,disty12,ACTTRAV_C03,0.575243337365894,WALKTRAV_B02,0.5189901349580929,0.05625320240780107,False,8,8,7.5,4,1.0,True,False,True
11,196,disty13,GARD_B08,0.5809685180106217,ACTTRAV_C03,0.44678761527800553,0.13418090273261613,False,8,8,5.5,3,1.0,True,False,True
11,196,disty2,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,5,28.5,24,0.625,True,False,True
11,196,disty3,ACTTRAV_C03,0.467974975880366,GARD_B08,0.44627325787889727,0.02170171800146875,False,8,0,38.0,31,0.0,False,False,False
11,196,disty4,ACTTRAV_C03,0.5156851397205473,GARD_B08,0.44627325787889727,0.06941188184165004,False,8,8,12.0,3,1.0,True,False,True
11,196,disty5,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.45601621105344214,0.07493268873157466,False,8,7,21.0,10,0.875,True,False,True
11,196,disty6,ACTTRAV_C03,0.6185616860597476,WALKTRAV_B02,0.6066029212328237,0.011958764826923929,False,8,8,7.0,4,1.0,True,False,True
11,196,disty7,ACTTRAV_C03,0.49137566613041145,WALKTRAV_B02,0.45601621105344214,0.035359455076969304,False,8,8,20.0,14,1.0,True,False,True
11,196,disty8,ACTTRAV_C03,0.44678761527800553,WALKTRAV_B02,0.4176421012711504,0.02914551400685511,False,8,8,10.5,6,1.0,True,False,True
11,196,disty9,GARD_B08,0.45891765210930135,ACTTRAV_C03,0.30375871655598874,0.15515893555331262,False,8,8,11.0,5,1.0,True,False,True
11,196,limiting_disability,ACTTRAV_C03,0.575243337365894,WALKTRAV_B02,0.5149516359186366,0.06029170144725737,False,8,0,74.5,60,0.0,False,False,False
11,196,no_disability,ACTTRAV_C03,0.6245225810879113,WALKTRAV_B02,0.6127936376264967,0.01172894346141451,False,8,0,330.0,301,0.0,False,False,False
11,196,non_limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,76.0,63,0.0,False,False,False
11,201,disty1,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,7,23.0,20,0.875,True,False,True
11,201,disty10,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,7,7,3.0,2,1.0,True,True,True
11,201,disty11,ACTTRAV_C03,0.6443865578128564,WALKTRAV_B02,0.6129581550237904,0.031428402789066,False,7,7,2.0,1,1.0,True,True,True
11,201,disty12,ACTTRAV_C03,0.7592728756629286,WALKTRAV_B02,0.7362516534135527,0.02302122224937586,False,8,8,5.5,3,1.0,True,False,True
11,201,disty13,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,8,8,3.5,1,1.0,True,False,True
11,201,disty2,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,8,19.5,14,1.0,True,False,True
11,201,disty3,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,6,27.5,23,0.75,True,False,True
11,201,disty4,ACTTRAV_C03,0.5933844698533663,GARD_B08,0.5535416193644251,0.039842850488941206,False,8,8,9.0,6,1.0,True,False,True
11,201,disty5,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,8,8,16.0,8,1.0,True,False,True
11,201,disty6,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7473141108360046,0.02642851796890222,False,8,8,5.5,2,1.0,True,False,True
11,201,disty7,ACTTRAV_C03,0.5933844698533663,WALKTRAV_B02,0.56328457253897,0.03009989731439633,False,8,8,12.5,7,1.0,True,False,True
11,201,disty8,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,8,8,6.5,3,1.0,True,False,True
11,201,disty9,ACTTRAV_C03,0.33792580362630026,WALKTRAV_B02,0.2948580397313008,0.043067763894999445,False,8,8,5.0,2,1.0,True,False,True
11,201,limiting_disability,ACTTRAV_C03,0.6249169198507143,WALKTRAV_B02,0.5961616741754471,0.028755245675267216,False,8,0,52.5,42,0.0,False,False,False
11,201,no_disability,ACTTRAV_C03,0.7789313819129466,WALKTRAV_B02,0.7439484547228983,0.03498292719004836,False,8,0,336.0,295,0.0,False,False,False
11,201,non_limiting_disability,ACTTRAV_C03,0.6185616860597476,WALKTRAV_B02,0.5961616741754471,0.02240001188430052,False,8,0,84.0,68,0.0,False,False,False
11,241,disty1,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5189901349580929,0.08913030404427813,False,8,3,31.0,24,0.375,False,False,False
11,241,disty10,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,8,8,4.0,3,1.0,True,False,True
11,241,disty11,ACTTRAV_C03,0.7592728756629286,WALKTRAV_B02,0.7362516534135527,0.02302122224937586,False,6,6,3.0,2,1.0,True,True,True
11,241,disty12,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.7254161041765916,0.011958764826923929,False,8,8,8.5,4,1.0,True,False,True
11,241,disty13,ACTTRAV_C03,0.7592728756629286,WALKTRAV_B02,0.7362516534135527,0.02302122224937586,False,8,8,5.0,2,1.0,True,False,True
11,241,disty2,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,6,22.0,14,0.75,True,False,True
11,241,disty3,ACTTRAV_C03,0.575243337365894,WALKTRAV_B02,0.5189901349580929,0.05625320240780107,False,8,2,31.0,24,0.25,False,False,False
11,241,disty4,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.7254161041765916,0.011958764826923929,False,8,8,8.0,5,1.0,True,False,True
11,241,disty5,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.6703409454616187,0.10340168334328814,False,8,5,24.5,16,0.625,True,False,True
11,241,disty6,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,8,8,5.0,3,1.0,True,False,True
11,241,disty7,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,16.5,14,1.0,True,False,True
11,241,disty8,ACTTRAV_C03,0.7482104182404766,WALKTRAV_B02,0.7254161041765916,0.02279431406388499,False,8,8,10.0,6,1.0,True,False,True
11,241,disty9,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7473141108360046,0.02642851796890222,False,8,8,6.0,5,1.0,True,False,True
11,241,limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,61.0,50,0.0,False,False,False
11,241,no_disability,ACTTRAV_C03,0.8330221393789249,WALKTRAV_B02,0.758833470348752,0.07418866903017285,False,8,0,342.0,312,0.0,False,False,False
11,241,non_limiting_disability,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7583278320832002,0.015414796721706647,False,8,0,75.0,54,0.0,False,False,False
11,255,disty1,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,39.5,31,0.0,False,False,False
11,255,disty10,ACTTRAV_C03,0.344695596409597,WALKTRAV_B02,0.2948580397313008,0.0498375566782962,False,8,8,3.0,2,1.0,True,False,True
11,255,disty11,ACTTRAV_C03,0.49137566613041145,WALKTRAV_B02,0.4794169013034876,0.011958764826923873,False,6,6,3.0,1,1.0,True,True,True
11,255,disty12,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,8,8,5.5,2,1.0,True,False,True
11,255,disty13,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,8,8,5.0,2,1.0,True,False,True
11,255,disty2,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,6,27.0,23,0.75,True,False,True
11,255,disty3,GARD_B08,0.45891765210930135,ACTTRAV_C03,0.4268528303583057,0.032064821750995676,False,8,0,43.0,33,0.0,False,False,False
11,255,disty4,ACTTRAV_C03,0.3533099191491947,WALKTRAV_B02,0.3413511543222708,0.011958764826923873,False,8,8,13.0,7,1.0,True,False,True
11,255,disty5,ACTTRAV_C03,0.6185616860597476,WALKTRAV_B02,0.5961616741754471,0.02240001188430052,False,8,6,23.5,15,0.75,True,False,True
11,255,disty6,ACTTRAV_C03,0.49137566613041145,WALKTRAV_B02,0.46866060528384623,0.022715060846565216,False,8,8,6.5,2,1.0,True,False,True
11,255,disty7,ACTTRAV_C03,0.467974975880366,WALKTRAV_B02,0.4317484569164804,0.03622651896388562,False,8,7,25.0,19,0.875,True,False,True
11,255,disty8,ACTTRAV_C03,0.6026702360120905,WALKTRAV_B02,0.5189901349580929,0.08368010105399759,False,8,8,12.0,7,1.0,True,False,True
11,255,disty9,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,11.5,9,1.0,True,False,True
11,255,limiting_disability,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.5189901349580929,0.011958764826923929,False,8,0,76.0,59,0.0,False,False,False
11,255,no_disability,ACTTRAV_C03,0.6245225810879113,WALKTRAV_B02,0.6127936376264967,0.01172894346141451,False,8,0,328.0,273,0.0,False,False,False
11,255,non_limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,78.0,59,0.0,False,False,False
11,272,disty1,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.56328457253897,0.044835866463400986,False,8,5,27.0,23,0.625,True,False,True
11,272,disty10,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,8,3.5,2,1.0,True,False,True
11,272,disty11,ACTTRAV_C03,0.6185616860597476,WALKTRAV_B02,0.6066029212328237,0.011958764826923929,False,6,6,1.5,1,1.0,True,True,True
11,272,disty12,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,9.0,1,1.0,True,False,True
11,272,disty13,ACTTRAV_C03,0.3533099191491947,WALKTRAV_B02,0.33273683158267314,0.020573087566521542,False,8,8,5.0,3,1.0,True,False,True
11,272,disty2,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,21.5,18,1.0,True,False,True
11,272,disty3,ACTTRAV_C03,0.49137566613041145,WALKTRAV_B02,0.45601621105344214,0.035359455076969304,False,8,8,23.0,17,1.0,True,False,True
11,272,disty4,ACTTRAV_C03,0.6185616860597476,WALKTRAV_B02,0.6066029212328237,0.011958764826923929,False,8,8,4.5,3,1.0,True,False,True
11,272,disty5,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.56328457253897,0.044835866463400986,False,8,6,24.5,16,0.75,True,False,True
11,272,disty6,ACTTRAV_C03,0.6185616860597476,WALKTRAV_B02,0.6066029212328237,0.011958764826923929,False,8,8,5.5,3,1.0,True,False,True
11,272,disty7,ACTTRAV_C03,0.5269104007455605,WALKTRAV_B02,0.4794169013034876,0.04749349944207293,False,8,8,15.0,11,1.0,True,False,True
11,272,disty8,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.5189901349580929,0.011958764826923929,False,8,8,7.5,4,1.0,True,False,True
11,272,disty9,ACTTRAV_C03,0.49137566613041145,WALKTRAV_B02,0.45601621105344214,0.035359455076969304,False,8,8,5.0,2,1.0,True,False,True
11,272,limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,0,56.5,43,0.0,False,False,False
11,272,no_disability,ACTTRAV_C03,0.8284249286755279,WALKTRAV_B02,0.7872076190256903,0.04121730964983761,False,8,0,356.5,311,0.0,False,False,False
11,272,non_limiting_disability,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7254161041765916,0.048326524628315215,False,8,0,58.0,41,0.0,False,False,False
11,279,disty1,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,1,38.0,24,0.125,False,False,False
11,279,disty10,ACTTRAV_C03,0.7702865969101241,WALKTRAV_B02,0.7473141108360046,0.022972486074119502,False,8,8,3.0,2,1.0,True,False,True
11,279,disty11,ACTTRAV_C03,0.7482104182404766,WALKTRAV_B02,0.7254161041765916,0.02279431406388499,False,8,8,2.0,1,1.0,True,False,True
11,279,disty12,ACTTRAV_C03,0.6380313240218897,WALKTRAV_B02,0.6066029212328237,0.031428402789066,False,8,8,5.5,3,1.0,True,False,True
11,279,disty13,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.5961616741754471,0.17758095462945978,False,8,8,3.5,1,1.0,True,False,True
11,279,disty2,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.56328457253897,0.044835866463400986,False,8,7,27.0,19,0.875,True,False,True
11,279,disty3,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,1,40.0,22,0.125,False,False,False
11,279,disty4,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.7094233145504615,0.027951554453054084,False,8,8,8.5,2,1.0,True,False,True
11,279,disty5,ACTTRAV_C03,0.5933844698533663,WALKTRAV_B02,0.56328457253897,0.03009989731439633,False,8,7,24.0,11,0.875,True,False,True
11,279,disty6,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7583278320832002,0.015414796721706647,False,8,8,4.5,1,1.0,True,False,True
11,279,disty7,ACTTRAV_C03,0.7482104182404766,WALKTRAV_B02,0.7254161041765916,0.02279431406388499,False,8,8,19.0,16,1.0,True,False,True
11,279,disty8,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.4794169013034876,0.05153199848152923,False,8,8,7.0,6,1.0,True,False,True
11,279,disty9,ACTTRAV_C03,0.4268528303583057,WALKTRAV_B02,0.4148940655313818,0.011958764826923873,False,8,8,7.5,4,1.0,True,False,True
11,279,limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,65.5,50,0.0,False,False,False
11,279,no_disability,ACTTRAV_C03,0.7556773981843128,WALKTRAV_B02,0.632837099354757,0.12284029882955583,False,8,0,333.5,308,0.0,False,False,False
11,279,non_limiting_disability,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7473141108360046,0.02642851796890222,False,8,0,71.5,60,0.0,False,False,False
11,280,disty1,ACTTRAV_C03,0.6281639007306312,WALKTRAV_B02,0.6066029212328237,0.021560979497807553,False,8,8,21.5,13,1.0,True,False,True
11,280,disty10,ACTTRAV_C03,0.6185616860597476,WALKTRAV_B02,0.6066029212328237,0.011958764826923929,False,8,8,3.0,1,1.0,True,False,True
11,280,disty11,ACTTRAV_C03,0.2980648194860217,WALKTRAV_B02,0.28610605465909783,0.011958764826923873,False,5,5,2.0,1,1.0,True,True,True
11,280,disty12,ACTTRAV_C03,0.7482104182404766,WALKTRAV_B02,0.7254161041765916,0.02279431406388499,False,8,8,4.5,1,1.0,True,False,True
11,280,disty13,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,8,8,3.5,1,1.0,True,False,True
11,280,disty2,ACTTRAV_C03,0.7702865969101241,WALKTRAV_B02,0.7362516534135527,0.034034943496571435,False,8,8,18.0,12,1.0,True,False,True
11,280,disty3,ACTTRAV_C03,0.575243337365894,WALKTRAV_B02,0.5189901349580929,0.05625320240780107,False,8,6,23.0,18,0.75,True,False,True
11,280,disty4,CYCMOUNTAIN_N02,0.5927739547918689,GARD_B08,0.509247181783548,0.0835267730083209,False,8,8,2.5,1,1.0,True,False,True
11,280,disty5,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7473141108360046,0.02642851796890222,False,8,6,17.5,8,0.75,True,False,True
11,280,disty6,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,8,8,3.0,1,1.0,True,False,True
11,280,disty7,ACTTRAV_C03,0.7592728756629286,WALKTRAV_B02,0.7254161041765916,0.03385677148633692,False,8,8,14.5,9,1.0,True,False,True
11,280,disty8,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,6.0,4,1.0,True,False,True
11,280,disty9,ACTTRAV_C03,0.7522598846293693,WALKTRAV_B02,0.7362516534135527,0.016008231215816626,False,8,8,5.5,3,1.0,True,False,True
11,280,limiting_disability,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.7254161041765916,0.011958764826923929,False,8,0,47.5,38,0.0,False,False,False
11,280,no_disability,ACTTRAV_C03,0.8453482404747696,WALKTRAV_B02,0.7547840039598593,0.0905642365149103,False,8,0,346.0,329,0.0,False,False,False
11,280,non_limiting_disability,ACTTRAV_C03,0.7592728756629286,WALKTRAV_B02,0.7254161041765916,0.03385677148633692,False,8,0,70.0,59,0.0,False,False,False
11,293,disty1,ACTTRAV_C03,0.5933844698533663,WALKTRAV_B02,0.56328457253897,0.03009989731439633,False,8,2,34.0,27,0.25,False,False,False
11,293,disty10,ACTTRAV_C03,0.5933844698533663,WALKTRAV_B02,0.56328457253897,0.03009989731439633,False,8,8,5.5,2,1.0,True,False,True
11,293,disty11,ACTTRAV_C03,0.7737426288049069,WALKTRAV_B02,0.7617838639779829,0.011958764826923929,False,7,7,3.0,1,1.0,True,True,True
11,293,disty12,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,8,10.0,6,1.0,True,False,True
11,293,disty13,ACTTRAV_C03,0.7373748690035156,WALKTRAV_B02,0.7094233145504615,0.027951554453054084,False,8,8,3.5,1,1.0,True,False,True
11,293,disty2,ACTTRAV_C03,0.575243337365894,WALKTRAV_B02,0.56328457253897,0.011958764826923929,False,8,5,26.0,23,0.625,True,False,True
11,293,disty3,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.5149516359186366,0.01599726386638023,False,8,1,37.5,25,0.125,False,False,False
11,293,disty4,ACTTRAV_C03,0.467974975880366,WALKTRAV_B02,0.43482885045108166,0.03314612542928436,False,8,8,13.5,9,1.0,True,False,True
11,293,disty5,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,6,24.0,13,0.75,True,False,True
11,293,disty6,ACTTRAV_C03,0.2559016323621216,WALKTRAV_B02,0.2439428675351975,0.011958764826924095,False,8,8,8.0,5,1.0,True,False,True
11,293,disty7,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5907114711851665,0.017408967817204468,False,8,8,16.0,11,1.0,True,False,True
11,293,disty8,ACTTRAV_C03,0.5309488997850168,WALKTRAV_B02,0.4794169013034876,0.05153199848152923,False,8,8,13.0,5,1.0,True,False,True
11,293,disty9,ACTTRAV_C03,0.5933844698533663,WALKTRAV_B02,0.56328457253897,0.03009989731439633,False,8,8,10.0,4,1.0,True,False,True
11,293,limiting_disability,ACTTRAV_C03,0.608120439002371,WALKTRAV_B02,0.5961616741754471,0.011958764826923929,False,8,0,69.5,47,0.0,False,False,False
