LA_2023,age_group,activity_suffix,year,days10p60gr_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
107,16-24,ABSEILING_H03,9,0.0015576903135818,8,1,35.0,27,0.125,False,False,False
107,16-24,ACTTRAV_C03,9,0.4431531196073298,8,1,35.0,27,0.125,False,False,False
107,16-24,AIKIDO_S04,9,0.001471886278127,8,3,33.0,24,0.375,False,False,False
107,16-24,AIRGUN_S08,9,0.0015245265796132,8,3,33.0,24,0.375,False,False,False
107,16-24,ARCHERY_J01,9,0.0016893045471637,8,1,35.0,27,0.125,False,False,False
107,16-24,BADMINTON_G02,9,0.017681981768783,8,1,35.0,27,0.125,False,False,False
107,16-24,BASESOFTBALL_F13,9,0.0017937863276575,8,1,35.0,27,0.125,False,False,False
107,16-24,BASKETBALL_F07,9,0.0485698961637694,8,1,35.0,27,0.125,False,False,False
107,16-24,BOCCIA_L11,9,0.0015113791601301,8,1,35.0,27,0.125,False,False,False
107,16-24,BOULES_L12,9,0.0015502253290994,8,1,35.0,27,0.125,False,False,False
107,16-24,BOWLSBOULES_C12,9,0.0022764189742388,8,1,35.0,27,0.125,False,False,False
107,16-24,BOWLSCARPET_U18,9,0.0015490383446772,8,3,33.0,24,0.375,False,False,False
107,16-24,BOWLSCROWNGREEN_U19,9,0.0015291730941431,8,3,33.0,24,0.375,False,False,False
107,16-24,BOWLSFLATGREEN_U20,9,0.0016621742343732,8,3,33.0,24,0.375,False,False,False
107,16-24,BOWLSSHORTMAT_U23,9,0.0015450498774552,8,3,33.0,24,0.375,False,False,False
107,16-24,BOWLS_L10,9,0.0022237554958009,8,1,35.0,27,0.125,False,False,False
107,16-24,BOXINGTRAD_S01,9,0.0070890799328987,8,1,35.0,27,0.125,False,False,False
107,16-24,CAVING_H02,9,0.0015888882664234,8,1,35.0,27,0.125,False,False,False
107,16-24,CHEERLEADING_L15,9,0.0016113096515075,8,1,35.0,27,0.125,False,False,False
107,16-24,CLIMBWALL_R02,9,0.0107357884347727,8,3,33.0,24,0.375,False,False,False
107,16-24,CRICKETLONG_Q06,9,0.0022671276005674,8,3,33.0,24,0.375,False,False,False
107,16-24,CRICKETOTH_Q12,9,0.0265051535015157,8,3,33.0,24,0.375,False,False,False
107,16-24,CRICKETSHORT_Q07,9,0.0057313232909725,8,3,33.0,24,0.375,False,False,False
107,16-24,CROQUET_I05,9,0.0015678298916612,8,1,35.0,27,0.125,False,False,False
107,16-24,CYCBMX_N03,9,0.0121569779175821,8,3,33.0,24,0.375,False,False,False
107,16-24,CYCCROSS_N06,9,0.0018619863918987,8,3,33.0,24,0.375,False,False,False
107,16-24,CYCLEISURE_N01,9,0.0781984041624261,8,3,33.0,24,0.375,False,False,False
107,16-24,CYCMOUNTAIN_N02,9,0.0063886911420097,8,3,33.0,24,0.375,False,False,False
107,16-24,CYCROAD_N04,9,0.0103075227768216,8,3,33.0,24,0.375,False,False,False
107,16-24,CYCTRACK_N05,9,0.0021207974522589,8,3,33.0,24,0.375,False,False,False
107,16-24,CYCTRAV_B04,9,0.0555555103959501,8,1,35.0,27,0.125,False,False,False
107,16-24,CYC_OLD_M02,9,0.0851940971316194,8,1,35.0,27,0.125,False,False,False
107,16-24,DANCEART_B05,9,0.0416403627090796,8,1,35.0,27,0.125,False,False,False
107,16-24,DANCEOTHER_O01,9,0.0637072029504489,8,1,35.0,27,0.125,False,False,False
107,16-24,DARTS_I08,9,0.0015978576178324,8,1,35.0,27,0.125,False,False,False
107,16-24,DIVING_U05,9,0.0017313074502057,8,3,33.0,24,0.375,False,False,False
107,16-24,DODGEBALL_F12,9,0.0216512394355502,8,1,35.0,27,0.125,False,False,False
107,16-24,DRIVINGRANGE_U10,9,0.0030501098855697,8,3,33.0,24,0.375,False,False,False
107,16-24,EQUESTDRESSAGE_U15,9,0.0016753644518464,8,3,33.0,24,0.375,False,False,False
107,16-24,EQUESTEVENTING_U16,9,0.0015437970389944,8,3,33.0,24,0.375,False,False,False
107,16-24,EQUESTHACKING_U12,9,0.0020108001282218,8,3,33.0,24,0.375,False,False,False
107,16-24,EQUESTOTHER_U17,9,0.0042871853596529,8,2,33.5,27,0.25,False,False,False
107,16-24,EQUESTSCHOOLING_U13,9,0.0019605150090789,8,3,33.0,24,0.375,False,False,False
107,16-24,EQUESTSHOWJUMP_U14,9,0.0015267154406132,8,3,33.0,24,0.375,False,False,False
107,16-24,EQUEST_L09,9,0.0048829738788338,8,1,35.0,27,0.125,False,False,False
107,16-24,FELLRUNNING_L04,9,0.0142492966606604,8,1,35.0,27,0.125,False,False,False
107,16-24,FENCING_J03,9,0.0117294883599212,8,1,35.0,27,0.125,False,False,False
107,16-24,FOOTBALL11_Q01,9,0.0070305285957222,8,3,33.0,24,0.375,False,False,False
107,16-24,FOOTBALLOTHER_Q05,9,0.0057187233998752,8,3,33.0,24,0.375,False,False,False
107,16-24,FOOTBALLSMALL_Q02,9,0.0628262224870385,8,3,33.0,24,0.375,False,False,False
107,16-24,FOOTBALLWALK_Q04,9,0.0022035134119492,8,3,33.0,24,0.375,False,False,False
107,16-24,FOOTBALL_F01,9,0.0692020144439757,8,1,35.0,27,0.125,False,False,False
107,16-24,FRISBEE_I03,9,0.0022902445201319,8,1,35.0,27,0.125,False,False,False
107,16-24,FUTSAL_Q03,9,0.0099091064866312,8,3,33.0,24,0.375,False,False,False
107,16-24,GARDENTRAMP_L14,9,0.0031604422288347,8,1,35.0,27,0.125,False,False,False
107,16-24,GARD_B08,9,0.0953562578449932,8,1,35.0,27,0.125,False,False,False
107,16-24,GLIDING_H08,9,0.0015371172340945,8,1,35.0,27,0.125,False,False,False
107,16-24,GOALBALL_F15,9,0.0015027342322193,8,1,35.0,27,0.125,False,False,False
107,16-24,GOLFADV_U11,9,0.015855424511561,8,3,33.0,24,0.375,False,False,False
107,16-24,GOLFFULL_U08,9,0.0039684810201459,8,3,33.0,24,0.375,False,False,False
107,16-24,GOLFSHORT_U09,9,0.0099787914601688,8,3,33.0,24,0.375,False,False,False
107,16-24,GOLF_L08,9,0.0257355815575461,8,1,35.0,27,0.125,False,False,False
107,16-24,GYMNASTICSONLY_U24,9,0.0029030008393986,8,3,33.0,24,0.375,False,False,False
107,16-24,GYMNASTICS_L13,9,0.0040664481893772,8,1,35.0,27,0.125,False,False,False
107,16-24,GYMTRAMPCHEER_C13,9,0.0054834816435348,8,1,35.0,27,0.125,False,False,False
107,16-24,HANDBALL_F16,9,0.0080476562700558,8,1,35.0,27,0.125,False,False,False
107,16-24,HIGHROPES_H14,9,0.0015099036513328,8,1,35.0,27,0.125,False,False,False
107,16-24,HOCKEY_F09,9,0.0020359946563345,8,1,35.0,27,0.125,False,False,False
107,16-24,ICEHOCKEY_K03,9,0.0015631525356025,8,1,35.0,27,0.125,False,False,False
107,16-24,ICESKATING_I02,9,0.0026178396140697,8,1,35.0,27,0.125,False,False,False
107,16-24,JUJITSU_S03,9,0.001904691473168,8,3,33.0,24,0.375,False,False,False
107,16-24,KARATE_S02,9,0.0031145536241232,8,3,33.0,24,0.375,False,False,False
107,16-24,KARTING_U26,9,0.001443892340637,8,3,33.0,24,0.375,False,False,False
107,16-24,LACROSSE_F14,9,0.0015996017774049,8,1,35.0,27,0.125,False,False,False
107,16-24,LIFESAVING_H13,9,0.001612089015754,8,1,35.0,27,0.125,False,False,False
107,16-24,MARTIALCHINESE_S05,9,0.0017792631161221,8,3,33.0,24,0.375,False,False,False
107,16-24,MARTIALOTHER_S06,9,0.0018924792949996,8,3,33.0,24,0.375,False,False,False
107,16-24,MARTIAL_J07,9,0.0048614535999631,8,1,35.0,27,0.125,False,False,False
107,16-24,MODPENT_L06,9,0.0014765435950812,8,1,35.0,27,0.125,False,False,False
107,16-24,MOTORCARRACE_U28,9,0.0014838578665961,8,3,33.0,24,0.375,False,False,False
107,16-24,MOTORCYCRACE_U27,9,0.0014950760479834,8,3,33.0,24,0.375,False,False,False
107,16-24,MOTORSPORTS_L18,9,0.0019875100917857,8,1,35.0,27,0.125,False,False,False
107,16-24,NETBALL_F06,9,0.0033074983898195,8,1,35.0,27,0.125,False,False,False
107,16-24,ORIENTEERING_H04,9,0.0018028213681843,8,1,35.0,27,0.125,False,False,False
107,16-24,PARKOUR_H05,9,0.0025925416660048,8,1,35.0,27,0.125,False,False,False
107,16-24,POOL_I07,9,0.0016224851720996,8,1,35.0,27,0.125,False,False,False
107,16-24,RIFLE_S09,9,0.0015060032307182,8,3,33.0,24,0.375,False,False,False
107,16-24,ROCKCLIMB_R01,9,0.0048124255585404,8,3,33.0,24,0.375,False,False,False
107,16-24,ROLLERSKATING_L16,9,0.0042335922833122,8,1,35.0,27,0.125,False,False,False
107,16-24,ROUNDERS_F11,9,0.0160771484750143,8,1,35.0,27,0.125,False,False,False
107,16-24,ROWINGWATER_R04,9,0.0027354799853085,8,1,35.0,27,0.125,False,False,False
107,16-24,RUGBYLEAG13_Q17,9,0.001564705446592,8,3,33.0,24,0.375,False,False,False
107,16-24,RUGBYLEAGTAG_Q19,9,0.0015471944162211,8,3,33.0,24,0.375,False,False,False
107,16-24,RUGBYLEAGTOUCH_Q18,9,0.0017159303353041,8,3,33.0,24,0.375,False,False,False
107,16-24,RUGBYLEAGUE_F04,9,0.0017587245175763,8,1,35.0,27,0.125,False,False,False
107,16-24,RUGBYUN15_Q13,9,0.0088766001490899,8,3,33.0,24,0.375,False,False,False
107,16-24,RUGBYUN7_Q15,9,0.0016808429719904,8,3,33.0,24,0.375,False,False,False
107,16-24,RUGBYUNION_F03,9,0.0086803275726112,8,1,35.0,27,0.125,False,False,False
107,16-24,RUGBYUNTAG_Q16,9,0.0017260308321845,8,3,33.0,24,0.375,False,False,False
107,16-24,RUGBYUNTOUCH_Q14,9,0.0048217516757167,8,3,33.0,24,0.375,False,False,False
107,16-24,RUNJOG_U07,9,0.1194132975328,8,1,35.0,27,0.125,False,False,False
107,16-24,SHOOTING_J08,9,0.0018046878285994,8,1,35.0,27,0.125,False,False,False
107,16-24,SKATEBOARDING_L17,9,0.002268525488979,8,1,35.0,27,0.125,False,False,False
107,16-24,SKIING_T01,9,0.010781653863125,8,3,33.0,24,0.375,False,False,False
107,16-24,SKITTLES_I09,9,0.0014936386652006,8,1,35.0,27,0.125,False,False,False
107,16-24,SLEDDING_K02,9,0.0016547896791384,8,1,35.0,27,0.125,False,False,False
107,16-24,SNOOKER_I06,9,0.001531273773632,8,1,35.0,27,0.125,False,False,False
107,16-24,SNOWBOARDING_T02,9,0.0017876089857055,8,3,33.0,24,0.375,False,False,False
107,16-24,SNOWSPORT_K01,9,0.0103241340116359,8,1,35.0,27,0.125,False,False,False
107,16-24,TABLETENNIS_G03,9,0.0279928896568786,8,1,35.0,27,0.125,False,False,False
107,16-24,TAEKWONDO_J05,9,0.0018083438458467,8,1,35.0,27,0.125,False,False,False
107,16-24,TENNIS_G01,9,0.0369023306115175,8,1,35.0,27,0.125,False,False,False
107,16-24,TENPIN_I04,9,0.0015707751580833,8,1,35.0,27,0.125,False,False,False
107,16-24,TRACKANDFIELD_L02,9,0.0250396329402159,8,1,35.0,27,0.125,False,False,False
107,16-24,TRAMPOLINING_U25,9,0.00253970748497,8,3,33.0,24,0.375,False,False,False
107,16-24,TRIATHLON_L05,9,0.0018622522330203,8,1,35.0,27,0.125,False,False,False
107,16-24,VOLLEYBALL_F10,9,0.0146717937058647,8,1,35.0,27,0.125,False,False,False
107,16-24,WALKTRAV_B02,9,0.4209120571891004,8,1,35.0,27,0.125,False,False,False
107,16-24,WATERPOLO_U06,9,0.0017526380780296,8,3,33.0,24,0.375,False,False,False
107,16-24,WATERSKIING_H10,9,0.0016445458530969,8,1,35.0,27,0.125,False,False,False
107,16-24,WHEELCHBASKETBALL_F08,9,0.0014984175949687,8,1,35.0,27,0.125,False,False,False
107,16-24,WHEELCHRUGBY_F05,9,0.0014941118373744,8,1,35.0,27,0.125,False,False,False
107,16-24,WINTER_C10,9,0.0114364058112326,8,1,35.0,27,0.125,False,False,False
107,16-24,WRESTLING_J09,9,0.0017590734053242,8,1,35.0,27,0.125,False,False,False
107,25-34,ABSEILING_H03,9,0.0023963175475166,8,0,118.5,99,0.0,False,False,False
107,25-34,ACTTRAV_C03,9,0.5182889976198299,8,0,118.5,99,0.0,False,False,False
107,25-34,AIKIDO_S04,9,0.0023105135120618,8,0,118.5,83,0.0,False,False,False
107,25-34,AIRGUN_S08,9,0.002363153813548,8,0,118.5,83,0.0,False,False,False
107,25-34,ARCHERY_J01,9,0.0025279317810985,8,0,118.5,99,0.0,False,False,False
107,25-34,BADMINTON_G02,9,0.0174330850362369,8,0,118.5,99,0.0,False,False,False
107,25-34,BASESOFTBALL_F13,9,0.0026324135615923,8,0,118.5,99,0.0,False,False,False
107,25-34,BASKETBALL_F07,9,0.0218343160681022,8,0,118.5,99,0.0,False,False,False
107,25-34,BOCCIA_L11,9,0.0023500063940649,8,0,118.5,99,0.0,False,False,False
107,25-34,BOULES_L12,9,0.0023888525630342,8,0,118.5,99,0.0,False,False,False
107,25-34,BOWLSBOULES_C12,9,0.0031150462081736,8,0,118.5,99,0.0,False,False,False
107,25-34,BOWLSCARPET_U18,9,0.002387665578612,8,0,118.5,83,0.0,False,False,False
107,25-34,BOWLSCROWNGREEN_U19,9,0.0023678003280779,8,0,118.5,83,0.0,False,False,False
107,25-34,BOWLSFLATGREEN_U20,9,0.002500801468308,8,0,118.5,83,0.0,False,False,False
107,25-34,BOWLSSHORTMAT_U23,9,0.0023836771113899,8,0,118.5,83,0.0,False,False,False
107,25-34,BOWLS_L10,9,0.0030623827297357,8,0,118.5,99,0.0,False,False,False
107,25-34,BOXINGTRAD_S01,9,0.0066576470397816,8,0,118.5,99,0.0,False,False,False
107,25-34,CAVING_H02,9,0.0024275155003582,8,0,118.5,99,0.0,False,False,False
107,25-34,CHEERLEADING_L15,9,0.0041007730402579,8,0,118.5,99,0.0,False,False,False
107,25-34,CLIMBWALL_R02,9,0.0116105556072875,8,0,118.5,83,0.0,False,False,False
107,25-34,CRICKETLONG_Q06,9,0.0031057548345021,8,0,118.5,83,0.0,False,False,False
107,25-34,CRICKETOTH_Q12,9,0.0030922051723603,8,0,118.5,83,0.0,False,False,False
107,25-34,CRICKETSHORT_Q07,9,0.0037914512998366,8,0,118.5,83,0.0,False,False,False
107,25-34,CROQUET_I05,9,0.002406457125596,8,0,118.5,99,0.0,False,False,False
107,25-34,CYCBMX_N03,9,0.0027400220327884,8,0,118.5,83,0.0,False,False,False
107,25-34,CYCCROSS_N06,9,0.0027006136258334,8,0,118.5,83,0.0,False,False,False
107,25-34,CYCLEISURE_N01,9,0.0926780105132539,8,0,118.5,83,0.0,False,False,False
107,25-34,CYCMOUNTAIN_N02,9,0.0093030037178739,8,0,118.5,83,0.0,False,False,False
107,25-34,CYCROAD_N04,9,0.0181547689122356,8,0,118.5,83,0.0,False,False,False
107,25-34,CYCTRACK_N05,9,0.0029594246861937,8,0,118.5,83,0.0,False,False,False
107,25-34,CYCTRAV_B04,9,0.1191156472756508,8,0,118.5,99,0.0,False,False,False
107,25-34,CYC_OLD_M02,9,0.10178498167855,8,0,118.5,99,0.0,False,False,False
107,25-34,DANCEART_B05,9,0.0154334898853739,8,0,118.5,99,0.0,False,False,False
107,25-34,DANCEOTHER_O01,9,0.0545745429792556,8,0,118.5,99,0.0,False,False,False
107,25-34,DARTS_I08,9,0.0024364848517672,8,0,118.5,99,0.0,False,False,False
107,25-34,DIVING_U05,9,0.0025699346841405,8,0,118.5,83,0.0,False,False,False
107,25-34,DODGEBALL_F12,9,0.0029481676367865,8,0,118.5,99,0.0,False,False,False
107,25-34,DRIVINGRANGE_U10,9,0.0061345208330055,8,0,118.5,83,0.0,False,False,False
107,25-34,EQUESTDRESSAGE_U15,9,0.0025139916857812,8,0,118.5,83,0.0,False,False,False
107,25-34,EQUESTEVENTING_U16,9,0.0023824242729292,8,0,118.5,83,0.0,False,False,False
107,25-34,EQUESTHACKING_U12,9,0.0043914199545519,8,0,118.5,83,0.0,False,False,False
107,25-34,EQUESTOTHER_U17,9,0.0025627617819779,8,0,118.5,89,0.0,False,False,False
107,25-34,EQUESTSCHOOLING_U13,9,0.004341134835409,8,0,118.5,83,0.0,False,False,False
107,25-34,EQUESTSHOWJUMP_U14,9,0.002365342674548,8,0,118.5,83,0.0,False,False,False
107,25-34,EQUEST_L09,9,0.004839892221718,8,0,118.5,99,0.0,False,False,False
107,25-34,FELLRUNNING_L04,9,0.0101410656346983,8,0,118.5,99,0.0,False,False,False
107,25-34,FENCING_J03,9,0.0024715679281603,8,0,118.5,99,0.0,False,False,False
107,25-34,FOOTBALL11_Q01,9,0.0186696110479702,8,0,118.5,83,0.0,False,False,False
107,25-34,FOOTBALLOTHER_Q05,9,0.0050995979790452,8,0,118.5,83,0.0,False,False,False
107,25-34,FOOTBALLSMALL_Q02,9,0.0278819072255131,8,0,118.5,83,0.0,False,False,False
107,25-34,FOOTBALLWALK_Q04,9,0.003042140645884,8,0,118.5,83,0.0,False,False,False
107,25-34,FOOTBALL_F01,9,0.0435275999772392,8,0,118.5,99,0.0,False,False,False
107,25-34,FRISBEE_I03,9,0.0031288717540667,8,0,118.5,99,0.0,False,False,False
107,25-34,FUTSAL_Q03,9,0.0085826735556509,8,0,118.5,83,0.0,False,False,False
107,25-34,GARDENTRAMP_L14,9,0.0068752221194945,8,0,118.5,99,0.0,False,False,False
107,25-34,GARD_B08,9,0.1040743633678057,8,0,118.5,99,0.0,False,False,False
107,25-34,GLIDING_H08,9,0.0023757444680293,8,0,118.5,99,0.0,False,False,False
107,25-34,GOALBALL_F15,9,0.0023413614661541,8,0,118.5,99,0.0,False,False,False
107,25-34,GOLFADV_U11,9,0.0027112757586264,8,0,118.5,83,0.0,False,False,False
107,25-34,GOLFFULL_U08,9,0.0095901406985782,8,0,118.5,83,0.0,False,False,False
107,25-34,GOLFSHORT_U09,9,0.002884669011602,8,0,118.5,83,0.0,False,False,False
107,25-34,GOLF_L08,9,0.0139059094376338,8,0,118.5,99,0.0,False,False,False
107,25-34,GYMNASTICSONLY_U24,9,0.006705632226162,8,0,118.5,83,0.0,False,False,False
107,25-34,GYMNASTICS_L13,9,0.0083697901228201,8,0,118.5,99,0.0,False,False,False
107,25-34,GYMTRAMPCHEER_C13,9,0.0126629762337027,8,0,118.5,99,0.0,False,False,False
107,25-34,HANDBALL_F16,9,0.0028935219056781,8,0,118.5,99,0.0,False,False,False
107,25-34,HIGHROPES_H14,9,0.0059419343734414,8,0,118.5,99,0.0,False,False,False
107,25-34,HOCKEY_F09,9,0.0028746218902693,8,0,118.5,99,0.0,False,False,False
107,25-34,ICEHOCKEY_K03,9,0.0024017797695373,8,0,118.5,99,0.0,False,False,False
107,25-34,ICESKATING_I02,9,0.0051073030028201,8,0,118.5,99,0.0,False,False,False
107,25-34,JUJITSU_S03,9,0.0027433187071028,8,0,118.5,83,0.0,False,False,False
107,25-34,KARATE_S02,9,0.002856873718827,8,0,118.5,83,0.0,False,False,False
107,25-34,KARTING_U26,9,0.0022825195745718,8,0,118.5,83,0.0,False,False,False
107,25-34,LACROSSE_F14,9,0.0024382290113397,8,0,118.5,99,0.0,False,False,False
107,25-34,LIFESAVING_H13,9,0.0042775442274798,8,0,118.5,99,0.0,False,False,False
107,25-34,MARTIALCHINESE_S05,9,0.0026178903500569,8,0,118.5,83,0.0,False,False,False
107,25-34,MARTIALOTHER_S06,9,0.0027311065289344,8,0,118.5,83,0.0,False,False,False
107,25-34,MARTIAL_J07,9,0.0047490040915987,8,0,118.5,99,0.0,False,False,False
107,25-34,MODPENT_L06,9,0.002315170829016,8,0,118.5,99,0.0,False,False,False
107,25-34,MOTORCARRACE_U28,9,0.0023224851005309,8,0,118.5,83,0.0,False,False,False
107,25-34,MOTORCYCRACE_U27,9,0.0023337032819181,8,0,118.5,83,0.0,False,False,False
107,25-34,MOTORSPORTS_L18,9,0.0028261373257205,8,0,118.5,99,0.0,False,False,False
107,25-34,NETBALL_F06,9,0.0145276852184459,8,0,118.5,99,0.0,False,False,False
107,25-34,ORIENTEERING_H04,9,0.0026414486021191,8,0,118.5,99,0.0,False,False,False
107,25-34,PARKOUR_H05,9,0.0034311688999396,8,0,118.5,99,0.0,False,False,False
107,25-34,POOL_I07,9,0.0024611124060344,8,0,118.5,99,0.0,False,False,False
107,25-34,RIFLE_S09,9,0.002344630464653,8,0,118.5,83,0.0,False,False,False
107,25-34,ROCKCLIMB_R01,9,0.0135751660857853,8,0,118.5,83,0.0,False,False,False
107,25-34,ROLLERSKATING_L16,9,0.0069553141888469,8,0,118.5,99,0.0,False,False,False
107,25-34,ROUNDERS_F11,9,0.0033668382745631,8,0,118.5,99,0.0,False,False,False
107,25-34,ROWINGWATER_R04,9,0.0068834978164353,8,0,118.5,99,0.0,False,False,False
107,25-34,RUGBYLEAG13_Q17,9,0.0024033326805268,8,0,118.5,83,0.0,False,False,False
107,25-34,RUGBYLEAGTAG_Q19,9,0.0023858216501559,8,0,118.5,83,0.0,False,False,False
107,25-34,RUGBYLEAGTOUCH_Q18,9,0.0025545575692389,8,0,118.5,83,0.0,False,False,False
107,25-34,RUGBYLEAGUE_F04,9,0.0025973517515111,8,0,118.5,99,0.0,False,False,False
107,25-34,RUGBYUN15_Q13,9,0.0028861146759598,8,0,118.5,83,0.0,False,False,False
107,25-34,RUGBYUN7_Q15,9,0.0025194702059252,8,0,118.5,83,0.0,False,False,False
107,25-34,RUGBYUNION_F03,9,0.0035945107946376,8,0,118.5,99,0.0,False,False,False
107,25-34,RUGBYUNTAG_Q16,9,0.0025646580661193,8,0,118.5,83,0.0,False,False,False
107,25-34,RUGBYUNTOUCH_Q14,9,0.0028818796845808,8,0,118.5,83,0.0,False,False,False
107,25-34,RUNJOG_U07,9,0.1646767612808697,8,0,118.5,99,0.0,False,False,False
107,25-34,SHOOTING_J08,9,0.0026433150625342,8,0,118.5,99,0.0,False,False,False
107,25-34,SKATEBOARDING_L17,9,0.0031071527229138,8,0,118.5,99,0.0,False,False,False
107,25-34,SKIING_T01,9,0.0076644387611915,8,0,118.5,83,0.0,False,False,False
107,25-34,SKITTLES_I09,9,0.0023322658991354,8,0,118.5,99,0.0,False,False,False
107,25-34,SLEDDING_K02,9,0.0024934169130732,8,0,118.5,99,0.0,False,False,False
107,25-34,SNOOKER_I06,9,0.0023699010075668,8,0,118.5,99,0.0,False,False,False
107,25-34,SNOWBOARDING_T02,9,0.0026262362196403,8,0,118.5,83,0.0,False,False,False
107,25-34,SNOWSPORT_K01,9,0.0079038724357031,8,0,118.5,99,0.0,False,False,False
107,25-34,TABLETENNIS_G03,9,0.0221434477228414,8,0,118.5,99,0.0,False,False,False
107,25-34,TAEKWONDO_J05,9,0.0044793898067178,8,0,118.5,99,0.0,False,False,False
107,25-34,TENNIS_G01,9,0.0311619713827872,8,0,118.5,99,0.0,False,False,False
107,25-34,TENPIN_I04,9,0.002409402392018,8,0,118.5,99,0.0,False,False,False
107,25-34,TRACKANDFIELD_L02,9,0.0060522357842043,8,0,118.5,99,0.0,False,False,False
107,25-34,TRAMPOLINING_U25,9,0.0042109057262315,8,0,118.5,83,0.0,False,False,False
107,25-34,TRIATHLON_L05,9,0.0027008794669551,8,0,118.5,99,0.0,False,False,False
107,25-34,VOLLEYBALL_F10,9,0.0046957031464317,8,0,118.5,99,0.0,False,False,False
107,25-34,WALKTRAV_B02,9,0.4593460027921645,8,0,118.5,99,0.0,False,False,False
107,25-34,WATERPOLO_U06,9,0.0048370490254654,8,0,118.5,83,0.0,False,False,False
107,25-34,WATERSKIING_H10,9,0.0024831730870316,8,0,118.5,99,0.0,False,False,False
107,25-34,WHEELCHBASKETBALL_F08,9,0.0023370448289035,8,0,118.5,99,0.0,False,False,False
107,25-34,WHEELCHRUGBY_F05,9,0.0023327390713092,8,0,118.5,99,0.0,False,False,False
107,25-34,WINTER_C10,9,0.0106669803901155,8,0,118.5,99,0.0,False,False,False
107,25-34,WRESTLING_J09,9,0.002597700639259,8,0,118.5,99,0.0,False,False,False
107,35-44,ABSEILING_H03,9,0.0011475243337116,8,0,119.0,98,0.0,False,False,False
107,35-44,ACTTRAV_C03,9,0.3890450232914326,8,0,119.0,98,0.0,False,False,False
107,35-44,AIKIDO_S04,9,0.0010617202982568,8,0,114.0,72,0.0,False,False,False
107,35-44,AIRGUN_S08,9,0.0042129072774587,8,0,114.0,72,0.0,False,False,False
107,35-44,ARCHERY_J01,9,0.0019686362393329,8,0,119.0,98,0.0,False,False,False
107,35-44,BADMINTON_G02,9,0.0208560050982046,8,0,119.0,98,0.0,False,False,False
107,35-44,BASESOFTBALL_F13,9,0.0045694583860369,8,0,119.0,98,0.0,False,False,False
107,35-44,BASKETBALL_F07,9,0.0120924110307607,8,0,119.0,98,0.0,False,False,False
107,35-44,BOCCIA_L11,9,0.0011012131802598,8,0,119.0,98,0.0,False,False,False
107,35-44,BOULES_L12,9,0.0011400593492292,8,0,119.0,98,0.0,False,False,False
107,35-44,BOWLSBOULES_C12,9,0.002555750666408,8,0,119.0,98,0.0,False,False,False
107,35-44,BOWLSCARPET_U18,9,0.001138872364807,8,0,114.0,72,0.0,False,False,False
107,35-44,BOWLSCROWNGREEN_U19,9,0.0018815394333058,8,0,114.0,72,0.0,False,False,False
107,35-44,BOWLSFLATGREEN_U20,9,0.001252008254503,8,0,114.0,72,0.0,False,False,False
107,35-44,BOWLSSHORTMAT_U23,9,0.0011348838975849,8,0,114.0,72,0.0,False,False,False
107,35-44,BOWLS_L10,9,0.0025030871879701,8,0,119.0,98,0.0,False,False,False
107,35-44,BOXINGTRAD_S01,9,0.020552373361791,8,0,119.0,98,0.0,False,False,False
107,35-44,CAVING_H02,9,0.0011787222865531,8,0,119.0,98,0.0,False,False,False
107,35-44,CHEERLEADING_L15,9,0.0012011436716373,8,0,119.0,98,0.0,False,False,False
107,35-44,CLIMBWALL_R02,9,0.0087248587752674,8,0,114.0,72,0.0,False,False,False
107,35-44,CRICKETLONG_Q06,9,0.0046003869768725,8,0,114.0,72,0.0,False,False,False
107,35-44,CRICKETOTH_Q12,9,0.0018434119585553,8,0,114.0,72,0.0,False,False,False
107,35-44,CRICKETSHORT_Q07,9,0.005286083442207,8,0,114.0,72,0.0,False,False,False
107,35-44,CROQUET_I05,9,0.001157663911791,8,0,119.0,98,0.0,False,False,False
107,35-44,CYCBMX_N03,9,0.0024286216699864,8,0,114.0,72,0.0,False,False,False
107,35-44,CYCCROSS_N06,9,0.0014518204120284,8,0,114.0,72,0.0,False,False,False
107,35-44,CYCLEISURE_N01,9,0.1080234799926878,8,0,114.0,72,0.0,False,False,False
107,35-44,CYCMOUNTAIN_N02,9,0.0078184503535013,8,0,114.0,72,0.0,False,False,False
107,35-44,CYCROAD_N04,9,0.0173745930694323,8,0,114.0,72,0.0,False,False,False
107,35-44,CYCTRACK_N05,9,0.0017106314723887,8,0,114.0,72,0.0,False,False,False
107,35-44,CYCTRAV_B04,9,0.1017101149445472,8,0,119.0,98,0.0,False,False,False
107,35-44,CYC_OLD_M02,9,0.1178556596949217,8,0,119.0,98,0.0,False,False,False
107,35-44,DANCEART_B05,9,0.0150015263688122,8,0,119.0,98,0.0,False,False,False
107,35-44,DANCEOTHER_O01,9,0.039467728024516,8,0,119.0,98,0.0,False,False,False
107,35-44,DARTS_I08,9,0.0011876916379622,8,0,119.0,98,0.0,False,False,False
107,35-44,DIVING_U05,9,0.0013211414703355,8,0,114.0,72,0.0,False,False,False
107,35-44,DODGEBALL_F12,9,0.0016993744229815,8,0,119.0,98,0.0,False,False,False
