LA_2023,age_group,activity_suffix,year,days10p60gr_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
91,16-24,JUJITSU_S03,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,KARATE_S02,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,KARTING_U26,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,LACROSSE_F14,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,LIFESAVING_H13,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,MARTIALCHINESE_S05,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,MARTIALOTHER_S06,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,MARTIAL_J07,10,0.129048887047357,8,0,44.5,38,0.0,False,False,False
91,16-24,MODPENT_L06,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,MOTORCARRACE_U28,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,MOTORCYCRACE_U27,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,MOTORSPORTS_L18,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,NETBALL_F06,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,ORIENTEERING_H04,10,0.0245512919979844,8,0,44.5,38,0.0,False,False,False
91,16-24,PARKOUR_H05,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,POOL_I07,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,RIFLE_S09,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,ROCKCLIMB_R01,10,0.0315134424347512,8,0,41.5,33,0.0,False,False,False
91,16-24,ROLLERSKATING_L16,10,0.0245512919979844,8,0,44.5,38,0.0,False,False,False
91,16-24,ROUNDERS_F11,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,ROWINGWATER_R04,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,RUGBYLEAG13_Q17,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,RUGBYLEAGTAG_Q19,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,RUGBYLEAGTOUCH_Q18,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,RUGBYLEAGUE_F04,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,RUGBYUN15_Q13,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,RUGBYUN7_Q15,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,RUGBYUNION_F03,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,RUGBYUNTAG_Q16,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,RUGBYUNTOUCH_Q14,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,RUNJOG_U07,10,0.0975468369546975,8,0,44.5,38,0.0,False,False,False
91,16-24,SHOOTING_J08,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,SKATEBOARDING_L17,10,0.0260931997951419,8,0,44.5,38,0.0,False,False,False
91,16-24,SKIING_T01,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,SKITTLES_I09,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,SLEDDING_K02,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,SNOOKER_I06,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,SNOWBOARDING_T02,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,SNOWSPORT_K01,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,TABLETENNIS_G03,10,0.0245512919979844,8,0,44.5,38,0.0,False,False,False
91,16-24,TAEKWONDO_J05,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,TENNIS_G01,10,0.0424240740530906,8,0,44.5,38,0.0,False,False,False
91,16-24,TENPIN_I04,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,TRACKANDFIELD_L02,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,TRAMPOLINING_U25,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,TRIATHLON_L05,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,VOLLEYBALL_F10,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,WALKTRAV_B02,10,0.2415335271580493,8,0,44.5,38,0.0,False,False,False
91,16-24,WATERPOLO_U06,10,0.0,8,0,41.5,33,0.0,False,False,False
91,16-24,WATERSKIING_H10,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,WHEELCHBASKETBALL_F08,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,WHEELCHRUGBY_F05,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,WINTER_C10,10,0.0,8,0,44.5,38,0.0,False,False,False
91,16-24,WRESTLING_J09,10,0.0,8,0,44.5,38,0.0,False,False,False
91,25-34,ABSEILING_H03,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,ACTTRAV_C03,10,0.5384697418219032,8,0,57.5,49,0.0,False,False,False
91,25-34,AIKIDO_S04,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,AIRGUN_S08,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,ARCHERY_J01,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,BADMINTON_G02,10,0.0346166386688821,8,0,57.5,49,0.0,False,False,False
91,25-34,BASESOFTBALL_F13,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,BASKETBALL_F07,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,BOCCIA_L11,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,BOULES_L12,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,BOWLSBOULES_C12,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,BOWLSCARPET_U18,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,BOWLSCROWNGREEN_U19,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,BOWLSFLATGREEN_U20,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,BOWLSSHORTMAT_U23,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,BOWLS_L10,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,BOXINGTRAD_S01,10,0.0499954326131405,8,0,57.5,49,0.0,False,False,False
91,25-34,CAVING_H02,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,CHEERLEADING_L15,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,CLIMBWALL_R02,10,0.0424398158104219,8,0,54.5,38,0.0,False,False,False
91,25-34,CRICKETLONG_Q06,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,CRICKETOTH_Q12,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,CRICKETSHORT_Q07,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,CROQUET_I05,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,CYCBMX_N03,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,CYCCROSS_N06,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,CYCLEISURE_N01,10,0.1402396551403605,8,0,54.5,38,0.0,False,False,False
91,25-34,CYCMOUNTAIN_N02,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,CYCROAD_N04,10,0.1048382267764237,8,0,54.5,38,0.0,False,False,False
91,25-34,CYCTRACK_N05,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,CYCTRAV_B04,10,0.1242975337518244,8,0,57.5,49,0.0,False,False,False
91,25-34,CYC_OLD_M02,10,0.1283866834985111,8,0,57.5,49,0.0,False,False,False
91,25-34,DANCEART_B05,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,DANCEOTHER_O01,10,0.1270768357631914,8,0,57.5,49,0.0,False,False,False
91,25-34,DARTS_I08,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,DIVING_U05,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,DODGEBALL_F12,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,DRIVINGRANGE_U10,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,EQUESTDRESSAGE_U15,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,EQUESTEVENTING_U16,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,EQUESTHACKING_U12,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,EQUESTOTHER_U17,10,0.0,8,0,54.5,44,0.0,False,False,False
91,25-34,EQUESTSCHOOLING_U13,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,EQUESTSHOWJUMP_U14,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,EQUEST_L09,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,FELLRUNNING_L04,10,0.0296466487414756,8,0,57.5,49,0.0,False,False,False
91,25-34,FENCING_J03,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,FOOTBALL11_Q01,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,FOOTBALLOTHER_Q05,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,FOOTBALLSMALL_Q02,10,0.0762805593413371,8,0,54.5,38,0.0,False,False,False
91,25-34,FOOTBALLWALK_Q04,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,FOOTBALL_F01,10,0.0813393668026997,8,0,57.5,49,0.0,False,False,False
91,25-34,FRISBEE_I03,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,FUTSAL_Q03,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,GARDENTRAMP_L14,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,GARD_B08,10,0.1864916888179779,8,0,57.5,49,0.0,False,False,False
91,25-34,GLIDING_H08,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,GOALBALL_F15,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,GOLFADV_U11,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,GOLFFULL_U08,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,GOLFSHORT_U09,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,GOLF_L08,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,GYMNASTICSONLY_U24,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,GYMNASTICS_L13,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,GYMTRAMPCHEER_C13,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,HANDBALL_F16,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,HIGHROPES_H14,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,HOCKEY_F09,10,0.0108581374134044,8,0,57.5,49,0.0,False,False,False
91,25-34,ICEHOCKEY_K03,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,ICESKATING_I02,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,JUJITSU_S03,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,KARATE_S02,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,KARTING_U26,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,LACROSSE_F14,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,LIFESAVING_H13,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,MARTIALCHINESE_S05,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,MARTIALOTHER_S06,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,MARTIAL_J07,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,MODPENT_L06,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,MOTORCARRACE_U28,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,MOTORCYCRACE_U27,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,MOTORSPORTS_L18,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,NETBALL_F06,10,0.0277420685334771,8,0,57.5,49,0.0,False,False,False
91,25-34,ORIENTEERING_H04,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,PARKOUR_H05,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,POOL_I07,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,RIFLE_S09,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,ROCKCLIMB_R01,10,0.0424398158104219,8,0,54.5,38,0.0,False,False,False
91,25-34,ROLLERSKATING_L16,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,ROUNDERS_F11,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,ROWINGWATER_R04,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,RUGBYLEAG13_Q17,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,RUGBYLEAGTAG_Q19,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,RUGBYLEAGTOUCH_Q18,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,RUGBYLEAGUE_F04,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,RUGBYUN15_Q13,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,RUGBYUN7_Q15,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,RUGBYUNION_F03,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,RUGBYUNTAG_Q16,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,RUGBYUNTOUCH_Q14,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,RUNJOG_U07,10,0.1695678146257822,8,0,57.5,49,0.0,False,False,False
91,25-34,SHOOTING_J08,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,SKATEBOARDING_L17,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,SKIING_T01,10,0.011860587132778,8,0,54.5,38,0.0,False,False,False
91,25-34,SKITTLES_I09,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,SLEDDING_K02,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,SNOOKER_I06,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,SNOWBOARDING_T02,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,SNOWSPORT_K01,10,0.0108581374134044,8,0,57.5,49,0.0,False,False,False
91,25-34,TABLETENNIS_G03,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,TAEKWONDO_J05,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,TENNIS_G01,10,0.1005725225429314,8,0,57.5,49,0.0,False,False,False
91,25-34,TENPIN_I04,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,TRACKANDFIELD_L02,10,0.0296466487414756,8,0,57.5,49,0.0,False,False,False
91,25-34,TRAMPOLINING_U25,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,TRIATHLON_L05,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,VOLLEYBALL_F10,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,WALKTRAV_B02,10,0.4821338712257281,8,0,57.5,49,0.0,False,False,False
91,25-34,WATERPOLO_U06,10,0.0,8,0,54.5,38,0.0,False,False,False
91,25-34,WATERSKIING_H10,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,WHEELCHBASKETBALL_F08,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,WHEELCHRUGBY_F05,10,0.0,8,0,57.5,49,0.0,False,False,False
91,25-34,WINTER_C10,10,0.0108581374134044,8,0,57.5,49,0.0,False,False,False
91,25-34,WRESTLING_J09,10,0.0,8,0,57.5,49,0.0,False,False,False
91,35-44,ABSEILING_H03,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,ACTTRAV_C03,10,0.3446190259776278,8,0,93.0,73,0.0,False,False,False
91,35-44,AIKIDO_S04,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,AIRGUN_S08,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,ARCHERY_J01,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,BADMINTON_G02,10,0.0028254534295046,8,0,93.0,73,0.0,False,False,False
91,35-44,BASESOFTBALL_F13,10,0.0057705000616342,8,0,93.0,73,0.0,False,False,False
91,35-44,BASKETBALL_F07,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,BOCCIA_L11,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,BOULES_L12,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,BOWLSBOULES_C12,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,BOWLSCARPET_U18,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,BOWLSCROWNGREEN_U19,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,BOWLSFLATGREEN_U20,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,BOWLSSHORTMAT_U23,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,BOWLS_L10,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,BOXINGTRAD_S01,10,0.0085815141348959,8,0,93.0,73,0.0,False,False,False
91,35-44,CAVING_H02,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,CHEERLEADING_L15,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,CLIMBWALL_R02,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,CRICKETLONG_Q06,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,CRICKETOTH_Q12,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,CRICKETSHORT_Q07,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,CROQUET_I05,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,CYCBMX_N03,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,CYCCROSS_N06,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,CYCLEISURE_N01,10,0.0266314200296376,8,0,86.5,58,0.0,False,False,False
91,35-44,CYCMOUNTAIN_N02,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,CYCROAD_N04,10,0.0197634205549414,8,0,86.5,58,0.0,False,False,False
91,35-44,CYCTRACK_N05,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,CYCTRAV_B04,10,0.042008798637701,8,0,93.0,73,0.0,False,False,False
91,35-44,CYC_OLD_M02,10,0.0285852296794749,8,0,93.0,73,0.0,False,False,False
91,35-44,DANCEART_B05,10,0.0031894422361184,8,0,93.0,73,0.0,False,False,False
91,35-44,DANCEOTHER_O01,10,0.052764506037663,8,0,93.0,73,0.0,False,False,False
91,35-44,DARTS_I08,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,DIVING_U05,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,DODGEBALL_F12,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,DRIVINGRANGE_U10,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,EQUESTDRESSAGE_U15,10,0.0170155712275853,8,0,86.5,58,0.0,False,False,False
91,35-44,EQUESTEVENTING_U16,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,EQUESTHACKING_U12,10,0.0170155712275853,8,0,86.5,58,0.0,False,False,False
91,35-44,EQUESTOTHER_U17,10,0.0,8,0,88.0,58,0.0,False,False,False
91,35-44,EQUESTSCHOOLING_U13,10,0.0170155712275853,8,0,86.5,58,0.0,False,False,False
91,35-44,EQUESTSHOWJUMP_U14,10,0.0170155712275853,8,0,86.5,58,0.0,False,False,False
91,35-44,EQUEST_L09,10,0.0150980822173874,8,0,93.0,73,0.0,False,False,False
91,35-44,FELLRUNNING_L04,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,FENCING_J03,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,FOOTBALL11_Q01,10,0.0065033660172048,8,0,86.5,58,0.0,False,False,False
91,35-44,FOOTBALLOTHER_Q05,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,FOOTBALLSMALL_Q02,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,FOOTBALLWALK_Q04,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,FOOTBALL_F01,10,0.0311770765126021,8,0,93.0,73,0.0,False,False,False
91,35-44,FRISBEE_I03,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,FUTSAL_Q03,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,GARDENTRAMP_L14,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,GARD_B08,10,0.1038260407798064,8,0,93.0,73,0.0,False,False,False
91,35-44,GLIDING_H08,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,GOALBALL_F15,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,GOLFADV_U11,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,GOLFFULL_U08,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,GOLFSHORT_U09,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,GOLF_L08,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,GYMNASTICSONLY_U24,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,GYMNASTICS_L13,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,GYMTRAMPCHEER_C13,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,HANDBALL_F16,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,HIGHROPES_H14,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,HOCKEY_F09,10,0.0099510340991312,8,0,93.0,73,0.0,False,False,False
91,35-44,ICEHOCKEY_K03,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,ICESKATING_I02,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,JUJITSU_S03,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,KARATE_S02,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,KARTING_U26,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,LACROSSE_F14,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,LIFESAVING_H13,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,MARTIALCHINESE_S05,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,MARTIALOTHER_S06,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,MARTIAL_J07,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,MODPENT_L06,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,MOTORCARRACE_U28,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,MOTORCYCRACE_U27,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,MOTORSPORTS_L18,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,NETBALL_F06,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,ORIENTEERING_H04,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,PARKOUR_H05,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,POOL_I07,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,RIFLE_S09,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,ROCKCLIMB_R01,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,ROLLERSKATING_L16,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,ROUNDERS_F11,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,ROWINGWATER_R04,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,RUGBYLEAG13_Q17,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,RUGBYLEAGTAG_Q19,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,RUGBYLEAGTOUCH_Q18,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,RUGBYLEAGUE_F04,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,RUGBYUN15_Q13,10,0.0104608964851439,8,0,86.5,58,0.0,False,False,False
91,35-44,RUGBYUN7_Q15,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,RUGBYUNION_F03,10,0.0092820554236953,8,0,93.0,73,0.0,False,False,False
91,35-44,RUGBYUNTAG_Q16,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,RUGBYUNTOUCH_Q14,10,0.0104608964851439,8,0,86.5,58,0.0,False,False,False
91,35-44,RUNJOG_U07,10,0.0931255190348003,8,0,93.0,73,0.0,False,False,False
91,35-44,SHOOTING_J08,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,SKATEBOARDING_L17,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,SKIING_T01,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,SKITTLES_I09,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,SLEDDING_K02,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,SNOOKER_I06,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,SNOWBOARDING_T02,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,SNOWSPORT_K01,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,TABLETENNIS_G03,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,TAEKWONDO_J05,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,TENNIS_G01,10,0.02557481362811,8,0,93.0,73,0.0,False,False,False
91,35-44,TENPIN_I04,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,TRACKANDFIELD_L02,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,TRAMPOLINING_U25,10,0.0,8,0,86.5,58,0.0,False,False,False
91,35-44,TRIATHLON_L05,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,VOLLEYBALL_F10,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,WALKTRAV_B02,10,0.3201465030514095,8,0,93.0,73,0.0,False,False,False
91,35-44,WATERPOLO_U06,10,0.0065033660172048,8,0,86.5,58,0.0,False,False,False
91,35-44,WATERSKIING_H10,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,WHEELCHBASKETBALL_F08,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,WHEELCHRUGBY_F05,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,WINTER_C10,10,0.0,8,0,93.0,73,0.0,False,False,False
91,35-44,WRESTLING_J09,10,0.0,8,0,93.0,73,0.0,False,False,False
91,45-54,ABSEILING_H03,10,0.0,8,0,94.5,75,0.0,False,False,False
91,45-54,ACTTRAV_C03,10,0.4592894308169637,8,0,94.5,75,0.0,False,False,False
91,45-54,AIKIDO_S04,10,0.0,8,0,89.0,56,0.0,False,False,False
91,45-54,AIRGUN_S08,10,0.0,8,0,89.0,56,0.0,False,False,False
91,45-54,ARCHERY_J01,10,0.0,8,0,94.5,75,0.0,False,False,False
91,45-54,BADMINTON_G02,10,0.0207295689331028,8,0,94.5,75,0.0,False,False,False
91,45-54,BASESOFTBALL_F13,10,0.0,8,0,94.5,75,0.0,False,False,False
91,45-54,BASKETBALL_F07,10,0.004156205122559,8,0,94.5,75,0.0,False,False,False
