year,LA_2023,age_group,volunteer_category,volunteer_category_label,volunteer_category_rate,inactive_rate,fairly_active_rate,active_rate,mean_number_activities_150,n_parent_cell,weighted_n_parent_cell,n,weighted_n,small_cell
5,9.0,25-34,4.0,weekly,0.026578443462792735,0.0,0.0,1.0,1.0,81,179.0900279943824,1,4.759934183798661,True
5,9.0,35-44,0.0,not_volunteered,0.7809268122173291,0.1877890817444313,0.07805523221047904,0.7341556860450895,1.7318462885120396,58,106.99722912337839,49,83.55700505540705,False
5,9.0,35-44,1.0,once_or_one_off,0.10969293568102156,0.10717664663954096,0.262180239683747,0.630643113676712,1.6062540473615605,58,106.99722912337839,5,11.736840172278272,True
5,9.0,35-44,2.0,a_few_times,0.03390214308504372,0.0,0.0,1.0,1.0,58,106.99722912337839,1,3.627435371443981,True
5,9.0,35-44,3.0,monthly,0.023427031789018574,0.0,0.0,1.0,1.3479266883257672,58,106.99722912337839,2,2.5066274880102895,True
5,9.0,35-44,4.0,weekly,0.052051077227587145,0.0,0.0,1.0,6.0,58,106.99722912337839,1,5.569321036238805,True
5,9.0,45-54,0.0,not_volunteered,0.7673094786864646,0.25033319456140135,0.16632485365006472,0.5833419517885339,1.264909625657207,69,130.8762042533558,53,100.42255205810571,False
5,9.0,45-54,1.0,once_or_one_off,0.03288377537700765,0.43547650746994254,0.0,0.5645234925300575,1.1961075680523248,69,130.8762042533558,4,4.303703702862726,True
5,9.0,45-54,2.0,a_few_times,0.05307084189849569,0.0,0.09971455448645462,0.9002854455135453,1.407176649558959,69,130.8762042533558,4,6.945710344205075,True
5,9.0,45-54,3.0,monthly,0.06560090144425833,0.4455985767235901,0.0,0.55440142327641,0.8702232947219649,69,130.8762042533558,5,8.585596976623018,True
5,9.0,45-54,4.0,weekly,0.08113500259377399,0.0,0.0,1.0,2.7355051603785667,69,130.8762042533558,3,10.618641171559318,True
5,9.0,55-64,0.0,not_volunteered,0.6847775527405261,0.1658716991612699,0.20715580301938036,0.6269724978193496,1.5215402545209546,53,107.69994985970366,40,73.75050809520525,False
5,9.0,55-64,1.0,once_or_one_off,0.0617854824802142,0.7105223477158169,0.0,0.28947765228418304,0.07878363551872185,53,107.69994985970366,4,6.6542933651766685,True
5,9.0,55-64,2.0,a_few_times,0.08241511833570583,0.588039735114218,0.1838835171022285,0.22807674778355352,0.9784414153010543,53,107.69994985970366,4,8.876104112437062,True
5,9.0,55-64,3.0,monthly,0.0073774031449726106,0.0,0.0,1.0,3.0,53,107.69994985970366,1,0.7945459488083703,True
5,9.0,55-64,4.0,weekly,0.16364444329858127,0.10872069130331731,0.0,0.8912793086966826,0.7345180734650447,53,107.69994985970366,4,17.62449833807632,True
5,9.0,65-74,0.0,not_volunteered,0.8575342370914406,0.1362512961653686,0.011983928206197862,0.8517647756284333,0.8412751547164548,38,98.8318492784372,32,84.75169447132089,False
5,9.0,65-74,1.0,once_or_one_off,0.034961033957043065,0.1755128370402649,0.0,0.8244871629597351,3.2979486518389405,38,98.8318492784372,2,3.4552636386608055,True
5,9.0,65-74,2.0,a_few_times,0.08304155714688417,0.0,0.12747653768872927,0.8725234623112709,0.8725234623112709,38,98.8318492784372,2,8.207150659787587,True
5,9.0,65-74,3.0,monthly,0.024463171804632203,0.5,0.0,0.5,1.0,38,98.8318492784372,2,2.4177405086679244,True
5,9.0,75-84,0.0,not_volunteered,0.8401583564186698,0.3793499538883542,0.24070523224335494,0.3799448138682909,0.9177847054042745,15,56.165576760200345,14,47.18797865815656,True
5,9.0,75-84,1.0,once_or_one_off,0.15984164358133024,1.0,0.0,0.0,0.0,15,56.165576760200345,1,8.977598102043789,True
5,9.0,85+,0.0,not_volunteered,1.0,0.0,0.0,1.0,0.7311200595378259,2,7.987912784366079,2,7.987912784366079,True
5,17.0,16-24,0.0,not_volunteered,0.6600456748224043,0.1316740275711458,0.26438258937375714,0.6039433830550971,0.5761512974730107,18,43.37541092569719,14,28.62975237515089,True
5,17.0,16-24,1.0,once_or_one_off,0.04154222615458996,1.0,0.0,0.0,0.0,18,43.37541092569719,1,1.8019111302235848,True
5,17.0,16-24,2.0,a_few_times,0.09841790392903414,0.0,0.0,1.0,2.0,18,43.37541092569719,1,4.268917025367644,True
5,17.0,16-24,3.0,monthly,0.19999419509397165,0.47366723414297257,0.0,0.5263327658570274,1.5789982975710823,18,43.37541092569719,2,8.674830394955073,True
5,17.0,25-34,0.0,not_volunteered,0.8668642945859207,0.2874541080402113,0.12722544305835318,0.5853204489014358,1.0123395780812856,53,78.90731566699172,44,68.40193453333535,False
5,17.0,25-34,1.0,once_or_one_off,0.021210500297427184,0.0,0.0,1.0,2.5213558394229723,53,78.90731566699172,2,1.6736636424239086,True
5,17.0,25-34,2.0,a_few_times,0.011058218187146356,0.0,0.0,1.0,1.0,53,78.90731566699172,1,0.8725743132076264,True
5,17.0,25-34,3.0,monthly,0.04637496702516278,0.0,0.8495516366031417,0.15044836339685833,0.15044836339685833,53,78.90731566699172,2,3.659324162100851,True
5,17.0,25-34,4.0,weekly,0.05449201990434293,0.0,0.0,1.0,2.3014113463315935,53,78.90731566699172,4,4.299819015923983,True
5,17.0,35-44,0.0,not_volunteered,0.8480892508382709,0.42570669660003013,0.13824202673124725,0.43605127666872256,0.6728114904065514,80,108.78569040812877,67,92.259974680154,False
5,17.0,35-44,1.0,once_or_one_off,0.03280080527568451,0.0,0.7716578198122118,0.22834218018778826,0.6850265405633646,80,108.78569040812877,3,3.5682582478579326,True
5,17.0,35-44,2.0,a_few_times,0.012529736198150622,0.0,0.0,1.0,2.6734116559143093,80,108.78569040812877,2,1.363056002947538,True
5,17.0,35-44,3.0,monthly,0.0432910594061858,0.32308350116792767,0.0,0.6769164988320723,0.41383941105005323,80,108.78569040812877,5,4.709447786001239,True
5,17.0,35-44,4.0,weekly,0.06328914828170826,0.4612309366870064,0.0,0.5387690633129936,1.307824548011586,80,108.78569040812877,3,6.884953691168069,True
5,17.0,45-54,0.0,not_volunteered,0.8632841810383097,0.26693606246764473,0.07227905141047578,0.6607848861218796,0.844039744609167,67,124.03478719871816,54,107.07726968710644,False
5,17.0,45-54,1.0,once_or_one_off,0.029316533121414155,0.0,0.0,1.0,3.2190813829899074,67,124.03478719871816,2,3.6362699471187776,True
5,17.0,45-54,2.0,a_few_times,0.06659786207255035,0.0,0.2952171548623393,0.7047828451376608,0.9687330773562531,67,124.03478719871816,5,8.260451650058366,True
5,17.0,45-54,3.0,monthly,0.006622165139414858,0.0,0.3261636016441594,0.6738363983558405,3.3691819917792025,67,124.03478719871816,2,0.8213788438620917,True
5,17.0,45-54,4.0,weekly,0.034179258628310685,0.0,0.09195366474971939,0.9080463352502806,1.6839415638046649,67,124.03478719871816,4,4.239417070572467,True
5,17.0,55-64,0.0,not_volunteered,0.8124131259965929,0.2964429769820991,0.11271813166241863,0.5908388913554822,0.641880462052787,52,71.70406589836523,40,58.25332432315659,False
5,17.0,55-64,1.0,once_or_one_off,0.02277645425340619,0.0,0.0,1.0,1.0,52,71.70406589836523,2,1.6331643767173385,True
5,17.0,55-64,2.0,a_few_times,0.05281426534567246,0.44287583328998953,0.21194662214611135,0.3451775445638991,1.2180195230042146,52,71.70406589836523,4,3.7869975627198453,True
5,17.0,55-64,3.0,monthly,0.07582632004772683,0.37105368017600987,0.0,0.62894631982399,0.8825705531458232,52,71.70406589836523,4,5.437055449532737,True
5,17.0,55-64,4.0,weekly,0.03616983435660173,0.4839043063580512,0.0,0.5160956936419488,0.5160956936419488,52,71.70406589836523,2,2.5935241862387253,True
5,17.0,65-74,0.0,not_volunteered,0.8633801366606315,0.37558675873385144,0.1521920000567567,0.4722212412093919,0.8528791484280602,37,49.76030137348393,32,42.962055800112765,False
5,17.0,65-74,1.0,once_or_one_off,0.035590031041885656,1.0,0.0,0.0,0.0,37,49.76030137348393,2,1.7709706705358783,True
5,17.0,65-74,2.0,a_few_times,0.017901288422503023,1.0,0.0,0.0,0.0,37,49.76030137348393,1,0.8907735068774092,True
5,17.0,65-74,3.0,monthly,0.0831285438749796,0.0,0.0,1.0,1.7811270093549008,37,49.76030137348393,2,4.1365013959578665,True
5,17.0,75-84,0.0,not_volunteered,0.9592371774297842,0.2938688661956062,0.0,0.7061311338043937,1.0047206162575706,18,48.26510382079233,17,46.29768195741233,True
5,17.0,75-84,3.0,monthly,0.04076282257021564,0.0,0.0,1.0,1.0,18,48.26510382079233,1,1.9674218633799951,True
5,17.0,85+,0.0,not_volunteered,0.6096621498729149,0.0,0.0,1.0,0.0,3,4.032963847771061,2,2.458745409791848,True
5,17.0,85+,4.0,weekly,0.3903378501270852,1.0,0.0,0.0,0.0,3,4.032963847771061,1,1.5742184379792132,True
5,30.0,16-24,0.0,not_volunteered,0.9099807324709305,0.21887778591817011,0.07556258407847678,0.7055596300033531,1.329434389353267,54,83.60696278712467,50,76.08072523669753,False
5,30.0,16-24,1.0,once_or_one_off,0.007629963989923305,0.0,0.0,1.0,1.0,54,83.60696278712467,1,0.637918115372619,True
5,30.0,16-24,2.0,a_few_times,0.043485959052604196,0.28990445894110195,0.0,0.710095541058898,0.710095541058898,54,83.60696278712467,2,3.6357289602735063,True
5,30.0,16-24,4.0,weekly,0.03890334448654191,0.0,0.0,1.0,4.0,54,83.60696278712467,1,3.2525904747810013,True
5,30.0,25-34,0.0,not_volunteered,0.8966398148037209,0.37579507568418696,0.08487472589958826,0.5393301984162249,1.0119088940993266,75,136.14635555720747,65,122.07424303301605,False
5,30.0,25-34,2.0,a_few_times,0.04284558348343212,0.6706167667003335,0.0,0.32938323329966634,1.2184854139710841,75,136.14635555720747,4,5.833270042991366,True
5,30.0,25-34,3.0,monthly,0.007450618648612342,0.0,0.0,1.0,5.0,75,136.14635555720747,1,1.0143745756551366,True
5,30.0,25-34,4.0,weekly,0.05306398306423451,0.4760464787760751,0.0772187689519338,0.4467347522719912,1.6777143835199517,75,136.14635555720747,5,7.224467905544907,True
5,30.0,35-44,0.0,not_volunteered,0.8439085767055121,0.37693558573640024,0.04348711801883395,0.5795772962447657,0.7351425944181421,91,157.39887859297053,74,132.83026360843746,False
5,30.0,35-44,1.0,once_or_one_off,0.03201382508090476,0.1469334630749638,0.6440964879074732,0.20897004901756305,0.4179400980351261,91,157.39887859297053,4,5.038940167205923,True
5,30.0,35-44,2.0,a_few_times,0.06190972011647139,0.06000525621776159,0.0,0.9399947437822385,0.8827087485772572,91,157.39887859297053,6,9.744520520337266,True
5,30.0,35-44,3.0,monthly,0.028089433702802983,0.0,0.06687272509611152,0.9331272749038886,1.3180142688840777,91,157.39887859297053,3,4.421245365132782,True
5,30.0,35-44,4.0,weekly,0.034078444394308585,0.48789309112133217,0.0790790985913377,0.4330278102873301,1.5076166873893846,91,157.39887859297053,4,5.3639089318570745,True
5,30.0,45-54,0.0,not_volunteered,0.7808437858314619,0.1939171743586265,0.33270585645707185,0.47337696918430167,0.6541793804407174,66,105.07393433110191,51,82.04632867530403,False
5,30.0,45-54,1.0,once_or_one_off,0.04833515141310196,0.0,0.0,1.0,1.3763729541470913,66,105.07393433110191,3,5.078764525464143,True
5,30.0,45-54,2.0,a_few_times,0.032364327486098,0.0,0.0,1.0,9.207028724992508,66,105.07393433110191,2,3.400647220944538,True
5,30.0,45-54,3.0,monthly,0.096384501056184,0.1746339934333612,0.08824980741807002,0.7371161991485686,1.5501837867383854,66,105.07393433110191,7,10.1274987345135,True
5,30.0,45-54,4.0,weekly,0.04207223421315412,0.0,0.0,1.0,0.7977039650982101,66,105.07393433110191,3,4.420695174875695,True
5,30.0,55-64,0.0,not_volunteered,0.9401963695314736,0.3314317485177703,0.07974241472895528,0.5888258367532744,0.9954676806957332,53,89.71633766594131,49,84.35097496117781,False
5,30.0,55-64,1.0,once_or_one_off,0.04027313527653101,0.7138340158171259,0.17475901133398156,0.11140697284889256,0.0,53,89.71633766594131,3,3.613158203335389,True
5,30.0,55-64,4.0,weekly,0.019530495191995633,0.0,0.0,1.0,5.0,53,89.71633766594131,1,1.7522045014281236,True
5,30.0,65-74,0.0,not_volunteered,0.8024127471446674,0.2289007620603557,0.06126303392946061,0.7098362040101837,1.6919644979611292,43,51.78875102386268,36,41.55595398024886,False
5,30.0,65-74,1.0,once_or_one_off,0.0903504022485959,0.0,0.19367205254257655,0.8063279474574234,1.0813554581091944,43,51.78875102386268,3,4.679134486958376,True
5,30.0,65-74,2.0,a_few_times,0.007025404643765359,0.0,0.0,1.0,2.0,43,51.78875102386268,1,0.3638369319378528,True
5,30.0,65-74,3.0,monthly,0.09285631098020747,0.05409963591602573,0.0,0.9459003640839743,0.0,43,51.78875102386268,2,4.808912370348331,True
5,30.0,65-74,4.0,weekly,0.007355134982764003,0.0,0.0,1.0,1.0,43,51.78875102386268,1,0.3809132543692675,True
5,30.0,75-84,0.0,not_volunteered,0.8107509860282671,0.40361017641205094,0.0,0.5963898235879491,0.6754588605881243,14,32.00457483829995,11,25.947740607567155,True
5,30.0,75-84,1.0,once_or_one_off,0.08056887933791682,0.0,0.0,1.0,1.0,14,32.00457483829995,1,2.5785727284083175,True
5,30.0,75-84,2.0,a_few_times,0.08223472597470063,0.0,0.0,1.0,1.0,14,32.00457483829995,1,2.6318874417643956,True
5,30.0,75-84,3.0,monthly,0.026445408659115124,1.0,0.0,0.0,0.0,14,32.00457483829995,1,0.8463740605600756,True
5,30.0,85+,0.0,not_volunteered,1.0,1.0,0.0,0.0,0.0,1,0.9650932436389114,1,0.9650932436389114,True
5,35.0,16-24,0.0,not_volunteered,0.7048700078948307,0.01724273852273423,0.04394648133359472,0.938810780143671,1.5088711960971932,19,54.324221191008,14,38.291514219786336,True
5,35.0,16-24,1.0,once_or_one_off,0.035033167510881355,0.0,0.0,1.0,1.0,19,54.324221191008,1,1.903149540882754,True
5,35.0,16-24,2.0,a_few_times,0.1739491026767711,0.0,0.13247913755282004,0.86752086244718,3.9674131656844147,19,54.324221191008,3,9.449649529790275,True
5,35.0,16-24,4.0,weekly,0.086147721917517,0.0,0.0,1.0,2.0,19,54.324221191008,1,4.679907900548642,True
5,35.0,25-34,0.0,not_volunteered,0.8927922927991657,0.1351382584621098,0.14910064377690174,0.7157610977609886,1.769013048426151,52,88.39536221145843,47,78.9186981015807,False
5,35.0,25-34,1.0,once_or_one_off,0.02934454574958749,0.0,0.0,1.0,1.0,52,88.39536221145843,1,2.593921750465499,True
5,35.0,25-34,2.0,a_few_times,0.07786316145124689,0.0,0.12943187064943804,0.8705681293505619,1.4117399831744895,52,88.39536221145843,4,6.882742359412236,True
5,35.0,35-44,0.0,not_volunteered,0.8424828821942637,0.09906178516416318,0.13103140301606822,0.7699068118197687,1.871306338289593,67,118.67388895325769,54,99.98072000654253,False
5,35.0,35-44,1.0,once_or_one_off,0.07976735160786537,0.0,0.0,1.0,2.058792050765702,67,118.67388895325769,6,9.466301826807276,True
5,35.0,35-44,2.0,a_few_times,0.02527136888521087,0.35493840122921977,0.0,0.6450615987707803,2.2768254857925627,67,118.67388895325769,3,2.9990516247803263,True
5,35.0,35-44,3.0,monthly,0.014252367761126325,0.2690030826696068,0.0,0.7309969173303932,1.4619938346607864,67,118.67388895325769,2,1.6913839090048954,True
5,35.0,35-44,4.0,weekly,0.03822602955153359,0.0,0.0,1.0,4.553224077046023,67,118.67388895325769,2,4.536431586122644,True
5,35.0,45-54,0.0,not_volunteered,0.7036393413746895,0.37054094351477485,0.06595023841323588,0.5635088180719893,1.0787961128701515,73,132.32990748529969,48,93.11252894712987,False
5,35.0,45-54,1.0,once_or_one_off,0.07009054733149782,0.0,0.11849482484905068,0.8815051751509492,1.5872276843873663,73,132.32990748529969,4,9.275075643971125,True
5,35.0,45-54,2.0,a_few_times,0.1770155295381862,0.0,0.0891728672101672,0.9108271327898328,1.9406508584711808,73,132.32990748529969,16,23.424448647249513,True
5,35.0,45-54,3.0,monthly,0.02861395516067174,0.0,0.0,1.0,1.3859936557533703,73,132.32990748529969,3,3.7864820392002048,True
5,35.0,45-54,4.0,weekly,0.020640626594954904,0.0,0.0,1.0,1.243451639455861,73,132.32990748529969,2,2.731372207748999,True
5,35.0,55-64,0.0,not_volunteered,0.6680149149074891,0.2629466235498503,0.04972402184609182,0.687329354604058,1.1892967008410245,55,108.1234783216785,38,72.2280961705578,False
5,35.0,55-64,1.0,once_or_one_off,0.18679031542222624,0.07716397397998587,0.03845913877007622,0.884376887249938,1.3363621174232319,55,108.1234783216785,9,20.19641862025457,True
5,35.0,55-64,2.0,a_few_times,0.05828478265532414,0.20603925646213547,0.0,0.7939607435378645,0.7939607435378645,55,108.1234783216785,3,6.301953433916683,True
5,35.0,55-64,3.0,monthly,0.019743227456758224,0.0,0.0,1.0,2.0,55,108.1234783216785,1,2.1347064259207658,True
5,35.0,55-64,4.0,weekly,0.0671667595582022,0.0,0.0,1.0,1.1578980719871268,55,108.1234783216785,4,7.2623036710286675,True
5,35.0,65-74,0.0,not_volunteered,0.7105599631725155,0.1246010394056809,0.0691783399761207,0.8062206206181985,1.3541795752853756,53,127.80098078152562,39,90.8102601975322,False
5,35.0,65-74,2.0,a_few_times,0.14413695686110536,0.0,0.0,1.0,2.837481504684672,53,127.80098078152562,7,18.420844453713716,True
5,35.0,65-74,3.0,monthly,0.11544515824570178,0.0,0.0,1.0,1.229437248022601,53,127.80098078152562,4,14.754004450279119,True
5,35.0,65-74,4.0,weekly,0.029857921720677544,0.0,0.3573958840308719,0.6426041159691279,0.6426041159691279,53,127.80098078152562,3,3.8158716800006074,True
5,35.0,75-84,0.0,not_volunteered,0.7617539610912032,0.21716734155789755,0.14417209448051543,0.6386605639615871,0.7757336303573644,15,58.82140186089203,13,44.80743586447198,True
5,35.0,75-84,1.0,once_or_one_off,0.1347907852114342,1.0,0.0,0.0,0.0,15,58.82140186089203,1,7.928582944066954,True
5,35.0,75-84,4.0,weekly,0.10345525369736262,0.0,0.0,1.0,3.0000000000000004,15,58.82140186089203,1,6.085383052353103,True
5,35.0,85+,0.0,not_volunteered,0.7853224778442369,1.0,0.0,0.0,0.0,5,14.934650546162093,4,11.728516772649801,True
5,35.0,85+,2.0,a_few_times,0.21467752215576302,0.0,0.0,1.0,0.0,5,14.934650546162093,1,3.206133773512291,True
5,44.0,16-24,0.0,not_volunteered,0.8941219758748719,0.3708704462130285,0.028722285802619346,0.600407267984352,1.5456307544453969,36,79.8834980341543,30,71.42559110209449,False
5,44.0,16-24,1.0,once_or_one_off,0.005079660468441608,1.0,0.0,0.0,0.0,36,79.8834980341543,1,0.4057810470449265,True
5,44.0,16-24,2.0,a_few_times,0.06805780942489656,0.0,0.07832554790966144,0.9216744520903386,6.084487339447539,36,79.8834980341543,3,5.436695885402572,True
5,44.0,16-24,3.0,monthly,0.022804923252517286,0.0,0.0,1.0,3.0,36,79.8834980341543,1,1.8217370418115044,True
5,44.0,16-24,4.0,weekly,0.009935630979272622,0.0,0.0,1.0,7.0,36,79.8834980341543,1,0.7936929578008071,True
5,44.0,25-34,0.0,not_volunteered,0.8918054595366839,0.2437959686347965,0.09035790934992238,0.6658461220152811,1.6675632540369114,87,149.12867860980086,81,132.9937697577119,False
5,44.0,25-34,1.0,once_or_one_off,0.027786189723250563,0.0,0.0,1.0,1.6232086665285306,87,149.12867860980086,2,4.1437177570295844,True
5,44.0,25-34,3.0,monthly,0.03204137798039467,0.0,1.0,0.0,0.0,87,149.12867860980086,1,4.778288359053427,True
5,44.0,25-34,4.0,weekly,0.048366972759670696,0.0,0.19890835340705473,0.8010916465929452,1.8010916465929452,87,149.12867860980086,3,7.212902736005924,True
5,44.0,35-44,0.0,not_volunteered,0.746627231421368,0.217418188515979,0.18813736445374088,0.5944444470302801,1.1981074741369657,73,101.18065281584846,60,75.54423068530357,False
5,44.0,35-44,1.0,once_or_one_off,0.05390249341702638,0.0,0.05984565609244752,0.9401543439075525,0.9401543439075525,73,101.18065281584846,3,5.453889472336703,True
5,44.0,35-44,2.0,a_few_times,0.07189887561762587,0.0,0.0,1.0,2.982098836026691,73,101.18065281584846,3,7.2747751717168745,True
5,44.0,35-44,3.0,monthly,0.12757139954397972,0.19877381911093672,0.20451065196597495,0.5967155289230883,1.2656460069743143,73,101.18065281584846,7,12.907757486491303,True
5,44.0,45-54,0.0,not_volunteered,0.9212462969630466,0.35044248655809623,0.028124753429245457,0.6214327600126583,1.414087314754799,57,66.86917295974985,52,61.60297797015103,False
5,44.0,45-54,2.0,a_few_times,0.03049090982528311,0.5211007245700106,0.4788992754299894,0.0,0.0,57,66.86917295974985,2,2.0389019228069922,True
5,44.0,45-54,3.0,monthly,0.01621515669134421,0.0,0.0,1.0,1.0,57,66.86917295974985,1,1.084294117362941,True
5,44.0,45-54,4.0,weekly,0.0320476365203261,0.0,0.0,1.0,2.7763759646553137,57,66.86917295974985,2,2.1429989494288817,True
5,44.0,55-64,0.0,not_volunteered,0.9456270340706591,0.28383286552721454,0.11979095683383721,0.5963761776389482,1.0305087937404374,74,89.30528410346463,67,84.44949093359683,False
5,44.0,55-64,1.0,once_or_one_off,0.027170808435944598,0.0,0.0,1.0,3.873842578571965,74,89.30528410346463,3,2.426496766692846,True
5,44.0,55-64,2.0,a_few_times,0.004683966217257767,0.0,1.0,0.0,0.0,74,89.30528410346463,1,0.4183029337632354,True
