wave_index,survey_wave,source_file,variable_position,variable,rows_evaluated,blank_na_count,spss_missing_code_count,total_missing_count,observed_count,missing_rate,has_missing
2,2016/17,active_lives_1617_london_125.csv,481,DAYS10P60GR_DRIVINGRANGE_U10,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,484,MONTHS_12_GOLFADV_U11,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,485,DAYS10P60GR_GOLFADV_U11,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,488,MONTHS_12_EQUESTHACKING_U12,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,489,DAYS10P60GR_EQUESTHACKING_U12,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,492,MONTHS_12_EQUESTSCHOOLING_U13,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,493,DAYS10P60GR_EQUESTSCHOOLING_U13,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,496,MONTHS_12_EQUESTSHOWJUMP_U14,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,497,DAYS10P60GR_EQUESTSHOWJUMP_U14,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,500,MONTHS_12_EQUESTDRESSAGE_U15,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,501,DAYS10P60GR_EQUESTDRESSAGE_U15,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,504,MONTHS_12_EQUESTEVENTING_U16,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,505,DAYS10P60GR_EQUESTEVENTING_U16,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,508,MONTHS_12_EQUESTOTHER_U17,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,509,DAYS10P60GR_EQUESTOTHER_U17,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,512,MONTHS_12_BOWLSCARPET_U18,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,513,DAYS10P60GR_BOWLSCARPET_U18,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,516,MONTHS_12_BOWLSCROWNGREEN_U19,19248,7868,0,7868,11380,0.4087697423108894,True
2,2016/17,active_lives_1617_london_125.csv,517,DAYS10P60GR_BOWLSCROWNGREEN_U19,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,520,MONTHS_12_BOWLSFLATGREEN_U20,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,521,DAYS10P60GR_BOWLSFLATGREEN_U20,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,524,MONTHS_12_BOWLSSHORTMAT_U23,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,525,DAYS10P60GR_BOWLSSHORTMAT_U23,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,528,MONTHS_12_GYMNASTICSONLY_U24,19248,7868,0,7868,11380,0.4087697423108894,True
2,2016/17,active_lives_1617_london_125.csv,529,DAYS10P60GR_GYMNASTICSONLY_U24,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,532,MONTHS_12_TRAMPOLINING_U25,19248,7867,0,7867,11381,0.4087177888611804,True
2,2016/17,active_lives_1617_london_125.csv,533,DAYS10P60GR_TRAMPOLINING_U25,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,536,MONTHS_12_KARTING_U26,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,537,DAYS10P60GR_KARTING_U26,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,540,MONTHS_12_MOTORCYCRACE_U27,19248,7868,0,7868,11380,0.4087697423108894,True
2,2016/17,active_lives_1617_london_125.csv,541,DAYS10P60GR_MOTORCYCRACE_U27,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,544,MONTHS_12_MOTORCARRACE_U28,19248,7869,0,7869,11379,0.4088216957605985,True
2,2016/17,active_lives_1617_london_125.csv,545,DAYS10P60GR_MOTORCARRACE_U28,19248,7869,0,7869,11379,0.4088216957605985,True
3,2017/18,2017_data_125_activities.csv,1,LA_2023,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,3,LondInOut,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,5,Age9,15967,135,0,135,15832,0.008454938310264922,True
3,2017/18,2017_data_125_activities.csv,6,Disab3,15967,1072,0,1072,14895,0.06713847310077034,True
3,2017/18,2017_data_125_activities.csv,8,mode,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,11,month,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,13,MEMS7GR_ALL,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,37,wt_time,15967,6,0,6,15961,0.0003757750360117743,True
3,2017/18,2017_data_125_activities.csv,38,wt_final,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,504,DAYS10P60GR_ABSEILING_H03,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,505,DAYS10P60GR_ACTTRAV_C03,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,506,DAYS10P60GR_AIKIDO_S04,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,507,DAYS10P60GR_AIRGUN_S08,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,508,DAYS10P60GR_ARCHERY_J01,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,509,DAYS10P60GR_BADMINTON_G02,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,510,DAYS10P60GR_BASESOFTBALL_F13,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,511,DAYS10P60GR_BASKETBALL_F07,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,512,DAYS10P60GR_BOCCIA_L11,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,513,DAYS10P60GR_BOULES_L12,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,514,DAYS10P60GR_BOWLSBOULES_C12,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,515,DAYS10P60GR_BOWLSCARPET_U18,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,516,DAYS10P60GR_BOWLSCROWNGREEN_U19,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,517,DAYS10P60GR_BOWLSFLATGREEN_U20,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,518,DAYS10P60GR_BOWLSSHORTMAT_U23,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,519,DAYS10P60GR_BOWLS_L10,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,520,DAYS10P60GR_BOXINGTRAD_S01,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,521,DAYS10P60GR_CAVING_H02,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,522,DAYS10P60GR_CHEERLEADING_L15,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,523,DAYS10P60GR_CLIMBWALL_R02,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,524,DAYS10P60GR_CRICKETLONG_Q06,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,525,DAYS10P60GR_CRICKETOTH_Q12,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,526,DAYS10P60GR_CRICKETSHORT_Q07,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,527,DAYS10P60GR_CROQUET_I05,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,528,DAYS10P60GR_CYCBMX_N03,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,529,DAYS10P60GR_CYCCROSS_N06,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,530,DAYS10P60GR_CYCLEISURE_N01,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,531,DAYS10P60GR_CYCMOUNTAIN_N02,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,532,DAYS10P60GR_CYCROAD_N04,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,533,DAYS10P60GR_CYCTRACK_N05,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,534,DAYS10P60GR_CYCTRAV_B04,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,535,DAYS10P60GR_CYC_OLD_M02,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,536,DAYS10P60GR_DANCEART_B05,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,537,DAYS10P60GR_DANCEOTHER_O01,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,538,DAYS10P60GR_DARTS_I08,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,539,DAYS10P60GR_DIVING_U05,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,540,DAYS10P60GR_DODGEBALL_F12,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,541,DAYS10P60GR_DRIVINGRANGE_U10,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,542,DAYS10P60GR_EQUESTDRESSAGE_U15,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,543,DAYS10P60GR_EQUESTEVENTING_U16,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,544,DAYS10P60GR_EQUESTHACKING_U12,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,545,DAYS10P60GR_EQUESTOTHER_U17,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,546,DAYS10P60GR_EQUESTSCHOOLING_U13,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,547,DAYS10P60GR_EQUESTSHOWJUMP_U14,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,548,DAYS10P60GR_EQUEST_L09,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,549,DAYS10P60GR_FELLRUNNING_L04,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,550,DAYS10P60GR_FENCING_J03,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,551,DAYS10P60GR_FOOTBALL11_Q01,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,552,DAYS10P60GR_FOOTBALLOTHER_Q05,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,553,DAYS10P60GR_FOOTBALLSMALL_Q02,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,554,DAYS10P60GR_FOOTBALLWALK_Q04,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,555,DAYS10P60GR_FOOTBALL_F01,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,556,DAYS10P60GR_FRISBEE_I03,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,557,DAYS10P60GR_FUTSAL_Q03,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,558,DAYS10P60GR_GARDENTRAMP_L14,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,559,DAYS10P60GR_GARD_B08,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,560,DAYS10P60GR_GLIDING_H08,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,561,DAYS10P60GR_GOALBALL_F15,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,562,DAYS10P60GR_GOLFADV_U11,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,563,DAYS10P60GR_GOLFFULL_U08,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,564,DAYS10P60GR_GOLFSHORT_U09,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,565,DAYS10P60GR_GOLF_L08,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,566,DAYS10P60GR_GYMNASTICSONLY_U24,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,567,DAYS10P60GR_GYMNASTICS_L13,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,568,DAYS10P60GR_GYMTRAMPCHEER_C13,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,569,DAYS10P60GR_HANDBALL_F16,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,570,DAYS10P60GR_HIGHROPES_H14,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,571,DAYS10P60GR_HOCKEY_F09,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,573,DAYS10P60GR_ICEHOCKEY_K03,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,574,DAYS10P60GR_ICESKATING_I02,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,575,DAYS10P60GR_JUJITSU_S03,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,576,DAYS10P60GR_KARATE_S02,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,577,DAYS10P60GR_KARTING_U26,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,578,DAYS10P60GR_LACROSSE_F14,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,579,DAYS10P60GR_LIFESAVING_H13,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,580,DAYS10P60GR_MARTIALCHINESE_S05,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,581,DAYS10P60GR_MARTIALOTHER_S06,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,582,DAYS10P60GR_MARTIAL_J07,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,583,DAYS10P60GR_MODPENT_L06,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,584,DAYS10P60GR_MOTORCARRACE_U28,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,585,DAYS10P60GR_MOTORCYCRACE_U27,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,586,DAYS10P60GR_MOTORSPORTS_L18,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,587,DAYS10P60GR_NETBALL_F06,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,588,DAYS10P60GR_ORIENTEERING_H04,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,589,DAYS10P60GR_PARKOUR_H05,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,590,DAYS10P60GR_POOL_I07,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,591,DAYS10P60GR_RIFLE_S09,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,592,DAYS10P60GR_ROCKCLIMB_R01,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,593,DAYS10P60GR_ROLLERSKATING_L16,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,594,DAYS10P60GR_ROUNDERS_F11,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,595,DAYS10P60GR_ROWINGWATER_R04,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,596,DAYS10P60GR_RUGBYLEAG13_Q17,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,597,DAYS10P60GR_RUGBYLEAGTAG_Q19,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,598,DAYS10P60GR_RUGBYLEAGTOUCH_Q18,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,599,DAYS10P60GR_RUGBYLEAGUE_F04,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,600,DAYS10P60GR_RUGBYUN15_Q13,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,601,DAYS10P60GR_RUGBYUN7_Q15,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,602,DAYS10P60GR_RUGBYUNION_F03,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,603,DAYS10P60GR_RUGBYUNTAG_Q16,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,604,DAYS10P60GR_RUGBYUNTOUCH_Q14,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,605,DAYS10P60GR_RUNJOG_U07,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,606,DAYS10P60GR_SHOOTING_J08,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,607,DAYS10P60GR_SKATEBOARDING_L17,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,608,DAYS10P60GR_SKIING_T01,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,609,DAYS10P60GR_SKITTLES_I09,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,610,DAYS10P60GR_SLEDDING_K02,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,611,DAYS10P60GR_SNOOKER_I06,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,612,DAYS10P60GR_SNOWBOARDING_T02,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,613,DAYS10P60GR_SNOWSPORT_K01,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,614,DAYS10P60GR_TABLETENNIS_G03,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,615,DAYS10P60GR_TAEKWONDO_J05,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,616,DAYS10P60GR_TENNIS_G01,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,617,DAYS10P60GR_TENPIN_I04,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,618,DAYS10P60GR_TRACKANDFIELD_L02,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,619,DAYS10P60GR_TRAMPOLINING_U25,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,620,DAYS10P60GR_TRIATHLON_L05,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,621,DAYS10P60GR_VOLLEYBALL_F10,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,622,DAYS10P60GR_WALKTRAV_B02,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,623,DAYS10P60GR_WATERPOLO_U06,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,624,DAYS10P60GR_WATERSKIING_H10,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,625,DAYS10P60GR_WHEELCHBASKETBALL_F08,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,626,DAYS10P60GR_WHEELCHRUGBY_F05,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,627,DAYS10P60GR_WINTER_C10,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,628,DAYS10P60GR_WRESTLING_J09,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,629,MONTHS_12_ABSEILING_H03,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,630,MONTHS_12_ACTTRAV_C03,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,631,MONTHS_12_AIKIDO_S04,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,632,MONTHS_12_AIRGUN_S08,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,633,MONTHS_12_ARCHERY_J01,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,634,MONTHS_12_BADMINTON_G02,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,635,MONTHS_12_BASESOFTBALL_F13,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,636,MONTHS_12_BASKETBALL_F07,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,637,MONTHS_12_BOCCIA_L11,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,638,MONTHS_12_BOULES_L12,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,639,MONTHS_12_BOWLSBOULES_C12,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,640,MONTHS_12_BOWLSCARPET_U18,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,641,MONTHS_12_BOWLSCROWNGREEN_U19,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,642,MONTHS_12_BOWLSFLATGREEN_U20,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,643,MONTHS_12_BOWLSSHORTMAT_U23,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,644,MONTHS_12_BOWLS_L10,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,645,MONTHS_12_BOXINGTRAD_S01,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,646,MONTHS_12_CAVING_H02,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,647,MONTHS_12_CHEERLEADING_L15,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,648,MONTHS_12_CLIMBWALL_R02,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,649,MONTHS_12_CRICKETLONG_Q06,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,650,MONTHS_12_CRICKETOTH_Q12,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,651,MONTHS_12_CRICKETSHORT_Q07,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,652,MONTHS_12_CROQUET_I05,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,653,MONTHS_12_CYCBMX_N03,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,654,MONTHS_12_CYCCROSS_N06,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,655,MONTHS_12_CYCLEISURE_N01,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,656,MONTHS_12_CYCMOUNTAIN_N02,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,657,MONTHS_12_CYCROAD_N04,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,658,MONTHS_12_CYCTRACK_N05,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,659,MONTHS_12_CYCTRAV_B04,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,660,MONTHS_12_CYC_OLD_M02,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,661,MONTHS_12_DANCEART_B05,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,662,MONTHS_12_DANCEOTHER_O01,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,663,MONTHS_12_DARTS_I08,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,664,MONTHS_12_DIVING_U05,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,665,MONTHS_12_DODGEBALL_F12,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,666,MONTHS_12_DRIVINGRANGE_U10,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,667,MONTHS_12_EQUESTDRESSAGE_U15,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,668,MONTHS_12_EQUESTEVENTING_U16,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,669,MONTHS_12_EQUESTHACKING_U12,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,670,MONTHS_12_EQUESTOTHER_U17,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,671,MONTHS_12_EQUESTSCHOOLING_U13,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,672,MONTHS_12_EQUESTSHOWJUMP_U14,15967,5621,0,5621,10346,0.3520385795703639,True
3,2017/18,2017_data_125_activities.csv,673,MONTHS_12_EQUEST_L09,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,674,MONTHS_12_FELLRUNNING_L04,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,675,MONTHS_12_FENCING_J03,15967,0,0,0,15967,0.0,False
3,2017/18,2017_data_125_activities.csv,676,MONTHS_12_FOOTBALL11_Q01,15967,5621,0,5621,10346,0.3520385795703639,True
