year,LA_2023,age_group_code,age_group,inactive,fairly_active,active,active_inactive_gap,fairly_inactive_gap
4,91,8,75-84,0.0,0.0,0.0732076524809617,0.0732076524809617,0.0
4,91,9,85+,0.2397248356802974,,0.0,-0.2397248356802974,
4,107,2,16-24,0.1835096980270626,0.8976527211993223,0.3346234064972523,0.1511137084701897,0.7141430231722596
4,107,3,25-34,0.0,0.0,0.0327629894725451,0.0327629894725451,0.0
4,107,4,35-44,0.0,0.0,0.0597399146324541,0.0597399146324541,0.0
4,107,5,45-54,0.0586619489160129,0.1537245914359901,0.1755427839033071,0.11688083498729421,0.0950626425199772
4,107,6,55-64,0.0,0.0,0.0693938290969098,0.0693938290969098,0.0
4,107,7,65-74,0.0,0.0,0.0,0.0,0.0
4,107,8,75-84,0.0,0.0,0.0,0.0,0.0
4,107,9,85+,0.0,0.0,,,0.0
4,109,2,16-24,0.0,0.0,0.0847511057138333,0.0847511057138333,0.0
4,109,3,25-34,0.0,0.0,0.0514136312581567,0.0514136312581567,0.0
4,109,4,35-44,0.2018813561131288,0.0,0.0626649390777513,-0.13921641703537752,-0.2018813561131288
4,109,5,45-54,0.1551475807943509,0.0,0.0897078184654931,-0.0654397623288578,-0.1551475807943509
4,109,6,55-64,0.0546518460712948,0.0,0.0515232159260686,-0.0031286301452261994,-0.0546518460712948
4,109,7,65-74,0.0,0.0,0.0,0.0,0.0
4,109,8,75-84,0.0,0.0,0.0,0.0,0.0
4,109,9,85+,0.0,0.0,,,0.0
4,112,2,16-24,0.0,0.0,0.124359294303772,0.124359294303772,0.0
4,112,3,25-34,0.0,0.0,0.0710098450726112,0.0710098450726112,0.0
4,112,4,35-44,0.0,0.0,0.1074870952955185,0.1074870952955185,0.0
4,112,5,45-54,0.0210900890293329,0.0843065325937528,0.214800925675233,0.1937108366459001,0.0632164435644199
4,112,6,55-64,0.0,0.0,0.0136718234758179,0.0136718234758179,0.0
4,112,7,65-74,0.0,0.0,0.1254509062386619,0.1254509062386619,0.0
4,112,8,75-84,0.0,0.0,0.052191927105789,0.052191927105789,0.0
4,112,9,85+,0.0,,,,
4,114,2,16-24,0.1809968754966017,0.0,0.0119033324356863,-0.1690935430609154,-0.1809968754966017
4,114,3,25-34,0.0,0.0,0.0096520130899731,0.0096520130899731,0.0
4,114,4,35-44,0.0,0.0,0.1546215359608503,0.1546215359608503,0.0
4,114,5,45-54,0.1820082947352898,0.0,0.2699760150628523,0.0879677203275625,-0.1820082947352898
4,114,6,55-64,0.0488943376149224,0.194083140969127,0.1362002039403917,0.0873058663254693,0.1451888033542046
4,114,7,65-74,0.0,0.0,0.0804820594156984,0.0804820594156984,0.0
4,114,8,75-84,0.0,0.0,0.2802553770084437,0.2802553770084437,0.0
4,114,9,85+,0.0,,,,
4,117,2,16-24,0.0,0.1151393463719232,0.3352499713029523,0.3352499713029523,0.1151393463719232
4,117,3,25-34,0.0,0.7149960632381773,0.0,0.0,0.7149960632381773
4,117,4,35-44,0.0290583428293791,0.0,0.0839819536111115,0.054923610781732406,-0.0290583428293791
4,117,5,45-54,0.0353858364824855,0.0,0.0965934775087415,0.061207641026256004,-0.0353858364824855
4,117,6,55-64,0.1962242140274187,0.0,0.0306427921778617,-0.165581421849557,-0.1962242140274187
4,117,7,65-74,0.0,0.0,0.169583816117204,0.169583816117204,0.0
4,117,8,75-84,0.1276149725200963,0.0,0.0,-0.1276149725200963,-0.1276149725200963
4,117,9,85+,0.2578924231953691,0.6748647420892002,0.0,-0.2578924231953691,0.41697231889383113
4,122,2,16-24,0.0,0.0,0.1338610913706963,0.1338610913706963,0.0
4,122,3,25-34,0.0,0.0,0.0692872321877997,0.0692872321877997,0.0
4,122,4,35-44,0.0,0.0,0.2307910239009343,0.2307910239009343,0.0
4,122,5,45-54,0.0,0.0,0.1932091276302241,0.1932091276302241,0.0
4,122,6,55-64,0.0,0.0,0.2948972130249878,0.2948972130249878,0.0
4,122,7,65-74,0.0896035154750675,0.0494461190184558,0.0175537847572038,-0.07204973071786369,-0.04015739645661169
4,122,8,75-84,0.0,0.0,0.0736671761969631,0.0736671761969631,0.0
4,122,9,85+,0.1970927687298643,0.0,0.0,-0.1970927687298643,-0.1970927687298643
4,126,2,16-24,0.1675761730497597,0.0,0.3382765331530271,0.1707003601032674,-0.1675761730497597
4,126,3,25-34,0.0,0.0,0.2032589988134099,0.2032589988134099,0.0
4,126,4,35-44,0.0345675108589826,0.1993173652781753,0.0884715644764801,0.05390405361749749,0.1647498544191927
4,126,5,45-54,0.0,0.0,0.1875285261638679,0.1875285261638679,0.0
4,126,6,55-64,0.0,0.0,0.0900971985243246,0.0900971985243246,0.0
4,126,7,65-74,0.0,0.2535053720355712,0.2835961382559951,0.2835961382559951,0.2535053720355712
4,126,8,75-84,0.0,0.0,0.1905836603316016,0.1905836603316016,0.0
4,126,9,85+,0.0,0.0,0.0,0.0,0.0
4,129,2,16-24,0.0,0.0,0.4213047638171953,0.4213047638171953,0.0
4,129,3,25-34,0.0,0.0,0.0180510199821517,0.0180510199821517,0.0
4,129,4,35-44,0.0528417164228418,0.0,0.1231744720669431,0.0703327556441013,-0.0528417164228418
4,129,5,45-54,0.0394427697835082,0.088635036151414,0.0532481814775816,0.0138054116940734,0.04919226636790581
4,129,6,55-64,0.0,0.469689711903347,0.2710525972480865,0.2710525972480865,0.469689711903347
4,129,7,65-74,0.0,0.0,0.1467468038921186,0.1467468038921186,0.0
4,129,8,75-84,0.0,0.0,0.0,0.0,0.0
4,129,9,85+,0.0,,0.3114998106660572,0.3114998106660572,
4,135,2,16-24,0.0,0.0,0.2103945935178146,0.2103945935178146,0.0
4,135,3,25-34,0.0,0.1119915893410996,0.2397894234434971,0.2397894234434971,0.1119915893410996
4,135,4,35-44,0.0,0.3414129932700206,0.1551396119469902,0.1551396119469902,0.3414129932700206
4,135,5,45-54,0.0,0.0,0.0500826583819087,0.0500826583819087,0.0
4,135,6,55-64,0.0,0.0,0.0620505441550378,0.0620505441550378,0.0
4,135,7,65-74,0.0,0.0,0.1257945923259318,0.1257945923259318,0.0
4,135,8,75-84,0.0,,0.0,0.0,
4,135,9,85+,0.0,,,,
4,136,2,16-24,0.2075451610188992,0.0,0.0110732002860204,-0.1964719607328788,-0.2075451610188992
4,136,3,25-34,0.2806225177799963,0.0,0.0193498663262237,-0.2612726514537726,-0.2806225177799963
4,136,4,35-44,0.0,0.0,0.0818004790381878,0.0818004790381878,0.0
4,136,5,45-54,0.0,0.6586862800626279,0.0924965057990719,0.0924965057990719,0.6586862800626279
4,136,6,55-64,0.0,0.0,0.0199773458552272,0.0199773458552272,0.0
4,136,7,65-74,0.0,0.235053120956456,0.1365574700565895,0.1365574700565895,0.235053120956456
4,136,8,75-84,0.0,0.0,0.1119977250364151,0.1119977250364151,0.0
4,136,9,85+,0.0,0.0,0.0,0.0,0.0
4,139,2,16-24,0.0,,0.0,0.0,
4,139,3,25-34,0.0,0.0,0.165777751224761,0.165777751224761,0.0
4,139,4,35-44,0.0,0.0,0.0704068974455004,0.0704068974455004,0.0
4,139,5,45-54,0.0,0.1119851048806556,0.0890443988825758,0.0890443988825758,0.1119851048806556
4,139,6,55-64,0.0,0.1368875830814481,0.1911397204072362,0.1911397204072362,0.1368875830814481
4,139,7,65-74,0.0,0.1419971336542003,0.121245433356314,0.121245433356314,0.1419971336542003
4,139,8,75-84,0.0,0.2029071254252579,0.0312344712698274,0.0312344712698274,0.2029071254252579
4,139,9,85+,0.0,,,,
4,142,2,16-24,0.2760185286971307,,0.1405638249163051,-0.13545470378082564,
4,142,3,25-34,0.0,0.0819149159377691,0.1182801676211001,0.1182801676211001,0.0819149159377691
4,142,4,35-44,0.0,0.0,0.1026672059174667,0.1026672059174667,0.0
4,142,5,45-54,0.1651742594055383,0.0,0.2846215693956604,0.11944730999012212,-0.1651742594055383
4,142,6,55-64,0.0,0.2133984492048966,0.0602095475889346,0.0602095475889346,0.2133984492048966
4,142,7,65-74,0.0,0.0,0.3794544587587499,0.3794544587587499,0.0
4,142,8,75-84,0.0,0.0,0.1714069750151903,0.1714069750151903,0.0
4,142,9,85+,0.0,,0.0,0.0,
4,147,2,16-24,0.0,,0.1338279831657171,0.1338279831657171,
4,147,3,25-34,0.0,0.4592676591161803,0.0436264832500647,0.0436264832500647,0.4592676591161803
4,147,4,35-44,0.0,0.0,0.0585324354096383,0.0585324354096383,0.0
4,147,5,45-54,0.0,0.0,0.2815640536291546,0.2815640536291546,0.0
4,147,6,55-64,0.0,0.0,0.0307955365820143,0.0307955365820143,0.0
4,147,7,65-74,0.0,0.0,0.0133454965063489,0.0133454965063489,0.0
4,147,8,75-84,0.0,0.0,0.2268246925644772,0.2268246925644772,0.0
4,147,9,85+,0.0,0.0,0.0,0.0,0.0
4,160,2,16-24,0.1898321513649096,0.0,0.189533187147752,-0.0002989642171576101,-0.1898321513649096
4,160,3,25-34,0.0,0.0,0.0679266521073412,0.0679266521073412,0.0
4,160,4,35-44,0.0600350756759934,0.0,0.1886451190200414,0.12861004334404802,-0.0600350756759934
4,160,5,45-54,0.0,0.0,0.1282201053391357,0.1282201053391357,0.0
4,160,6,55-64,0.0273218842285977,0.1232953634943847,0.0580566179555932,0.0307347337269955,0.095973479265787
4,160,7,65-74,0.0,0.0,0.0476384262046874,0.0476384262046874,0.0
4,160,8,75-84,0.0400198720110385,0.0,0.0949269711811429,0.054907099170104404,-0.0400198720110385
4,160,9,85+,0.0,0.0,0.0,0.0,0.0
4,171,2,16-24,0.0,,0.1822920740167147,0.1822920740167147,
4,171,3,25-34,0.0,0.0,0.0361955882759769,0.0361955882759769,0.0
4,171,4,35-44,0.1904552884563972,0.0,0.0908683180807434,-0.0995869703756538,-0.1904552884563972
4,171,5,45-54,0.0448371136716636,0.3893585285171406,0.1860413558645813,0.1412042421929177,0.344521414845477
4,171,6,55-64,0.0,0.0,0.073605804617215,0.073605804617215,0.0
4,171,7,65-74,0.0,0.0,0.0,0.0,0.0
4,171,8,75-84,0.0,0.0,0.5,0.5,0.0
4,171,9,85+,0.0,0.0,0.0,0.0,0.0
4,196,2,16-24,0.0,0.0,0.4310339340705849,0.4310339340705849,0.0
4,196,3,25-34,0.0,0.4294263260242049,0.051423612966059,0.051423612966059,0.4294263260242049
4,196,4,35-44,0.0,0.0,0.0983942151704369,0.0983942151704369,0.0
4,196,5,45-54,0.0,0.0394312559875487,0.0089956312561147,0.0089956312561147,0.0394312559875487
4,196,6,55-64,0.0,0.0,0.0867951334771407,0.0867951334771407,0.0
4,196,7,65-74,0.0,0.2420304613298105,0.0783088980730873,0.0783088980730873,0.2420304613298105
4,196,8,75-84,0.0,0.0,0.1222028229225365,0.1222028229225365,0.0
4,196,9,85+,0.0854377258208353,0.0,,,-0.0854377258208353
4,201,2,16-24,0.0,,0.2410628690657934,0.2410628690657934,
4,201,3,25-34,0.0,0.0,0.2661817992598895,0.2661817992598895,0.0
4,201,4,35-44,0.0,0.3209956270212378,0.1784679184023278,0.1784679184023278,0.3209956270212378
4,201,5,45-54,0.0,0.5754186167759676,0.1730748868881196,0.1730748868881196,0.5754186167759676
4,201,6,55-64,0.0,0.2054303864353407,0.2130577547018815,0.2130577547018815,0.2054303864353407
4,201,7,65-74,0.0475497814487225,0.204637608703788,0.2356710173728478,0.18812123592412527,0.15708782725506548
4,201,8,75-84,0.0,0.0,0.2490329695196697,0.2490329695196697,0.0
4,201,9,85+,0.0,0.0,0.6049369231041933,0.6049369231041933,0.0
4,241,2,16-24,0.0,0.2083721809199082,0.3313381775045387,0.3313381775045387,0.2083721809199082
4,241,3,25-34,0.0,0.0,0.19481030272858,0.19481030272858,0.0
4,241,4,35-44,0.0,0.0,0.1679746550642829,0.1679746550642829,0.0
4,241,5,45-54,0.0,0.0313013103238311,0.0757262885078429,0.0757262885078429,0.0313013103238311
4,241,6,55-64,0.0,0.0573504340897031,0.1070943617484625,0.1070943617484625,0.0573504340897031
4,241,7,65-74,0.0,0.2862245829254423,0.1873894979018395,0.1873894979018395,0.2862245829254423
4,241,8,75-84,0.0,0.0,0.1783816031273572,0.1783816031273572,0.0
4,241,9,85+,0.0,,0.0,0.0,
4,255,2,16-24,,0.0,0.2129604300574049,,
4,255,3,25-34,0.0,0.0,0.1498610432188589,0.1498610432188589,0.0
4,255,4,35-44,0.0707091593056835,0.4029247648836571,0.1363613306417765,0.065652171336093,0.3322156055779736
4,255,5,45-54,0.0516696837969217,0.0830238675489555,0.0643297598944849,0.0126600760975632,0.03135418375203379
4,255,6,55-64,0.2797320586784738,0.0,0.2775303605184525,-0.0022016981600213037,-0.2797320586784738
4,255,7,65-74,0.0,0.0,0.1372543194271387,0.1372543194271387,0.0
4,255,8,75-84,0.0,0.0913630806693872,0.1702377970054756,0.1702377970054756,0.0913630806693872
4,255,9,85+,0.0,0.0,,,0.0
4,272,2,16-24,0.3774731040518225,0.1306491592101197,0.035690706036607,-0.3417823980152155,-0.2468239448417028
4,272,3,25-34,0.1285009471548549,0.0,0.0866415328327661,-0.04185941432208881,-0.1285009471548549
4,272,4,35-44,0.2481224797438854,0.0458848766206899,0.0788860671193605,-0.1692364126245249,-0.2022376031231955
4,272,5,45-54,0.0,0.0,0.0670337768664399,0.0670337768664399,0.0
4,272,6,55-64,0.0,0.0,0.0289530377587167,0.0289530377587167,0.0
4,272,7,65-74,0.0751525533772918,0.0,0.2816686313262134,0.20651607794892157,-0.0751525533772918
4,279,2,16-24,0.1512570012080208,0.0,0.2319195557957749,0.08066255458775409,-0.1512570012080208
4,279,3,25-34,0.0,0.0,0.0799074341373993,0.0799074341373993,0.0
4,279,4,35-44,0.0,0.0,0.0187018652599221,0.0187018652599221,0.0
4,279,5,45-54,0.0,0.0,0.0540186071910349,0.0540186071910349,0.0
4,279,6,55-64,0.0,0.0,0.1126304417090089,0.1126304417090089,0.0
4,279,7,65-74,0.0,0.0,0.1619148601821435,0.1619148601821435,0.0
4,279,8,75-84,0.0,0.0,0.0,0.0,0.0
4,279,9,85+,0.0,0.5088565234861421,,,0.5088565234861421
4,280,2,16-24,0.0,,0.0,0.0,
4,280,3,25-34,0.1027857841978322,0.0,0.0912705333452595,-0.011515250852572698,-0.1027857841978322
4,280,4,35-44,0.0,0.0,0.0779130535012945,0.0779130535012945,0.0
4,280,5,45-54,0.0458275081691862,0.0,0.0927593224824632,0.046931814313277,-0.0458275081691862
4,280,6,55-64,0.0,0.0,0.0412672944078812,0.0412672944078812,0.0
4,280,7,65-74,0.0,0.8692814978285299,0.0974154631799506,0.0974154631799506,0.8692814978285299
4,280,8,75-84,0.0,,0.2575375559380026,0.2575375559380026,
4,280,9,85+,,0.0,,,
4,293,2,16-24,0.0,0.2751784391187339,0.0305990994806009,0.0305990994806009,0.2751784391187339
4,293,3,25-34,0.0,0.0,0.3636231699515923,0.3636231699515923,0.0
4,293,4,35-44,0.0,0.0,0.1021329429597605,0.1021329429597605,0.0
4,293,5,45-54,0.0,0.0,0.0841458218142432,0.0841458218142432,0.0
4,293,6,55-64,0.0,0.0,0.0214362127623792,0.0214362127623792,0.0
4,293,7,65-74,0.016559844955947,0.2785291046521583,0.2455204621248261,0.22896061716887908,0.2619692596962113
4,293,8,75-84,0.174375346879092,0.0,0.0,-0.174375346879092,-0.174375346879092
4,293,9,85+,0.0,0.0,0.0,0.0,0.0
5,8,2,16-24,0.3739354132213792,0.0,0.1203552391251669,-0.2535801740962123,-0.3739354132213792
5,8,3,25-34,0.0,0.1714108492110732,0.1676357089800183,0.1676357089800183,0.1714108492110732
5,8,4,35-44,0.0323366630861274,0.0570780374134494,0.1506865411973748,0.11834987811124739,0.024741374327322
5,8,5,45-54,0.0576706926225999,0.3815591303016741,0.1893468879172986,0.1316761952946987,0.3238884376790742
5,8,6,55-64,0.0,0.1981790756307239,0.010707747807593,0.010707747807593,0.1981790756307239
5,8,7,65-74,0.0,0.0,0.1223470417059437,0.1223470417059437,0.0
5,8,8,75-84,0.0,,0.3197922368186915,0.3197922368186915,
5,8,9,85+,0.716953670145659,,,,
5,9,2,16-24,0.1530712052204161,0.0,0.145978392431152,-0.007092812789264102,-0.1530712052204161
5,9,3,25-34,0.1051268477180807,0.0,0.0704849716309625,-0.034641876087118204,-0.1051268477180807
5,9,4,35-44,0.0,0.0,0.1454758306949789,0.1454758306949789,0.0
5,9,5,45-54,0.1240549643108566,0.0398145611305142,0.2617514946727551,0.1376965303618985,-0.0842404031803424
5,9,6,55-64,0.2961244148979216,0.0965208632437517,0.2777996335575826,-0.01832478134033899,-0.19960355165416988
5,9,7,65-74,0.0904650590286411,0.5074109471572292,0.1003487559543494,0.009883696925708299,0.4169458881285881
5,9,8,75-84,0.0,0.0,0.0,0.0,0.0
5,9,9,85+,,,0.0,,
5,17,2,16-24,0.4244515015358025,0.0,0.3381661504714654,-0.0862853510643371,-0.4244515015358025
5,17,3,25-34,0.0,0.2632053762055299,0.1206513304929783,0.1206513304929783,0.2632053762055299
5,17,4,35-44,0.1068183023863469,0.0,0.1675351723347473,0.06071686994840039,-0.1068183023863469
5,17,5,45-54,0.0,0.2857527468208416,0.1208384084853484,0.1208384084853484,0.2857527468208416
5,17,6,55-64,0.2227713604876187,0.1089235964971957,0.1440116235736941,-0.0787597369139246,-0.113847763990423
5,17,7,65-74,0.0473873077549587,0.0,0.1693614893905056,0.12197418163554691,-0.0473873077549587
5,17,8,75-84,0.0,,0.0567640323395693,0.0567640323395693,
5,17,9,85+,1.0,,0.0,-1.0,
5,30,2,16-24,0.0595273093862127,0.0,0.0969931730518462,0.037465863665633495,-0.0595273093862127
5,30,3,25-34,0.1381106087827299,0.0510917231070845,0.0855978915373169,-0.05251271724541301,-0.0870188856756454
5,30,4,35-44,0.0592798047444265,0.0738912316513253,0.1666704568538779,0.10739065210945141,0.014611426906898803
5,30,5,45-54,0.1000410531551673,0.0317033245472741,0.2581998148047832,0.1581587616496159,-0.0683377286078932
5,30,6,55-64,0.0,0.0,0.0338114797326935,0.0338114797326935,0.0
5,30,7,65-74,0.026622092937288,0.0,0.1372641718195093,0.11064207888222131,-0.026622092937288
5,30,8,75-84,0.0747736661193651,,0.1272338848241589,0.052460218704793796,
5,30,9,85+,0.0,,,,
5,35,2,16-24,0.0,0.4265850080103957,0.2538507921940482,0.2538507921940482,0.4265850080103957
5,35,3,25-34,0.0,0.0703799256172522,0.0920799561674407,0.0920799561674407,0.0703799256172522
5,35,4,35-44,0.133009573220433,0.0,0.0818633954509797,-0.051146177769453294,-0.133009573220433
5,35,5,45-54,0.0,0.2239146498450026,0.3147312781096673,0.3147312781096673,0.2239146498450026
5,35,6,55-64,0.0594282862838317,0.0,0.1758170308154494,0.11638874453161768,-0.0594282862838317
5,35,7,65-74,0.0,0.1783675460263443,0.3273330394272566,0.3273330394272566,0.1783675460263443
5,35,8,75-84,0.0,0.0,0.1753605290101326,0.1753605290101326,0.0
5,35,9,85+,0.0,,1.0,1.0,
5,44,2,16-24,0.0,0.17189100192929,0.1509836134929743,0.1509836134929743,0.17189100192929
5,44,3,25-34,0.0,0.3408109376025375,0.0586766036278449,0.0586766036278449,0.3408109376025375
5,44,4,35-44,0.1351062829024762,0.1536641088786134,0.2303755791382695,0.0952692962357933,0.0185578259761372
5,44,5,45-54,0.046906709105164,0.3604391494034533,0.0777484843254384,0.030841775220274405,0.3135324402982893
5,44,6,55-64,0.0325613478085424,0.0397075731452591,0.022303126596013,-0.010258221212529398,0.007146225336716702
5,44,7,65-74,0.0,0.0,0.2032151803725221,0.2032151803725221,0.0
5,44,8,75-84,0.0,0.0,0.1032543608623612,0.1032543608623612,0.0
5,44,9,85+,,0.0,0.0,,
5,68,2,16-24,0.0,0.4609500096304225,0.146220394918193,0.146220394918193,0.4609500096304225
5,68,3,25-34,0.0320526537405339,0.1280934187032595,0.1275797501057569,0.095527096365223,0.0960407649627256
5,68,4,35-44,0.1153557915259479,0.2896027649839952,0.1943742890358907,0.07901849750994282,0.1742469734580473
5,68,5,45-54,0.0500937913804679,0.1352089401042284,0.1592315047109813,0.10913771333051339,0.0851151487237605
5,68,6,55-64,0.2342557219953863,0.0,0.1186884351594475,-0.1155672868359388,-0.2342557219953863
5,68,7,65-74,0.0,0.7356686824458972,0.0,0.0,0.7356686824458972
5,68,8,75-84,0.0,0.0,0.1972215018538226,0.1972215018538226,0.0
5,68,9,85+,0.0,,0.0,0.0,
5,78,2,16-24,0.0,0.0,0.1846082692203423,0.1846082692203423,0.0
5,78,3,25-34,0.2438010866385625,0.0,0.1467340956129956,-0.0970669910255669,-0.2438010866385625
5,78,4,35-44,0.0291799416720176,0.0,0.1270493536432193,0.09786941197120169,-0.0291799416720176
5,78,5,45-54,0.0,0.0,0.0972795221904485,0.0972795221904485,0.0
5,78,6,55-64,0.0678855244776516,0.2949561404186304,0.1043675014497373,0.0364819769720857,0.22707061594097877
5,78,7,65-74,0.0,0.1362629765993895,0.1268044207974513,0.1268044207974513,0.1362629765993895
5,78,8,75-84,0.0,0.2593888011136804,0.152583334960369,0.152583334960369,0.2593888011136804
5,78,9,85+,0.1492498969718606,,,,
5,91,2,16-24,0.2280854430749071,0.0,0.092422126483176,-0.1356633165917311,-0.2280854430749071
5,91,3,25-34,0.1735071507714421,0.0,0.2436798677575083,0.0701727169860662,-0.1735071507714421
5,91,4,35-44,0.123898621307332,0.5673132716549897,0.0650270189947279,-0.05887160231260409,0.4434146503476577
5,91,5,45-54,0.0069878957396761,0.3835148904761566,0.1801141319733837,0.1731262362337076,0.3765269947364805
5,91,6,55-64,0.0,0.0252063476881702,0.074441214202626,0.074441214202626,0.0252063476881702
5,91,7,65-74,0.0628580384447375,0.0,0.0573929950314344,-0.005465043413303103,-0.0628580384447375
5,91,8,75-84,0.0,0.0,0.0,0.0,0.0
5,91,9,85+,0.0,,0.0,0.0,
5,107,2,16-24,0.0259388167612809,0.0,0.4779726279294017,0.4520338111681208,-0.0259388167612809
5,107,3,25-34,0.0505610008433413,0.0545090295391673,0.081854380016988,0.0312933791736467,0.003948028695826
5,107,4,35-44,0.0139087706456055,0.0,0.1183863318187799,0.1044775611731744,-0.0139087706456055
5,107,5,45-54,0.0,0.0,0.0400903647959771,0.0400903647959771,0.0
5,107,6,55-64,0.0,0.0,0.0,0.0,0.0
5,107,7,65-74,0.0,0.0,0.228291004915953,0.228291004915953,0.0
5,107,8,75-84,0.5097640387505391,0.0,0.0,-0.5097640387505391,-0.5097640387505391
5,109,2,16-24,0.0357529461751921,0.0,0.25910480010504,0.2233518539298479,-0.0357529461751921
5,109,3,25-34,0.0,0.068872656723027,0.1882042187360677,0.1882042187360677,0.068872656723027
5,109,4,35-44,0.0,0.0,0.0812580633445663,0.0812580633445663,0.0
5,109,5,45-54,0.0606615655202889,0.0,0.1178273026877855,0.0571657371674966,-0.0606615655202889
5,109,6,55-64,0.0,0.0,0.1898853469343916,0.1898853469343916,0.0
5,109,7,65-74,0.0,0.0,0.1417553285163228,0.1417553285163228,0.0
5,109,8,75-84,0.0,0.0,0.2991051753635554,0.2991051753635554,0.0
5,109,9,85+,0.0,,,,
5,112,2,16-24,0.0166272572274415,0.0657469357354244,0.0807962764250619,0.0641690191976204,0.04911967850798289
5,112,3,25-34,0.0345904550020093,0.2935554234878151,0.1197339567828084,0.0851435017807991,0.2589649684858058
5,112,4,35-44,0.0,0.0,0.2027120684467209,0.2027120684467209,0.0
5,112,5,45-54,0.0250324982093535,0.0,0.2458545975542011,0.22082209934484762,-0.0250324982093535
5,112,6,55-64,0.0,0.0,0.1302903017368185,0.1302903017368185,0.0
5,112,7,65-74,0.0,0.0,0.1092455074750068,0.1092455074750068,0.0
5,112,8,75-84,0.0,0.0,0.159483911953938,0.159483911953938,0.0
5,114,2,16-24,0.1555340148724936,0.2370400618788212,0.1855332784176415,0.029999263545147897,0.0815060470063276
5,114,3,25-34,0.0942622465483344,0.0,0.1219391214925044,0.027676874944169996,-0.0942622465483344
5,114,4,35-44,0.2129340531230497,0.1306128474125169,0.1537682930660747,-0.05916576005697499,-0.08232120571053278
5,114,5,45-54,0.2342797274265139,0.279211403134788,0.0951354085243254,-0.1391443189021885,0.04493167570827408
5,114,6,55-64,0.1359184171427741,0.0,0.1561434158206335,0.0202249986778594,-0.1359184171427741
5,114,7,65-74,0.0650929283720225,0.0,0.1080571238609812,0.04296419548895869,-0.0650929283720225
5,114,8,75-84,0.0,0.0,0.0,0.0,0.0
5,114,9,85+,,,0.0,,
5,117,2,16-24,0.0949273626021159,0.1232005961936058,0.2861077728797471,0.1911804102776312,0.028273233591489894
5,117,3,25-34,0.0221343682508256,0.2400947660727543,0.1589083078983735,0.13677393964754792,0.2179603978219287
5,117,4,35-44,0.0110460614723135,0.0,0.0603194322930819,0.049273370820768395,-0.0110460614723135
5,117,5,45-54,0.2166832907377074,0.0545297523160432,0.0635865222253396,-0.1530967685123678,-0.1621535384216642
5,117,6,55-64,0.0,0.3012394676274128,0.035227800496509,0.035227800496509,0.3012394676274128
5,117,7,65-74,0.0739705172214814,0.0,0.1284505275417494,0.054480010320268,-0.0739705172214814
5,117,8,75-84,0.0,0.0,0.5164910195146788,0.5164910195146788,0.0
5,117,9,85+,0.0,0.0,,,0.0
5,122,2,16-24,0.6226562473466841,0.0,0.138522212598339,-0.48413403474834515,-0.6226562473466841
5,122,3,25-34,0.0132176191644261,0.0,0.045855756099333,0.0326381369349069,-0.0132176191644261
5,122,4,35-44,0.0848902409417696,0.2371046715445501,0.1550239354076255,0.07013369446585589,0.1522144306027805
5,122,5,45-54,0.0,0.2827803338643528,0.2062588019409275,0.2062588019409275,0.2827803338643528
5,122,6,55-64,0.0,0.166144867114988,0.1050135959538278,0.1050135959538278,0.166144867114988
5,122,7,65-74,0.0,0.0,0.0819761958532684,0.0819761958532684,0.0
5,122,8,75-84,0.0950020006665982,0.0,0.2138271143123774,0.11882511364577919,-0.0950020006665982
5,122,9,85+,0.7918407127540943,,,,
5,126,2,16-24,0.0,0.0,0.2254982049844811,0.2254982049844811,0.0
5,126,3,25-34,0.0903837349541687,0.0,0.0341828176392183,-0.056200917314950395,-0.0903837349541687
5,126,4,35-44,0.1325080099061651,0.0,0.1170985788387051,-0.015409431067459997,-0.1325080099061651
5,126,5,45-54,0.0359118048723279,0.2886178290235666,0.1898268698428067,0.1539150649704788,0.25270602415123866
5,126,6,55-64,0.0613408991446504,0.3680066939741774,0.1797942989394143,0.11845339979476388,0.306665794829527
5,126,7,65-74,0.0,0.0,0.1400684240373715,0.1400684240373715,0.0
5,126,8,75-84,0.229593704626455,0.0,0.118573540848562,-0.111020163777893,-0.229593704626455
5,126,9,85+,0.0,,,,
5,129,2,16-24,0.2360799788300772,0.0,0.2014289207100987,-0.034651058119978484,-0.2360799788300772
5,129,3,25-34,0.1116737208434757,0.1130323325141446,0.1186968069982992,0.007023086154823499,0.001358611670668905
5,129,4,35-44,0.0926132323585359,0.0,0.1394710754303142,0.0468578430717783,-0.0926132323585359
5,129,5,45-54,0.0506834825969856,0.0,0.2852066115652931,0.2345231289683075,-0.0506834825969856
5,129,6,55-64,0.3384924732687349,0.1414266745038282,0.2560052825255017,-0.08248719074323319,-0.19706579876490668
5,129,7,65-74,0.2461857899278064,0.1651123634659286,0.0733556972292934,-0.17283009269851302,-0.08107342646187779
5,129,8,75-84,0.0,0.0,0.4174474827227652,0.4174474827227652,0.0
5,129,9,85+,0.0,,,,
5,135,2,16-24,0.0,0.0,0.2395441142976557,0.2395441142976557,0.0
5,135,3,25-34,0.0919045618592103,0.0,0.0573841823800121,-0.0345203794791982,-0.0919045618592103
5,135,4,35-44,0.090854602974523,0.0,0.0674265161230678,-0.0234280868514552,-0.090854602974523
5,135,5,45-54,0.0944190439987714,0.1798785231131255,0.194741584944218,0.10032254094544661,0.0854594791143541
