survey_year,survey_wave,borough_id,borough_name,borough_code,inner_outer_code,inner_outer,activity_level_code,activity_level,raw_n,weight_sum,weight_sq_sum,neither_recorded_rate,indoor_only_rate,outdoor_only_rate,both_rate,effective_n,low_effective_n_10,low_effective_n_20,indoor_rate,outdoor_rate,indoor_exposure_share,outdoor_exposure_share,neither_recorded_rate_raw,indoor_only_rate_raw,outdoor_only_rate_raw,both_rate_raw,shrinkage_prior_strength,direct_estimate_reliability
2017,2017/18,30,Brent,E09000005,2,Outer London,2.0,Active,306,626.252749972658,2619.1316578002347,0.7622975435901942,0.10785786611069906,0.04235380198298971,0.08749078831611715,149.74142505600977,False,False,0.1953486544268162,0.12984459029910686,0.600715597863844,0.399284402136156,0.7618436421157818,0.1076893102164359,0.04236476840988717,0.08810227925789513,5.0,0.9676880318363993
2017,2017/18,35,Bromley,E09000006,2,Outer London,0.0,Inactive,100,225.79166580049903,799.4178645999665,0.9963599016398509,0.0002761003721166517,0.0033639979880323726,0.0,63.7737516292257,False,False,0.0002761003721166517,0.0033639979880323726,0.07584970096943981,0.9241502990305602,0.9964317760054703,0.0,0.0035682239945296697,0.0,5.0,0.9272978442857663
2017,2017/18,35,Bromley,E09000006,2,Outer London,1.0,Insufficiently Active,60,126.92981219347176,414.25228868939575,0.8450346763012948,0.09156008279132584,0.025842243853767054,0.03756299705361221,38.89218638825697,False,False,0.12912307984493804,0.06340524090737927,0.6706705763618617,0.32932942363813833,0.8379889321871151,0.09472841712105484,0.025859045575257304,0.04142360511657271,5.0,0.8860845081680024
2017,2017/18,35,Bromley,E09000006,2,Outer London,2.0,Active,324,705.2566193877674,2391.7592860307022,0.811185840133243,0.07777034228626688,0.059028193173241934,0.05201562440724808,207.95859436829522,False,False,0.12978596669351494,0.11104381758049,0.5389116096448041,0.4610883903551959,0.8120344399693681,0.07692557114581768,0.059436996111158026,0.05160299277365616,5.0,0.9765212575015738
2017,2017/18,44,Camden,E09000007,1,Inner London,0.0,Inactive,95,142.10993735847987,339.63163643376055,0.9920158542381046,0.007925262679118453,5.888308277720988e-05,0.0,59.462170568346956,False,False,0.007925262679118453,5.888308277720988e-05,0.9926249990251644,0.007375000974835566,0.9917276619487309,0.008272338051269278,0.0,0.0,5.0,0.9224351281392446
2017,2017/18,44,Camden,E09000007,1,Inner London,1.0,Insufficiently Active,65,98.46850296289566,237.57561298430412,0.9510740232033579,0.03677361962128858,0.01133014649539621,0.0008222106799573361,40.812463678224326,False,False,0.037595830301245914,0.012152357175353545,0.7557226143953533,0.24427738560464674,0.9573508395993833,0.033080902912337146,0.009568257488279535,0.0,5.0,0.890859395051993
2017,2017/18,44,Camden,E09000007,1,Inner London,2.0,Active,353,608.5899554643347,1923.7752945063012,0.7298304998601719,0.11952726724083419,0.057386916751830316,0.09325531614716362,192.52858426333623,False,False,0.21278258338799783,0.15064223289899392,0.5854927177564183,0.4145072822435817,0.7286342978876449,0.11969922719145035,0.05778585856366303,0.09388061635724175,5.0,0.9746872078355291
2017,2017/18,68,Croydon,E09000008,2,Outer London,0.0,Inactive,111,272.5459667176615,1212.9021092562084,0.9996560493914828,0.0002866501684327545,5.730044008444869e-05,0.0,61.24262082421177,False,False,0.0002866501684327545,5.730044008444869e-05,0.8334050335556167,0.16659496644438332,1.0,0.0,0.0,0.0,5.0,0.9245198946269274
2017,2017/18,68,Croydon,E09000008,2,Outer London,1.0,Insufficiently Active,58,135.9809504594626,521.9515681877491,0.9280406753496806,0.031165455409048373,0.03052682081946929,0.010267048421801674,35.42631158683973,False,False,0.04143250383085005,0.040793869241270965,0.5038833926738987,0.4961166073261013,0.9320209260614614,0.02611977948026623,0.0312064382968162,0.010652856161456179,5.0,0.8763181748782719
2017,2017/18,68,Croydon,E09000008,2,Outer London,2.0,Active,329,799.1730662374899,3636.5171655991307,0.7941363519225957,0.10464072150433087,0.0666123861032649,0.034610540469808646,175.6289220469572,False,False,0.1392512619741395,0.10122292657307355,0.5790694744221992,0.42093052557780075,0.7946557776924816,0.10440542129091074,0.06731235651565465,0.03362644450095304,5.0,0.9723189401600915
2017,2017/18,78,Ealing,E09000009,2,Outer London,0.0,Inactive,109,225.62704695353546,763.1920659457794,0.9883318706279642,0.0002648192144368869,0.011403310157598885,0.0,66.70347686841598,False,False,0.0002648192144368869,0.011403310157598885,0.022695944310624584,0.9773040556893754,0.9877988180977632,0.0,0.012201181902236829,0.0,5.0,0.9302683744447209
2017,2017/18,78,Ealing,E09000009,2,Outer London,1.0,Insufficiently Active,53,125.95264603174095,462.2445610447773,0.8913178710182837,0.09702138187228934,0.010702765486824178,0.000957981622602761,34.319644576326965,False,False,0.0979793634948921,0.011660747109426939,0.8936452449276571,0.10635475507234293,0.8900763540890236,0.10140749794532071,0.008516147965655677,0.0,5.0,0.8728371007959128
2017,2017/18,78,Ealing,E09000009,2,Outer London,2.0,Active,333,708.0263439813613,2572.170387055356,0.7800509917683909,0.11263302894444736,0.046078895542697354,0.06123708374446426,194.89428316819524,False,False,0.17387011268891162,0.1073159792871616,0.6183453508209311,0.3816546491790689,0.7801577131505646,0.11262603035209441,0.04618288831180514,0.0610333681855357,5.0,0.9749867784073
2017,2017/18,91,Enfield,E09000010,2,Outer London,0.0,Inactive,124,264.8281888100856,870.2967731174623,0.9902026082570637,0.009753041973000372,4.43497699360554e-05,0.0,80.58626867844825,False,False,0.009753041973000372,4.43497699360554e-05,0.9954733084988635,0.004526691501136493,0.9898774564737374,0.010122543526262856,0.0,0.0,5.0,0.9415794136465366
2017,2017/18,91,Enfield,E09000010,2,Outer London,1.0,Insufficiently Active,53,118.65273612839137,429.78825919828216,0.9214827081580305,0.01700858288486146,0.060511073176262184,0.0009976357808459376,32.75676217171532,False,False,0.018006218665707396,0.061508708957108124,0.2264507961463679,0.7735492038536321,0.9247863242292328,0.009390795481695753,0.06582288028907142,0.0,5.0,0.8675733905025986
2017,2017/18,91,Enfield,E09000010,2,Outer London,2.0,Active,322,646.6675479919943,2355.4785430326656,0.7683832439586321,0.10253456888264523,0.04086234128099641,0.0882198458777262,177.53459009971502,False,False,0.19075441476037142,0.1290821871587226,0.59641208547052,0.40358791452947995,0.7681717958585732,0.10224247771370909,0.040829586114156526,0.08875614031356117,5.0,0.9726079314760638
2017,2017/18,107,Greenwich,E09000011,2,Outer London,0.0,Inactive,96,160.98289721566138,480.1866524562262,0.9996136283715954,0.00032200405993544796,6.436756846912089e-05,0.0,53.96962423546467,False,False,0.00032200405993544796,6.436756846912089e-05,0.8334050335556167,0.16659496644438332,1.0,0.0,0.0,0.0,5.0,0.9152105840112684
2017,2017/18,107,Greenwich,E09000011,2,Outer London,1.0,Insufficiently Active,63,124.55457379269939,501.27388812680215,0.8807707037873038,0.06630012588815315,0.046911025567035795,0.006018144757507204,30.94883300355876,False,False,0.07231827064566035,0.052929170324543,0.5774031795417284,0.4225968204582716,0.8776899977751697,0.06620072520240271,0.05033594838199291,0.005773328640434671,5.0,0.8609134266053915
2017,2017/18,107,Greenwich,E09000011,2,Outer London,2.0,Active,329,582.5767371221493,1878.4749400207686,0.769157043896088,0.09531850426568331,0.047631025593350314,0.08789342624487856,180.67616841997236,False,False,0.18321193051056187,0.13552445183822887,0.5748070840249246,0.42519291597507536,0.7689706864346778,0.0948317958646659,0.047786155330095954,0.08841136237056042,5.0,0.9730713960625753
2017,2017/18,109,Hackney,E09000012,1,Inner London,0.0,Inactive,78,165.11316792330786,620.9690546742266,0.9995340935240191,0.00038828880224866727,7.761767373226416e-05,0.0,43.902925623198506,False,False,0.00038828880224866727,7.761767373226416e-05,0.8334050335556167,0.16659496644438332,1.0,0.0,0.0,0.0,5.0,0.89775662833497
2017,2017/18,109,Hackney,E09000012,1,Inner London,1.0,Insufficiently Active,58,95.5278591018557,259.22755181433234,0.8754097261302383,0.07185153914287337,0.01452796232481677,0.03821077240207166,35.202939659438826,False,False,0.11006231154494503,0.05273873472688843,0.6760540799054259,0.3239459200945741,0.8719398697668315,0.07255263772408956,0.012939516800043214,0.04256797570903576,5.0,0.8756309851380208
2017,2017/18,109,Hackney,E09000012,1,Inner London,2.0,Active,402,625.9749621538155,1824.3361839242232,0.7262339794652936,0.11745117795264134,0.067420323758719,0.08889451882334605,214.78752474261432,False,False,0.2063456967759874,0.15631484258206504,0.5689775268664221,0.4310224731335779,0.7250780199907592,0.11755698837821607,0.06801148815442681,0.08935350347659794,5.0,0.977250756129788
2017,2017/18,112,Hammersmith and Fulham,E09000013,1,Inner London,0.0,Inactive,99,135.55544347907474,329.8885532210157,0.9976619328760945,0.0003128170958192438,0.0020252500280864066,0.0,55.70147274706354,False,False,0.0003128170958192438,0.0020252500280864066,0.13379303469127737,0.8662069653087227,0.9978610991382346,0.0,0.0021389008617655066,0.0,5.0,0.9176296756285559
2017,2017/18,112,Hammersmith and Fulham,E09000013,1,Inner London,1.0,Insufficiently Active,49,58.41728212527199,115.72922882857506,0.8068247028005211,0.06670810724262571,0.08706958642606472,0.03939760353078854,29.48761419605184,False,False,0.10610571077341426,0.12646718995685324,0.45622559825434317,0.5437744017456568,0.7910528516855271,0.0666729593176537,0.09747362137123187,0.0448005676255874,5.0,0.8550204148197529
2017,2017/18,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,341,418.22165994887104,826.5139312241001,0.7736695821255537,0.11677695426145249,0.04952701149180286,0.06002645212119097,211.6229990114521,False,False,0.17680340638264347,0.10955346361299383,0.6174233095414723,0.3825766904585277,0.7736170941587986,0.11686841710356145,0.04970425203801322,0.059810236699626707,5.0,0.9769184249926497
2017,2017/18,114,Haringey,E09000014,1,Inner London,0.0,Inactive,92,178.78083401789613,577.9342007713335,0.9996221833709024,0.0003148742804509949,6.294234864665261e-05,0.0,55.30488863520451,False,False,0.0003148742804509949,6.294234864665261e-05,0.8334050335556167,0.16659496644438332,1.0,0.0,0.0,0.0,5.0,0.9170879821991559
2017,2017/18,114,Haringey,E09000014,1,Inner London,1.0,Insufficiently Active,57,100.11428498675237,363.9919543326803,0.8110131990262133,0.0648964511894541,0.09587196693220434,0.028218382852128222,27.535965944038416,False,False,0.09311483404158233,0.12409034978433256,0.42869526592980306,0.5713047340701969,0.794884047043288,0.06452985033231547,0.1086117441308313,0.03197435849356524,5.0,0.8463239109421261
2017,2017/18,114,Haringey,E09000014,1,Inner London,2.0,Active,353,555.3082351402671,1579.9469116351636,0.7364752863400328,0.1468736597094345,0.052156228859484496,0.06449482509104817,195.17569466650878,False,False,0.21136848480048268,0.11665105395053267,0.6443777270259587,0.35562227297404125,0.7354655338695674,0.14774384576654226,0.052415760472067835,0.06437485989182255,5.0,0.9750219425573621
2017,2017/18,117,Harrow,E09000015,2,Outer London,0.0,Inactive,142,229.61685088398372,656.1543858898319,0.9997330589397073,0.00022247002331055783,4.4471036982080126e-05,0.0,80.35288545450634,False,False,0.00022247002331055783,4.4471036982080126e-05,0.8334050335556168,0.1665949664443832,1.0,0.0,0.0,0.0,5.0,0.941419672300768
2017,2017/18,117,Harrow,E09000015,2,Outer London,1.0,Insufficiently Active,65,101.04592444126071,250.89044738971472,0.9078033536218826,0.06859979227014784,0.005557496269980431,0.018039357837989177,40.69616421198004,False,False,0.08663915010813703,0.023596854107969606,0.7859424035208104,0.21405759647918965,0.9087817994789144,0.06880674043957175,0.0030813345926735966,0.01933012548884038,5.0,0.8905816256960761
2017,2017/18,117,Harrow,E09000015,2,Outer London,2.0,Active,303,475.67795480674454,1294.2350992942233,0.7848887256343243,0.07830224554433968,0.04711598027181886,0.08969304854951718,174.8287593285929,False,False,0.16799529409385686,0.13680902882133605,0.5511578460801521,0.44884215391984794,0.7851460520420612,0.0773126034322249,0.04726156856022915,0.09027977596548471,5.0,0.9721957710286833
2017,2017/18,122,Havering,E09000016,2,Outer London,0.0,Inactive,113,190.38624275723458,456.28725008981814,0.9981963638943003,0.0017586836625424652,4.495244315722245e-05,0.0,79.43882154077636,False,False,0.0017586836625424652,4.495244315722245e-05,0.9750767668626904,0.024923233137309597,0.9983696545970923,0.001630345402907761,0.0,0.0,5.0,0.940785530769334
2017,2017/18,122,Havering,E09000016,2,Outer London,1.0,Insufficiently Active,62,96.63034893878354,236.47526168965214,0.9109741398091401,0.057238889802508304,0.030940240351315085,0.0008467300370364413,39.48583995346376,False,False,0.058085619839544744,0.03178697038835153,0.646310734922104,0.353689265077896,0.9123840863690257,0.05601357673562218,0.03160233689535198,0.0,5.0,0.8876046848788186
2017,2017/18,122,Havering,E09000016,2,Outer London,2.0,Active,334,538.2682517423624,1620.069904662423,0.7859202135288038,0.1391718588223693,0.03353237435709587,0.04137555329173102,178.83963525274635,False,False,0.1805474121141003,0.0749079276488269,0.7067670313004831,0.29323296869951687,0.7862006071675443,0.1399062047830071,0.03329492693847384,0.04059826111097479,5.0,0.9728023829402952
2017,2017/18,126,Hillingdon,E09000017,2,Outer London,0.0,Inactive,127,257.1484734713965,884.7705443707457,0.9997142592292837,0.00023813779660703782,4.760297410927664e-05,0.0,74.73727265151925,False,False,0.00023813779660703782,4.760297410927664e-05,0.8334050335556166,0.16659496644438343,1.0,0.0,0.0,0.0,5.0,0.9372940679592615
2017,2017/18,126,Hillingdon,E09000017,2,Outer London,1.0,Insufficiently Active,58,105.54286479966113,307.48620260379005,0.9109834723886596,0.08079101386375133,0.007311852414373057,0.0009136613332159989,36.22697934343753,False,False,0.08170467519696732,0.008225513747589057,0.9085344549574977,0.09146554504250226,0.9125215412012965,0.08270610879884227,0.004772349999861285,0.0,5.0,0.8787201953762374
2017,2017/18,126,Hillingdon,E09000017,2,Outer London,2.0,Active,315,575.5663990889061,1730.285743066675,0.8241834770406445,0.08282294744703743,0.03833197038516219,0.05466160512715579,191.45778729762353,False,False,0.13748455257419323,0.09299357551231797,0.5965188702096178,0.4034811297903822,0.8254446522430059,0.08203732051981799,0.03823551554851963,0.05428251168865645,5.0,0.9745492399727314
2017,2017/18,129,Hounslow,E09000018,2,Outer London,0.0,Inactive,121,221.23368284457766,637.0518640463279,0.9949580050368332,0.004995609078076254,4.6385885090685073e-05,0.0,76.82944699996331,False,False,0.004995609078076254,4.6385885090685073e-05,0.990800092933542,0.009199907066458013,0.994926431399793,0.005073568600207094,0.0,0.0,5.0,0.9388973018478025
2017,2017/18,129,Hounslow,E09000018,2,Outer London,1.0,Insufficiently Active,56,105.1991452538405,387.87044091111926,0.9559507729411943,0.033053297741642784,0.009872611611506063,0.001123317705656829,28.53236285843862,False,False,0.034176615447299614,0.010995929317162891,0.7565793697366934,0.24342063026330663,0.9657836806207585,0.02711931755232921,0.007097001826912277,0.0,5.0,0.8508903168825839
2017,2017/18,129,Hounslow,E09000018,2,Outer London,2.0,Active,312,528.9550933840236,1521.3002964234704,0.764875484429636,0.10369787150753773,0.06299130751092723,0.06843533655189897,183.91733142673206,False,False,0.17213320805943672,0.1314266440628262,0.5670486622523051,0.4329513377476949,0.7645760121124322,0.10344754288180567,0.06356128998739029,0.06841515501837181,5.0,0.9735333970565895
2017,2017/18,135,Islington,E09000019,1,Inner London,0.0,Inactive,79,114.65110851598708,255.52494310507245,0.9995963301631019,0.0003364204739654514,6.724936293264868e-05,0.0,51.442636183425115,False,False,0.0003364204739654514,6.724936293264868e-05,0.8334050335556167,0.16659496644438332,1.0,0.0,0.0,0.0,5.0,0.9114144848984163
2017,2017/18,135,Islington,E09000019,1,Inner London,1.0,Insufficiently Active,52,63.590790729019936,114.40701448938931,0.8708819770085596,0.10835613591652941,0.003186410650853792,0.017575476424057095,35.34563578631841,False,False,0.1259316123405865,0.020761887074910886,0.8584675724716027,0.14153242752839734,0.8667856328185264,0.11421835087768611,0.0,0.01899601630378751,5.0,0.8760708586554101
2017,2017/18,135,Islington,E09000019,1,Inner London,2.0,Active,353,594.1290407714444,1823.933392461829,0.7679338691264685,0.13556124123153265,0.026871091271573,0.06963379837042587,193.5319121558239,False,False,0.2051950396019585,0.09650488964199887,0.680129558254009,0.319870441745991,0.7677282894601026,0.13614655594544095,0.02647957224857758,0.06964558234587889,5.0,0.974815132007213
2017,2017/18,136,Kensington and Chelsea,E09000020,1,Inner London,0.0,Inactive,107,106.90972866244196,220.67745974764398,0.9995988250162576,0.0003343412507874574,6.683373295488087e-05,0.0,51.79364533082538,False,False,0.0003343412507874574,6.683373295488087e-05,0.8334050335556167,0.16659496644438332,1.0,0.0,0.0,0.0,5.0,0.9119619814703778
2017,2017/18,136,Kensington and Chelsea,E09000020,1,Inner London,1.0,Insufficiently Active,39,33.38954184227311,49.279995763387205,0.9570687285034056,0.036913632539052346,0.004654011093941751,0.0013636278636003458,22.623003252471833,False,False,0.03827726040265269,0.0060176389575420965,0.8641460067758999,0.13585399322410008,0.969717175948006,0.030282824051994242,0.0,0.0,5.0,0.818991441506181
2017,2017/18,136,Kensington and Chelsea,E09000020,1,Inner London,2.0,Active,373,384.7651322875373,710.0170120928751,0.7939663198064734,0.08560753796030496,0.054065171957157473,0.06636097027606437,208.5079716440384,False,False,0.15196850823636932,0.12042614223322184,0.5578982846189717,0.44210171538102827,0.7943997613998823,0.0849529277816901,0.054353885035068036,0.06629342578335964,5.0,0.976581670644429
2017,2017/18,139,Kingston upon Thames,E09000021,2,Outer London,0.0,Inactive,84,98.82030541345446,174.02450064037833,0.99962719390879,0.00031069847295460537,6.210761825539108e-05,0.0,56.115390224211744,False,False,0.00031069847295460537,6.210761825539108e-05,0.8334050335556167,0.16659496644438332,1.0,0.0,0.0,0.0,5.0,0.9181875468412017
2017,2017/18,139,Kingston upon Thames,E09000021,2,Outer London,1.0,Insufficiently Active,59,66.9944589288455,131.68597493561347,0.9040401241575577,0.08550337379071284,0.009492720755748574,0.0009637812959810081,34.08303374268411,False,False,0.08646715508669385,0.010456502051729582,0.8921161008524894,0.10788389914751062,0.9046563499931812,0.08823024091735229,0.007113409089466613,0.0,5.0,0.8720672496173371
2017,2017/18,139,Kingston upon Thames,E09000021,2,Outer London,2.0,Active,337,387.94076928821505,870.0094538302363,0.7432836486714806,0.10525504227677698,0.0646547154630263,0.08680659358871619,172.9843736908387,False,False,0.19206163586549319,0.1514613090517425,0.5590940538535678,0.4409059461464322,0.7423411512381664,0.10503390138316925,0.06530880168698662,0.08731614569167784,5.0,0.971907646180866
2017,2017/18,142,Lambeth,E09000022,1,Inner London,0.0,Inactive,88,172.1462357871235,543.2450465759824,0.9996173976159175,0.00031886275274477195,6.373963133777257e-05,0.0,54.55056918136304,False,False,0.00031886275274477195,6.373963133777257e-05,0.8334050335556167,0.16659496644438332,1.0,0.0,0.0,0.0,5.0,0.9160377462594463
2017,2017/18,142,Lambeth,E09000022,1,Inner London,1.0,Insufficiently Active,46,108.96082816706372,419.34174759654593,0.8697804297141993,0.10970431035086804,0.019384516085204917,0.0011307438497278623,28.312139544653768,False,False,0.1108350542005959,0.020515259934932778,0.8438126313594888,0.1561873686405112,0.8644719073388035,0.11726094826417066,0.018267144397025946,0.0,5.0,0.8499045672735108
2017,2017/18,142,Lambeth,E09000022,1,Inner London,2.0,Active,370,757.1575643652282,2862.202699024647,0.7574502170439796,0.11080238475591285,0.026031889464687746,0.10571550873541989,200.29593902306215,False,False,0.21651789349133274,0.13174739820010764,0.6217039097974927,0.3782960902025073,0.7569898757769807,0.11074987641932957,0.025632643056646972,0.10662760474704275,5.0,0.9756449152194953
2017,2017/18,147,Lewisham,E09000023,1,Inner London,0.0,Inactive,82,162.9217281581319,489.463651449833,0.9996153252162674,0.0003205899010446595,6.408488268793139e-05,0.0,54.22974602385317,False,False,0.0003205899010446595,6.408488268793139e-05,0.8334050335556167,0.16659496644438332,1.0,0.0,0.0,0.0,5.0,0.9155829572865907
2017,2017/18,147,Lewisham,E09000023,1,Inner London,1.0,Insufficiently Active,51,105.47703950906124,305.97271516828454,0.9462361556481753,0.03785173073924093,0.015001407889665268,0.0009107057229185589,36.36077765129191,False,False,0.03876243646215949,0.015912113612583826,0.7089667205156506,0.2910332794843494,0.9526161898054898,0.03385516299908075,0.013528647195429566,0.0,5.0,0.8791125243786652
2017,2017/18,147,Lewisham,E09000023,1,Inner London,2.0,Active,347,681.4637389770412,2305.7127402533056,0.825261066230143,0.09075110746729544,0.022254232679409486,0.06173359362315218,201.4096636728263,False,False,0.15248470109044762,0.08398782630256166,0.6448305127513745,0.3551694872486255,0.8264866765364449,0.09020111601700674,0.02176341353834243,0.06154879390820598,5.0,0.9757763279536885
2017,2017/18,160,Merton,E09000024,2,Outer London,0.0,Inactive,94,124.29663928488641,257.2724091600656,0.9996497527738115,0.0002918978012943939,5.8349424894112576e-05,0.0,60.0517349993211,False,False,0.0002918978012943939,5.8349424894112576e-05,0.8334050335556167,0.16659496644438332,1.0,0.0,0.0,0.0,5.0,0.923138099236674
2017,2017/18,160,Merton,E09000024,2,Outer London,1.0,Insufficiently Active,56,71.95122477153662,154.76113770026942,0.8505301563713746,0.11788242340042587,0.021726796817953253,0.009860623410246428,33.45141308117414,False,False,0.1277430468106723,0.03158742022819968,0.8017490263146391,0.19825097368536093,0.843159855081442,0.12550049178274633,0.021131193294512282,0.010208459841299528,5.0,0.869965767202246
2017,2017/18,160,Merton,E09000024,2,Outer London,2.0,Active,345,460.7399230777525,1079.268017349008,0.7194197393053043,0.15539785200759956,0.024323522453283168,0.10085888623381295,196.69004668471234,False,False,0.2562567382414125,0.12518240868709613,0.6718155184251224,0.32818448157487756,0.717984197040725,0.1564780293386697,0.02387352881736212,0.10166424480324314,5.0,0.9752094856330905
2017,2017/18,171,Newham,E09000025,1,Inner London,0.0,Inactive,142,333.7836900948873,1413.3944201036234,0.9976975379895003,0.0022571806776440434,4.5281332855654486e-05,0.0,78.82552116286945,False,False,0.0022571806776440434,4.5281332855654486e-05,0.9803335157543698,0.019666484245630222,0.9978405358349123,0.0021594641650877593,0.0,0.0,5.0,0.9403522944965029
2017,2017/18,171,Newham,E09000025,1,Inner London,1.0,Insufficiently Active,68,176.57272083449604,780.2222761106552,0.9407194512118212,0.028940780003734224,0.02950197440393814,0.0008377943805063039,39.96031220528117,False,False,0.029778574384240527,0.030339768784444443,0.4953325859411222,0.5046674140588778,0.9458345133807543,0.024189238932923216,0.02997624768632238,0.0,5.0,0.8887908078313415
2017,2017/18,171,Newham,E09000025,1,Inner London,2.0,Active,288,579.2815545023567,2030.957249750754,0.7639366020134398,0.13623640256825295,0.03532127008524843,0.06450572533305882,165.2260870719208,False,False,0.20074212790131177,0.09982699541830725,0.6678734185475422,0.33212658145245777,0.763574839760538,0.13694242232909395,0.03511839333805102,0.06436434457231703,5.0,0.9706272987530549
2017,2017/18,196,Redbridge,E09000026,2,Outer London,0.0,Inactive,118,234.65357204742438,789.5729568599351,0.9996951409901447,0.00025407103333818055,5.078797651711007e-05,0.0,69.73680949458286,False,False,0.00025407103333818055,5.078797651711007e-05,0.8334050335556167,0.16659496644438332,1.0,0.0,0.0,0.0,5.0,0.9330985623575165
2017,2017/18,196,Redbridge,E09000026,2,Outer London,1.0,Insufficiently Active,61,127.16340775953458,391.9740492637419,0.977825640803626,0.01858061722747947,0.0027793815996615275,0.0008143603692329309,41.25408889540345,False,False,0.019394977596712402,0.0035937419688944583,0.8436736783604508,0.15632632163954918,0.9872775627735343,0.012722437226465674,0.0,0.0,5.0,0.8919014487279874
