period_start,survey_year,survey_wave,borough_id,borough_name,borough_code,inner_outer_code,inner_outer,activity_level_code,activity_level,raw_n,weight_sum,weight_sq_sum,neither_recorded_rate,indoor_only_rate,outdoor_only_rate,both_rate,effective_n,low_effective_n_10,low_effective_n_20,indoor_rate,outdoor_rate,indoor_exposure_share,outdoor_exposure_share,neither_recorded_rate_raw,indoor_only_rate_raw,outdoor_only_rate_raw,both_rate_raw,shrinkage_prior_strength,direct_estimate_reliability
2018-05-01,2017,2017/18,112,Hammersmith and Fulham,E09000013,1,Inner London,1.0,Insufficiently Active,5,5.816516816945522,8.958583083422182,0.8828688676465155,0.06803134851161823,0.04703033745285035,0.0020694463890159665,3.776475316103926,True,True,0.07010079490063419,0.04909978384186632,0.5880910616387806,0.41190893836121945,1.0,0.0,0.0,0.0,20.0,0.15883242852005489
2018-05-01,2017,2017/18,112,Hammersmith and Fulham,E09000013,1,Inner London,2.0,Active,28,48.779295587410864,138.91125664022076,0.8679258431100385,0.0536297789134792,0.040645482264535404,0.03779889571194692,17.129063083538885,False,True,0.09142867462542612,0.07844437797648232,0.5382176467958459,0.46178235320415406,0.9377394978535225,0.02085754316535926,0.04140295898111815,0.0,20.0,0.46133841419588717
2018-05-01,2017,2017/18,114,Haringey,E09000014,1,Inner London,0.0,Inactive,10,22.304430834881508,86.82403857405453,0.9907145849020114,0.00928541509798855,0.0,0.0,5.729837531615079,True,True,0.00928541509798855,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.22269233237771685
2018-05-01,2017,2017/18,114,Haringey,E09000014,1,Inner London,1.0,Insufficiently Active,5,3.521402927963744,2.9826519394463267,0.8847161659600281,0.06695841262475054,0.04628861267554357,0.0020368087396778123,4.157467526490372,True,True,0.06899522136442834,0.048325421415221385,0.5880910616387806,0.41190893836121945,1.0,0.0,0.0,0.0,20.0,0.17209864907947883
2018-05-01,2017,2017/18,114,Haringey,E09000014,1,Inner London,2.0,Active,39,55.85626320619378,106.1254693964924,0.7815116827167838,0.09846961714008239,0.04005424681620888,0.07996445332692488,29.398429586241388,False,False,0.17843407046700727,0.12001870014313376,0.5978636757240554,0.4021363242759446,0.7634004870112576,0.10987971882697305,0.04009336990925551,0.0866264242525138,20.0,0.5951288296506805
2018-05-01,2017,2017/18,117,Harrow,E09000015,2,Outer London,0.0,Inactive,19,28.472332231667778,70.2561770758388,0.9924248216256907,0.007575178374309222,0.0,0.0,11.538824576739739,False,True,0.007575178374309222,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.36586095809194363
2018-05-01,2017,2017/18,117,Harrow,E09000015,2,Outer London,1.0,Insufficiently Active,3,2.170818319309383,2.046068997034494,0.8751314264796847,0.07252535916474027,0.05013706460374521,0.002206149751829868,2.3031736379756937,True,True,0.07473150891657014,0.052343214355575075,0.5880910616387806,0.41190893836121945,1.0,0.0,0.0,0.0,20.0,0.10326663260398385
2018-05-01,2017,2017/18,117,Harrow,E09000015,2,Outer London,2.0,Active,27,44.944042045778325,123.39921498134986,0.8065705169828008,0.06060878065924564,0.09423224901566132,0.03858845334229222,16.369366010294158,False,True,0.09919723400153785,0.13282070235795354,0.4275412304669431,0.572458769533057,0.8046606063404735,0.034842501235987366,0.16049689242353904,0.0,20.0,0.45008664725310016
2018-05-01,2017,2017/18,122,Havering,E09000016,2,Outer London,0.0,Inactive,9,11.470831189956735,19.29260486135381,0.9910920884084158,0.008907911591583991,0.0,0.0,6.820228223927402,True,True,0.008907911591583991,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.25429419045147433
2018-05-01,2017,2017/18,122,Havering,E09000016,2,Outer London,1.0,Insufficiently Active,2,1.7268092336115226,1.7713892360552055,0.8715620359457976,0.07459850954334431,0.05157024157332418,0.002269212937533978,1.6833511622360813,True,True,0.07686772248087828,0.05383945451085816,0.5880910616387807,0.41190893836121933,1.0,0.0,0.0,0.0,20.0,0.07763334872184428
2018-05-01,2017,2017/18,122,Havering,E09000016,2,Outer London,2.0,Active,35,65.52728125594501,190.86688339978582,0.8325567064847221,0.11065050544064582,0.01882357340714862,0.03796921466748338,22.496435800242867,False,False,0.1486197201081292,0.056792788074632006,0.7235183554445387,0.2764816445554613,0.8542694688095853,0.13639044229850694,0.0,0.009340088891907686,20.0,0.5293722962082928
2018-05-01,2017,2017/18,126,Hillingdon,E09000017,2,Outer London,0.0,Inactive,15,26.995488589879805,79.25984334727119,0.991816539462391,0.008183460537609065,0.0,0.0,9.194522389015306,True,True,0.008183460537609065,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.3149399831413178
2018-05-01,2017,2017/18,126,Hillingdon,E09000017,2,Outer London,1.0,Insufficiently Active,10,8.710120375262225,12.664772287938431,0.877496847243312,0.07758568973995685,0.0430242921232888,0.001893170893442354,5.990332492895349,True,True,0.07947886063339919,0.044917463016731156,0.638916475192118,0.361083524807882,0.9334039980422649,0.06659600195773525,0.0,0.0,20.0,0.23048310345905929
2018-05-01,2017,2017/18,126,Hillingdon,E09000017,2,Outer London,2.0,Active,48,53.376382084511285,84.3324474854205,0.7631731239170965,0.09975863991326209,0.05887973786147149,0.07818849830817001,33.78341610356183,False,False,0.1779471382214321,0.1370682361696415,0.5648839792832487,0.43511602071675126,0.7365561623609057,0.11045085426394224,0.07005859488539343,0.0829343884897586,20.0,0.6281381613713546
2018-05-01,2017,2017/18,129,Hounslow,E09000018,2,Outer London,0.0,Inactive,13,32.49910148076361,167.0756806732542,0.9909233520252638,0.009076647974736013,0.0,0.0,6.321635756927064,True,True,0.009076647974736013,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.24016880315895256
2018-05-01,2017,2017/18,129,Hounslow,E09000018,2,Outer London,1.0,Insufficiently Active,3,2.658009152872019,2.365310375001904,0.8788456886174502,0.07036806539594738,0.04864571897925072,0.0021405270073518176,2.986928367380006,True,True,0.0725085924032992,0.050786245986602536,0.5880910616387806,0.41190893836121945,1.0,0.0,0.0,0.0,20.0,0.12994029996711776
2018-05-01,2017,2017/18,129,Hounslow,E09000018,2,Outer London,2.0,Active,28,42.90977844115636,94.07895666752054,0.8022408148969584,0.04612651409737619,0.07070600677630287,0.08092666422936255,19.57131702019388,False,True,0.12705317832673874,0.1516326710056654,0.45590107510336964,0.5440989248966304,0.7962188354897243,0.009776227138856156,0.10208791919764297,0.09191701817377664,20.0,0.4945834127837171
2018-05-01,2017,2017/18,135,Islington,E09000019,1,Inner London,0.0,Inactive,6,4.758834799729593,6.497201683938945,0.9898272798127428,0.010172720187257126,0.0,0.0,3.485578831129634,True,True,0.010172720187257126,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.14841357993312787
2018-05-01,2017,2017/18,135,Islington,E09000019,1,Inner London,1.0,Insufficiently Active,4,2.788028761738596,2.3070616011406995,0.8534063062637796,0.09663834661498169,0.04784984064803227,0.0021055064732064424,3.3692660709355695,True,True,0.09874385308818813,0.04995534712123871,0.6640510032946917,0.3359489967053083,0.8098038140647328,0.19019618593526727,0.0,0.0,20.0,0.14417509136608858
2018-05-01,2017,2017/18,135,Islington,E09000019,1,Inner London,2.0,Active,41,67.28226639008312,250.48600830886198,0.7852615495430908,0.14709948789196992,0.030776704469549943,0.036862258095389476,18.072479980615153,False,True,0.1839617459873594,0.06763896256493943,0.7311654527758228,0.2688345472241772,0.7599499500483853,0.219476742560653,0.0205733073909618,0.0,20.0,0.47468617725498496
2018-05-01,2017,2017/18,136,Kensington and Chelsea,E09000020,1,Inner London,0.0,Inactive,13,7.555784196901592,6.421377749424502,0.9917304501944817,0.008269549805518193,0.0,0.0,8.890595921609558,True,True,0.008269549805518193,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.3077332134557868
2018-05-01,2017,2017/18,136,Kensington and Chelsea,E09000020,1,Inner London,1.0,Insufficiently Active,4,3.954224280969017,4.888980710402981,0.8799490190313047,0.06972723614414876,0.048202711209728126,0.002121033614818463,3.1981900912258108,True,True,0.07184826975896723,0.05032374482454659,0.5880910616387807,0.41190893836121933,1.0,0.0,0.0,0.0,20.0,0.13786377638294522
2018-05-01,2017,2017/18,136,Kensington and Chelsea,E09000020,1,Inner London,2.0,Active,37,37.43212838590365,76.14225715237927,0.7657764470916002,0.06459644199151116,0.02476111783369174,0.14486599308319684,18.40192670798689,False,True,0.209462435074708,0.1696271109168886,0.5525407843331855,0.44745921566681446,0.7197407554154923,0.04601010386589147,0.008202394011475747,0.2260467467071405,20.0,0.4791927980050967
2018-05-01,2017,2017/18,139,Kingston upon Thames,E09000021,2,Outer London,0.0,Inactive,5,5.844131612851382,8.656749578100955,0.9900226031566093,0.00997739684339069,0.0,0.0,3.9453462295742283,True,True,0.00997739684339069,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.1647646349210621
2018-05-01,2017,2017/18,139,Kingston upon Thames,E09000021,2,Outer London,1.0,Insufficiently Active,6,7.752517993882211,22.61305238509009,0.8595475807498367,0.08892850642270701,0.04935229480787079,0.002171618019585564,2.6578249686050963,True,True,0.09110012444229258,0.05152391282745635,0.638743133248937,0.36125686675106305,0.8504864468761566,0.14951355312384332,0.0,0.0,20.0,0.1173027407656209
2018-05-01,2017,2017/18,139,Kingston upon Thames,E09000021,2,Outer London,2.0,Active,34,37.97230630948381,76.54187552338497,0.8212692773609233,0.08471314169569731,0.04622232304175221,0.04779525790162733,18.838002552220424,False,True,0.13250839959732463,0.09401758094337953,0.5849589494372119,0.41504105056278806,0.8352150861314115,0.0879146256088152,0.052831924121369736,0.02403836413840359,20.0,0.4850404581670081
2018-05-01,2017,2017/18,142,Lambeth,E09000022,1,Inner London,0.0,Inactive,7,18.050201085252063,65.23999375979477,0.9904412242292996,0.009558775770700323,0.0,0.0,4.99401885931541,True,True,0.009558775770700323,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.19980855769635905
2018-05-01,2017,2017/18,142,Lambeth,E09000022,1,Inner London,1.0,Insufficiently Active,6,9.370289821836087,17.523599355601572,0.8886482342553255,0.06467461408892172,0.04470981381054662,0.0019673378452062175,5.010519218309917,True,True,0.06664195193412795,0.046677151655752834,0.5880910616387807,0.41190893836121933,1.0,0.0,0.0,0.0,20.0,0.2003364734084278
2018-05-01,2017,2017/18,142,Lambeth,E09000022,1,Inner London,2.0,Active,25,72.61907575613895,293.63394370384526,0.8560556041154415,0.046997620981627894,0.027524261741152165,0.06942251316177842,17.959538659449574,False,True,0.11642013414340631,0.09694677490293058,0.5456335036382017,0.45436649636179827,0.9094221039167775,0.008355155531101072,0.013634732130448227,0.06858800842167305,20.0,0.4731232068063809
2018-05-01,2017,2017/18,147,Lewisham,E09000023,1,Inner London,0.0,Inactive,10,26.959178869293183,86.18692349992683,0.9915973031570331,0.008402696842966826,0.0,0.0,8.432802747706397,True,True,0.008402696842966826,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2965871082964781
2018-05-01,2017,2017/18,147,Lewisham,E09000023,1,Inner London,1.0,Insufficiently Active,1,1.2943185804609945,1.6752605877265638,0.8197635487071464,0.12464503231465496,0.05324836464551116,0.002343054332687549,1.0,True,True,0.1269880866473425,0.055591418978198706,0.6955221300017477,0.3044778699982523,0.0,1.0,0.0,0.0,20.0,0.047619047619047616
2018-05-01,2017,2017/18,147,Lewisham,E09000023,1,Inner London,2.0,Active,22,62.96938088671857,315.3615956556438,0.7834930971406504,0.11823941709314867,0.0385296538904132,0.05973783187578778,12.573322128881982,False,True,0.17797724896893646,0.09826748576620098,0.6442738144478318,0.3557261855521682,0.7442980126480493,0.1763652697980949,0.03619600644870915,0.043140711105146654,20.0,0.38600060746439857
2018-05-01,2017,2017/18,160,Merton,E09000024,2,Outer London,0.0,Inactive,6,8.29743814110201,15.114041002737522,0.9902704021225105,0.009729597877489438,0.0,0.0,4.555200008584363,True,True,0.009729597877489438,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.18550856873460161
2018-05-01,2017,2017/18,160,Merton,E09000024,2,Outer London,1.0,Insufficiently Active,6,5.242000256542601,6.251054608539188,0.8242133882272431,0.06630419008373832,0.08329208367122298,0.026190338017795647,4.395828929738654,True,True,0.09249452810153397,0.10948242168901863,0.45794595966247414,0.5420540403375258,0.6579724425522577,0.0,0.20787063861996696,0.13415691882777525,20.0,0.18018772563124974
2018-05-01,2017,2017/18,160,Merton,E09000024,2,Outer London,2.0,Active,37,43.35928331135031,78.59945110739065,0.7634493155451698,0.09434045216592335,0.023457692635994787,0.11875253965291208,23.919091326798895,False,False,0.21309299181883543,0.14221023228890686,0.5997496711547347,0.40025032884526535,0.7260863554354542,0.10491174720702842,0.009628533259127145,0.15937336409839023,20.0,0.5446171722638478
2018-05-01,2017,2017/18,171,Newham,E09000025,1,Inner London,0.0,Inactive,10,30.08780191859109,119.50598192367275,0.9913359595251878,0.008664040474812165,0.0,0.0,7.575150713966471,True,True,0.008664040474812165,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2747093131980508
2018-05-01,2017,2017/18,171,Newham,E09000025,1,Inner London,1.0,Insufficiently Active,6,16.84676164279766,108.97841595818338,0.8767949252176184,0.0715591765614041,0.0494691387891009,0.002176759431876669,2.604308159132556,True,True,0.07373593599328078,0.051645898220977565,0.5880910616387806,0.41190893836121945,1.0,0.0,0.0,0.0,20.0,0.1152129116626101
2018-05-01,2017,2017/18,171,Newham,E09000025,1,Inner London,2.0,Active,21,55.600167812870126,232.15123302978077,0.7567967352923435,0.10313595779742324,0.02401036479881472,0.11605694211141857,13.316227617980179,False,True,0.2191928999088418,0.14006730691023328,0.6101229575343095,0.38987704246569055,0.679692341344165,0.13533470780840887,0.0,0.18497295084742607,20.0,0.39969193903554817
2018-05-01,2017,2017/18,196,Redbridge,E09000026,2,Outer London,0.0,Inactive,12,24.244189268851013,63.264906209264126,0.9918434342867614,0.008156565713238565,0.0,0.0,9.290786132830773,True,True,0.008156565713238565,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.31719142295116254
2018-05-01,2017,2017/18,196,Redbridge,E09000026,2,Outer London,1.0,Insufficiently Active,6,12.421571001076057,30.338243480716972,0.8618753163066258,0.09158767960814532,0.04457557314757006,0.0019614309376588404,5.0858391400558185,True,True,0.09354911054580416,0.0465370040852289,0.6677971674223332,0.3322028325776668,0.8662938208372657,0.13370617916273433,0.0,0.0,20.0,0.20273745325644715
2018-05-01,2017,2017/18,196,Redbridge,E09000026,2,Outer London,2.0,Active,27,53.01468719832768,185.0255645759538,0.8093006761113719,0.08457531835732714,0.022731812371588812,0.08339219315971208,15.190101244537928,False,True,0.1679675115170392,0.10612400553130089,0.6128154323266255,0.3871845676733745,0.8108371475176178,0.0883641736409283,0.0,0.10079867884145383,20.0,0.43165835582515344
2018-05-01,2017,2017/18,201,Richmond upon Thames,E09000027,2,Outer London,0.0,Inactive,8,8.29751736438372,10.386127144331871,0.9910280915691949,0.008971908430804981,0.0,0.0,6.628918889157151,True,True,0.008971908430804981,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.24893683880859074
2018-05-01,2017,2017/18,201,Richmond upon Thames,E09000027,2,Outer London,2.0,Active,46,49.328079539239596,80.32142004295665,0.7818045624021567,0.1147386060623125,0.03361827134616223,0.06983856018936863,30.294029036441565,False,False,0.18457716625168114,0.10345683153553085,0.6408172912561503,0.3591827087438497,0.764422156208162,0.13655210761615313,0.02940723187857115,0.06961850429711365,20.0,0.6023384806671863
2018-05-01,2017,2017/18,241,Southwark,E09000028,1,Inner London,0.0,Inactive,7,9.61830057009659,16.871958314619906,0.9906247031705138,0.009375296829486134,0.0,0.0,5.483163491256201,True,True,0.009375296829486134,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.21516808512167604
2018-05-01,2017,2017/18,241,Southwark,E09000028,1,Inner London,1.0,Insufficiently Active,5,11.800083020233355,50.906943484191885,0.8012715290460707,0.14737996731602773,0.04918427872446681,0.0021642249134347616,2.7352252905861123,True,True,0.1495441922294625,0.051348503637901576,0.7443983544737558,0.2556016455262442,0.36635161732145105,0.6336483826785488,0.0,0.0,20.0,0.12030781554290015
2018-05-01,2017,2017/18,241,Southwark,E09000028,1,Inner London,2.0,Active,28,74.56784655647341,338.3201732613178,0.78414891571922,0.07965613213877584,0.021954991804711263,0.11423996033729296,16.43521190731642,False,True,0.19389609247606882,0.13619495214200422,0.5874018566617384,0.4125981433382616,0.7549618231324013,0.07717179368044143,0.0,0.16786638318715724,20.0,0.45108045341205016
2018-05-01,2017,2017/18,255,Sutton,E09000029,2,Outer London,0.0,Inactive,10,14.704188297134198,26.257028560038886,0.991538283514938,0.008461716485061893,0.0,0.0,8.234486738786488,True,True,0.008461716485061893,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.291646411530993
2018-05-01,2017,2017/18,255,Sutton,E09000029,2,Outer London,1.0,Insufficiently Active,8,13.15083639775824,25.032429609055686,0.8512748033041468,0.10534091268385919,0.04155573319438104,0.0018285508176129571,6.908817907872549,True,True,0.10716946350147215,0.043384284011994,0.7118352433697239,0.2881647566302761,0.8238405215942237,0.17615947840577628,0.0,0.0,20.0,0.2567492162430248
2018-05-01,2017,2017/18,255,Sutton,E09000029,2,Outer London,2.0,Active,27,33.7400883695732,65.17344833018478,0.8100737369690728,0.06169481113614995,0.02135030426137248,0.10688114763340475,17.46713719088832,False,True,0.1685759587695547,0.12823145189477725,0.5679641165031493,0.43203588349685074,0.8122950725520136,0.03879139859105194,0.0,0.1489135288569344,20.0,0.46619887454695025
2018-05-01,2017,2017/18,272,Tower Hamlets,E09000030,1,Inner London,0.0,Inactive,1,1.514144628249766,2.292633955257622,0.9886232275292928,0.011376772470707192,0.0,0.0,1.0,True,True,0.011376772470707192,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.047619047619047616
2018-05-01,2017,2017/18,272,Tower Hamlets,E09000030,1,Inner London,1.0,Insufficiently Active,3,13.400344193142622,70.81848035799493,0.876419434736881,0.07177726651959516,0.049619905230648825,0.002183393512875108,2.535626627215802,True,True,0.07396066003247027,0.051803298743523934,0.5880910616387807,0.41190893836121933,1.0,0.0,0.0,0.0,20.0,0.11251635772814851
2018-05-01,2017,2017/18,272,Tower Hamlets,E09000030,1,Inner London,2.0,Active,24,76.05567036664117,413.22935477408566,0.868734747457207,0.061536342789790956,0.02844914202825844,0.041279767724743684,13.998194775106361,False,True,0.10281611051453464,0.06972890975300212,0.5958799063288808,0.40412009367111923,0.9553188108031682,0.032730741605487106,0.011950447591344763,0.0,20.0,0.41173347195939664
2018-05-01,2017,2017/18,279,Waltham Forest,E09000031,2,Outer London,0.0,Inactive,8,15.197638249776123,61.397044528057236,0.9899455666318776,0.010054433368122376,0.0,0.0,3.7618782817063834,True,True,0.010054433368122376,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.1583156952959628
2018-05-01,2017,2017/18,279,Waltham Forest,E09000031,2,Outer London,1.0,Insufficiently Active,4,3.470396768841958,3.459176504920945,0.8813982377433569,0.06888551028281549,0.04762082282786642,0.002095429145961286,3.481653427067303,True,True,0.07098093942877677,0.04971625197382771,0.5880910616387806,0.41190893836121945,1.0,0.0,0.0,0.0,20.0,0.148271221099533
2018-05-01,2017,2017/18,279,Waltham Forest,E09000031,2,Outer London,2.0,Active,31,55.22255057524224,140.47893483146677,0.8173029580210334,0.06985452106858346,0.05476024885589849,0.05808227205448484,21.70809520796639,False,False,0.1279367931230683,0.11284252091038333,0.5313446200170416,0.46865537998295836,0.8257507187598999,0.058943252799908,0.06836209625251216,0.04694393218767996,20.0,0.5204767827378525
2018-05-01,2017,2017/18,280,Wandsworth,E09000032,1,Inner London,0.0,Inactive,8,19.130537470242455,83.83436983735314,0.9901946442835412,0.009805355716458675,0.0,0.0,4.365482374476991,True,True,0.009805355716458675,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.1791666714158659
2018-05-01,2017,2017/18,280,Wandsworth,E09000032,1,Inner London,1.0,Insufficiently Active,4,11.172239765829987,36.08407538028716,0.8812842871746056,0.06895169431689802,0.04766657610962535,0.0020974423988709967,3.45911430651156,True,True,0.07104913671576901,0.04976401850849635,0.5880910616387807,0.41190893836121933,1.0,0.0,0.0,0.0,20.0,0.14745289448337834
2018-05-01,2017,2017/18,280,Wandsworth,E09000032,1,Inner London,2.0,Active,22,60.66370877587252,208.847193909654,0.8015143157402854,0.07625274479539046,0.049946836372210146,0.07228610309211395,17.620948089136668,False,True,0.1485388478875044,0.12223293946432409,0.548575792700662,0.45142420729933797,0.7940012097183038,0.07007269277270359,0.06124032339739682,0.07468577411159574,20.0,0.4683812871325497
2018-05-01,2017,2017/18,293,Westminster,E09000033,1,Inner London,0.0,Inactive,4,7.8712531849100325,20.10219044814572,0.9896494515617262,0.010350548438273549,0.0,0.0,3.0820833610533906,True,True,0.010350548438273549,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.13352708734488922
2018-05-01,2017,2017/18,293,Westminster,E09000033,1,Inner London,1.0,Insufficiently Active,7,13.286792667724924,30.227636539130266,0.8922240038480505,0.06259775866652399,0.04327407552969413,0.0019041619557314529,5.840313025021847,True,True,0.06450192062225545,0.045178237485425585,0.5880910616387806,0.41190893836121945,1.0,0.0,0.0,0.0,20.0,0.22601556797576408
2018-05-01,2017,2017/18,293,Westminster,E09000033,1,Inner London,2.0,Active,24,57.81800640132292,263.8633529498114,0.8708432648134673,0.05514785775349834,0.024485945118230545,0.04952293231480389,12.669140397299753,False,True,0.10467079006830224,0.07400887743303444,0.5858013479206816,0.4141986520793184,0.9698390049293026,0.01323529699042192,0.0,0.01692569808027544,20.0,0.3878014616615658
2018-06-01,2017,2017/18,8,Barking and Dagenham,E09000002,2,Outer London,0.0,Inactive,21,24.167581632961376,57.565434644056516,0.9985648004261096,0.0014351995738904172,0.0,0.0,10.146227603375804,False,True,0.0014351995738904172,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.3365670735611251
2018-06-01,2017,2017/18,8,Barking and Dagenham,E09000002,2,Outer London,1.0,Insufficiently Active,5,3.8088237582505657,3.8504504026296322,0.9453412770258415,0.02327414301981106,0.031384579954347416,0.0,3.7676471333084667,True,True,0.02327414301981106,0.031384579954347416,0.4258083934894454,0.5741916065105546,1.0,0.0,0.0,0.0,20.0,0.1585199877874495
2018-06-01,2017,2017/18,8,Barking and Dagenham,E09000002,2,Outer London,2.0,Active,35,27.53107178851669,30.500186420373524,0.8278978253458513,0.06775588374142305,0.01614202194301102,0.08820426896971469,24.850992822724432,False,False,0.15596015271113772,0.10434629091272571,0.5991405765448372,0.4008594234551628,0.8319261780278949,0.06998785674994613,0.0,0.09808596522215902,20.0,0.5540789904238931
2018-06-01,2017,2017/18,9,Barnet,E09000003,2,Outer London,0.0,Inactive,6,12.829562196641561,32.457639584719246,0.9982742775137037,0.0017257224862963813,0.0,0.0,5.071153302071457,True,True,0.0017257224862963813,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.2022704436836762
2018-06-01,2017,2017/18,9,Barnet,E09000003,2,Outer London,1.0,Insufficiently Active,3,11.957804407264543,58.23863868783481,0.891367295070911,0.024634425436975107,0.08399827949211394,0.0,2.455227138958927,True,True,0.024634425436975107,0.08399827949211394,0.22676803871408194,0.7732319612859181,0.5355774602676329,0.0,0.4644225397323671,0.0,20.0,0.1093387799537866
2018-06-01,2017,2017/18,9,Barnet,E09000003,2,Outer London,2.0,Active,33,84.122480201703,379.13308989895637,0.8403318851656958,0.07912770618280622,0.018724482791242614,0.061815925860255395,18.665191363729058,False,True,0.14094363204306162,0.080540408651498,0.6363602162985266,0.36363978370147343,0.8590185277609355,0.09428443233310614,0.0,0.04669703990595841,20.0,0.482738884909243
2018-06-01,2017,2017/18,17,Bexley,E09000004,2,Outer London,0.0,Inactive,4,4.333110097526181,5.802174438756786,0.9632162141870447,0.0367837858129553,0.0,0.0,3.236001143272486,True,True,0.0367837858129553,0.0,1.0,0.0,0.7492453802496619,0.25075461975033797,0.0,0.0,20.0,0.13926669754057078
2018-06-01,2017,2017/18,17,Bexley,E09000004,2,Outer London,2.0,Active,24,67.84887031648438,336.22315283782564,0.8576203203726201,0.04242186297513566,0.03932948911565479,0.060628327536589435,13.691707915913689,False,True,0.10305019051172509,0.09995781665224422,0.5076163839611093,0.4923836160388907,0.9083487224382946,0.009466612039203346,0.043901896910746925,0.038282768611755266,20.0,0.40638212672639995
2018-06-01,2017,2017/18,30,Brent,E09000005,2,Outer London,0.0,Inactive,17,34.969218183807996,85.63913688466494,0.9987378342558508,0.0012621657441491752,0.0,0.0,14.27905820715643,False,True,0.0012621657441491752,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.41655339889633825
2018-06-01,2017,2017/18,30,Brent,E09000005,2,Outer London,1.0,Insufficiently Active,4,4.963966133998485,7.424274576489698,0.9442896008513051,0.023721955562161574,0.031988443586533404,0.0,3.3189720457691454,True,True,0.023721955562161574,0.031988443586533404,0.4258083934894453,0.5741916065105547,1.0,0.0,0.0,0.0,20.0,0.14232926045174105
2018-06-01,2017,2017/18,30,Brent,E09000005,2,Outer London,2.0,Active,22,55.09143640539882,215.36979206471545,0.81740547445195,0.054745937979283135,0.05413553080254825,0.07371305676621866,14.09234942427817,False,True,0.1284589947455018,0.1278485875687669,0.5011907708137686,0.4988092291862314,0.8096183801225899,0.04021804317170998,0.07959082536987637,0.07057275133582372,20.0,0.41335811882306334
2018-06-01,2017,2017/18,35,Bromley,E09000006,2,Outer London,0.0,Inactive,10,26.332340872575,85.14564335127318,0.998462675317265,0.0015373246827350999,0.0,0.0,8.14360134632908,True,True,0.0015373246827350999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.28935889355863453
2018-06-01,2017,2017/18,35,Bromley,E09000006,2,Outer London,1.0,Insufficiently Active,7,11.320073543414058,22.60987596906873,0.9493872236886961,0.021551344971156974,0.029061431340146934,0.0,5.667614683229992,True,True,0.021551344971156974,0.029061431340146934,0.4258083934894453,0.5741916065105547,1.0,0.0,0.0,0.0,20.0,0.2208080007891401
2018-06-01,2017,2017/18,35,Bromley,E09000006,2,Outer London,2.0,Active,26,60.46365952044053,240.09567694648334,0.8800328556666142,0.03689396330414437,0.0399661814605409,0.04310699956870068,15.226655344646787,False,True,0.08000096287284506,0.08307318102924158,0.490580302668211,0.509419697331789,0.955086053111311,0.0,0.044913946888689056,0.0,20.0,0.43224811426670695
2018-06-01,2017,2017/18,44,Camden,E09000007,1,Inner London,0.0,Inactive,5,8.133898557647296,20.846179469006643,0.9981329790832575,0.0018670209167425626,0.0,0.0,3.1737377030866276,True,True,0.0018670209167425626,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.13695407032521567
2018-06-01,2017,2017/18,44,Camden,E09000007,1,Inner London,1.0,Insufficiently Active,6,10.384516294929512,30.328724093939904,0.9448493456297451,0.023483611537289888,0.03166704283296499,0.0,3.555645082385912,True,True,0.023483611537289888,0.03166704283296499,0.4258083934894454,0.5741916065105546,1.0,0.0,0.0,0.0,20.0,0.15094662319584273
2018-06-01,2017,2017/18,44,Camden,E09000007,1,Inner London,2.0,Active,34,59.10887877299415,169.9706958390356,0.7199474347834383,0.12981867878788828,0.044825857275068694,0.10540802915360485,20.555658330123258,False,False,0.23522670794149314,0.15023388642867355,0.6102483921238381,0.3897516078761619,0.619785269476274,0.19290216778733063,0.053219236480943635,0.13409332625545178,20.0,0.5068505647917264
2018-06-01,2017,2017/18,68,Croydon,E09000008,2,Outer London,0.0,Inactive,10,20.62783984225847,49.22995367810046,0.9984894932328123,0.0015105067671875813,0.0,0.0,8.64326989499382,True,True,0.0015105067671875813,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,0.3017556978194191
