observations,total_variation,overall_mae,overall_rmse,inactive_rate_mae,inactive_rate_rmse,inactive_rate_r2,fairly_active_rate_mae,fairly_active_rate_rmse,fairly_active_rate_r2,active_rate_mae,active_rate_rmse,active_rate_r2,positive_cell_observations,positive_cell_mae,zero_cell_observations,zero_cell_mae,small_n_observations,small_n_rate,small_n_mean_error,large_n_observations,large_n_mean_error,task,fixed_model,fixed_parameters,weighting_scheme,training_rows,original_weight_mean,analysis_weight_mean,analysis_weight_min,analysis_weight_max
62392,0.008311355599594325,0.0055409037330628845,0.036097181261943674,0.007997289336202562,0.04542570642201214,0.3556070190935924,0.003602866495941497,0.024974594319766327,0.1733228981867696,0.00502255536704459,0.034954174568956886,0.28405592180727235,4157,0.07266435051238293,58235,0.0001940683331445054,42560,0.6821387357353507,0.008416701350547375,19832,0.008085280813361887,disability_activity_level,Gradient Boosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""min_samples_leaf"": 15, ""n_estimators"": 120}",weighted_n,370425,71.34420398897394,71.34420398897394,0.1557960930859681,884.6943842924185
62392,0.008033728732599109,0.005355819155066072,0.03518990993807288,0.007701472016736591,0.04426294471228725,0.38817386025007494,0.0036102291885248615,0.024975804526060262,0.17324277884160588,0.004755756259936762,0.03364506201542913,0.3366791237164247,4157,0.06799360965642469,58235,0.00024163663137661244,42560,0.6821387357353507,0.008308073933596448,19832,0.007444976627191345,disability_activity_level,Gradient Boosting,"{""learning_rate"": 0.05, ""max_depth"": 2, ""min_samples_leaf"": 15, ""n_estimators"": 120}",sqrt_raw_n_rescaled,370425,71.34420398897394,71.34420398897397,13.961226129647066,365.6668741349072
