series_id,year,LA_2023,activity_level_3cat,activity_level_3cat_label,frequent_volunteer_rate,not_frequent_volunteer_rate,n_parent_cell,weighted_n_parent_cell,sum_weight_squared,effective_n_parent_cell,n_frequent_volunteer,weighted_n_frequent_volunteer,n_not_frequent_volunteer,weighted_n_not_frequent_volunteer,small_cell,few_frequent_cases,zero_frequent_cases,cell_observed,rate_available,observed_years_in_series,series_coverage_rate,series_has_history,series_complete_history
borough_78__activity_1,3,78,1,fairly_active,0.030641944538918144,0.9693580554610819,35,76.27039656051492,311.3749450296455,18.68221410988724,2,2.3370732613685914,33,73.93332329914634,False,True,False,True,True,6,1.0,True,True
borough_78__activity_1,4,78,1,fairly_active,0.04080323534004694,0.9591967646599531,39,126.96529512009245,771.0156462680092,20.90772897146721,3,5.180594816803646,36,121.7847003032888,False,True,False,True,True,6,1.0,True,True
borough_78__activity_1,5,78,1,fairly_active,0.08756180411806073,0.9124381958819393,44,83.01188869690733,336.74889909130985,20.463240365811075,4,7.2686707375488595,40,75.74321795935847,False,True,False,True,True,6,1.0,True,True
borough_78__activity_1,6,78,1,fairly_active,0.08656767171021955,0.9134323282897805,45,76.56348663078931,225.2439078611038,26.024976838342834,4,6.6279227756439525,41,69.93556385514536,False,True,False,True,True,6,1.0,True,True
borough_78__activity_1,7,78,1,fairly_active,0.07231456943075856,0.9276854305692416,42,80.15489088840357,294.33929831562034,21.827892402062314,4,5.796366422364337,38,74.35852446603924,False,True,False,True,True,6,1.0,True,True
borough_78__activity_1,8,78,1,fairly_active,0.041381898947453026,0.958618101052547,29,47.22663522932451,106.84716871059132,20.874255275072993,2,1.9543278466881318,27,45.27230738263638,True,True,False,True,True,6,1.0,True,True
borough_78__activity_2,3,78,2,active,0.1991868630491977,0.8008131369508024,225,499.20321832560523,2296.5694656365486,108.51135004425792,35,99.43472308234107,190,399.76849524326417,False,False,False,True,True,6,1.0,True,True
borough_78__activity_2,4,78,2,active,0.16214552514681718,0.8378544748531828,207,431.45778312320715,2069.9542427945066,89.93233510624657,31,69.95894882319398,176,361.49883430001313,False,False,False,True,True,6,1.0,True,True
borough_78__activity_2,5,78,2,active,0.13442151583658146,0.8655784841634184,231,437.98116099787467,2063.3346080319716,92.9696505076378,37,58.87409156920015,194,379.1070694286745,False,False,False,True,True,6,1.0,True,True
borough_78__activity_2,6,78,2,active,0.12152055689232275,0.8784794431076772,231,421.824078101258,1221.7294810685592,145.6423501464078,26,51.26029688145552,205,370.5637812198025,False,False,False,True,True,6,1.0,True,True
borough_78__activity_2,7,78,2,active,0.13775467725782006,0.86224532274218,242,491.7634622952227,1549.7477295622248,156.04559260551255,29,67.74271703566657,213,424.0207452595562,False,False,False,True,True,6,1.0,True,True
borough_78__activity_2,8,78,2,active,0.19930441063079557,0.8006955893692045,290,540.1053461122596,1623.3839288398688,179.69488284112393,55,107.64537768544574,235,432.4599684268138,False,False,False,True,True,6,1.0,True,True
borough_91__activity_0,3,91,0,inactive,0.028565038288554386,0.9714349617114456,77,169.72020810879184,641.4381926936506,44.90681934533447,2,4.848064242969057,75,164.87214386582278,False,True,False,True,True,6,1.0,True,True
borough_91__activity_0,4,91,0,inactive,0.07466054786113223,0.9253394521388678,60,102.49816831916307,267.26332279187045,39.30907690227613,4,7.652569401471261,56,94.84559891769182,False,True,False,True,True,6,1.0,True,True
borough_91__activity_0,5,91,0,inactive,0.09566489924596563,0.9043351007540344,99,192.79317864752161,582.510346578268,63.80866872382842,10,18.44354001062461,89,174.34963863689703,False,False,False,True,True,6,1.0,True,True
borough_91__activity_0,6,91,0,inactive,0.046008300244746746,0.9539916997552532,98,195.12033690545908,618.9136140959495,61.51415158270797,4,8.977155044202501,94,186.14318186125658,False,True,False,True,True,6,1.0,True,True
borough_91__activity_0,7,91,0,inactive,0.048078997503049795,0.9519210024969502,101,193.93540868383843,542.5831839186487,69.31829783174143,7,9.32422002986321,94,184.61118865397523,False,False,False,True,True,6,1.0,True,True
borough_91__activity_0,8,91,0,inactive,0.09763859848894896,0.9023614015110509,107,220.04933690755993,614.687299052992,78.7745423535787,10,21.485308854076703,97,198.5640280534832,False,False,False,True,True,6,1.0,True,True
borough_91__activity_1,3,91,1,fairly_active,0.03206385360465937,0.9679361463953405,35,77.85354193227022,316.55674977732974,19.1471955523402,2,2.4962845711205217,33,75.35725736114969,False,True,False,True,True,6,1.0,True,True
borough_91__activity_1,4,91,1,fairly_active,0.06202220389560795,0.937977796104392,49,104.47279933489861,597.2348255118742,18.27516637449165,4,6.479633261894016,45,97.99316607300459,False,True,False,True,True,6,1.0,True,True
borough_91__activity_1,5,91,1,fairly_active,0.2461585278681333,0.7538414721318667,45,80.74399110258851,284.1277635921507,22.945987455606055,5,19.87582198401084,40,60.86816911857767,False,False,False,True,True,6,1.0,True,True
borough_91__activity_1,6,91,1,fairly_active,0.02789230319924818,0.9721076968007518,41,70.00251185689625,216.33356690181148,22.65183224431856,3,1.952531285421516,38,68.04998057147473,False,True,False,True,True,6,1.0,True,True
borough_91__activity_1,7,91,1,fairly_active,0.07736409905275386,0.922635900947246,34,66.80761066009659,182.15547624014727,24.50245764901876,4,5.168510608585527,30,61.63910005151105,False,True,False,True,True,6,1.0,True,True
borough_91__activity_1,8,91,1,fairly_active,0.07513881135273391,0.9248611886472661,31,62.76446694196698,187.66804278698177,20.99120474646168,3,4.716047441207361,28,58.04841950075962,False,True,False,True,True,6,1.0,True,True
borough_91__activity_2,3,91,2,active,0.10536996233549642,0.8946300376645036,208,465.6963368205201,2210.2008820088463,98.12369540407381,27,49.07040547055686,181,416.62593134996325,False,False,False,True,True,6,1.0,True,True
borough_91__activity_2,4,91,2,active,0.08513516596449124,0.9148648340355088,208,483.4645867990968,2240.005279880977,104.34707845922628,20,41.15983783509529,188,442.30474896400153,False,False,False,True,True,6,1.0,True,True
borough_91__activity_2,5,91,2,active,0.130362408324322,0.869637591675678,229,407.10161542454085,1230.3439525134147,134.70357207243129,27,53.0707470194651,202,354.03086840507575,False,False,False,True,True,6,1.0,True,True
borough_91__activity_2,6,91,2,active,0.09641923801326407,0.903580761986736,230,428.80298915379365,1211.8103512753196,151.73331644982238,30,41.344857472018724,200,387.45813168177494,False,False,False,True,True,6,1.0,True,True
borough_91__activity_2,7,91,2,active,0.13542243525775113,0.8645775647422489,234,446.3395212315111,1320.8535203699532,150.82593576112515,32,60.44438491694996,202,385.89513631456117,False,False,False,True,True,6,1.0,True,True
borough_91__activity_2,8,91,2,active,0.20003514311659848,0.7999648568834016,213,426.8065640636854,1316.4783470278194,138.37207694233302,43,85.37631212558297,170,341.43025193810246,False,False,False,True,True,6,1.0,True,True
borough_107__activity_0,3,107,0,inactive,0.07226452763156953,0.9277354723684306,66,113.92559099491467,443.4291199110351,29.269706703395027,1,8.2327790183949,65,105.69281197651978,False,True,False,True,True,6,1.0,True,True
borough_107__activity_0,4,107,0,inactive,0.0274369718544973,0.9725630281455028,68,140.06163557531875,474.724791621973,41.323440667608466,2,3.842867153174878,66,136.21876842214388,False,True,False,True,True,6,1.0,True,True
borough_107__activity_0,5,107,0,inactive,0.02616223385984952,0.9738377661401506,84,145.8029747722118,457.13474862768874,46.503809907787435,4,3.814531523452345,80,141.98844324875947,False,True,False,True,True,6,1.0,True,True
borough_107__activity_0,6,107,0,inactive,0.003949647842588016,0.9960503521574121,93,168.81685610321668,515.3652479632871,55.29889921216486,1,0.6667671315005614,92,168.15008897171614,False,True,False,True,True,6,1.0,True,True
borough_107__activity_0,7,107,0,inactive,0.018950783655267256,0.9810492163447327,86,156.90976840671004,484.1737667272195,50.85090749106718,4,2.973563074473651,82,153.9362053322364,False,True,False,True,True,6,1.0,True,True
borough_107__activity_0,8,107,0,inactive,0.07214399665267449,0.9278560033473257,191,172.6525933307927,246.10355917944526,121.12347372478695,16,12.455848115332278,175,160.19674521546045,False,False,False,True,True,6,1.0,True,True
borough_107__activity_1,3,107,1,fairly_active,0.05395172115606929,0.9460482788439307,44,86.35798676852134,440.26842293693704,16.938988785439943,2,4.659162021734785,42,81.69882474678656,False,True,False,True,True,6,1.0,True,True
borough_107__activity_1,4,107,1,fairly_active,0.1452453875255021,0.8547546124744979,48,85.953234800988,302.80737833296024,24.39821187127792,2,12.484310897739975,46,73.46892390324803,False,True,False,True,True,6,1.0,True,True
borough_107__activity_1,5,107,1,fairly_active,0.01926690413878415,0.9807330958612158,38,63.23227869403538,140.05549828210295,28.5481192661687,1,1.218290252074863,37,62.013988441960514,False,True,False,True,True,6,1.0,True,True
borough_107__activity_1,6,107,1,fairly_active,0.08155268943621993,0.9184473105637799,32,40.76057929115285,65.59763955961336,25.327509271739892,4,3.324134864171806,28,37.43644442698104,False,True,False,True,True,6,1.0,True,True
borough_107__activity_1,7,107,1,fairly_active,0.07070966780793463,0.9292903321920655,42,66.94324542130467,190.92813989395938,23.47164807673702,4,4.733534645725493,38,62.20971077557918,False,True,False,True,True,6,1.0,True,True
borough_107__activity_1,8,107,1,fairly_active,0.09693351584951616,0.903066484150484,82,67.97834077788687,93.60890883135255,49.36554514527982,9,6.589379573217108,73,61.38896120466977,False,False,False,True,True,6,1.0,True,True
borough_107__activity_2,3,107,2,active,0.19613872515757005,0.80386127484243,214,415.34960560827454,1643.2132392742083,104.98655363508851,31,81.46614213870647,183,333.8834634695681,False,False,False,True,True,6,1.0,True,True
borough_107__activity_2,4,107,2,active,0.10469672854972739,0.8953032714502727,197,372.6153462594826,1382.673009834954,100.41578542467342,18,39.011607760791726,179,333.60373849869086,False,False,False,True,True,6,1.0,True,True
borough_107__activity_2,5,107,2,active,0.09937296599497629,0.9006270340050236,242,381.9381556811114,1037.9289094654923,140.54599831910627,27,37.954327356683045,215,343.9838283244284,False,False,False,True,True,6,1.0,True,True
borough_107__activity_2,6,107,2,active,0.06272592697418708,0.9372740730258128,254,398.6430086314941,955.6522167379626,166.29088024638983,18,25.005252248189333,236,373.63775638330475,False,False,False,True,True,6,1.0,True,True
borough_107__activity_2,7,107,2,active,0.16219851732184232,0.8378014826781577,251,382.7841754997579,1001.2774070714473,146.33679335838056,35,62.08702572032461,216,320.6971497794333,False,False,False,True,True,6,1.0,True,True
borough_107__activity_2,8,107,2,active,0.13518047098354868,0.8648195290164513,496,393.2813617977853,503.778594739825,307.0202488801642,66,53.16395971687603,430,340.11740208090924,False,False,False,True,True,6,1.0,True,True
borough_109__activity_0,3,109,0,inactive,0.08892508552022221,0.9110749144797778,54,114.11070770550324,540.3816204215968,24.096403580291703,1,10.147304441484955,53,103.9634032640183,False,True,False,True,True,6,1.0,True,True
borough_109__activity_0,4,109,0,inactive,0.041847525171160346,0.9581524748288396,68,141.32043745913816,652.6233019729357,30.601828012065678,4,5.913910563770676,64,135.40652689536748,False,True,False,True,True,6,1.0,True,True
borough_109__activity_0,5,109,0,inactive,0.008218046071504758,0.9917819539284952,58,82.5478272795424,187.87218349143143,36.270104823069495,2,0.6783818476858967,56,81.8694454318565,False,True,False,True,True,6,1.0,True,True
borough_109__activity_0,6,109,0,inactive,0.03525702967195364,0.9647429703280463,64,124.90787227772196,379.73996449990494,41.085948321227086,4,4.403880559156239,60,120.50399171856573,False,True,False,True,True,6,1.0,True,True
borough_109__activity_0,7,109,0,inactive,0.01300163698935539,0.9869983630106446,71,108.6966526163962,264.04508561045947,44.746003367924416,1,1.41323441927645,70,107.28341819711974,False,True,False,True,True,6,1.0,True,True
borough_109__activity_0,8,109,0,inactive,0.07865607778355364,0.9213439222164463,88,142.4622667703087,350.000818811292,57.98699992264079,7,11.205523136306772,81,131.25674363400194,False,False,False,True,True,6,1.0,True,True
borough_109__activity_1,3,109,1,fairly_active,0.024646989211797088,0.9753530107882029,39,70.04231939716952,211.76922589110708,23.166380695265726,1,1.726332290551283,38,68.31598710661824,False,True,False,True,True,6,1.0,True,True
borough_109__activity_1,4,109,1,fairly_active,0.0,1.0,34,53.737712466614845,131.45872540133854,21.96690810996688,0,0.0,34,53.737712466614845,False,True,True,True,True,6,1.0,True,True
borough_109__activity_1,5,109,1,fairly_active,0.020266320784694307,0.9797336792153057,46,61.77647722950467,127.77313569282087,29.868040086785907,2,1.251981904481505,44,60.52449532502317,False,True,False,True,True,6,1.0,True,True
borough_109__activity_1,6,109,1,fairly_active,0.007371716953611255,0.9926282830463887,25,31.724600338077195,51.45674810980208,19.559150229685955,1,0.233864774158745,24,31.49073556391845,True,True,False,True,True,6,1.0,True,True
borough_109__activity_1,7,109,1,fairly_active,0.08941165564206519,0.9105883443579348,36,55.313470085702534,139.0079544631889,22.010107153487574,3,4.945668939670509,33,50.36780114603202,False,True,False,True,True,6,1.0,True,True
borough_109__activity_1,8,109,1,fairly_active,0.0,1.0,28,40.69771607646868,108.80346435879919,15.22289849502304,0,0.0,28,40.69771607646868,True,True,True,True,True,6,1.0,True,True
borough_109__activity_2,3,109,2,active,0.06881647908746961,0.9311835209125304,247,428.1769794554396,1645.7294958715177,111.40076555442437,18,29.46563215243117,229,398.71134730300844,False,False,False,True,True,6,1.0,True,True
borough_109__activity_2,4,109,2,active,0.06067904470535683,0.9393209552946432,227,409.857405456341,1326.9598789342087,126.59244297749574,16,24.869755828506875,211,384.9876496278341,False,False,False,True,True,6,1.0,True,True
borough_109__activity_2,5,109,2,active,0.16795721671535316,0.8320427832846469,302,438.4977364659251,1404.0386105167215,136.947989496511,30,73.64885935279919,272,364.84887711312587,False,False,False,True,True,6,1.0,True,True
borough_109__activity_2,6,109,2,active,0.07912943021642271,0.9208705697835774,274,448.8207020020581,1077.3010456648065,186.9858229101698,23,35.51492641875771,251,413.30577558330043,False,False,False,True,True,6,1.0,True,True
borough_109__activity_2,7,109,2,active,0.12486771833668184,0.8751322816633181,293,431.81777088015355,1013.3303378962889,184.01362346953542,31,53.920099787036825,262,377.8976710931167,False,False,False,True,True,6,1.0,True,True
borough_109__activity_2,8,109,2,active,0.12038667925769027,0.8796133207423098,255,390.3682477098565,957.0796699972398,159.22119505526993,29,46.99513702943308,226,343.37311068042345,False,False,False,True,True,6,1.0,True,True
borough_112__activity_0,3,112,0,inactive,0.01476692651307255,0.9852330734869276,69,90.23472361117601,201.81112730079255,40.346166507704496,2,1.3324895324936485,67,88.90223407868237,False,True,False,True,True,6,1.0,True,True
borough_112__activity_0,4,112,0,inactive,0.0025723075157846292,0.9974276924842154,66,87.44891632558677,238.6079337567585,32.04970113992644,1,0.224945504711528,65,87.22397082087524,False,True,False,True,True,6,1.0,True,True
borough_112__activity_0,5,112,0,inactive,0.014884168298767387,0.9851158317012326,60,64.13220949842658,117.64640560823935,34.96018661926741,3,0.9545545995463895,57,63.177654898880185,False,True,False,True,True,6,1.0,True,True
borough_112__activity_0,6,112,0,inactive,0.02316855827624357,0.9768314417237564,60,71.18490309622574,128.81570299423356,39.33752105553378,2,1.6492515757736572,58,69.53565152045208,False,True,False,True,True,6,1.0,True,True
borough_112__activity_0,7,112,0,inactive,0.04553547809796763,0.9544645219020325,80,82.97160336907139,145.569144365701,47.292212890526365,5,3.7781516279656073,75,79.19345174110579,False,False,False,True,True,6,1.0,True,True
borough_112__activity_0,8,112,0,inactive,0.06065992788674406,0.939340072113256,69,75.98334740185767,109.25907893944797,52.84200762474926,3,4.609144373990108,66,71.37420302786757,False,True,False,True,True,6,1.0,True,True
borough_112__activity_1,3,112,1,fairly_active,0.1477573107597134,0.8522426892402866,37,45.77389692281498,149.70005140892317,13.996318770640041,4,6.763427912307462,33,39.010469010507514,False,True,False,True,True,6,1.0,True,True
borough_112__activity_1,4,112,1,fairly_active,0.014657681525473143,0.9853423184745269,31,42.03809269965244,130.95091459627824,13.495142384250268,1,0.6161809747298229,30,41.421911724922616,False,True,False,True,True,6,1.0,True,True
borough_112__activity_1,5,112,1,fairly_active,0.10698169065477746,0.8930183093452224,38,39.47600017266804,68.65499362057034,22.698342938387142,2,4.2232092387603135,36,35.25279093390772,False,True,False,True,True,6,1.0,True,True
borough_112__activity_1,6,112,1,fairly_active,0.0,1.0,30,34.71293508007084,66.23701408036256,18.19206192494203,0,0.0,30,34.71293508007084,False,True,True,True,True,6,1.0,True,True
borough_112__activity_1,7,112,1,fairly_active,0.0804738777753106,0.9195261222246894,25,25.182280050856615,47.70240927572876,13.293819708230723,2,2.0265157269162777,23,23.15576432394034,True,True,False,True,True,6,1.0,True,True
borough_112__activity_1,8,112,1,fairly_active,0.0,1.0,30,39.57381944559967,93.59367651098687,16.732831147295308,0,0.0,30,39.57381944559967,False,True,True,True,True,6,1.0,True,True
borough_112__activity_2,3,112,2,active,0.10360104501150844,0.8963989549884916,216,275.92253312731845,608.3924361515767,125.13838069549583,23,28.585862774212746,193,247.33667035310572,False,False,False,True,True,6,1.0,True,True
borough_112__activity_2,4,112,2,active,0.10180832342275661,0.8981916765772433,242,292.09258779367195,704.4857104539203,121.10689908675518,25,29.737456647488084,217,262.35513114618385,False,False,False,True,True,6,1.0,True,True
borough_112__activity_2,5,112,2,active,0.13963408865126198,0.8603659113487381,258,302.4131511242324,606.1984455367973,150.8643162090333,35,42.22718475338855,223,260.18596637084386,False,False,False,True,True,6,1.0,True,True
borough_112__activity_2,6,112,2,active,0.12104235457333117,0.8789576454266689,258,308.33046899342656,620.6977509599119,153.16259477770586,29,37.32104595366383,229,271.00942303976274,False,False,False,True,True,6,1.0,True,True
borough_112__activity_2,7,112,2,active,0.1363418322682104,0.8636581677317896,280,299.9862544668136,561.2254061322047,160.34867966727256,38,40.900675589282976,242,259.0855788775306,False,False,False,True,True,6,1.0,True,True
borough_112__activity_2,8,112,2,active,0.1208937799641938,0.8791062200358061,270,306.1566702395385,530.809091608683,176.58308460409998,34,37.01243712650901,236,269.1442331130295,False,False,False,True,True,6,1.0,True,True
borough_114__activity_0,3,114,0,inactive,0.002896391495774503,0.9971036085042255,61,122.02731339841027,490.73375819264953,30.343674073036045,1,0.3534388727793656,60,121.67387452563091,False,True,False,True,True,6,1.0,True,True
borough_114__activity_0,4,114,0,inactive,0.07205338244154474,0.9279466175584552,61,116.11696188440496,450.47828852251547,29.930740683389118,3,8.366619862607305,58,107.75034202179765,False,True,False,True,True,6,1.0,True,True
borough_114__activity_0,5,114,0,inactive,0.13130465379870565,0.8686953462012944,77,136.11466463517453,364.1559887868557,50.87710349201533,9,17.872488916848514,68,118.24217571832602,False,False,False,True,True,6,1.0,True,True
borough_114__activity_0,6,114,0,inactive,0.07390994137136452,0.9260900586286355,64,115.60943156706108,315.9131098213734,42.30764805808867,4,8.544686309098262,60,107.06474525796281,False,True,False,True,True,6,1.0,True,True
borough_114__activity_0,7,114,0,inactive,0.11963083029892674,0.8803691697010734,64,101.06357799518513,266.73082640334286,38.29271230069139,5,12.090319748544339,59,88.9732582466408,False,False,False,True,True,6,1.0,True,True
borough_114__activity_0,8,114,0,inactive,0.09825369967989829,0.9017463003201017,82,118.50395017569934,262.4301879672955,53.51208378890738,6,11.643451531444793,76,106.86049864425455,False,False,False,True,True,6,1.0,True,True
borough_114__activity_1,3,114,1,fairly_active,0.007463744414466219,0.9925362555855337,32,80.600740351242,513.7846322595981,12.644362904739193,1,0.6015833255984244,31,79.99915702564357,False,True,False,True,True,6,1.0,True,True
borough_114__activity_1,4,114,1,fairly_active,0.04170934357349221,0.9582906564265078,36,59.16098454302026,182.42354118389648,19.186241366574507,1,2.467565830450894,35,56.69341871256937,False,True,False,True,True,6,1.0,True,True
borough_114__activity_1,5,114,1,fairly_active,0.12623085438815354,0.8737691456118465,33,42.938496034015294,81.59718113008836,22.595320281024893,4,5.420163040516092,29,37.5183329934992,False,True,False,True,True,6,1.0,True,True
borough_114__activity_1,6,114,1,fairly_active,0.009678888779153155,0.9903211112208469,43,68.0901756525593,171.09191723140017,27.09813587585126,1,0.6590372370941235,42,67.43113841546517,False,True,False,True,True,6,1.0,True,True
borough_114__activity_1,7,114,1,fairly_active,0.23916130386484585,0.7608386961351541,41,71.17403591003796,191.10335168423623,26.507873059670864,6,17.02207522956804,35,54.15196068046991,False,False,False,True,True,6,1.0,True,True
borough_114__activity_1,8,114,1,fairly_active,0.12528035657010542,0.8747196434298946,45,59.75197788938288,116.3898531258322,30.675344678314474,7,7.4857490957509425,38,52.26622879363194,False,False,False,True,True,6,1.0,True,True
borough_114__activity_2,3,114,2,active,0.15582655080646393,0.8441734491935361,212,374.12561651280464,1282.594567390255,109.1303366549326,36,58.29870438953219,176,315.82691212327245,False,False,False,True,True,6,1.0,True,True
borough_114__activity_2,4,114,2,active,0.10313919623940634,0.8968608037605936,206,396.0071189674897,1573.8930080394507,99.63932584482305,29,40.843855955389856,177,355.16326301209983,False,False,False,True,True,6,1.0,True,True
borough_114__activity_2,5,114,2,active,0.11678933727349643,0.8832106627265036,261,394.2476143902548,1879.8849068713762,82.68122207070935,30,46.04391760629483,231,348.20369678395997,False,False,False,True,True,6,1.0,True,True
borough_114__activity_2,6,114,2,active,0.11288765536517405,0.8871123446348259,244,383.5843010636902,950.88387023708,154.73699852100202,26,43.301932381969024,218,340.28236868172115,False,False,False,True,True,6,1.0,True,True
borough_114__activity_2,7,114,2,active,0.10083717108419407,0.8991628289158059,254,406.83447917755086,987.4253817434926,167.62207707829145,23,41.024037979775684,231,365.81044119777516,False,False,False,True,True,6,1.0,True,True
borough_114__activity_2,8,114,2,active,0.17033587271214712,0.8296641272878529,287,413.40194988159624,946.7158289739953,180.52003244851224,43,70.417181913985,244,342.9847679676112,False,False,False,True,True,6,1.0,True,True
borough_117__activity_0,3,117,0,inactive,0.050828553556499234,0.9491714464435008,99,157.02845607669184,459.9676657818314,53.60797693445938,4,7.981529289588519,95,149.04692678710333,False,True,False,True,True,6,1.0,True,True
borough_117__activity_0,4,117,0,inactive,0.05403964286095599,0.9459603571390439,74,118.28111734964325,320.58600907499516,43.6401537354903,5,6.391869338769547,69,111.8892480108737,False,False,False,True,True,6,1.0,True,True
borough_117__activity_0,5,117,0,inactive,0.0574127359607147,0.9425872640392854,104,150.96453511831947,359.19959044278625,63.44742998007505,9,8.667286994180118,95,142.29724812413937,False,False,False,True,True,6,1.0,True,True
borough_117__activity_0,6,117,0,inactive,0.03820082949042519,0.961799170509575,91,148.7733275774322,388.58016244973743,56.95994066944913,4,5.6832645195086595,87,143.09006305792357,False,True,False,True,True,6,1.0,True,True
borough_117__activity_0,7,117,0,inactive,0.04217495363884159,0.9578250463611584,113,142.42146828802103,290.4251279868346,69.84200978034958,7,6.006618822223035,106,136.414849465798,False,False,False,True,True,6,1.0,True,True
borough_117__activity_0,8,117,0,inactive,0.0921114793433415,0.9078885206566584,90,152.26992699109744,411.89662995469746,56.29113952309897,7,14.02580823465259,83,138.24411875644483,False,False,False,True,True,6,1.0,True,True
borough_117__activity_1,3,117,1,fairly_active,0.02985702735262065,0.9701429726473794,38,70.9741768607026,275.96090737736614,18.253794817995466,2,2.119077939859733,36,68.85509892084286,False,True,False,True,True,6,1.0,True,True
borough_117__activity_1,4,117,1,fairly_active,0.10880779148571541,0.8911922085142847,34,64.09735724631558,225.29685347525353,18.235812629372017,3,6.9742918820425155,31,57.123065364273074,False,True,False,True,True,6,1.0,True,True
borough_117__activity_1,5,117,1,fairly_active,0.06843426891751721,0.9315657310824828,52,71.05724798884337,149.44589428033962,33.78568890140614,5,4.862750817407216,47,66.19449717143615,False,False,False,True,True,6,1.0,True,True
borough_117__activity_1,6,117,1,fairly_active,0.07977050678510228,0.9202294932148978,51,68.72773450919205,136.899257392512,34.5034851228079,4,5.482446211990212,47,63.24528829720184,False,True,False,True,True,6,1.0,True,True
borough_117__activity_1,7,117,1,fairly_active,0.08801580775561949,0.9119841922443805,44,51.5075936049409,97.3926652759101,27.240574959683038,4,4.533482456687054,40,46.97411114825385,False,True,False,True,True,6,1.0,True,True
borough_117__activity_1,8,117,1,fairly_active,0.18296359561518657,0.8170364043848133,49,67.26543981127533,139.4872273400244,32.43766099081393,9,12.307126728507852,40,54.95831308276747,False,False,False,True,True,6,1.0,True,True
borough_117__activity_2,3,117,2,active,0.14976308742169844,0.8502369125783014,200,326.7246252832708,1158.0192520506698,92.1823886584425,33,48.93128861912015,167,277.7933366641506,False,False,False,True,True,6,1.0,True,True
borough_117__activity_2,4,117,2,active,0.11922667325548586,0.880773326744514,196,325.81691875319,1199.720648726585,88.4844856663093,24,38.84606731329577,172,286.9708514398942,False,False,False,True,True,6,1.0,True,True
borough_117__activity_2,5,117,2,active,0.14340656297459184,0.8565934370254081,211,303.1254916073012,697.1513391251626,131.80074182669185,30,43.47018490138655,181,259.65530670591465,False,False,False,True,True,6,1.0,True,True
borough_117__activity_2,6,117,2,active,0.12518066831487012,0.8748193316851299,233,312.24513888595027,661.2868300942663,147.4353069212163,29,39.0870551638127,204,273.1580837221376,False,False,False,True,True,6,1.0,True,True
borough_117__activity_2,7,117,2,active,0.1895873840624839,0.8104126159375161,246,352.9592411509104,831.0667073446671,149.90400266649056,37,66.91661921048052,209,286.04262194042985,False,False,False,True,True,6,1.0,True,True
borough_117__activity_2,8,117,2,active,0.211898334001755,0.7881016659982449,233,347.9675324733044,845.7982953331341,143.15635811002656,48,73.73374041779479,185,274.2337920555096,False,False,False,True,True,6,1.0,True,True
borough_122__activity_0,3,122,0,inactive,0.08897869592481122,0.9110213040751888,73,113.21139631142424,314.367344103243,40.77020242462946,5,10.073402407617513,68,103.13799390380673,False,False,False,True,True,6,1.0,True,True
borough_122__activity_0,4,122,0,inactive,0.02767338508042181,0.9723266149195782,79,109.68267556691977,239.2476828856003,50.283827932706174,2,3.0352909176143434,77,106.64738464930542,False,True,False,True,True,6,1.0,True,True
borough_122__activity_0,5,122,0,inactive,0.1316804453758479,0.8683195546241521,72,152.3976547318,525.6069722725931,44.18709490730999,6,20.067791049318117,66,132.32986368248189,False,False,False,True,True,6,1.0,True,True
borough_122__activity_0,6,122,0,inactive,0.03966024997906574,0.9603397500209344,79,138.85199252948283,370.21575708658025,52.077404757514635,3,5.506904733810657,76,133.34508779567219,False,True,False,True,True,6,1.0,True,True
borough_122__activity_0,7,122,0,inactive,0.016198571210989957,0.98380142878901,89,170.7081920233696,538.947400324261,54.07074383577061,2,2.7652288047899005,87,167.9429632185797,False,True,False,True,True,6,1.0,True,True
borough_122__activity_0,8,122,0,inactive,0.08664656987577525,0.9133534301242248,81,139.50479733893178,338.75055067618763,57.451090313296056,7,12.087612170633617,74,127.41718516829816,False,False,False,True,True,6,1.0,True,True
borough_122__activity_1,3,122,1,fairly_active,0.048305014392325506,0.9516949856076745,51,80.31312865289567,256.09583189717915,25.186659955505583,2,3.8795268354708154,49,76.43360181742486,False,True,False,True,True,6,1.0,True,True
borough_122__activity_1,4,122,1,fairly_active,0.007615056684537354,0.9923849433154628,39,71.04047540434613,187.35864151734768,26.936303043210444,1,0.5409772471005775,38,70.49949815724555,False,True,False,True,True,6,1.0,True,True
borough_122__activity_1,5,122,1,fairly_active,0.1350506941220376,0.8649493058779626,41,76.46585191783613,200.60128558227024,29.147502681992894,4,10.32676637813671,37,66.13908553969944,False,True,False,True,True,6,1.0,True,True
borough_122__activity_1,6,122,1,fairly_active,0.03880288372466357,0.9611971162753364,33,61.83824716486305,161.07555498690004,23.74021814007525,2,2.3995023144751872,31,59.43874485038786,False,True,False,True,True,6,1.0,True,True
borough_122__activity_1,7,122,1,fairly_active,0.1414514395979954,0.8585485604020046,45,68.38967254944875,153.14335783689864,30.540974009477434,7,9.673817635755032,38,58.71585491369371,False,False,False,True,True,6,1.0,True,True
borough_122__activity_1,8,122,1,fairly_active,0.006785101484819972,0.9932148985151801,41,68.05788162643921,155.99546678247353,29.69237085547677,1,0.4617796336772546,40,67.59610199276196,False,True,False,True,True,6,1.0,True,True
