reconstructed_start,reconstructed_end,composition_effect,within_age_behaviour_effect,composition_16–34,composition_35–54,composition_55–64,composition_65+,behaviour_16–34,behaviour_35–54,behaviour_55–64,behaviour_65+,start_year,end_year,cumulative_composition,cumulative_behaviour,cumulative_total
0.6486872826546946,0.6354329264062255,-0.0005657855193442443,-0.012688570729124748,-0.004472964643777658,0.0013408090480960856,0.0019952768027034005,0.000571093273633928,-0.013597661288478845,-0.002222395562418854,0.0015718517446331574,0.0015596343771397921,1,2,-0.0005657855193442443,-0.012688570729124748,-0.013254356248468992
0.6354329264062255,0.6707894686643794,-0.0003673890873456014,0.03572393134549945,-0.0029202076724802626,0.00011482202348757993,0.0020735834475124814,0.0003644131141345998,0.020551526419599685,0.00986536936174075,0.0019306107060109976,0.0033764248581480113,2,3,-0.0009331746066898457,0.0230353606163747,0.022102186009684853
0.6707894686643794,0.6696382785114708,-0.00029633395341675773,-0.000854856199491702,-0.0014370609551074198,-0.0012518086069034655,0.0018937725301822505,0.0004987630784118771,-0.00793416206323828,0.0007249944013554664,-0.00022799991389149348,0.006582311376282605,3,4,-0.0012295085601066033,0.022180504416882997,0.020950995856776393
0.6696382785114708,0.6536317520856595,-0.00042733975933026966,-0.01557918666648105,-0.003893006693256958,0.0003220145157271002,0.0023856835536232718,0.0007579688645763164,-0.004259580124246685,-0.010101501385869587,0.0011592785131275438,-0.002377383669492322,4,5,-0.001656848319436873,0.006601317750401948,0.004944469430965074
0.6536317520856595,0.6509710241304564,-0.00029424809545655,-0.0023664798597465902,-0.0018842271088453492,-0.002100184092502668,0.0023559430009074947,0.0013342201049839728,-0.0076666866665682926,0.0022645844329266624,0.0005818528717310295,0.0024537695021640106,5,6,-0.001951096414893423,0.004234837890655358,0.0022837414757619348
0.6509710241304564,0.6677016348438388,-6.262489836122694e-05,0.016793235611743656,0.0017296125425410906,-0.003648549682954254,0.001009324538334592,0.0008469877037173445,0.007208617551809122,0.007092019919922083,0.0014094596627073743,0.0010831384773050791,6,7,-0.00201372131325465,0.021028073502399013,0.01901435218914436
0.6677016348438388,0.6668742449033386,0.00010933943231728523,-0.0009367293728176065,0.0029299377547402027,-0.003342333334929112,0.0003718294835718031,0.0001499055289343915,0.004550354598717774,-0.0012784369043644204,-0.0033058497567475423,-0.0009027973104234178,7,8,-0.0019043818809373649,0.020091344129581405,0.01818696224864404
