LA_2023,disability_group,year,inactive_rate,fairly_active_rate,active_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
114,disty10,9,0.4198139651334373,0.079339975689656,0.5008460591769067,7,7,4.0,2,1.0,True,True,True
114,disty11,9,0.4691472595449926,0.1945565361967321,0.3362962042582753,6,6,3.0,1,1.0,True,True,True
114,disty12,9,0.2493516632847637,0.161685167295024,0.5889631694202122,8,8,8.0,2,1.0,True,False,True
114,disty13,9,0.1139643606180542,0.0426101915630553,0.8434254478188905,8,8,6.0,3,1.0,True,False,True
114,disty2,9,0.3356067891516407,0.0394413198672713,0.6249518909810879,8,3,30.5,20,0.375,False,False,False
114,disty3,9,0.5446329242408751,0.0485211051525723,0.4068459706065525,8,2,38.0,19,0.25,False,False,False
114,disty4,9,0.6147106997753087,0.0231825706222502,0.3621067296024411,8,8,10.5,5,1.0,True,False,True
114,disty5,9,0.2220850496841218,0.0878611216399447,0.6900538286759336,8,3,30.5,14,0.375,False,False,False
114,disty6,9,0.290822551875676,0.0321147481700713,0.6770626999542525,8,8,7.0,5,1.0,True,False,True
114,disty7,9,0.5429801754780252,0.1396746395478035,0.3173451849741714,8,7,21.0,7,0.875,True,False,True
114,disty8,9,0.4168465132012215,0.0360525197231022,0.5471009670756763,8,8,12.5,5,1.0,True,False,True
114,disty9,9,0.4922905206733256,0.0582787563522453,0.449430722974429,8,8,10.5,6,1.0,True,False,True
114,limiting_disability,9,0.3399436234791416,0.0848213028327419,0.5752350736881165,8,0,76.5,47,0.0,False,False,False
114,no_disability,9,0.1900847515811558,0.0848302319055216,0.7250850165133226,8,0,324.5,273,0.0,False,False,False
114,non_limiting_disability,9,0.1934472613814218,0.1375187115871258,0.6690340270314526,8,0,81.5,66,0.0,False,False,False
117,disty1,9,0.2410583056354658,0.2070108637175154,0.5519308306470189,8,3,32.0,23,0.375,False,False,False
117,disty10,9,0.2326642603855952,0.064865265473467,0.7024704741409376,8,8,3.0,1,1.0,True,False,True
117,disty11,9,0.1442592601814069,0.3667460313508255,0.4889947084677675,6,6,2.5,2,1.0,True,True,True
117,disty12,9,0.0651452943665081,0.0,0.9348547056334918,7,7,7.0,1,1.0,True,True,True
117,disty13,9,0.1896764236806747,0.2513762691570625,0.5589473071622627,8,8,4.0,2,1.0,True,False,True
117,disty2,9,0.2428899926085075,0.2757705874238706,0.481339419967622,8,5,22.5,17,0.625,True,False,True
117,disty3,9,0.2678436406537007,0.2204431431598681,0.5117132161864312,8,0,36.5,30,0.0,False,False,False
117,disty4,9,0.2938291379240495,0.211367934749128,0.4948029273268224,8,8,8.5,3,1.0,True,False,True
117,disty5,9,0.6453027126764105,0.1759148350582166,0.1787824522653728,8,8,16.0,9,1.0,True,False,True
117,disty6,9,0.4819747110690259,0.0782097792595433,0.4398155096714308,8,8,6.0,1,1.0,True,False,True
117,disty7,9,0.4397249881727972,0.123194875595587,0.4370801362316157,8,8,17.0,13,1.0,True,False,True
117,disty8,9,0.3571998192823578,0.3286903563562064,0.3141098243614358,8,8,8.5,3,1.0,True,False,True
117,disty9,9,0.3146563298824929,0.0588708441960152,0.6264728259214919,8,8,10.5,4,1.0,True,False,True
117,limiting_disability,9,0.3699177521666258,0.1878768198655535,0.4422054279678207,8,0,65.5,51,0.0,False,False,False
117,no_disability,9,0.2159055623711625,0.1157269027140951,0.6683675349147423,8,0,331.5,298,0.0,False,False,False
117,non_limiting_disability,9,0.2866520355578189,0.1298498610779076,0.5834981033642734,8,0,65.5,54,0.0,False,False,False
122,disty1,9,0.4429818148151558,0.167910692169125,0.3891074930157192,8,0,51.5,41,0.0,False,False,False
122,disty10,9,0.1557069797121249,0.1389009580257313,0.7053920622621437,7,7,4.0,1,1.0,True,True,True
122,disty11,9,0.3717151492565606,0.0621349786794984,0.5661498720639409,6,6,3.0,1,1.0,True,True,True
122,disty12,9,0.6178534979283654,0.0765323089126826,0.3056141931589519,8,8,7.5,3,1.0,True,False,True
122,disty13,9,0.3825589770746065,0.2575346768861454,0.359906346039248,8,8,5.0,2,1.0,True,False,True
122,disty2,9,0.4995638604596583,0.042103005185591,0.4583331343547505,8,2,32.5,21,0.25,False,False,False
122,disty3,9,0.5353883019964746,0.1800840064195846,0.284527691583941,8,0,54.0,47,0.0,False,False,False
122,disty4,9,0.5984643190513564,0.1918900307259074,0.209645650222736,8,8,17.5,11,1.0,True,False,True
122,disty5,9,0.3797154312081175,0.1685393051752197,0.4517452636166629,8,8,23.0,11,1.0,True,False,True
122,disty6,9,0.7455402195722267,0.0626708693628819,0.1917889110648913,8,8,8.0,1,1.0,True,False,True
122,disty7,9,0.3526904039653253,0.0624413186570003,0.5848682773776744,8,5,24.5,19,0.625,True,False,True
122,disty8,9,0.7883478641132348,0.026173110932364,0.1854790249544012,8,8,13.5,5,1.0,True,False,True
122,disty9,9,0.4393633342063081,0.0759057322411444,0.4847309335525473,8,8,13.0,8,1.0,True,False,True
122,limiting_disability,9,0.4191964119546007,0.180738203885345,0.4000653841600542,8,0,83.5,70,0.0,False,False,False
122,no_disability,9,0.2136468405616363,0.0883480981176944,0.6980050613206691,8,0,300.0,269,0.0,False,False,False
122,non_limiting_disability,9,0.2260900450963762,0.0569232763870577,0.7169866785165663,8,0,79.0,65,0.0,False,False,False
126,disty1,9,0.4007836439881466,0.2375012873477183,0.3617150686641349,8,0,36.0,33,0.0,False,False,False
126,disty10,9,0.5595248444394363,0.0,0.4404751555605639,8,8,4.0,1,1.0,True,False,True
126,disty11,9,0.7804171756495902,0.0,0.2195828243504096,8,8,2.5,2,1.0,True,False,True
126,disty12,9,0.4744915645860503,0.4244878116997898,0.1010206237141598,8,8,6.5,1,1.0,True,False,True
126,disty13,9,0.5668588916736576,0.4331411083263423,0.0,8,8,5.0,2,1.0,True,False,True
126,disty2,9,0.4883899360073785,0.2473612613717034,0.2642488026209179,8,7,24.5,19,0.875,True,False,True
126,disty3,9,0.4532918592281755,0.2159977111100427,0.3307104296617818,8,0,36.0,30,0.0,False,False,False
126,disty4,9,0.5090409370990971,0.0841310207634692,0.4068280421374334,8,8,11.0,5,1.0,True,False,True
126,disty5,9,0.3694218276030987,0.2718184052260859,0.3587597671708152,8,8,22.0,16,1.0,True,False,True
126,disty6,9,0.3784138054884344,0.2252312515338438,0.3963549429777218,8,8,6.0,5,1.0,True,False,True
126,disty7,9,0.4475406578125222,0.3288036859775202,0.2236556562099574,8,8,18.5,12,1.0,True,False,True
126,disty8,9,0.494557328108506,0.2055546819196801,0.2998879899718138,8,8,10.5,7,1.0,True,False,True
126,disty9,9,0.3142789981120205,0.3332686663154095,0.3524523355725699,8,8,9.5,7,1.0,True,False,True
126,limiting_disability,9,0.3573856598602871,0.1939854258218535,0.4486289143178593,8,0,65.5,51,0.0,False,False,False
126,no_disability,9,0.2491573042734448,0.1120225324239916,0.6388201633025634,8,0,316.0,301,0.0,False,False,False
126,non_limiting_disability,9,0.3467030531893497,0.0893114880321391,0.5639854587785113,8,0,74.5,51,0.0,False,False,False
129,disty1,9,0.4880251098436931,0.1836031469347107,0.3283717432215959,8,0,40.0,30,0.0,False,False,False
129,disty10,9,0.2961380398152594,0.0,0.7038619601847408,7,7,5.0,3,1.0,True,True,True
129,disty11,9,0.2760896613438333,0.0,0.7239103386561667,8,8,2.0,2,1.0,True,False,True
129,disty12,9,0.4027044767137328,0.0,0.5972955232862671,8,8,11.5,1,1.0,True,False,True
129,disty13,9,0.4293587795896391,0.0,0.5706412204103611,7,7,6.0,2,1.0,True,True,True
129,disty2,9,0.2846564453346047,0.1623271026998774,0.5530164519655177,8,4,29.0,21,0.5,True,False,True
129,disty3,9,0.5573323160685258,0.0922589766609432,0.3504087072705308,8,0,41.0,32,0.0,False,False,False
129,disty4,9,0.6095999011963905,0.1096734904112987,0.2807266083923108,8,8,10.5,7,1.0,True,False,True
129,disty5,9,0.3803051942657563,0.1229526906411219,0.4967421150931217,8,3,32.5,13,0.375,False,False,False
129,disty6,9,0.2063628626702638,0.3396615374602557,0.4539755998694804,8,8,6.5,3,1.0,True,False,True
129,disty7,9,0.4214494102139063,0.2494830307056586,0.3290675590804351,8,6,22.0,10,0.75,True,False,True
129,disty8,9,0.4523957819531629,0.1636940623503981,0.383910155696439,8,8,11.5,8,1.0,True,False,True
129,disty9,9,0.355815626785836,0.1867308310075052,0.4574535422066586,8,8,10.5,4,1.0,True,False,True
129,limiting_disability,9,0.3878515707977992,0.1204006744363705,0.4917477547658303,8,0,84.0,56,0.0,False,False,False
129,no_disability,9,0.2669123122775812,0.1274661937414819,0.6056214939809369,8,0,322.5,298,0.0,False,False,False
129,non_limiting_disability,9,0.2251573258622159,0.143249876324294,0.6315927978134901,8,0,70.0,56,0.0,False,False,False
135,disty1,9,0.4353136036931033,0.0303560958731469,0.5343303004337497,8,0,35.0,32,0.0,False,False,False
135,disty10,9,0.741866186860016,0.0,0.2581338131399839,8,8,6.5,3,1.0,True,False,True
135,disty11,9,0.3107914775130964,0.0,0.6892085224869035,8,8,4.0,1,1.0,True,False,True
135,disty12,9,0.0829163395135644,0.1666214683326466,0.7504621921537891,8,8,10.0,3,1.0,True,False,True
135,disty13,9,0.5589818884605235,0.0,0.4410181115394766,8,8,8.0,5,1.0,True,False,True
135,disty2,9,0.3929012554362209,0.0401498021386667,0.5669489424251123,8,4,29.5,25,0.5,True,False,True
135,disty3,9,0.5945169352571291,0.0,0.4054830647428709,8,1,36.5,22,0.125,False,False,False
135,disty4,9,0.4345805533247477,0.0,0.5654194466752523,8,8,9.0,5,1.0,True,False,True
135,disty5,9,0.2655031009952688,0.0716473011303966,0.6628495978743345,8,1,33.5,18,0.125,False,False,False
135,disty6,9,0.33871476096352,0.0,0.66128523903648,8,8,5.0,1,1.0,True,False,True
135,disty7,9,0.4918220657655348,0.0866875968414979,0.4214903373929672,8,7,17.5,14,0.875,True,False,True
135,disty8,9,0.5163571164800309,0.0,0.4836428835199689,8,8,15.5,11,1.0,True,False,True
135,disty9,9,0.5995542695425832,0.0,0.4004457304574168,8,8,8.0,5,1.0,True,False,True
135,limiting_disability,9,0.3840636542648269,0.056580672619615,0.5593556731155578,8,0,73.0,64,0.0,False,False,False
135,no_disability,9,0.1186862986080728,0.0908746170359263,0.7904390843560009,8,0,315.0,302,0.0,False,False,False
135,non_limiting_disability,9,0.0830304762146719,0.0858240088690159,0.8311455149163123,8,0,73.0,53,0.0,False,False,False
136,disty1,9,0.5380717679697162,0.0952778334134789,0.366650398616805,8,2,36.5,24,0.25,False,False,False
136,disty10,9,1.0,0.0,0.0,8,8,4.0,3,1.0,True,False,True
136,disty11,9,0.8168938951302118,0.1084521049138077,0.0746539999559804,8,8,3.5,1,1.0,True,False,True
136,disty12,9,0.7906708305039544,0.103328939061389,0.1060002304346565,8,8,6.5,3,1.0,True,False,True
136,disty13,9,0.5111639541886596,0.221254767435041,0.2675812783762994,7,7,5.0,1,1.0,True,True,True
136,disty2,9,0.4613308178578535,0.1303836349451708,0.4082855471969759,8,5,27.5,20,0.625,True,False,True
136,disty3,9,0.6111230961458473,0.0922683568192317,0.2966085470349209,8,1,38.0,27,0.125,False,False,False
136,disty4,9,0.4435990133514003,0.1458019359023495,0.4105990507462499,8,8,13.0,6,1.0,True,False,True
136,disty5,9,0.6049842338737892,0.1241113396077187,0.2709044265184921,8,5,24.5,16,0.625,True,False,True
136,disty6,9,1.0,0.0,0.0,8,8,6.5,3,1.0,True,False,True
136,disty7,9,0.4263236609507881,0.040513370419701,0.533162968629511,8,8,17.0,10,1.0,True,False,True
136,disty8,9,0.6540099369271577,0.1165175060746606,0.2294725569981817,8,8,11.0,7,1.0,True,False,True
136,disty9,9,0.5289752929955406,0.1842949415101801,0.2867297654942794,8,8,8.0,4,1.0,True,False,True
136,limiting_disability,9,0.5130663117784243,0.0999729133047079,0.3869607749168676,8,0,66.0,51,0.0,False,False,False
136,no_disability,9,0.1512258512493243,0.0949860077875567,0.753788140963119,8,0,315.5,291,0.0,False,False,False
136,non_limiting_disability,9,0.108705380774962,0.0251406067183382,0.8661540125066997,8,0,71.5,64,0.0,False,False,False
139,disty1,9,0.4066948189368277,0.0422775198018198,0.5510276612613525,8,4,30.0,19,0.5,True,False,True
139,disty10,9,0.6263348650770183,0.3736651349229817,0.0,8,8,2.5,1,1.0,True,False,True
139,disty11,9,0.232442143241345,0.767557856758655,0.0,7,7,2.0,1,1.0,True,True,True
139,disty12,9,0.0592966441049137,0.3667895320709067,0.5739138238241794,8,8,6.5,2,1.0,True,False,True
139,disty13,9,0.2577634420617951,0.0,0.742236557938205,8,8,3.0,1,1.0,True,False,True
139,disty2,9,0.2807667606964344,0.1108861072104254,0.6083471320931402,8,6,24.5,14,0.75,True,False,True
139,disty3,9,0.4905681260125019,0.1347527574351697,0.3746791165523286,8,2,35.0,22,0.25,False,False,False
139,disty4,9,0.1599365177811167,0.4202154802629915,0.4198480019558919,8,8,10.0,6,1.0,True,False,True
139,disty5,9,0.2697460426436582,0.1434627614212462,0.5867911959350955,8,6,20.0,14,0.75,True,False,True
139,disty6,9,0.8254216173165485,0.1745783826834516,0.0,8,8,5.5,4,1.0,True,False,True
139,disty7,9,0.1616297381792913,0.1213884685729464,0.7169817932477625,8,8,15.0,12,1.0,True,False,True
139,disty8,9,0.7979317887658135,0.0744304246676018,0.1276377865665845,8,8,5.5,4,1.0,True,False,True
139,disty9,9,0.3360574599071032,0.1474352793077259,0.5165072607851708,8,8,7.0,2,1.0,True,False,True
139,limiting_disability,9,0.3455237141858001,0.1435867492948613,0.5108895365193383,8,0,63.0,48,0.0,False,False,False
139,no_disability,9,0.1853333607589755,0.0835149253845475,0.7311517138564769,8,0,317.5,306,0.0,False,False,False
139,non_limiting_disability,9,0.1161946982498128,0.1586081330027569,0.7251971687474303,8,0,75.0,70,0.0,False,False,False
142,disty1,9,0.4145169264690933,0.0662270387481794,0.5192560347827272,8,3,35.0,24,0.375,False,False,False
142,disty10,9,0.1799291107621591,0.0268503569966645,0.7932205322411763,8,8,7.5,2,1.0,True,False,True
142,disty11,9,0.3477693833343499,0.6522306166656502,0.0,8,8,5.0,2,1.0,True,False,True
142,disty12,9,0.4806109307731606,0.0268804994302588,0.4925085697965805,8,8,10.5,8,1.0,True,False,True
142,disty13,9,0.1676150493942365,0.0,0.8323849506057635,8,8,7.0,3,1.0,True,False,True
142,disty2,9,0.3903020872524506,0.1649797513720957,0.4447181613754536,8,4,30.5,14,0.5,True,False,True
142,disty3,9,0.4737377889262512,0.1544608033935543,0.3718014076801942,8,3,40.5,24,0.375,False,False,False
142,disty4,9,0.7176489637556231,0.1561221089474595,0.1262289272969171,8,8,10.0,5,1.0,True,False,True
142,disty5,9,0.269818806474494,0.0731271713425922,0.6570540221829136,8,4,32.5,20,0.5,True,False,True
142,disty6,9,0.5466954664850306,0.0,0.4533045335149694,8,8,8.0,1,1.0,True,False,True
142,disty7,9,0.2744768205173688,0.0607392620059661,0.6647839174766649,8,7,23.5,11,0.875,True,False,True
142,disty8,9,0.5245848145086831,0.1482341600360399,0.327181025455277,8,8,11.5,8,1.0,True,False,True
142,disty9,9,0.6338341450459403,0.0,0.3661658549540597,8,8,7.0,3,1.0,True,False,True
142,limiting_disability,9,0.3048420528784396,0.087208255077348,0.6079496920442125,8,0,71.5,46,0.0,False,False,False
142,no_disability,9,0.1622039528902573,0.1007249333299522,0.7370711137797904,8,0,326.0,306,0.0,False,False,False
142,non_limiting_disability,9,0.1466251482551615,0.0865208249591525,0.7668540267856863,8,0,84.5,74,0.0,False,False,False
147,disty1,9,0.3041617749796046,0.1686751634871011,0.5271630615332944,8,2,33.5,25,0.25,False,False,False
147,disty10,9,0.3697662217136284,0.0639582104982565,0.5662755677881149,8,8,4.0,2,1.0,True,False,True
147,disty11,9,0.2599056557880641,0.0,0.7400943442119359,7,7,4.0,1,1.0,True,True,True
147,disty12,9,0.4411001479844013,0.0305283923677251,0.5283714596478737,8,8,8.5,4,1.0,True,False,True
147,disty13,9,0.2295705085989987,0.0,0.7704294914010011,8,8,4.0,1,1.0,True,False,True
147,disty2,9,0.2339004502814527,0.2209227862924773,0.5451767634260699,8,7,27.5,23,0.875,True,False,True
147,disty3,9,0.3305310816625006,0.215473534433247,0.4539953839042522,8,2,33.5,24,0.25,False,False,False
147,disty4,9,0.2041642143747657,0.0,0.7958357856252344,8,8,10.5,8,1.0,True,False,True
147,disty5,9,0.3113913055074719,0.101225075325647,0.5873836191668812,8,4,29.5,17,0.5,True,False,True
147,disty6,9,0.0802886900180195,0.2868061905843294,0.632905119397651,8,8,4.5,4,1.0,True,False,True
147,disty7,9,0.4773326628195439,0.1085893669637187,0.4140779702167375,8,8,17.0,15,1.0,True,False,True
147,disty8,9,0.5436986001200979,0.0464485599927897,0.4098528398871125,8,8,9.5,6,1.0,True,False,True
147,disty9,9,0.560728140608416,0.1860218703827449,0.253249989008839,8,8,8.5,4,1.0,True,False,True
147,limiting_disability,9,0.3196435496088354,0.1280068871239134,0.5523495632672513,8,0,69.5,63,0.0,False,False,False
147,no_disability,9,0.1844550758294743,0.0784795369795306,0.7370653871909949,8,0,324.0,301,0.0,False,False,False
147,non_limiting_disability,9,0.1529321772576932,0.1040325284027073,0.7430352943395994,8,0,80.0,66,0.0,False,False,False
160,disty1,9,0.4714547855088837,0.1006084546633707,0.4279367598277456,8,7,27.0,21,0.875,True,False,True
160,disty10,9,0.9458852552831056,0.0,0.0541147447168944,8,8,2.0,1,1.0,True,False,True
160,disty11,9,1.0,0.0,0.0,7,7,2.0,1,1.0,True,True,True
160,disty12,9,0.7179780371246204,0.0,0.2820219628753797,8,8,4.5,2,1.0,True,False,True
160,disty13,9,0.0,0.3656126935620526,0.6343873064379473,7,7,4.0,2,1.0,True,True,True
160,disty2,9,0.7419930743664501,0.0,0.2580069256335497,8,8,21.0,14,1.0,True,False,True
160,disty3,9,0.6924207993599264,0.0068243132561883,0.3007548873838855,8,4,29.5,24,0.5,True,False,True
160,disty4,9,0.7102301857014041,0.0,0.2897698142985959,8,8,9.0,4,1.0,True,False,True
160,disty5,9,0.6459055281436522,0.0,0.3540944718563477,8,7,25.0,8,0.875,True,False,True
160,disty6,9,0.919333678783502,0.0302815636347377,0.05038475758176,8,8,5.0,2,1.0,True,False,True
160,disty7,9,0.6343468503780759,0.0,0.3656531496219239,8,8,14.0,9,1.0,True,False,True
160,disty8,9,0.8759394632970212,0.0170991745906307,0.1069613621123479,8,8,10.5,3,1.0,True,False,True
160,disty9,9,0.708965627171554,0.0,0.2910343728284459,8,8,8.0,5,1.0,True,False,True
160,limiting_disability,9,0.5005559071835511,0.121763087463314,0.3776810053531347,8,0,59.0,46,0.0,False,False,False
160,no_disability,9,0.1672093755961645,0.0735955633341499,0.7591950610696853,8,0,339.0,308,0.0,False,False,False
160,non_limiting_disability,9,0.1988867237352115,0.2405146781710054,0.5605985980937831,8,0,77.0,62,0.0,False,False,False
17,disty1,9,0.4085170114913615,0.1971634405581387,0.3943195479504999,8,1,43.5,28,0.125,False,False,False
17,disty10,9,0.1916463116740024,0.0,0.8083536883259974,7,7,2.0,1,1.0,True,True,True
17,disty11,9,0.1204535348535423,0.0,0.8795464651464576,8,8,2.0,1,1.0,True,False,True
17,disty12,9,0.0934295161950507,0.0909005875695171,0.8156698962354321,7,7,8.0,5,1.0,True,True,True
17,disty13,9,0.0,0.4169013450978927,0.5830986549021073,8,8,6.0,3,1.0,True,False,True
17,disty2,9,0.3850344905652225,0.2650835729362621,0.3498819364985153,8,4,29.0,18,0.5,True,False,True
17,disty3,9,0.4155518844577022,0.1089146501130371,0.4755334654292606,8,0,51.0,40,0.0,False,False,False
17,disty4,9,0.3074828685773759,0.0978280836595702,0.5946890477630538,8,8,10.5,8,1.0,True,False,True
17,disty5,9,0.2239973263591953,0.0870397249399119,0.6889629487008928,8,5,25.0,18,0.625,True,False,True
17,disty6,9,1.0,0.0,0.0,8,8,5.5,1,1.0,True,False,True
17,disty7,9,0.5434658536022201,0.0707762837676418,0.3857578626301381,8,7,23.5,12,0.875,True,False,True
17,disty8,9,0.2362945177744243,0.0,0.7637054822255755,8,8,12.0,7,1.0,True,False,True
17,disty9,9,0.5267874490159424,0.0760773439917429,0.3971352069923147,8,8,11.0,7,1.0,True,False,True
17,limiting_disability,9,0.389302166375061,0.1581536308667328,0.4525442027582061,8,0,78.0,71,0.0,False,False,False
17,no_disability,9,0.2460247098560406,0.0817600868519511,0.6722152032920082,8,0,315.5,291,0.0,False,False,False
17,non_limiting_disability,9,0.21289812335276,0.065741741211487,0.7213601354357528,8,0,73.0,63,0.0,False,False,False
171,disty1,9,0.5710755633894272,0.1328863319598321,0.2960381046507406,8,0,38.0,32,0.0,False,False,False
171,disty10,9,0.0728651002289876,0.0,0.9271348997710122,8,8,5.0,2,1.0,True,False,True
171,disty11,9,0.4410196222952146,0.0,0.5589803777047854,8,8,3.0,1,1.0,True,False,True
171,disty12,9,0.2279087460658731,0.1320249202183717,0.640066333715755,8,8,6.5,4,1.0,True,False,True
171,disty13,9,0.3205295870375787,0.0,0.6794704129624216,8,8,5.5,4,1.0,True,False,True
171,disty2,9,0.6331554505078567,0.1024974366104167,0.2643471128817266,8,7,25.0,20,0.875,True,False,True
171,disty3,9,0.509267106144076,0.1000131930959656,0.3907197007599583,8,1,33.5,26,0.125,False,False,False
171,disty4,9,0.2127952186664744,0.1954782470819942,0.5917265342515313,8,8,7.5,3,1.0,True,False,True
171,disty5,9,0.4050882632256395,0.2463139755153369,0.3485977612590236,8,5,25.5,14,0.625,True,False,True
171,disty6,9,0.558134187276677,0.4418658127233229,0.0,8,8,5.5,1,1.0,True,False,True
171,disty7,9,0.3088416978810955,0.0868103744384632,0.6043479276804409,8,8,18.0,12,1.0,True,False,True
171,disty8,9,0.2372104377642701,0.0,0.7627895622357298,8,8,10.0,6,1.0,True,False,True
171,disty9,9,0.7518596956901799,0.2481403043098201,0.0,8,8,10.0,7,1.0,True,False,True
