year,LA_2023,disability_group,activity,participation_MONTHS_12,second_activity,second_participation_MONTHS_12,ranking_margin,top_two_tied,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
9,30,non_limiting_disability,ACTTRAV_C03,0.7232038678946885,WALKTRAV_B02,0.7026259923878144,0.020577875506874066,False,8,0,62.5,52,0.0,False,False,False
9,35,disty1,ACTTRAV_C03,0.6282771125441188,WALKTRAV_B02,0.6141291806003388,0.014147931943779946,False,8,2,36.5,28,0.25,False,False,False
9,35,disty10,ACTTRAV_C03,0.6608551452800764,WALKTRAV_B02,0.6467072133362964,0.014147931943779946,False,8,8,3.0,1,1.0,True,False,True
9,35,disty11,ACTTRAV_C03,0.7201846271201592,WALKTRAV_B02,0.7060366951763792,0.014147931943779946,False,7,7,3.0,1,1.0,True,True,True
9,35,disty12,ACTTRAV_C03,0.7291457400861889,WALKTRAV_B02,0.714997808142409,0.014147931943779946,False,8,8,6.5,2,1.0,True,False,True
9,35,disty13,ACTTRAV_C03,0.6434354941197158,WALKTRAV_B02,0.6292875621759358,0.014147931943779946,False,8,8,5.0,2,1.0,True,False,True
9,35,disty2,ACTTRAV_C03,0.590984048004469,WALKTRAV_B02,0.5715875811875925,0.019396466816876567,False,8,8,21.0,18,1.0,True,False,True
9,35,disty3,ACTTRAV_C03,0.631685270598776,WALKTRAV_B02,0.6175373386549962,0.014147931943779835,False,8,0,40.5,35,0.0,False,False,False
9,35,disty4,ACTTRAV_C03,0.6077138053509072,WALKTRAV_B02,0.5935658734071273,0.014147931943779946,False,8,8,12.0,10,1.0,True,False,True
9,35,disty5,ACTTRAV_C03,0.7008427343227152,WALKTRAV_B02,0.6866948023789352,0.014147931943779946,False,8,7,22.5,10,0.875,True,False,True
9,35,disty6,ACTTRAV_C03,0.6372404052704954,WALKTRAV_B02,0.6230924733267155,0.014147931943779946,False,8,8,4.0,3,1.0,True,False,True
9,35,disty7,ACTTRAV_C03,0.6637702148757577,WALKTRAV_B02,0.6496222829319778,0.014147931943779946,False,8,8,16.5,11,1.0,True,False,True
9,35,disty8,ACTTRAV_C03,0.6615392966944841,WALKTRAV_B02,0.6473913647507041,0.014147931943779946,False,8,8,10.5,7,1.0,True,False,True
9,35,disty9,ACTTRAV_C03,0.6247589427968238,WALKTRAV_B02,0.6106110108530438,0.014147931943779946,False,8,8,9.5,5,1.0,True,False,True
9,35,limiting_disability,ACTTRAV_C03,0.6640200574841149,WALKTRAV_B02,0.648495321974816,0.015524735509298893,False,8,0,67.0,56,0.0,False,False,False
9,35,no_disability,ACTTRAV_C03,0.7172544826775246,WALKTRAV_B02,0.6999682735357506,0.017286209141773923,False,8,0,300.5,290,0.0,False,False,False
9,35,non_limiting_disability,ACTTRAV_C03,0.7002351537795416,WALKTRAV_B02,0.6849798901021311,0.01525526367741048,False,8,0,81.5,77,0.0,False,False,False
9,44,disty1,ACTTRAV_C03,0.6856753615188959,WALKTRAV_B02,0.6690888798898375,0.016586481629058403,False,8,3,31.0,26,0.375,False,False,False
9,44,disty10,ACTTRAV_C03,0.6630587866394418,WALKTRAV_B02,0.6489108546956619,0.014147931943779946,False,8,8,4.5,3,1.0,True,False,True
9,44,disty11,ACTTRAV_C03,0.6103464820517929,WALKTRAV_B02,0.5961985501080129,0.014147931943779946,False,8,8,3.0,2,1.0,True,False,True
9,44,disty12,ACTTRAV_C03,0.6963747354041246,WALKTRAV_B02,0.6777914387175948,0.018583296686529804,False,8,8,8.0,3,1.0,True,False,True
9,44,disty13,ACTTRAV_C03,0.7322509654363237,WALKTRAV_B02,0.7127491869373367,0.019501778498987044,False,8,8,5.5,2,1.0,True,False,True
9,44,disty2,ACTTRAV_C03,0.6938861959903403,WALKTRAV_B02,0.6797382640465605,0.014147931943779835,False,8,3,30.5,24,0.375,False,False,False
9,44,disty3,ACTTRAV_C03,0.6857112473810251,WALKTRAV_B02,0.6689609441055161,0.01675030327550897,False,8,0,41.0,31,0.0,False,False,False
9,44,disty4,ACTTRAV_C03,0.6799370000905356,WALKTRAV_B02,0.6657890681467556,0.014147931943779946,False,8,8,12.0,7,1.0,True,False,True
9,44,disty5,ACTTRAV_C03,0.7020525492572023,WALKTRAV_B02,0.6849932646565496,0.017059284600652647,False,8,3,32.5,21,0.375,False,False,False
9,44,disty6,ACTTRAV_C03,0.5983279255627348,WALKTRAV_B02,0.5841799936189549,0.014147931943779946,False,8,8,8.5,6,1.0,True,False,True
9,44,disty7,ACTTRAV_C03,0.6501495151420533,WALKTRAV_B02,0.6360015831982734,0.014147931943779946,False,8,8,19.5,13,1.0,True,False,True
9,44,disty8,ACTTRAV_C03,0.6677516813587105,WALKTRAV_B02,0.6536037494149306,0.014147931943779946,False,8,8,15.0,7,1.0,True,False,True
9,44,disty9,ACTTRAV_C03,0.6449152933568217,WALKTRAV_B02,0.6307673614130419,0.014147931943779835,False,8,8,10.5,8,1.0,True,False,True
9,44,limiting_disability,ACTTRAV_C03,0.7029899781293282,WALKTRAV_B02,0.686397557903421,0.016592420225907123,False,8,0,72.5,59,0.0,False,False,False
9,44,no_disability,ACTTRAV_C03,0.7413619827655644,WALKTRAV_B02,0.7223292328876435,0.019032749877920918,False,8,0,315.5,287,0.0,False,False,False
9,44,non_limiting_disability,ACTTRAV_C03,0.7351627313930781,WALKTRAV_B02,0.7143542905434243,0.02080844084965383,False,8,0,76.5,58,0.0,False,False,False
9,68,disty1,ACTTRAV_C03,0.6679802537290925,WALKTRAV_B02,0.6538323217853125,0.014147931943780057,False,8,1,37.5,24,0.125,False,False,False
9,68,disty10,ACTTRAV_C03,0.6428244269019507,WALKTRAV_B02,0.6239037871612019,0.018920639740748868,False,8,8,3.0,1,1.0,True,False,True
9,68,disty11,ACTTRAV_C03,0.6887040641928642,WALKTRAV_B02,0.6745561322490844,0.014147931943779835,False,8,8,2.5,1,1.0,True,False,True
9,68,disty12,ACTTRAV_C03,0.6892152980904512,WALKTRAV_B02,0.6736417358358305,0.015573562254620699,False,8,8,7.0,3,1.0,True,False,True
9,68,disty13,ACTTRAV_C03,0.6938881768112741,WALKTRAV_B02,0.6797402448674942,0.014147931943779946,False,8,8,4.5,2,1.0,True,False,True
9,68,disty2,ACTTRAV_C03,0.6749450700253664,WALKTRAV_B02,0.6607971380815866,0.014147931943779835,False,8,7,24.5,18,0.875,True,False,True
9,68,disty3,ACTTRAV_C03,0.6440330016144032,WALKTRAV_B02,0.6298850696706233,0.014147931943779946,False,8,1,37.0,29,0.125,False,False,False
9,68,disty4,ACTTRAV_C03,0.5978129461043254,WALKTRAV_B02,0.5836650141605455,0.014147931943779946,False,8,8,12.0,7,1.0,True,False,True
9,68,disty5,ACTTRAV_C03,0.6661032667041548,WALKTRAV_B02,0.6514819161065663,0.014621350597588512,False,8,6,23.0,14,0.75,True,False,True
9,68,disty6,ACTTRAV_C03,0.6226105975003767,WALKTRAV_B02,0.6084626655565967,0.014147931943780057,False,8,8,6.0,4,1.0,True,False,True
9,68,disty7,ACTTRAV_C03,0.637448458895373,WALKTRAV_B02,0.6233005269515931,0.014147931943779946,False,8,8,18.0,14,1.0,True,False,True
9,68,disty8,ACTTRAV_C03,0.6576611033250764,WALKTRAV_B02,0.6422906110927149,0.015370492232361532,False,8,8,12.0,6,1.0,True,False,True
9,68,disty9,ACTTRAV_C03,0.6046874942938608,WALKTRAV_B02,0.5905395623500808,0.014147931943780057,False,8,8,8.0,4,1.0,True,False,True
9,68,limiting_disability,ACTTRAV_C03,0.6747790005228521,WALKTRAV_B02,0.6604192506458447,0.014359749877007388,False,8,0,70.0,57,0.0,False,False,False
9,68,no_disability,ACTTRAV_C03,0.7055580608991231,WALKTRAV_B02,0.690083934522752,0.015474126376371133,False,8,0,323.0,288,0.0,False,False,False
9,68,non_limiting_disability,ACTTRAV_C03,0.7149821251762443,WALKTRAV_B02,0.7008341932324643,0.014147931943779946,False,8,0,72.0,57,0.0,False,False,False
9,78,disty1,ACTTRAV_C03,0.6711777253428979,WALKTRAV_B02,0.6542052782534897,0.01697244708940815,False,8,4,31.0,25,0.5,True,False,True
9,78,disty10,ACTTRAV_C03,0.7134727995860703,WALKTRAV_B02,0.6993248676422904,0.014147931943779946,False,7,7,3.0,1,1.0,True,True,True
9,78,disty11,ACTTRAV_C03,0.7326514552629968,WALKTRAV_B02,0.7185035233192169,0.014147931943779946,False,6,6,2.0,1,1.0,True,True,True
9,78,disty12,ACTTRAV_C03,0.6764507849583463,WALKTRAV_B02,0.6623028530145664,0.014147931943779946,False,8,8,6.0,3,1.0,True,False,True
9,78,disty13,ACTTRAV_C03,0.7565576609389569,WALKTRAV_B02,0.742409728995177,0.014147931943779946,False,8,8,5.5,2,1.0,True,False,True
9,78,disty2,ACTTRAV_C03,0.6971658795606898,WALKTRAV_B02,0.6830179476169098,0.014147931943779946,False,8,7,23.0,14,0.875,True,False,True
9,78,disty3,ACTTRAV_C03,0.645428332100734,WALKTRAV_B02,0.6271568399281945,0.01827149217253954,False,8,3,31.0,19,0.375,False,False,False
9,78,disty4,ACTTRAV_C03,0.6977201856538767,WALKTRAV_B02,0.6835722537100968,0.014147931943779946,False,8,8,6.5,2,1.0,True,False,True
9,78,disty5,ACTTRAV_C03,0.6968711900752077,WALKTRAV_B02,0.6801440137242715,0.016727176350936235,False,8,8,20.0,11,1.0,True,False,True
9,78,disty6,ACTTRAV_C03,0.7198747970655358,WALKTRAV_B02,0.7057268651217559,0.014147931943779946,False,8,8,5.0,2,1.0,True,False,True
9,78,disty7,ACTTRAV_C03,0.6574916355964903,WALKTRAV_B02,0.6433437036527103,0.014147931943779946,False,8,8,17.0,14,1.0,True,False,True
9,78,disty8,ACTTRAV_C03,0.6389824809762115,WALKTRAV_B02,0.6248345490324315,0.014147931943779946,False,8,8,7.5,4,1.0,True,False,True
9,78,disty9,ACTTRAV_C03,0.6422657079680503,WALKTRAV_B02,0.6281177760242703,0.014147931943779946,False,8,8,9.0,5,1.0,True,False,True
9,78,limiting_disability,ACTTRAV_C03,0.687641997720599,WALKTRAV_B02,0.670826748579635,0.016815249140963995,False,8,0,62.0,45,0.0,False,False,False
9,78,no_disability,ACTTRAV_C03,0.7148349090923587,WALKTRAV_B02,0.6934229627077119,0.02141194638464683,False,8,0,327.0,317,0.0,False,False,False
9,78,non_limiting_disability,ACTTRAV_C03,0.7307998031661657,WALKTRAV_B02,0.7130958194982415,0.01770398366792414,False,8,0,75.5,60,0.0,False,False,False
9,8,disty1,ACTTRAV_C03,0.6413330370953944,WALKTRAV_B02,0.6271851051516144,0.014147931943779946,False,8,0,47.0,42,0.0,False,False,False
9,8,disty10,ACTTRAV_C03,0.6643297739225016,WALKTRAV_B02,0.6501818419787216,0.014147931943779946,False,7,7,8.0,3,1.0,True,True,True
9,8,disty11,ACTTRAV_C03,0.6545376810649781,WALKTRAV_B02,0.6403897491211982,0.014147931943779946,False,8,8,4.0,1,1.0,True,False,True
9,8,disty12,ACTTRAV_C03,0.647464114650447,WALKTRAV_B02,0.633316182706667,0.014147931943779946,False,8,8,13.0,3,1.0,True,False,True
9,8,disty13,ACTTRAV_C03,0.656944581238486,WALKTRAV_B02,0.642796649294706,0.014147931943779946,False,8,8,6.0,4,1.0,True,False,True
9,8,disty2,ACTTRAV_C03,0.6382156159644696,WALKTRAV_B02,0.6240676840206897,0.014147931943779946,False,8,4,30.0,23,0.5,True,False,True
9,8,disty3,ACTTRAV_C03,0.6358020597014883,WALKTRAV_B02,0.6216541277577083,0.014147931943779946,False,8,0,47.5,36,0.0,False,False,False
9,8,disty4,ACTTRAV_C03,0.6512716685115879,WALKTRAV_B02,0.6371237365678081,0.014147931943779835,False,8,8,10.5,4,1.0,True,False,True
9,8,disty5,ACTTRAV_C03,0.6486119932082517,WALKTRAV_B02,0.6344640612644717,0.014147931943779946,False,8,3,38.0,21,0.375,False,False,False
9,8,disty6,ACTTRAV_C03,0.6444264960886554,WALKTRAV_B02,0.6302785641448755,0.014147931943779946,False,8,8,10.0,5,1.0,True,False,True
9,8,disty7,ACTTRAV_C03,0.6434036866366927,WALKTRAV_B02,0.6292557546929127,0.014147931943779946,False,8,4,31.0,18,0.5,True,False,True
9,8,disty8,ACTTRAV_C03,0.5915622994863121,WALKTRAV_B02,0.5774143675425322,0.014147931943779946,False,8,8,14.0,7,1.0,True,False,True
9,8,disty9,ACTTRAV_C03,0.6245990024386315,WALKTRAV_B02,0.6104510704948516,0.014147931943779946,False,8,8,13.5,5,1.0,True,False,True
9,8,limiting_disability,ACTTRAV_C03,0.6533295988988995,WALKTRAV_B02,0.6391816669551197,0.014147931943779835,False,8,0,87.0,73,0.0,False,False,False
9,8,no_disability,ACTTRAV_C03,0.6977389573327504,WALKTRAV_B02,0.6814953799454363,0.01624357738731408,False,8,0,318.5,294,0.0,False,False,False
9,8,non_limiting_disability,ACTTRAV_C03,0.7098371849787112,WALKTRAV_B02,0.6937919848061607,0.01604520017255051,False,8,0,68.5,44,0.0,False,False,False
9,9,disty1,ACTTRAV_C03,0.6698134237123677,WALKTRAV_B02,0.6556654917685878,0.014147931943779946,False,8,3,33.0,26,0.375,False,False,False
9,9,disty10,ACTTRAV_C03,0.6225098884334893,WALKTRAV_B02,0.6083619564897094,0.014147931943779946,False,7,7,3.0,1,1.0,True,True,True
9,9,disty11,ACTTRAV_C03,0.5416707759229563,WALKTRAV_B02,0.5275228439791764,0.014147931943779946,False,6,6,2.5,1,1.0,True,True,True
9,9,disty12,ACTTRAV_C03,0.6996249201851635,WALKTRAV_B02,0.6854769882413836,0.014147931943779946,False,8,8,7.5,5,1.0,True,False,True
9,9,disty13,ACTTRAV_C03,0.7482676475052961,WALKTRAV_B02,0.7341197155615161,0.014147931943779946,False,8,8,6.5,3,1.0,True,False,True
9,9,disty2,ACTTRAV_C03,0.6866781019926033,WALKTRAV_B02,0.6725301700488232,0.014147931943780057,False,8,3,30.5,12,0.375,False,False,False
9,9,disty3,ACTTRAV_C03,0.6661100085628494,WALKTRAV_B02,0.6519620766190694,0.014147931943780057,False,8,2,37.0,28,0.25,False,False,False
9,9,disty4,ACTTRAV_C03,0.6619241031317556,WALKTRAV_B02,0.6477761711879757,0.014147931943779946,False,8,8,11.0,8,1.0,True,False,True
9,9,disty5,ACTTRAV_C03,0.6984916373701328,WALKTRAV_B02,0.6843437054263528,0.014147931943779946,False,8,8,23.5,12,1.0,True,False,True
9,9,disty6,ACTTRAV_C03,0.6643810345929103,WALKTRAV_B02,0.6502331026491305,0.014147931943779835,False,8,8,6.0,2,1.0,True,False,True
9,9,disty7,ACTTRAV_C03,0.6610705827015834,WALKTRAV_B02,0.6469226507578033,0.014147931943780057,False,8,6,13.0,8,0.75,True,False,True
9,9,disty8,ACTTRAV_C03,0.6981028274495648,WALKTRAV_B02,0.6839548955057847,0.014147931943780057,False,8,8,10.0,6,1.0,True,False,True
9,9,disty9,ACTTRAV_C03,0.6232992089808742,WALKTRAV_B02,0.6091512770370943,0.014147931943779946,False,8,8,9.5,7,1.0,True,False,True
9,9,limiting_disability,ACTTRAV_C03,0.6792294341370758,WALKTRAV_B02,0.6650815021932958,0.014147931943780057,False,8,0,71.0,49,0.0,False,False,False
9,9,no_disability,ACTTRAV_C03,0.704531866927376,WALKTRAV_B02,0.6884149146445719,0.016116952282804076,False,8,0,333.0,288,0.0,False,False,False
9,9,non_limiting_disability,ACTTRAV_C03,0.7318012983727143,WALKTRAV_B02,0.7129255213259272,0.018875777046787112,False,8,0,82.5,57,0.0,False,False,False
9,91,disty1,ACTTRAV_C03,0.6328777718681827,WALKTRAV_B02,0.6160163272449064,0.016861444623276323,False,8,0,43.0,36,0.0,False,False,False
9,91,disty10,ACTTRAV_C03,0.6549191554244624,WALKTRAV_B02,0.6407712234806825,0.014147931943779946,False,8,8,4.5,2,1.0,True,False,True
9,91,disty11,ACTTRAV_C03,0.6066441062325119,WALKTRAV_B02,0.5924961742887319,0.014147931943779946,False,8,8,4.0,2,1.0,True,False,True
9,91,disty12,ACTTRAV_C03,0.6338891192817028,WALKTRAV_B02,0.6197411873379228,0.014147931943779946,False,8,8,8.5,5,1.0,True,False,True
9,91,disty13,ACTTRAV_C03,0.625259529110145,WALKTRAV_B02,0.6111115971663651,0.014147931943779946,False,8,8,6.0,3,1.0,True,False,True
9,91,disty2,ACTTRAV_C03,0.621620767064924,WALKTRAV_B02,0.6074728351211441,0.014147931943779835,False,8,4,32.5,18,0.5,True,False,True
9,91,disty3,ACTTRAV_C03,0.6357774372144843,WALKTRAV_B02,0.61751430889729,0.018263128317194344,False,8,0,48.5,35,0.0,False,False,False
9,91,disty4,ACTTRAV_C03,0.6499547798567421,WALKTRAV_B02,0.6358068479129622,0.014147931943779946,False,8,8,15.5,7,1.0,True,False,True
9,91,disty5,ACTTRAV_C03,0.6393120474279649,WALKTRAV_B02,0.6251641154841849,0.014147931943779946,False,8,6,26.5,19,0.75,True,False,True
9,91,disty6,ACTTRAV_C03,0.6692389146426736,WALKTRAV_B02,0.6550909826988937,0.014147931943779946,False,8,8,8.0,1,1.0,True,False,True
9,91,disty7,ACTTRAV_C03,0.6536767859722048,WALKTRAV_B02,0.6395288540284249,0.014147931943779946,False,8,6,25.0,16,0.75,True,False,True
9,91,disty8,ACTTRAV_C03,0.6305354434988629,WALKTRAV_B02,0.616387511555083,0.014147931943779946,False,8,8,16.0,5,1.0,True,False,True
9,91,disty9,ACTTRAV_C03,0.6314813868768142,WALKTRAV_B02,0.6173334549330342,0.014147931943780057,False,8,8,12.5,5,1.0,True,False,True
9,91,limiting_disability,ACTTRAV_C03,0.6579349185878737,WALKTRAV_B02,0.6416325932243037,0.016302325363570014,False,8,0,79.5,66,0.0,False,False,False
9,91,no_disability,ACTTRAV_C03,0.7002477062521758,WALKTRAV_B02,0.683050070939218,0.017197635312957815,False,8,0,312.0,286,0.0,False,False,False
9,91,non_limiting_disability,ACTTRAV_C03,0.704001696737849,WALKTRAV_B02,0.6836610585274652,0.020340638210383788,False,8,0,79.5,59,0.0,False,False,False
10,107,disty1,ACTTRAV_C03,0.6845954296221729,WALKTRAV_B02,0.6648565578155056,0.019738871806667335,False,8,1,44.5,28,0.125,False,False,False
10,107,disty10,ACTTRAV_C03,0.6926077269325689,WALKTRAV_B02,0.6763676919174525,0.016240035015116394,False,8,8,5.5,1,1.0,True,False,True
10,107,disty11,ACTTRAV_C03,0.6623784556267386,WALKTRAV_B02,0.6461384206116222,0.016240035015116394,False,7,7,5.0,1,1.0,True,True,True
10,107,disty12,ACTTRAV_C03,0.6993347145708108,WALKTRAV_B02,0.6830946795556944,0.016240035015116394,False,8,8,9.5,3,1.0,True,False,True
10,107,disty13,ACTTRAV_C03,0.7261710954094488,WALKTRAV_B02,0.7099310603943323,0.016240035015116505,False,8,8,7.0,4,1.0,True,False,True
10,107,disty2,ACTTRAV_C03,0.6921209719548728,WALKTRAV_B02,0.6758809369397564,0.016240035015116394,False,8,4,33.0,18,0.5,True,False,True
10,107,disty3,ACTTRAV_C03,0.6654009108816477,WALKTRAV_B02,0.6470762956690208,0.01832461521262685,False,8,2,44.0,25,0.25,False,False,False
10,107,disty4,ACTTRAV_C03,0.6608275738292987,WALKTRAV_B02,0.6445875388141823,0.016240035015116394,False,8,8,13.0,8,1.0,True,False,True
10,107,disty5,ACTTRAV_C03,0.7017334959909196,WALKTRAV_B02,0.6854934609758032,0.016240035015116394,False,8,3,35.0,20,0.375,False,False,False
10,107,disty6,ACTTRAV_C03,0.6522088361680419,WALKTRAV_B02,0.6359688011529255,0.016240035015116394,False,8,8,7.0,2,1.0,True,False,True
10,107,disty7,ACTTRAV_C03,0.6663989025875691,WALKTRAV_B02,0.6501588675724527,0.016240035015116394,False,8,4,25.5,16,0.5,True,False,True
10,107,disty8,ACTTRAV_C03,0.6772674255808881,WALKTRAV_B02,0.6610273905657718,0.016240035015116394,False,8,8,16.0,7,1.0,True,False,True
10,107,disty9,ACTTRAV_C03,0.661962610666922,WALKTRAV_B02,0.6457225756518057,0.016240035015116283,False,8,8,14.5,4,1.0,True,False,True
10,107,limiting_disability,ACTTRAV_C03,0.6878105126357893,WALKTRAV_B02,0.6707741467697661,0.017036365866023195,False,8,0,87.5,57,0.0,False,False,False
10,107,no_disability,ACTTRAV_C03,0.71657124404752,WALKTRAV_B02,0.6981595479959746,0.018411696051545468,False,8,0,325.5,300,0.0,False,False,False
10,107,non_limiting_disability,ACTTRAV_C03,0.7173332252625536,WALKTRAV_B02,0.7007090752350215,0.016624150027532147,False,8,0,88.0,60,0.0,False,False,False
10,109,disty1,ACTTRAV_C03,0.67752654513223,WALKTRAV_B02,0.6544619799181536,0.023064565214076405,False,8,2,38.0,23,0.25,False,False,False
10,109,disty10,ACTTRAV_C03,0.7072922439327928,WALKTRAV_B02,0.6780278816157735,0.029264362317019232,False,8,8,5.5,1,1.0,True,False,True
10,109,disty11,ACTTRAV_C03,0.6968256618461274,WALKTRAV_B02,0.680585626831011,0.016240035015116394,False,8,8,4.0,2,1.0,True,False,True
10,109,disty12,ACTTRAV_C03,0.7033460176609506,WALKTRAV_B02,0.6757698760040265,0.027576141656924125,False,8,8,11.5,2,1.0,True,False,True
10,109,disty13,ACTTRAV_C03,0.7273461337806236,WALKTRAV_B02,0.6724323404234616,0.054913793357162066,False,8,8,7.0,2,1.0,True,False,True
10,109,disty2,ACTTRAV_C03,0.6776773909437841,WALKTRAV_B02,0.6480699084831816,0.02960748246060252,False,8,4,29.5,16,0.5,True,False,True
10,109,disty3,ACTTRAV_C03,0.6717325641258876,WALKTRAV_B02,0.6521522120449725,0.01958035208091502,False,8,2,35.5,24,0.25,False,False,False
10,109,disty4,ACTTRAV_C03,0.701066572161135,WALKTRAV_B02,0.663202352242826,0.03786421991830902,False,8,8,12.0,5,1.0,True,False,True
10,109,disty5,ACTTRAV_C03,0.7136393954442941,WALKTRAV_B02,0.6898070105049254,0.023832384939368678,False,8,3,31.5,16,0.375,False,False,False
10,109,disty6,ACTTRAV_C03,0.6911338731098159,WALKTRAV_B02,0.6748938380946996,0.016240035015116283,False,8,8,7.0,3,1.0,True,False,True
10,109,disty7,ACTTRAV_C03,0.6725329584963878,WALKTRAV_B02,0.6562929234812714,0.016240035015116394,False,8,8,17.0,14,1.0,True,False,True
10,109,disty8,ACTTRAV_C03,0.6846540642500113,WALKTRAV_B02,0.6684140292348949,0.016240035015116394,False,8,8,14.0,10,1.0,True,False,True
10,109,disty9,ACTTRAV_C03,0.6899514324536682,WALKTRAV_B02,0.6737113974385519,0.016240035015116283,False,8,8,8.5,1,1.0,True,False,True
10,109,limiting_disability,ACTTRAV_C03,0.6944577938653648,WALKTRAV_B02,0.6740660973936844,0.020391696471680376,False,8,0,65.5,49,0.0,False,False,False
10,109,no_disability,ACTTRAV_C03,0.7346371505668192,WALKTRAV_B02,0.7165077356389323,0.01812941492788689,False,8,0,328.0,302,0.0,False,False,False
10,109,non_limiting_disability,ACTTRAV_C03,0.7408873523648896,WALKTRAV_B02,0.7185340365908064,0.02235331577408317,False,8,0,73.0,59,0.0,False,False,False
10,112,disty1,ACTTRAV_C03,0.6863500042890333,WALKTRAV_B02,0.6668018395837744,0.019548164705258886,False,8,2,35.0,26,0.25,False,False,False
10,112,disty10,ACTTRAV_C03,0.7290255770389528,WALKTRAV_B02,0.6932933089019216,0.03573226813703112,False,6,6,3.5,1,1.0,True,True,True
10,112,disty11,ACTTRAV_C03,0.6296507031736676,WALKTRAV_B02,0.6134106681585512,0.016240035015116394,False,6,6,2.5,1,1.0,True,True,True
10,112,disty12,ACTTRAV_C03,0.6773013805692544,WALKTRAV_B02,0.6567999766294258,0.020501403939828577,False,7,7,10.0,3,1.0,True,True,True
10,112,disty13,ACTTRAV_C03,0.7466070659662094,WALKTRAV_B02,0.730367030951093,0.016240035015116394,False,7,7,5.0,3,1.0,True,True,True
10,112,disty2,ACTTRAV_C03,0.701816749516944,WALKTRAV_B02,0.6855767145018276,0.016240035015116394,False,8,7,24.5,22,0.875,True,False,True
10,112,disty3,ACTTRAV_C03,0.6681282467013456,WALKTRAV_B02,0.6504722838706037,0.01765596283074189,False,8,0,32.5,31,0.0,False,False,False
10,112,disty4,ACTTRAV_C03,0.7344900840027012,WALKTRAV_B02,0.7182500489875848,0.016240035015116394,False,8,8,9.0,7,1.0,True,False,True
10,112,disty5,ACTTRAV_C03,0.6993408914554279,WALKTRAV_B02,0.6818143993631757,0.01752649209225221,False,8,7,21.0,8,0.875,True,False,True
10,112,disty6,ACTTRAV_C03,0.7152975597098993,WALKTRAV_B02,0.6990575246947829,0.016240035015116394,False,8,8,6.0,3,1.0,True,False,True
10,112,disty7,ACTTRAV_C03,0.6745312724434382,WALKTRAV_B02,0.6542451190835354,0.020286153359902803,False,8,8,18.0,12,1.0,True,False,True
10,112,disty8,ACTTRAV_C03,0.6458275211077957,WALKTRAV_B02,0.6290508398546132,0.016776681253182546,False,8,8,6.0,4,1.0,True,False,True
10,112,disty9,ACTTRAV_C03,0.7091949975657358,WALKTRAV_B02,0.6828906247326701,0.026304372833065637,False,8,8,6.0,3,1.0,True,False,True
10,112,limiting_disability,ACTTRAV_C03,0.6958106729207728,WALKTRAV_B02,0.6773889575191142,0.0184217154016586,False,8,0,62.5,60,0.0,False,False,False
10,112,no_disability,ACTTRAV_C03,0.7396401741718415,WALKTRAV_B02,0.7193674650512228,0.020272709120618626,False,8,0,337.0,320,0.0,False,False,False
10,112,non_limiting_disability,ACTTRAV_C03,0.7317438081702315,WALKTRAV_B02,0.7153590439809634,0.016384764189268153,False,8,0,66.0,55,0.0,False,False,False
10,114,disty1,ACTTRAV_C03,0.6897747100274488,WALKTRAV_B02,0.6735346750123324,0.016240035015116394,False,8,2,37.0,20,0.25,False,False,False
10,114,disty10,ACTTRAV_C03,0.7394494894527742,WALKTRAV_B02,0.7232094544376578,0.016240035015116394,False,7,7,4.0,2,1.0,True,True,True
10,114,disty11,ACTTRAV_C03,0.6669630962775994,WALKTRAV_B02,0.650723061262483,0.016240035015116394,False,6,6,3.0,1,1.0,True,True,True
10,114,disty12,ACTTRAV_C03,0.7103011155966537,WALKTRAV_B02,0.6932910267206723,0.017010088875981322,False,8,8,8.0,2,1.0,True,False,True
10,114,disty13,ACTTRAV_C03,0.7334245664819469,WALKTRAV_B02,0.7171845314668305,0.016240035015116394,False,8,8,6.0,3,1.0,True,False,True
10,114,disty2,ACTTRAV_C03,0.6967575290610916,WALKTRAV_B02,0.6805174940459752,0.016240035015116394,False,8,3,30.5,20,0.375,False,False,False
10,114,disty3,ACTTRAV_C03,0.6687841320129516,WALKTRAV_B02,0.6525440969978352,0.016240035015116394,False,8,2,38.0,19,0.25,False,False,False
10,114,disty4,ACTTRAV_C03,0.6437646494715501,WALKTRAV_B02,0.6275246144564337,0.016240035015116394,False,8,8,10.5,5,1.0,True,False,True
10,114,disty5,ACTTRAV_C03,0.7085914977176866,WALKTRAV_B02,0.6869279363567521,0.021663561360934502,False,8,3,30.5,14,0.375,False,False,False
10,114,disty6,ACTTRAV_C03,0.6906645960360841,WALKTRAV_B02,0.6744245610209677,0.016240035015116394,False,8,8,7.0,5,1.0,True,False,True
10,114,disty7,ACTTRAV_C03,0.6720603369107601,WALKTRAV_B02,0.6558203018956437,0.016240035015116394,False,8,7,21.0,7,0.875,True,False,True
10,114,disty8,ACTTRAV_C03,0.6879524583790981,WALKTRAV_B02,0.6717124233639817,0.016240035015116394,False,8,8,12.5,5,1.0,True,False,True
10,114,disty9,ACTTRAV_C03,0.6863488540977302,WALKTRAV_B02,0.6701088190826138,0.016240035015116394,False,8,8,10.5,6,1.0,True,False,True
