series_id,LA_2023,activity_level_3cat,activity_level_3cat_label,year,forecast_horizon,task,model,candidate_id,is_primary_model,predicted_rate,age_group_code,age_group,primary_predicted_rate,difference_from_primary_pp,abs_difference_from_primary_pp
borough_255__age_2,255,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1548063034354955,2.0,16-24,0.14690816616961425,0.7898137265881261,0.7898137265881261
borough_255__age_3,255,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10919604787497371,3.0,25-34,0.10212178327612054,0.7074264598853173,0.7074264598853173
borough_255__age_4,255,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11178188638966494,4.0,35-44,0.10212178327612054,0.9660103113544399,0.9660103113544399
borough_255__age_5,255,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.12731930106220254,5.0,45-54,0.12215764565241072,0.5161655409791827,0.5161655409791827
borough_255__age_6,255,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11186111546747145,6.0,55-64,0.10212178327612054,0.9739332191350911,0.9739332191350911
borough_255__age_7,255,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11487938786465453,7.0,65-74,0.10212178327612054,1.275760458853399,1.275760458853399
borough_255__age_8,255,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10286661056210258,8.0,75-84,0.09488684547263461,0.7979765089467974,0.7979765089467974
borough_255__age_9,255,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.072766080961914,9.0,85+,0.030881796315896357,4.188428464601765,4.188428464601765
borough_272__age_2,272,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1509274404610671,2.0,16-24,0.1284622367536837,2.246520370738339,2.246520370738339
borough_272__age_3,272,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10311352034856819,3.0,25-34,0.08640738593431602,1.6706134414252172,1.6706134414252172
borough_272__age_4,272,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10584810880227292,4.0,35-44,0.08640738593431602,1.9440722867956908,1.9440722867956908
borough_272__age_5,272,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.122504763350726,5.0,45-54,0.10517679821440074,1.7327965136325272,1.7327965136325272
borough_272__age_6,272,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10534549240047297,6.0,55-64,0.08640738593431602,1.8938106466156956,1.8938106466156956
borough_272__age_7,272,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10794666047030246,7.0,65-74,0.08640738593431602,2.153927453598645,2.153927453598645
borough_272__age_8,272,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.09765712640593141,8.0,75-84,0.07917244813083009,1.848467827510132,1.848467827510132
borough_272__age_9,272,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.07101085756463606,9.0,85+,0.0190375144635297,5.1973343101106355,5.1973343101106355
borough_279__age_2,279,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1548063034354955,2.0,16-24,0.14690816616961425,0.7898137265881261,0.7898137265881261
borough_279__age_3,279,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10784466371613047,3.0,25-34,0.10212178327612054,0.5722880440009931,0.5722880440009931
borough_279__age_4,279,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11054056588089754,4.0,35-44,0.10212178327612054,0.8418782604777006,0.8418782604777006
borough_279__age_5,279,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.12740953777427502,5.0,45-54,0.12215764565241072,0.5251892121864304,0.5251892121864304
borough_279__age_6,279,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11039704418382393,6.0,55-64,0.10212178327612054,0.8275260907703391,0.8275260907703391
borough_279__age_7,279,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11317746906668434,7.0,65-74,0.10212178327612054,1.1055685790563805,1.1055685790563805
borough_279__age_8,279,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1013556377817009,8.0,75-84,0.09488684547263461,0.6468792309066287,0.6468792309066287
borough_279__age_9,279,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.0725448269762489,9.0,85+,0.030881796315896357,4.166303066035254,4.166303066035254
borough_280__age_2,280,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1548063034354955,2.0,16-24,0.14690816616961425,0.7898137265881261,0.7898137265881261
borough_280__age_3,280,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10844359186336452,3.0,25-34,0.10212178327612054,0.6321808587243988,0.6321808587243988
borough_280__age_4,280,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1111394940281316,4.0,35-44,0.10212178327612054,0.9017710752011063,0.9017710752011063
borough_280__age_5,280,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.12752427766721014,5.0,45-54,0.12215764565241072,0.5366632014799422,0.5366632014799422
borough_280__age_6,280,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11099597233105797,6.0,55-64,0.10212178327612054,0.8874189054937434,0.8874189054937434
borough_280__age_7,280,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11370808126341228,7.0,65-74,0.10212178327612054,1.1586297987291743,1.1586297987291743
borough_280__age_8,280,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10176169201599246,8.0,75-84,0.09488684547263461,0.6874846543357849,0.6874846543357849
borough_280__age_9,280,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.07268626653559648,9.0,85+,0.030881796315896357,4.1804470219700125,4.1804470219700125
borough_293__age_2,293,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.15405099964486924,2.0,16-24,0.14690816616961425,0.7142833475254989,0.7142833475254989
borough_293__age_3,293,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10714637706537916,3.0,25-34,0.10212178327612054,0.5024593789258625,0.5024593789258625
borough_293__age_4,293,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1097760221892932,4.0,35-44,0.10212178327612054,0.7654238913172656,0.7654238913172656
borough_293__age_5,293,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.12687775428835923,5.0,45-54,0.12215764565241072,0.47201086359485167,0.47201086359485167
borough_293__age_6,293,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10924609913544918,6.0,55-64,0.10212178327612054,0.7124315859328643,0.7124315859328643
borough_293__age_7,293,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11203269020637659,7.0,65-74,0.10212178327612054,0.9910906930256049,0.9910906930256049
borough_293__age_8,293,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10062712640710748,8.0,75-84,0.09488684547263461,0.5740280934472874,0.5740280934472874
borough_293__age_9,293,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.07273339736098468,9.0,85+,0.030881796315896357,4.1851601045088325,4.1851601045088325
borough_30__age_2,30,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1548063034354955,2.0,16-24,0.14690816616961425,0.7898137265881261,0.7898137265881261
borough_30__age_3,30,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10728520360936081,3.0,25-34,0.10212178327612054,0.5163420333240271,0.5163420333240271
borough_30__age_4,30,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10998110577412788,4.0,35-44,0.10212178327612054,0.7859322498007346,0.7859322498007346
borough_30__age_5,30,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.127197984959253,5.0,45-54,0.12215764565241072,0.5040339306842279,0.5040339306842279
borough_30__age_6,30,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10996836124328324,6.0,55-64,0.10212178327612054,0.7846577967162705,0.7846577967162705
borough_30__age_7,30,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11261800895991468,7.0,65-74,0.10212178327612054,1.0496225683794145,1.0496225683794145
borough_30__age_8,30,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10078109710146438,8.0,75-84,0.09488684547263461,0.589425162882977,0.589425162882977
borough_30__age_9,30,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.0725448269762489,9.0,85+,0.030881796315896357,4.166303066035254,4.166303066035254
borough_35__age_2,35,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.15504792388729086,2.0,16-24,0.15685178274018832,-0.18038588528974664,0.18038588528974664
borough_35__age_3,35,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11941300516438323,3.0,25-34,0.11206539984669449,0.7347605317688743,0.7347605317688743
borough_35__age_4,35,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.12158429984264289,4.0,35-44,0.11206539984669449,0.9518899995948404,0.9518899995948404
borough_35__age_5,35,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1330948382608286,5.0,45-54,0.13210126222298468,0.09935760378439185,0.09935760378439185
borough_35__age_6,35,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.12163659245173475,6.0,55-64,0.11206539984669449,0.957119260504026,0.957119260504026
borough_35__age_7,35,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1239216318692327,7.0,65-74,0.11206539984669449,1.1856232022538216,1.1856232022538216
borough_35__age_8,35,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11430539563513695,8.0,75-84,0.1094391655402427,0.48662300948942444,0.48662300948942444
borough_35__age_9,35,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.08564862587474298,9.0,85+,0.04082541288647035,4.482321298827263,4.482321298827263
borough_44__age_2,44,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1548063034354955,2.0,16-24,0.14690816616961425,0.7898137265881261,0.7898137265881261
borough_44__age_3,44,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10675478601887506,3.0,25-34,0.10212178327612054,0.4633002742754522,0.4633002742754522
borough_44__age_4,44,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.109480070132057,4.0,35-44,0.10212178327612054,0.7358286855936467,0.7358286855936467
borough_44__age_5,44,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.12685907719653483,5.0,45-54,0.12215764565241072,0.4701431544124113,0.4701431544124113
borough_44__age_6,44,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10919717484701508,6.0,55-64,0.10212178327612054,0.707539157089454,0.707539157089454
borough_44__age_7,44,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11158695945732501,7.0,65-74,0.10212178327612054,0.9465176181204473,0.9465176181204473
borough_44__age_8,44,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10038288599817563,8.0,75-84,0.09488684547263461,0.5496040525541022,0.5496040525541022
borough_44__age_9,44,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.0725448269762489,9.0,85+,0.030881796315896357,4.166303066035254,4.166303066035254
borough_68__age_2,68,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.15521292331740655,2.0,16-24,0.14690816616961425,0.8304757147792302,0.8304757147792302
borough_68__age_3,68,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11457326935839078,3.0,25-34,0.10212178327612054,1.2451486082270244,1.2451486082270244
borough_68__age_4,68,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11729926131078457,4.0,35-44,0.10212178327612054,1.517747803466403,1.517747803466403
borough_68__age_5,68,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1311227817061485,5.0,45-54,0.12215764565241072,0.8965136053737777,0.8965136053737777
borough_68__age_6,68,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11746773917784098,6.0,55-64,0.10212178327612054,1.5345955901720443,1.5345955901720443
borough_68__age_7,68,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11921244090227519,7.0,65-74,0.10212178327612054,1.709065762615465,1.709065762615465
borough_68__age_8,68,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10823047154606154,8.0,75-84,0.09488684547263461,1.3343626073426929,1.3343626073426929
borough_68__age_9,68,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.08401043161885938,9.0,85+,0.030881796315896357,5.312863530296302,5.312863530296302
borough_78__age_2,78,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1548063034354955,2.0,16-24,0.14690816616961425,0.7898137265881261,0.7898137265881261
borough_78__age_3,78,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10742652309782341,3.0,25-34,0.10212178327612054,0.5304739821702875,0.5304739821702875
borough_78__age_4,78,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11012242526259049,4.0,35-44,0.10212178327612054,0.800064198646995,0.800064198646995
borough_78__age_5,78,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.127197984959253,5.0,45-54,0.12215764565241072,0.5040339306842279,0.5040339306842279
borough_78__age_6,78,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10997890356551686,6.0,55-64,0.10212178327612054,0.7857120289396322,0.7857120289396322
borough_78__age_7,78,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11275932844837727,7.0,65-74,0.10212178327612054,1.0637545172256735,1.0637545172256735
borough_78__age_8,78,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10092241658992698,8.0,75-84,0.09488684547263461,0.6035571117292373,0.6035571117292373
borough_78__age_9,78,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.0725448269762489,9.0,85+,0.030881796315896357,4.166303066035254,4.166303066035254
borough_8__age_2,8,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.15449715792414495,2.0,16-24,0.1426659785497293,1.1831179374415663,1.1831179374415663
borough_8__age_3,8,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10433977702898162,3.0,25-34,0.09787959565623564,0.6460181372745982,0.6460181372745982
borough_8__age_4,8,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10755048924416699,4.0,35-44,0.09787959565623564,0.9670893587931356,0.9670893587931356
borough_8__age_5,8,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1259831146828538,5.0,45-54,0.12126748119394931,0.4715633488904497,0.4715633488904497
borough_8__age_6,8,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10737361468371832,6.0,55-64,0.09787959565623564,0.949401902748269,0.949401902748269
borough_8__age_7,8,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10964077623611458,7.0,65-74,0.09787959565623564,1.1761180579878947,1.1761180579878947
borough_8__age_8,8,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.09780007840605803,8.0,75-84,0.09064465785274971,0.7155420553308325,0.7155420553308325
borough_8__age_9,8,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.07230862803809146,9.0,85+,0.02752977315447282,4.477885488361864,4.477885488361864
borough_91__age_2,91,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1548063034354955,2.0,16-24,0.14690816616961425,0.7898137265881261,0.7898137265881261
borough_91__age_3,91,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10746716307073088,3.0,25-34,0.10212178327612054,0.5345379794610348,0.5345379794610348
borough_91__age_4,91,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10998110577412788,4.0,35-44,0.10212178327612054,0.7859322498007346,0.7859322498007346
borough_91__age_5,91,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.127197984959253,5.0,45-54,0.12215764565241072,0.5040339306842279,0.5040339306842279
borough_91__age_6,91,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10996836124328324,6.0,55-64,0.10212178327612054,0.7846577967162705,0.7846577967162705
borough_91__age_7,91,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11261800895991468,7.0,65-74,0.10212178327612054,1.0496225683794145,1.0496225683794145
borough_91__age_8,91,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10078109710146438,8.0,75-84,0.09488684547263461,0.589425162882977,0.589425162882977
borough_91__age_9,91,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.0725448269762489,9.0,85+,0.030881796315896357,4.166303066035254,4.166303066035254
borough_9__age_2,9,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1548063034354955,2.0,16-24,0.14690816616961425,0.7898137265881261,0.7898137265881261
borough_9__age_3,9,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10772138316675249,3.0,25-34,0.10212178327612054,0.5599599890631954,0.5599599890631954
borough_9__age_4,9,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11039080266245055,4.0,35-44,0.10212178327612054,0.8269019386330012,0.8269019386330012
borough_9__age_5,9,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.12750070621172455,5.0,45-54,0.12215764565241072,0.5343060559313828,0.5343060559313828
borough_9__age_6,9,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.1102151341109296,6.0,55-64,0.10212178327612054,0.8093350834809068,0.8093350834809068
borough_9__age_7,9,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.11305418851730636,7.0,65-74,0.10212178327612054,1.0932405241185827,1.0932405241185827
borough_9__age_8,9,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.10121727665885606,8.0,75-84,0.09488684547263461,0.6330431186221452,0.6330431186221452
borough_9__age_9,9,,,11,3,borough_age,Random Forest,Random Forest_03,False,0.0725448269762489,9.0,85+,0.030881796315896357,4.166303066035254,4.166303066035254
borough_107__age_2,107,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.15480630343549553,2.0,16-24,0.14690816616961425,0.7898137265881289,0.7898137265881289
borough_107__age_3,107,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10629862955610486,3.0,25-34,0.10212178327612054,0.41768462799843253,0.41768462799843253
borough_107__age_4,107,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10911449939379213,4.0,35-44,0.10212178327612054,0.6992716117671591,0.6992716117671591
borough_107__age_5,107,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.12692007327042396,5.0,45-54,0.12215764565241072,0.47624276180132374,0.47624276180132374
borough_107__age_6,107,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10881031532459046,6.0,55-64,0.10212178327612054,0.668853204846992,0.668853204846992
borough_107__age_7,107,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.11124856346494465,7.0,65-74,0.10212178327612054,0.9126780188824111,0.9126780188824111
borough_107__age_8,107,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.09981922911764173,8.0,75-84,0.09488684547263461,0.49323836450071157,0.49323836450071157
borough_107__age_9,107,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.07219486994622508,9.0,85+,0.030881796315896357,4.131307363032873,4.131307363032873
borough_109__age_2,109,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.15368067248070483,2.0,16-24,0.14032712958412633,1.3353542896578503,1.3353542896578503
borough_109__age_3,109,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10637938009152267,3.0,25-34,0.0955407466906326,1.0838633400890072,1.0838633400890072
borough_109__age_4,109,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.1089011149992004,4.0,35-44,0.0955407466906326,1.3360368308567794,1.3360368308567794
borough_109__age_5,109,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.1266373692097395,5.0,45-54,0.11557660906692278,1.106076014281672,1.106076014281672
borough_109__age_6,109,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10859693092999873,6.0,55-64,0.0955407466906326,1.3056184239366122,1.3056184239366122
borough_109__age_7,109,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.11112353483601815,7.0,65-74,0.0955407466906326,1.558278814538555,1.558278814538555
borough_109__age_8,109,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.09941761724020742,8.0,75-84,0.08830580888714668,1.1111808353060748,1.1111808353060748
borough_109__age_9,109,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.07323406649333002,9.0,85+,0.02609000174931056,4.714406474401946,4.714406474401946
borough_112__age_2,112,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.15480630343549553,2.0,16-24,0.14690816616961425,0.7898137265881289,0.7898137265881289
borough_112__age_3,112,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10746716307073091,3.0,25-34,0.10212178327612054,0.5345379794610374,0.5345379794610374
borough_112__age_4,112,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10998110577412788,4.0,35-44,0.10212178327612054,0.7859322498007346,0.7859322498007346
borough_112__age_5,112,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.127197984959253,5.0,45-54,0.12215764565241072,0.5040339306842279,0.5040339306842279
borough_112__age_6,112,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10996836124328326,6.0,55-64,0.10212178327612054,0.7846577967162718,0.7846577967162718
borough_112__age_7,112,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.1126180089599147,7.0,65-74,0.10212178327612054,1.0496225683794158,1.0496225683794158
borough_112__age_8,112,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10078109710146439,8.0,75-84,0.09488684547263461,0.5894251628829783,0.5894251628829783
borough_112__age_9,112,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.0725936448148084,9.0,85+,0.030881796315896357,4.171184849891205,4.171184849891205
borough_114__age_2,114,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.15480630343549553,2.0,16-24,0.14690816616961425,0.7898137265881289,0.7898137265881289
borough_114__age_3,114,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10746716307073091,3.0,25-34,0.10212178327612054,0.5345379794610374,0.5345379794610374
borough_114__age_4,114,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10998110577412788,4.0,35-44,0.10212178327612054,0.7859322498007346,0.7859322498007346
borough_114__age_5,114,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.127197984959253,5.0,45-54,0.12215764565241072,0.5040339306842279,0.5040339306842279
borough_114__age_6,114,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10996836124328326,6.0,55-64,0.10212178327612054,0.7846577967162718,0.7846577967162718
borough_114__age_7,114,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.1126180089599147,7.0,65-74,0.10212178327612054,1.0496225683794158,1.0496225683794158
borough_114__age_8,114,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10078109710146439,8.0,75-84,0.09488684547263461,0.5894251628829783,0.5894251628829783
borough_114__age_9,114,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.0725936448148084,9.0,85+,0.030881796315896357,4.171184849891205,4.171184849891205
borough_117__age_2,117,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.1548412329951262,2.0,16-24,0.14690816616961425,0.7933066825511953,0.7933066825511953
borough_117__age_3,117,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10808882146853784,3.0,25-34,0.10212178327612054,0.5967038192417298,0.5967038192417298
borough_117__age_4,117,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.11090413205850624,4.0,35-44,0.10212178327612054,0.8782348782385707,0.8782348782385707
borough_117__age_5,117,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.1277565502443163,5.0,45-54,0.12215764565241072,0.5598904591905596,0.5598904591905596
borough_117__age_6,117,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.11076061036143263,6.0,55-64,0.10212178327612054,0.8638827085312093,0.8638827085312093
borough_117__age_7,117,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.11354103524429306,7.0,65-74,0.10212178327612054,1.141925196817252,1.141925196817252
borough_117__age_8,117,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10180486934111167,8.0,75-84,0.09488684547263461,0.6918023868477063,0.6918023868477063
borough_117__age_9,117,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.0727798826330047,9.0,85+,0.030881796315896357,4.189808631710834,4.189808631710834
borough_122__age_2,122,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.1548994504957375,2.0,16-24,0.14690816616961425,0.7991284326123255,0.7991284326123255
borough_122__age_3,122,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10924622370226511,3.0,25-34,0.10212178327612054,0.7124440426144574,0.7124440426144574
borough_122__age_4,122,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.11172458664315427,4.0,35-44,0.10212178327612054,0.960280336703373,0.960280336703373
borough_122__age_5,122,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.12818624216830954,5.0,45-54,0.12215764565241072,0.6028596515898821,0.6028596515898821
borough_122__age_6,122,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.11168690195149135,6.0,55-64,0.10212178327612054,0.9565118675370812,0.9565118675370812
borough_122__age_7,122,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.11473615663897327,7.0,65-74,0.10212178327612054,1.2614373362852733,1.2614373362852733
borough_122__age_8,122,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10278199693276033,8.0,75-84,0.09488684547263461,0.7895151460125718,0.7895151460125718
borough_122__age_9,122,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.07540184437980237,9.0,85+,0.030881796315896357,4.452004806390601,4.452004806390601
borough_126__age_2,126,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.15480630343549553,2.0,16-24,0.14690816616961425,0.7898137265881289,0.7898137265881289
borough_126__age_3,126,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10746716307073091,3.0,25-34,0.10212178327612054,0.5345379794610374,0.5345379794610374
borough_126__age_4,126,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10998110577412788,4.0,35-44,0.10212178327612054,0.7859322498007346,0.7859322498007346
borough_126__age_5,126,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.127197984959253,5.0,45-54,0.12215764565241072,0.5040339306842279,0.5040339306842279
borough_126__age_6,126,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10996836124328326,6.0,55-64,0.10212178327612054,0.7846577967162718,0.7846577967162718
borough_126__age_7,126,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.1126180089599147,7.0,65-74,0.10212178327612054,1.0496225683794158,1.0496225683794158
borough_126__age_8,126,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10078109710146439,8.0,75-84,0.09488684547263461,0.5894251628829783,0.5894251628829783
borough_126__age_9,126,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.0725936448148084,9.0,85+,0.030881796315896357,4.171184849891205,4.171184849891205
borough_129__age_2,129,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.15480571432837187,2.0,16-24,0.14690816616961425,0.7897548158757622,0.7897548158757622
borough_129__age_3,129,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10820511407352068,3.0,25-34,0.10212178327612054,0.6083330797400144,0.6083330797400144
borough_129__age_4,129,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.11083171929794218,4.0,35-44,0.10212178327612054,0.8709936021821643,0.8709936021821643
borough_129__age_5,129,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.12752267847144055,5.0,45-54,0.12215764565241072,0.5365032819029836,0.5365032819029836
borough_129__age_6,129,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.11068819760086858,6.0,55-64,0.10212178327612054,0.8566414324748042,0.8566414324748042
borough_129__age_7,129,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.11341581607867131,7.0,65-74,0.10212178327612054,1.129403280255077,1.129403280255077
borough_129__age_8,129,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10140219513631077,8.0,75-84,0.09488684547263461,0.651534966367616,0.651534966367616
borough_129__age_9,129,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.0725936448148084,9.0,85+,0.030881796315896357,4.171184849891205,4.171184849891205
borough_135__age_2,135,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.15480630343549553,2.0,16-24,0.1466690549749913,0.8137248460504232,0.8137248460504232
borough_135__age_3,135,,,12,4,borough_age,Random Forest,Random Forest_03,False,0.10305159279796063,3.0,25-34,0.10188267208149762,0.11689207164630039,0.11689207164630039
