series_id,LA_2023,age_group_code,age_group,activity_level_3cat,activity_level_3cat_label,year8_observed_rate,historical_observed_years,historical_effective_n_median,historical_small_cell_share,initial_year8_lag_observed,historical_reliability_band,year,forecast_horizon,frequent_volunteer_rate_lag1,lag_1_missing,time_trend,borough_category,age_activity_group,raw_predicted_rate,predicted_rate,was_clipped,lag_source,predicted_rate_pp,change_from_year8_pp,lower_90,upper_90,interval_width_pp
borough_241__age_2__activity_1,241,2,16-24,1,fairly_active,0.2346384900888896,6,3.0734657726915016,1.0,True,below_5,9,1,0.2346384900888896,0,6,241,16-24__fairly_active,0.07571843941906126,0.07571843941906126,False,observed_year8,7.571843941906126,-15.892005066982835,0.00913231447339058,0.43196946382522583,42.283714935183525
borough_241__age_2__activity_2,241,2,16-24,2,active,0.0481821580269787,6,13.910462022609675,0.6666666666666666,True,10_to_below_30,9,1,0.0481821580269787,0,6,241,16-24__active,0.1508383712886476,0.1508383712886476,False,observed_year8,15.08383712886476,10.26562132616689,0.0842522457242012,0.3293999046087265,24.514765888452526
borough_241__age_3__activity_0,241,3,25-34,0,inactive,0.1118613719522131,6,6.5836146900315455,1.0,True,5_to_below_10,9,1,0.1118613719522131,0,6,241,25-34__inactive,0.07571843941906126,0.07571843941906126,False,observed_year8,7.571843941906126,-3.6142932533151844,0.012340593384578824,0.3528849124908446,34.054431910626576
borough_241__age_3__activity_1,241,3,25-34,1,fairly_active,0.0,6,4.870560213506273,1.0,True,below_5,9,1,0.0,0,6,241,25-34__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.42618873715400696,42.618873715400696
borough_241__age_3__activity_2,241,3,25-34,2,active,0.0590110787117372,6,50.68454119627238,0.0,True,30_or_above,9,1,0.0590110787117372,0,6,241,25-34__active,0.09981972022313322,0.09981972022313322,False,observed_year8,9.981972022313322,4.080864151139602,0.033680844306945804,0.25928059220314026,22.559974789619446
borough_241__age_4__activity_0,241,4,35-44,0,inactive,0.0,6,8.095056810512258,1.0,True,5_to_below_10,9,1,0.0,0,6,241,35-44__inactive,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.32952129542827596,32.9521295428276
borough_241__age_4__activity_1,241,4,35-44,1,fairly_active,0.0,6,4.875583542312185,1.0,True,below_5,9,1,0.0,0,6,241,35-44__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.44555550813674927,44.55555081367493
borough_241__age_4__activity_2,241,4,35-44,2,active,0.1310346121158488,6,36.493124018064485,0.0,True,30_or_above,9,1,0.1310346121158488,0,6,241,35-44__active,0.11662923400116093,0.11662923400116093,False,observed_year8,11.662923400116092,-1.4405378114687868,0.06739672739058737,0.26509614437818474,19.769941698759734
borough_241__age_5__activity_0,241,5,45-54,0,inactive,0.3701040240265162,6,5.404018717357083,1.0,True,5_to_below_10,9,1,0.3701040240265162,0,6,241,45-54__inactive,0.07571843941906126,0.07571843941906126,False,observed_year8,7.571843941906126,-29.438558460745494,0.00913231447339058,0.3370957344770429,32.79634200036523
borough_241__age_5__activity_1,241,5,45-54,1,fairly_active,0.0,6,4.595247802315546,1.0,True,below_5,9,1,0.0,0,6,241,45-54__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.42068358063697786,42.06835806369779
borough_241__age_5__activity_2,241,5,45-54,2,active,0.2402574504970635,6,22.521472560160525,0.3333333333333333,True,10_to_below_30,9,1,0.2402574504970635,0,6,241,45-54__active,0.14358652192969842,0.14358652192969842,False,observed_year8,14.358652192969842,-9.66709285673651,0.07700039446353912,0.3056157127022739,22.861531823873477
borough_241__age_6__activity_0,241,6,55-64,0,inactive,0.2070606541913617,5,7.39165114125439,1.0,True,5_to_below_10,9,1,0.2070606541913617,0,6,241,55-64__inactive,0.07571843941906126,0.07571843941906126,False,observed_year8,7.571843941906126,-13.134221477230042,0.00913231447339058,0.3563139736652374,34.718165919184685
borough_241__age_6__activity_1,241,6,55-64,1,fairly_active,0.0,6,2.3236527140581353,1.0,True,below_5,9,1,0.0,0,6,241,55-64__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.44634498357772756,44.634498357772756
borough_241__age_6__activity_2,241,6,55-64,2,active,0.2690662250780195,6,16.527423309731535,0.3333333333333333,True,10_to_below_30,9,1,0.2690662250780195,0,6,241,55-64__active,0.108389388534338,0.108389388534338,False,observed_year8,10.838938853433799,-16.067683654368153,0.0418032631278038,0.28864508867263794,24.684182554483414
borough_241__age_7__activity_0,241,7,65-74,0,inactive,0.0,6,3.6426660974882883,1.0,True,below_5,9,1,0.0,0,6,241,65-74__inactive,0.0440994676655491,0.0440994676655491,False,observed_year8,4.40994676655491,4.40994676655491,0.0,0.41867243945598603,41.8672439455986
borough_241__age_7__activity_1,241,7,65-74,1,fairly_active,0.0,5,1.0,1.0,True,below_5,9,1,0.0,0,6,241,65-74__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.5026732683181762,50.26732683181761
borough_241__age_7__activity_2,241,7,65-74,2,active,0.1842242858564426,6,11.123061922220653,1.0,True,10_to_below_30,9,1,0.1842242858564426,0,6,241,65-74__active,0.12912868288787122,0.12912868288787122,False,observed_year8,12.912868288787122,-5.509560296857138,0.06877988688647749,0.3108883202075958,24.210843332111835
borough_241__age_8__activity_0,241,8,75-84,0,inactive,0.0,6,1.6574597112824159,1.0,True,below_5,9,1,0.0,0,6,241,75-84__inactive,0.044996754556830644,0.044996754556830644,False,observed_year8,4.4996754556830645,4.4996754556830645,0.0,0.408424052596092,40.8424052596092
borough_241__age_8__activity_1,241,8,75-84,1,fairly_active,,2,1.0,1.0,False,below_5,9,1,,1,6,241,75-84__fairly_active,0.04035443598105241,0.04035443598105241,False,missing_year8,4.035443598105241,,0.0,0.6566554307937622,65.66554307937622
borough_241__age_8__activity_2,241,8,75-84,2,active,0.1275344078363761,6,3.024526803257236,1.0,True,below_5,9,1,0.1275344078363761,0,6,241,75-84__active,0.09910253068340225,0.09910253068340225,False,observed_year8,9.910253068340225,-2.8431877152973852,0.03251640498638153,0.5289079278707494,49.63915228843678
borough_241__age_9__activity_0,241,9,85+,0,inactive,0.0,3,1.0,1.0,True,below_5,9,1,0.0,0,6,241,85+__inactive,0.03566969707911501,0.03566969707911501,False,observed_year8,3.5669697079115013,3.5669697079115013,0.0,0.48672014474868763,48.67201447486876
borough_241__age_9__activity_1,241,9,85+,1,fairly_active,,1,1.0,1.0,False,below_5,9,1,,1,6,241,85+__fairly_active,0.03906667141054415,0.03906667141054415,False,missing_year8,3.906667141054415,,0.0,0.2930532991886139,29.30532991886139
borough_241__age_9__activity_2,241,9,85+,2,active,,0,,,False,unknown,9,1,,1,6,241,85+__active,0.04744022470903348,0.04744022470903348,False,missing_year8,4.7440224709033485,,0.0,0.4970947504043579,49.70947504043579
borough_255__age_2__activity_0,255,2,16-24,0,inactive,0.0,5,2.6811255489714068,1.0,True,below_5,9,1,0.0,0,6,255,16-24__inactive,0.05734634944182079,0.05734634944182079,False,observed_year8,5.734634944182079,5.734634944182079,0.0,0.46770319789647996,46.770319789648
borough_255__age_2__activity_1,255,2,16-24,1,fairly_active,0.0,6,1.9066968704088523,1.0,True,below_5,9,1,0.0,0,6,255,16-24__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.4754642441868769,47.546424418687685
borough_255__age_2__activity_2,255,2,16-24,2,active,0.1511653378314726,6,11.088432929312944,1.0,True,10_to_below_30,9,1,0.1511653378314726,0,6,255,16-24__active,0.1508383712886476,0.1508383712886476,False,observed_year8,15.08383712886476,-0.03269665428249913,0.0842522457242012,0.32842370867729187,24.417146295309067
borough_255__age_3__activity_0,255,3,25-34,0,inactive,0.0858144725325214,6,5.792335967684872,1.0,True,5_to_below_10,9,1,0.0858144725325214,0,6,255,25-34__inactive,0.07571843941906126,0.07571843941906126,False,observed_year8,7.571843941906126,-1.0096033113460148,0.00913231447339058,0.3551717698574066,34.603945538401604
borough_255__age_3__activity_1,255,3,25-34,1,fairly_active,0.1013761790906197,5,4.816254772144083,1.0,True,below_5,9,1,0.1013761790906197,0,6,255,25-34__fairly_active,0.07571843941906126,0.07571843941906126,False,observed_year8,7.571843941906126,-2.565773967155845,0.00913231447339058,0.43113449215888977,42.20021776854992
borough_255__age_3__activity_2,255,3,25-34,2,active,0.1894816114783838,6,22.60701680141386,0.3333333333333333,True,10_to_below_30,9,1,0.1894816114783838,0,6,255,25-34__active,0.09585502784842632,0.09585502784842632,False,observed_year8,9.585502784842632,-9.362658362995747,0.029680879786610603,0.2734403610229492,24.37594812363386
borough_255__age_4__activity_0,255,4,35-44,0,inactive,0.0,6,11.06541475686558,1.0,True,10_to_below_30,9,1,0.0,0,6,255,35-44__inactive,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.22422830834984755,22.422830834984754
borough_255__age_4__activity_1,255,4,35-44,1,fairly_active,0.0514945344720538,6,7.201815346272114,1.0,True,5_to_below_10,9,1,0.0514945344720538,0,6,255,35-44__fairly_active,0.07571843941906126,0.07571843941906126,False,observed_year8,7.571843941906126,2.4223904947007457,0.012225084006786346,0.3792363405227661,36.70112565159798
borough_255__age_4__activity_2,255,4,35-44,2,active,0.0466146668075754,6,35.58899202734729,0.0,True,30_or_above,9,1,0.0466146668075754,0,6,255,35-44__active,0.11937687388433367,0.11937687388433367,False,observed_year8,11.937687388433368,7.276220707675826,0.053246643394231796,0.28836059123277613,23.511394783854435
borough_255__age_5__activity_0,255,5,45-54,0,inactive,0.3646930836546883,6,5.105761130672448,1.0,True,5_to_below_10,9,1,0.3646930836546883,0,6,255,45-54__inactive,0.07571843941906126,0.07571843941906126,False,observed_year8,7.571843941906126,-28.897464423562703,0.011057829484343529,0.3668340414762494,35.57762119919058
borough_255__age_5__activity_1,255,5,45-54,1,fairly_active,0.0,6,3.8772069339386475,1.0,True,below_5,9,1,0.0,0,6,255,45-54__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.46134501695632935,46.134501695632935
borough_255__age_5__activity_2,255,5,45-54,2,active,0.1636151975069684,6,30.07670484811359,0.3333333333333333,True,30_or_above,9,1,0.1636151975069684,0,6,255,45-54__active,0.14358652192969842,0.14358652192969842,False,observed_year8,14.358652192969842,-2.0028675577269976,0.09504241496324539,0.3033619612455365,20.83195462822911
borough_255__age_6__activity_0,255,6,55-64,0,inactive,0.0,6,6.007431628599299,1.0,True,5_to_below_10,9,1,0.0,0,6,255,55-64__inactive,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.3423704504966736,34.23704504966736
borough_255__age_6__activity_1,255,6,55-64,1,fairly_active,0.0,6,3.1432309938260947,1.0,True,below_5,9,1,0.0,0,6,255,55-64__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.4203864336013794,42.03864336013794
borough_255__age_6__activity_2,255,6,55-64,2,active,0.1239070116442937,6,21.046092658761726,0.3333333333333333,True,10_to_below_30,9,1,0.1239070116442937,0,6,255,55-64__active,0.12186984643242946,0.12186984643242946,False,observed_year8,12.186984643242946,-0.2037165211864242,0.05028022639453411,0.2793979048728943,22.911767847836018
borough_255__age_7__activity_0,255,7,65-74,0,inactive,0.0,6,5.199711760139552,1.0,True,5_to_below_10,9,1,0.0,0,6,255,65-74__inactive,0.0440994676655491,0.0440994676655491,False,observed_year8,4.40994676655491,4.40994676655491,0.0,0.334847092628479,33.4847092628479
borough_255__age_7__activity_1,255,7,65-74,1,fairly_active,0.1731548789700757,5,2.729453313256402,1.0,True,below_5,9,1,0.1731548789700757,0,6,255,65-74__fairly_active,0.07571843941906126,0.07571843941906126,False,observed_year8,7.571843941906126,-9.743643955101444,0.00913231447339058,0.5056326121091832,49.65002976357926
borough_255__age_7__activity_2,255,7,65-74,2,active,0.1846539605278998,6,18.971414390143693,0.5,True,10_to_below_30,9,1,0.1846539605278998,0,6,255,65-74__active,0.12912868288787122,0.12912868288787122,False,observed_year8,12.912868288787122,-5.55252776400286,0.060146331787109375,0.30765971541404724,24.751338362693787
borough_255__age_8__activity_0,255,8,75-84,0,inactive,0.0,5,3.9582675521285657,1.0,True,below_5,9,1,0.0,0,6,255,75-84__inactive,0.044996754556830644,0.044996754556830644,False,observed_year8,4.4996754556830645,4.4996754556830645,0.0,0.4677257403731343,46.77257403731343
borough_255__age_8__activity_1,255,8,75-84,1,fairly_active,0.0,5,1.0,1.0,True,below_5,9,1,0.0,0,6,255,75-84__fairly_active,0.03941821082459952,0.03941821082459952,False,observed_year8,3.941821082459952,3.941821082459952,0.0,0.4319461807608604,43.19461807608604
borough_255__age_8__activity_2,255,8,75-84,2,active,0.297501917659948,6,6.749855906079313,1.0,True,5_to_below_10,9,1,0.297501917659948,0,6,255,75-84__active,0.09910253068340225,0.09910253068340225,False,observed_year8,9.910253068340225,-19.839938697654574,0.03251640498638153,0.3796980679035187,34.718166291713715
borough_255__age_9__activity_0,255,9,85+,0,inactive,0.0,5,1.9940750367972015,1.0,True,below_5,9,1,0.0,0,6,255,85+__inactive,0.03566969707911501,0.03566969707911501,False,observed_year8,3.5669697079115013,3.5669697079115013,0.0,0.48988963663577934,48.988963663577934
borough_255__age_9__activity_1,255,9,85+,1,fairly_active,,1,1.0,1.0,False,below_5,9,1,,1,6,255,85+__fairly_active,0.03906667141054415,0.03906667141054415,False,missing_year8,3.906667141054415,,0.0,0.48872122168540955,48.872122168540955
borough_255__age_9__activity_2,255,9,85+,2,active,,2,1.0,1.0,False,below_5,9,1,,1,6,255,85+__active,0.04744022470903348,0.04744022470903348,False,missing_year8,4.7440224709033485,,0.0,0.6637411713600159,66.37411713600159
borough_272__age_2__activity_0,272,2,16-24,0,inactive,0.0629836065831482,6,7.534373329388064,1.0,True,5_to_below_10,9,1,0.0629836065831482,0,6,272,16-24__inactive,0.07104946779262702,0.07104946779262702,False,observed_year8,7.104946779262702,0.8065861209478831,0.004463342484086752,0.3683781325817108,36.391479009762406
borough_272__age_2__activity_1,272,2,16-24,1,fairly_active,,5,3.604536356643578,1.0,False,below_5,9,1,,1,6,272,16-24__fairly_active,0.04615912170266018,0.04615912170266018,False,missing_year8,4.615912170266018,,0.0,0.49581366777420044,49.581366777420044
borough_272__age_2__activity_2,272,2,16-24,2,active,0.0895418281799182,6,18.34843091834631,0.3333333333333333,True,10_to_below_30,9,1,0.0895418281799182,0,6,272,16-24__active,0.14062218246040886,0.14062218246040886,False,observed_year8,14.062218246040887,5.1080354280490665,0.0638418048620224,0.30825141966342906,24.440961480140665
borough_272__age_3__activity_0,272,3,25-34,0,inactive,0.0,6,14.821939616268072,0.8333333333333334,True,10_to_below_30,9,1,0.0,0,6,272,25-34__inactive,0.04615912170266018,0.04615912170266018,False,observed_year8,4.615912170266018,4.615912170266018,0.0,0.21876460462808586,21.876460462808588
borough_272__age_3__activity_1,272,3,25-34,1,fairly_active,0.0,6,9.169495725655928,1.0,True,5_to_below_10,9,1,0.0,0,6,272,25-34__fairly_active,0.04615912170266018,0.04615912170266018,False,observed_year8,4.615912170266018,4.615912170266018,0.0,0.3240576058626174,32.40576058626174
borough_272__age_3__activity_2,272,3,25-34,2,active,0.1515660528293771,6,70.61593746100165,0.0,True,30_or_above,9,1,0.1515660528293771,0,6,272,25-34__active,0.08764384378444799,0.08764384378444799,False,observed_year8,8.764384378444799,-6.392220904492911,0.025331754237413406,0.23553213477134705,21.020038053393364
borough_272__age_4__activity_0,272,4,35-44,0,inactive,0.1738413844146075,6,12.839972488262887,0.8333333333333334,True,10_to_below_30,9,1,0.1738413844146075,0,6,272,35-44__inactive,0.06663009686915122,0.06663009686915122,False,observed_year8,6.663009686915123,-10.721128754545628,0.0,0.24864389076828933,24.86438907682893
borough_272__age_4__activity_1,272,4,35-44,1,fairly_active,0.0,6,6.903572540081441,1.0,True,5_to_below_10,9,1,0.0,0,6,272,35-44__fairly_active,0.04615912170266018,0.04615912170266018,False,observed_year8,4.615912170266018,4.615912170266018,0.0,0.36834671944379777,36.83467194437978
borough_272__age_4__activity_2,272,4,35-44,2,active,0.1805731092518625,6,37.94173019690114,0.0,True,30_or_above,9,1,0.1805731092518625,0,6,272,35-44__active,0.1075408914512509,0.1075408914512509,False,observed_year8,10.75408914512509,-7.303221780061161,0.04503789469599725,0.267001748085022,22.196385338902473
borough_272__age_5__activity_0,272,5,45-54,0,inactive,0.0,6,6.665491902032308,1.0,True,5_to_below_10,9,1,0.0,0,6,272,45-54__inactive,0.04615912170266018,0.04615912170266018,False,observed_year8,4.615912170266018,4.615912170266018,0.0,0.34967702627182007,34.96770262718201
borough_272__age_5__activity_1,272,5,45-54,1,fairly_active,0.0,4,2.6155657141625523,1.0,True,below_5,9,1,0.0,0,6,272,45-54__fairly_active,0.04615912170266018,0.04615912170266018,False,observed_year8,4.615912170266018,4.615912170266018,0.0,0.49927636981010437,49.92763698101044
borough_272__age_5__activity_2,272,5,45-54,2,active,0.2639938852628436,6,17.660781720737678,0.6666666666666666,True,10_to_below_30,9,1,0.2639938852628436,0,6,272,45-54__active,0.1344981793797884,0.1344981793797884,False,observed_year8,13.449817937978839,-12.949570588305523,0.06538825668394567,0.3141687601804733,24.878050349652764
borough_272__age_6__activity_0,272,6,55-64,0,inactive,0.0,6,3.563771067642562,1.0,True,below_5,9,1,0.0,0,6,272,55-64__inactive,0.04615912170266018,0.04615912170266018,False,observed_year8,4.615912170266018,4.615912170266018,0.0,0.42073207944631574,42.07320794463158
borough_272__age_6__activity_1,272,6,55-64,1,fairly_active,0.0,6,1.750554947157799,1.0,True,below_5,9,1,0.0,0,6,272,55-64__fairly_active,0.04615912170266018,0.04615912170266018,False,observed_year8,4.615912170266018,4.615912170266018,0.0,0.42073207944631574,42.07320794463158
borough_272__age_6__activity_2,272,6,55-64,2,active,0.1564186917060702,6,9.213786393975262,1.0,True,5_to_below_10,9,1,0.1564186917060702,0,6,272,55-64__active,0.11278150388251942,0.11278150388251942,False,observed_year8,11.278150388251943,-4.363718782355078,0.0461953803896904,0.3858621984720229,33.966681808233254
borough_272__age_7__activity_0,272,7,65-74,0,inactive,0.0,6,2.561551961589008,1.0,True,below_5,9,1,0.0,0,6,272,65-74__inactive,0.03863577373932844,0.03863577373932844,False,observed_year8,3.8635773739328436,3.8635773739328436,0.0,0.4489926144480699,44.899261444806996
borough_272__age_7__activity_1,272,7,65-74,1,fairly_active,0.0,4,1.7204154808614642,1.0,True,below_5,9,1,0.0,0,6,272,65-74__fairly_active,0.04615912170266018,0.04615912170266018,False,observed_year8,4.615912170266018,4.615912170266018,0.0,0.4093055725097656,40.93055725097656
borough_272__age_7__activity_2,272,7,65-74,2,active,0.1420629214126648,6,4.545760781904946,1.0,True,below_5,9,1,0.1420629214126648,0,6,272,65-74__active,0.12004034033796111,0.12004034033796111,False,observed_year8,12.004034033796112,-2.2022581074703687,0.053454216569662094,0.494613316655159,44.11591000854969
borough_272__age_8__activity_0,272,8,75-84,0,inactive,0.0,4,1.3143418587810682,1.0,True,below_5,9,1,0.0,0,6,272,75-84__inactive,0.03953306063060998,0.03953306063060998,False,observed_year8,3.953306063060998,3.953306063060998,0.0,0.49047473073005676,49.047473073005676
borough_272__age_8__activity_1,272,8,75-84,1,fairly_active,0.0,2,1.0,1.0,True,below_5,9,1,0.0,0,6,272,75-84__fairly_active,0.03395451689837886,0.03395451689837886,False,observed_year8,3.395451689837886,3.395451689837886,0.0,0.44367673993110657,44.36767399311066
borough_272__age_8__activity_2,272,8,75-84,2,active,0.0,4,1.7136769221598156,1.0,True,below_5,9,1,0.0,0,6,272,75-84__active,0.07000170697002489,0.07000170697002489,False,observed_year8,7.000170697002489,7.000170697002489,0.0034155817702412605,0.46472386866807863,46.13082868978374
borough_272__age_9__activity_0,272,9,85+,0,inactive,0.0,3,1.8247168163255436,1.0,True,below_5,9,1,0.0,0,6,272,85+__inactive,0.030206003152894362,0.030206003152894362,False,observed_year8,3.0206003152894363,3.0206003152894363,0.0,0.40579993426799693,40.579993426799696
borough_272__age_9__activity_1,272,9,85+,1,fairly_active,,0,,,False,unknown,9,1,,1,6,272,85+__fairly_active,0.03440115130273513,0.03440115130273513,False,missing_year8,3.4401151302735133,,0.0,0.48405569791793823,48.40556979179382
borough_272__age_9__activity_2,272,9,85+,2,active,0.0,1,2.0,1.0,True,below_5,9,1,0.0,0,6,272,85+__active,0.04122638043838011,0.04122638043838011,False,observed_year8,4.122638043838011,4.122638043838011,0.0,0.4636414647102356,46.36414647102356
borough_279__age_2__activity_0,279,2,16-24,0,inactive,0.1574226722318306,5,6.907691771507533,1.0,True,5_to_below_10,9,1,0.1574226722318306,0,6,279,16-24__inactive,0.0765131617188477,0.0765131617188477,False,observed_year8,7.65131617188477,-8.09095105129829,0.011378348246216778,0.3560236185789108,34.464527033269405
borough_279__age_2__activity_1,279,2,16-24,1,fairly_active,0.0,6,1.5429914021167888,1.0,True,below_5,9,1,0.0,0,6,279,16-24__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.42831942439079285,42.831942439079285
borough_279__age_2__activity_2,279,2,16-24,2,active,0.1193683050610083,6,11.684591154663014,1.0,True,10_to_below_30,9,1,0.1193683050610083,0,6,279,16-24__active,0.1508383712886476,0.1508383712886476,False,observed_year8,15.08383712886476,3.14700662276393,0.08416410014033318,0.32196518778800964,23.780108764767647
borough_279__age_3__activity_0,279,3,25-34,0,inactive,0.1962618859700898,6,9.259589918673878,1.0,True,5_to_below_10,9,1,0.1962618859700898,0,6,279,25-34__inactive,0.07571843941906126,0.07571843941906126,False,observed_year8,7.571843941906126,-12.054344655102856,0.011693038046360016,0.3792363405227661,36.75433024764061
borough_279__age_3__activity_1,279,3,25-34,1,fairly_active,0.0,5,5.2666102583263035,1.0,True,5_to_below_10,9,1,0.0,0,6,279,25-34__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.3497297763824463,34.97297763824463
borough_279__age_3__activity_2,279,3,25-34,2,active,0.0431714820328687,6,33.95747520352628,0.3333333333333333,True,30_or_above,9,1,0.0431714820328687,0,6,279,25-34__active,0.09981972022313322,0.09981972022313322,False,observed_year8,9.981972022313322,5.664823819026452,0.05127561464905739,0.25928059220314026,20.800497755408287
borough_279__age_4__activity_0,279,4,35-44,0,inactive,0.0,6,10.582207167301547,1.0,True,10_to_below_30,9,1,0.0,0,6,279,35-44__inactive,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.22396621108055115,22.396621108055115
borough_279__age_4__activity_1,279,4,35-44,1,fairly_active,0.0,6,6.137463360282086,1.0,True,5_to_below_10,9,1,0.0,0,6,279,35-44__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.33272595405578564,33.27259540557856
borough_279__age_4__activity_2,279,4,35-44,2,active,0.0994889697743634,6,37.03720745487177,0.16666666666666666,True,30_or_above,9,1,0.0994889697743634,0,6,279,35-44__active,0.1188943540953685,0.1188943540953685,False,observed_year8,11.88943540953685,1.9405384321005095,0.07426058501005174,0.29908737540245056,22.482679039239883
borough_279__age_5__activity_0,279,5,45-54,0,inactive,0.2043265290805751,6,9.657691551360056,1.0,True,5_to_below_10,9,1,0.2043265290805751,0,6,279,45-54__inactive,0.07571843941906126,0.07571843941906126,False,observed_year8,7.571843941906126,-12.860808966151385,0.00913231447339058,0.37382540106773376,36.46930865943432
borough_279__age_5__activity_1,279,5,45-54,1,fairly_active,0.429732562618993,6,3.2204492327114806,1.0,True,below_5,9,1,0.429732562618993,0,6,279,45-54__fairly_active,0.07571843941906126,0.07571843941906126,False,observed_year8,7.571843941906126,-35.40141231999318,0.00913231447339058,0.43707541525363885,42.79431007802483
borough_279__age_5__activity_2,279,5,45-54,2,active,0.2152841179927522,6,24.060267660338255,0.16666666666666666,True,10_to_below_30,9,1,0.2152841179927522,0,6,279,45-54__active,0.14358652192969842,0.14358652192969842,False,observed_year8,14.358652192969842,-7.169759606305378,0.0769122488796711,0.3161920174956319,23.927976861596083
borough_279__age_6__activity_0,279,6,55-64,0,inactive,0.0,6,5.694571739558764,1.0,True,5_to_below_10,9,1,0.0,0,6,279,55-64__inactive,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.33221834897994995,33.221834897994995
borough_279__age_6__activity_1,279,6,55-64,1,fairly_active,0.0,6,1.7896502636305267,1.0,True,below_5,9,1,0.0,0,6,279,55-64__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.4070806160569191,40.70806160569191
borough_279__age_6__activity_2,279,6,55-64,2,active,0.1156026475539206,6,18.342237026609162,0.3333333333333333,True,10_to_below_30,9,1,0.1156026475539206,0,6,279,55-64__active,0.12186984643242946,0.12186984643242946,False,observed_year8,12.186984643242946,0.6267198878508851,0.055283721536397934,0.2994551956653595,24.417147412896156
borough_279__age_7__activity_0,279,7,65-74,0,inactive,0.043046684468479,6,3.8700852537300907,1.0,True,below_5,9,1,0.043046684468479,0,6,279,65-74__inactive,0.0681950914557295,0.0681950914557295,False,observed_year8,6.819509145572949,2.5148406987250493,0.0,0.4788658514618865,47.88658514618865
borough_279__age_7__activity_1,279,7,65-74,1,fairly_active,0.0,6,1.4910137383379674,1.0,True,below_5,9,1,0.0,0,6,279,65-74__fairly_active,0.05162281562888084,0.05162281562888084,False,observed_year8,5.162281562888084,5.162281562888084,0.0,0.44851473569869726,44.851473569869725
borough_279__age_7__activity_2,279,7,65-74,2,active,0.1472183780703288,6,6.7975718299986045,0.8333333333333334,True,5_to_below_10,9,1,0.1472183780703288,0,6,279,65-74__active,0.12912868288787122,0.12912868288787122,False,observed_year8,12.912868288787122,-1.8089695182457595,0.0639938697218895,0.42737426459789263,36.33803948760031
borough_279__age_8__activity_0,279,8,75-84,0,inactive,0.2957041202166693,6,1.7750478529640186,1.0,True,below_5,9,1,0.2957041202166693,0,6,279,75-84__inactive,0.06909237834701104,0.06909237834701104,False,observed_year8,6.909237834701104,-22.661174186965827,0.002506253309547901,0.4245084226131439,42.2002169303596
borough_279__age_8__activity_1,279,8,75-84,1,fairly_active,1.0,4,1.0,1.0,True,below_5,9,1,1.0,0,6,279,75-84__fairly_active,0.06351383461477997,0.06351383461477997,False,observed_year8,6.3513834614779965,-93.648616538522,0.0,0.41897162348031997,41.897162348032
borough_279__age_8__activity_2,279,8,75-84,2,active,0.1449977091289065,5,4.838505707534559,1.0,True,below_5,9,1,0.1449977091289065,0,6,279,75-84__active,0.09910253068340225,0.09910253068340225,False,observed_year8,9.910253068340225,-4.589517844550425,0.03251640498638153,0.4930351972579956,46.05187922716141
borough_279__age_9__activity_0,279,9,85+,0,inactive,0.0,2,1.7152112707911076,1.0,True,below_5,9,1,0.0,0,6,279,85+__inactive,0.03566969707911501,0.03566969707911501,False,observed_year8,3.5669697079115013,3.5669697079115013,0.0,0.41037625074386597,41.0376250743866
borough_279__age_9__activity_1,279,9,85+,1,fairly_active,,1,1.0,1.0,False,below_5,9,1,,1,6,279,85+__fairly_active,0.03906667141054415,0.03906667141054415,False,missing_year8,3.906667141054415,,0.0,0.48872122168540955,48.872122168540955
